Date,bioopen,bioclose,biolow,biohigh,biovolume
2010-08-05,91.0999984741211,90.8499984741211,90.63999938964844,91.5,61600
2010-08-06,89.86000061035156,91.30000305175781,89.58999633789062,91.30000305175781,80900
2010-08-09,91.41000366210938,91.08999633789062,90.63999938964844,91.41000366210938,31800
2010-08-10,90.12999725341797,89.29000091552734,88.86000061035156,90.45999908447266,68600
2010-08-11,88.80000305175781,86.1500015258789,86.12999725341797,89.33000183105469,105000
2010-08-12,85.76000213623047,85.19999694824219,84.87999725341797,86.06999969482422,74300
2010-08-13,85.2300033569336,84.86000061035156,84.66999816894531,85.37999725341797,90400
2010-08-16,84.69000244140625,85.41000366210938,83.9800033569336,85.5,52700
2010-08-17,85.93000030517578,86.27999877929688,85.37999725341797,87.12000274658203,47500
2010-08-18,86.19000244140625,85.3499984741211,85.08999633789062,86.19000244140625,61000
2010-08-19,85.0999984741211,84.8499984741211,84.12000274658203,85.26000213623047,74700
2010-08-20,84.41000366210938,84.98999786376953,83.23999786376953,85.05999755859375,72100
2010-08-23,85.36000061035156,83.88999938964844,83.27999877929688,85.36000061035156,68300
2010-08-24,83.0999984741211,81.5,81.37000274658203,83.0999984741211,65300
2010-08-25,81.20999908447266,82.26000213623047,80.0,82.41000366210938,56400
2010-08-26,82.2699966430664,82.8499984741211,82.2699966430664,83.29000091552734,75800
2010-08-27,83.25,82.72000122070312,81.7300033569336,83.25,65000
2010-08-30,82.30000305175781,82.22000122070312,82.19999694824219,83.0,44400
2010-08-31,82.66000366210938,82.52999877929688,81.20999908447266,83.33999633789062,76600
2010-09-01,83.51000213623047,83.41999816894531,82.41000366210938,84.45999908447266,60500
2010-09-02,83.80999755859375,83.73999786376953,83.2699966430664,84.5,35700
2010-09-03,84.47000122070312,85.58999633789062,84.47000122070312,85.58999633789062,22500
2010-09-07,85.08999633789062,83.9000015258789,83.6500015258789,85.30000305175781,32000
2010-09-08,84.26000213623047,84.56999969482422,84.11000061035156,84.98999786376953,48300
2010-09-09,85.37000274658203,85.72000122070312,84.95999908447266,85.83000183105469,37000
2010-09-10,85.72000122070312,85.5999984741211,85.4000015258789,86.12999725341797,17600
2010-09-13,86.54000091552734,86.23999786376953,85.83000183105469,86.79000091552734,51600
2010-09-14,85.8499984741211,86.27999877929688,85.8499984741211,87.0999984741211,34900
2010-09-15,85.83999633789062,86.8499984741211,85.66999816894531,87.30999755859375,53500
2010-09-16,86.69999694824219,86.7699966430664,86.30999755859375,87.0,13900
2010-09-17,87.08999633789062,87.05000305175781,86.0999984741211,87.88999938964844,98200
2010-09-20,87.01000213623047,87.66999816894531,86.68000030517578,87.7699966430664,42700
2010-09-21,87.66999816894531,87.58999633789062,87.30999755859375,88.0,35000
2010-09-22,88.05000305175781,88.18000030517578,87.62999725341797,88.87999725341797,49700
2010-09-23,88.18000030517578,85.91999816894531,85.87999725341797,88.55000305175781,85000
2010-09-24,87.05999755859375,87.63999938964844,86.62000274658203,87.77999877929688,21200
2010-09-27,87.44000244140625,88.05000305175781,86.79000091552734,88.37999725341797,36000
2010-09-28,87.94000244140625,88.63999938964844,87.86000061035156,88.94999694824219,55700
2010-09-29,88.2300033569336,90.18000030517578,88.2300033569336,90.48999786376953,57600
2010-09-30,90.51000213623047,90.51000213623047,90.5,91.80999755859375,96800
2010-10-01,90.95999908447266,91.27999877929688,90.58000183105469,91.41000366210938,37600
2010-10-04,90.8499984741211,90.47000122070312,90.12000274658203,91.45999908447266,45000
2010-10-05,90.9000015258789,91.33999633789062,90.30000305175781,91.87000274658203,37700
2010-10-06,91.33999633789062,91.30999755859375,91.27999877929688,91.9800033569336,17300
2010-10-07,91.44999694824219,91.2300033569336,90.54000091552734,91.69000244140625,32900
2010-10-08,91.2699966430664,91.45999908447266,90.77999877929688,91.70999908447266,30400
2010-10-11,91.77999877929688,90.95999908447266,90.69000244140625,91.77999877929688,20500
2010-10-12,90.87999725341797,91.08999633789062,90.43000030517578,91.30999755859375,26800
2010-10-13,91.19999694824219,92.02999877929688,91.19999694824219,92.69999694824219,72000
2010-10-14,91.7300033569336,91.88999938964844,91.5,92.37000274658203,59600
2010-10-15,92.77999877929688,91.16999816894531,90.63999938964844,92.77999877929688,45500
2010-10-18,91.37999725341797,91.61000061035156,90.8499984741211,91.66999816894531,41000
2010-10-19,90.9000015258789,89.22000122070312,89.0199966430664,91.41999816894531,49100
2010-10-20,89.30999755859375,90.2699966430664,89.30999755859375,90.70999908447266,71900
2010-10-21,90.47000122070312,91.02999877929688,90.11000061035156,91.62000274658203,115500
2010-10-22,91.0199966430664,91.30999755859375,90.77999877929688,91.51000213623047,28500
2010-10-25,91.48999786376953,91.98999786376953,91.37999725341797,92.61000061035156,43100
2010-10-26,91.7699966430664,91.0,91.0,91.9000015258789,42100
2010-10-27,90.86000061035156,90.31999969482422,90.01000213623047,91.05000305175781,55700
2010-10-28,90.73999786376953,91.19999694824219,90.16999816894531,91.4800033569336,36000
2010-10-29,91.0199966430664,90.62000274658203,90.41999816894531,91.73999786376953,57600
2010-11-01,90.88999938964844,90.45999908447266,89.80999755859375,91.7699966430664,68500
2010-11-02,91.0,92.52999877929688,91.0,92.9800033569336,105700
2010-11-03,94.23999786376953,94.08000183105469,92.51000213623047,94.23999786376953,161000
2010-11-04,95.01000213623047,97.12000274658203,94.93000030517578,97.2699966430664,100200
2010-11-05,96.69999694824219,97.5999984741211,96.20999908447266,97.83000183105469,45800
2010-11-08,97.11000061035156,96.83000183105469,96.58999633789062,97.61000061035156,31600
2010-11-09,97.18000030517578,96.37999725341797,96.08999633789062,97.5,24900
2010-11-10,96.51000213623047,97.22000122070312,95.44000244140625,97.47000122070312,37100
2010-11-11,96.66999816894531,96.4800033569336,95.95999908447266,96.98999786376953,24300
2010-11-12,96.11000061035156,95.01000213623047,94.70999908447266,96.12000274658203,31300
2010-11-15,95.33000183105469,95.18000030517578,94.51000213623047,95.77999877929688,29100
2010-11-16,94.68000030517578,93.61000061035156,93.31999969482422,95.2300033569336,43500
2010-11-17,93.87999725341797,94.0999984741211,93.81999969482422,94.93000030517578,30000
2010-11-18,95.05999755859375,95.08000183105469,94.29000091552734,95.44000244140625,66600
2010-11-19,95.08000183105469,95.36000061035156,94.58000183105469,95.41999816894531,56200
2010-11-22,95.06999969482422,94.62000274658203,94.02999877929688,95.06999969482422,63000
2010-11-23,93.86000061035156,93.25,93.04000091552734,93.9800033569336,30200
2010-11-24,93.26000213623047,95.0999984741211,93.26000213623047,95.23999786376953,35300
2010-11-26,94.58000183105469,94.30999755859375,94.30999755859375,95.0,9800
2010-11-29,94.08999633789062,94.0199966430664,93.19999694824219,94.33999633789062,34300
2010-11-30,93.58000183105469,93.3499984741211,93.02999877929688,93.97000122070312,52900
2010-12-01,94.44000244140625,94.19999694824219,93.44999694824219,95.0,49600
2010-12-02,94.30000305175781,96.2300033569336,94.06999969482422,96.37999725341797,44400
2010-12-03,96.1500015258789,96.7699966430664,95.80999755859375,96.98999786376953,17500
2010-12-06,96.47000122070312,96.5199966430664,95.52999877929688,96.9800033569336,25900
2010-12-07,97.41000366210938,97.72000122070312,97.31999969482422,98.41000366210938,44600
2010-12-08,98.44000244140625,98.75,98.08000183105469,99.31999969482422,53200
2010-12-09,99.01000213623047,99.02999877929688,98.58000183105469,99.41000366210938,49300
2010-12-10,99.37999725341797,102.06999969482422,99.37999725341797,102.33999633789062,69900
2010-12-13,101.5199966430664,102.08999633789062,100.05000305175781,102.25,63800
2010-12-14,102.69000244140625,103.56999969482422,102.4000015258789,103.94000244140625,60900
2010-12-15,103.2699966430664,103.70999908447266,103.2699966430664,104.2699966430664,67500
2010-12-16,105.37999725341797,105.25,103.55000305175781,105.55999755859375,48700
2010-12-17,105.2699966430664,103.61000061035156,103.48999786376953,105.47000122070312,142200
2010-12-20,104.02999877929688,103.44999694824219,103.3499984741211,104.7300033569336,77000
2010-12-21,103.52999877929688,103.88999938964844,103.5,104.23999786376953,29200
2010-12-22,103.9000015258789,104.58999633789062,103.9000015258789,105.55000305175781,33000
2010-12-23,104.56999969482422,104.41999816894531,104.41999816894531,105.25,18900
2010-12-27,104.45999908447266,104.80000305175781,104.12000274658203,105.47000122070312,15700
2010-12-28,104.88999938964844,104.69999694824219,104.27999877929688,105.5999984741211,19300
2010-12-29,104.86000061035156,105.12000274658203,104.70999908447266,105.41000366210938,23600
2010-12-30,105.18000030517578,104.41999816894531,104.26000213623047,105.37999725341797,16600
2010-12-31,104.51000213623047,103.8499984741211,103.8499984741211,105.0,47500
2011-01-03,104.30000305175781,105.31999969482422,104.30000305175781,106.5,36600
2011-01-04,105.73999786376953,105.30000305175781,105.0,106.68000030517578,52100
2011-01-05,105.26000213623047,106.0999984741211,104.51000213623047,106.86000061035156,69200
2011-01-06,105.98999786376953,105.51000213623047,105.1500015258789,106.62999725341797,22400
2011-01-07,105.62999725341797,105.08000183105469,104.45999908447266,105.86000061035156,30500
2011-01-10,104.7699966430664,107.16999816894531,104.7699966430664,107.44000244140625,100300
2011-01-11,107.30000305175781,107.97000122070312,107.30000305175781,108.26000213623047,80000
2011-01-12,108.6500015258789,108.3499984741211,108.01000213623047,108.6500015258789,43100
2011-01-13,108.72000122070312,108.51000213623047,108.12999725341797,108.80000305175781,30300
2011-01-14,108.51000213623047,109.36000061035156,108.0,109.4000015258789,41100
2011-01-18,108.95999908447266,112.05999755859375,108.95999908447266,112.0999984741211,94800
2011-01-19,111.69999694824219,110.38999938964844,110.16999816894531,111.87000274658203,34700
2011-01-20,110.0,110.30000305175781,108.87999725341797,110.70999908447266,93500
2011-01-21,110.83999633789062,109.98999786376953,109.51000213623047,110.83999633789062,77600
2011-01-24,109.7300033569336,109.58000183105469,109.23999786376953,110.13999938964844,82400
2011-01-25,109.0999984741211,110.05000305175781,108.91000366210938,110.23999786376953,68300
2011-01-26,110.66000366210938,110.0,109.75,110.94000244140625,82500
2011-01-27,110.0999984741211,110.02999877929688,108.75,110.26000213623047,66500
2011-01-28,109.75,108.0199966430664,107.76000213623047,110.0,46900
2011-01-31,108.87999725341797,108.87999725341797,108.0199966430664,109.81999969482422,53500
2011-02-01,109.68000030517578,109.12000274658203,108.47000122070312,109.83000183105469,75800
2011-02-02,108.94999694824219,108.20999908447266,108.16000366210938,109.45999908447266,44500
2011-02-03,108.33999633789062,107.4000015258789,107.0,108.33999633789062,143200
2011-02-04,107.52999877929688,107.4800033569336,107.29000091552734,108.12999725341797,54300
2011-02-07,107.68000030517578,108.37999725341797,107.06999969482422,108.61000061035156,75100
2011-02-08,108.52999877929688,108.44000244140625,107.95999908447266,108.88999938964844,54500
2011-02-09,108.4800033569336,108.44999694824219,108.25,109.6500015258789,52500
2011-02-10,108.25,108.3499984741211,108.02999877929688,108.83000183105469,34600
2011-02-11,108.04000091552734,109.19000244140625,107.88999938964844,109.41000366210938,58600
2011-02-14,109.30999755859375,109.2699966430664,107.87999725341797,109.30999755859375,54800
2011-02-15,109.02999877929688,109.37000274658203,108.79000091552734,110.2699966430664,65300
2011-02-16,109.66999816894531,108.83000183105469,108.54000091552734,109.66999816894531,53400
2011-02-17,108.72000122070312,108.88999938964844,108.02999877929688,109.63999938964844,110300
2011-02-18,109.08999633789062,109.9000015258789,108.16000366210938,109.94000244140625,53800
2011-02-22,108.87999725341797,110.36000061035156,108.81999969482422,110.9000015258789,82900
2011-02-23,110.11000061035156,108.91000366210938,108.36000061035156,110.36000061035156,67700
2011-02-24,109.2300033569336,109.5999984741211,108.1500015258789,110.0,83700
2011-02-25,111.12000274658203,113.47000122070312,109.87999725341797,113.51000213623047,128400
2011-02-28,114.16000366210938,114.16000366210938,113.33000183105469,114.98999786376953,75000
2011-03-01,113.58999633789062,112.0,111.5999984741211,114.61000061035156,98700
2011-03-02,111.44999694824219,113.29000091552734,111.44999694824219,113.55000305175781,54300
2011-03-03,113.86000061035156,117.19999694824219,113.86000061035156,117.44999694824219,91700
2011-03-04,117.0,116.37999725341797,115.0,117.0,63000
2011-03-07,116.88999938964844,115.94000244140625,113.87999725341797,116.88999938964844,86500
2011-03-08,115.7699966430664,117.16000366210938,115.58000183105469,118.43000030517578,83500
2011-03-09,116.87999725341797,116.97000122070312,115.98999786376953,117.37999725341797,51800
2011-03-10,115.87999725341797,114.88999938964844,114.55999755859375,116.12999725341797,45300
2011-03-11,115.44999694824219,115.9000015258789,113.98999786376953,116.52999877929688,90500
2011-03-14,115.05000305175781,115.5999984741211,114.76000213623047,115.69999694824219,86600
2011-03-15,113.87999725341797,114.55000305175781,112.12000274658203,114.9000015258789,108300
2011-03-16,114.20999908447266,114.80000305175781,113.36000061035156,116.0199966430664,144700
2011-03-17,116.58000183105469,115.13999938964844,114.80000305175781,116.58000183105469,105700
2011-03-18,115.9000015258789,116.91000366210938,115.55000305175781,117.12999725341797,95200
2011-03-21,117.2300033569336,118.68000030517578,116.48999786376953,119.2699966430664,85800
2011-03-22,118.94999694824219,118.26000213623047,117.98999786376953,119.05999755859375,33400
2011-03-23,117.87999725341797,117.20999908447266,116.30999755859375,117.87999725341797,22400
2011-03-24,117.7300033569336,118.75,116.20999908447266,118.91999816894531,42500
2011-03-25,118.97000122070312,118.47000122070312,118.18000030517578,119.08000183105469,53600
2011-03-28,119.01000213623047,118.6500015258789,118.20999908447266,119.20999908447266,42900
2011-03-29,118.79000091552734,119.26000213623047,118.2699966430664,119.44000244140625,39300
2011-03-30,119.5,119.58000183105469,118.98999786376953,119.83000183105469,37400
2011-03-31,119.41000366210938,120.13999938964844,119.16000366210938,120.18000030517578,58800
2011-04-01,120.4800033569336,123.36000061035156,120.2300033569336,123.58000183105469,82100
2011-04-04,122.87999725341797,123.19000244140625,120.52999877929688,123.37000274658203,62700
2011-04-05,122.93000030517578,124.0999984741211,122.38999938964844,124.5,75800
2011-04-06,124.37999725341797,123.73999786376953,123.26000213623047,124.8499984741211,52700
2011-04-07,123.52999877929688,123.2699966430664,123.18000030517578,124.43000030517578,36600
2011-04-08,123.8499984741211,122.61000061035156,121.77999877929688,123.8499984741211,33900
2011-04-11,122.81999969482422,124.47000122070312,122.66999816894531,125.43000030517578,91700
2011-04-12,124.11000061035156,123.98999786376953,123.72000122070312,124.80000305175781,41000
2011-04-13,124.30000305175781,123.58999633789062,123.33000183105469,124.37999725341797,61900
2011-04-14,122.31999969482422,123.66999816894531,122.23999786376953,124.18000030517578,62100
2011-04-15,123.75,124.06999969482422,123.4000015258789,124.43000030517578,72000
2011-04-18,122.19999694824219,120.69999694824219,119.7699966430664,122.33000183105469,67500
2011-04-19,119.63999938964844,118.54000091552734,115.9800033569336,119.68000030517578,200500
2011-04-20,119.88999938964844,120.12000274658203,119.02999877929688,120.13999938964844,86200
2011-04-21,120.70999908447266,120.91000366210938,120.26000213623047,121.27999877929688,55800
2011-04-25,120.61000061035156,120.72000122070312,119.62999725341797,121.18000030517578,42600
2011-04-26,121.19999694824219,121.80000305175781,120.9000015258789,123.26000213623047,54000
2011-04-27,121.68000030517578,123.43000030517578,121.68000030517578,123.48999786376953,49900
2011-04-28,122.9800033569336,124.1500015258789,122.9800033569336,124.5,60000
2011-04-29,124.41999816894531,125.12000274658203,123.95999908447266,126.26000213623047,102000
2011-05-02,125.12000274658203,125.0199966430664,124.58000183105469,125.69999694824219,70000
2011-05-03,124.7300033569336,126.19999694824219,124.58000183105469,126.88999938964844,80000
2011-05-04,125.80000305175781,123.73999786376953,123.25,126.87999725341797,126000
2011-05-05,123.37000274658203,122.80000305175781,122.12999725341797,123.88999938964844,57900
2011-05-06,123.0999984741211,123.05999755859375,122.56999969482422,124.12000274658203,36700
2011-05-09,123.26000213623047,123.97000122070312,122.76000213623047,124.33999633789062,29000
2011-05-10,124.7699966430664,124.33999633789062,124.22000122070312,124.77999877929688,80500
2011-05-11,124.4800033569336,124.25,123.19000244140625,124.93000030517578,42400
2011-05-12,123.4800033569336,124.8499984741211,123.29000091552734,125.0,102000
2011-05-13,124.30999755859375,124.31999969482422,123.5999984741211,124.8499984741211,52900
2011-05-16,124.69000244140625,126.33999633789062,123.70999908447266,126.9800033569336,279800
2011-05-17,125.9800033569336,125.08999633789062,124.38999938964844,126.31999969482422,52900
2011-05-18,125.08000183105469,125.16999816894531,124.12000274658203,125.29000091552734,83700
2011-05-19,125.48999786376953,125.06999969482422,124.0199966430664,126.7300033569336,79300
2011-05-20,124.54000091552734,124.12000274658203,123.41999816894531,124.87000274658203,58800
2011-05-23,122.69999694824219,122.58000183105469,120.36000061035156,122.83000183105469,72100
2011-05-24,123.0,121.76000213623047,121.5199966430664,123.0,40600
2011-05-25,121.63999938964844,123.16999816894531,121.51000213623047,123.62000274658203,72500
2011-05-26,122.70999908447266,123.22000122070312,122.18000030517578,123.63999938964844,154500
2011-05-27,123.70999908447266,123.61000061035156,123.0,124.0199966430664,41300
2011-05-31,124.62000274658203,124.43000030517578,123.19999694824219,124.62000274658203,102900
2011-06-01,124.4000015258789,122.87000274658203,122.77999877929688,124.5999984741211,64600
2011-06-02,123.0999984741211,123.33999633789062,121.58999633789062,123.37000274658203,45600
2011-06-03,122.20999908447266,122.08000183105469,121.55000305175781,123.9800033569336,66300
2011-06-06,121.8499984741211,120.22000122070312,120.0,121.93000030517578,50900
2011-06-07,120.37999725341797,120.37999725341797,120.01000213623047,120.68000030517578,47700
2011-06-08,120.25,119.51000213623047,119.22000122070312,120.66999816894531,53700
2011-06-09,119.83999633789062,120.23999786376953,119.01000213623047,121.16000366210938,48600
2011-06-10,119.83999633789062,117.58000183105469,117.44000244140625,120.04000091552734,65500
2011-06-13,117.30000305175781,117.3499984741211,117.23999786376953,118.43000030517578,69700
2011-06-14,117.56999969482422,117.9800033569336,117.52999877929688,118.80000305175781,77600
2011-06-15,117.37000274658203,117.18000030517578,117.18000030517578,118.5199966430664,48200
2011-06-16,117.12000274658203,117.47000122070312,116.5199966430664,118.5199966430664,49400
2011-06-17,118.16999816894531,117.2300033569336,117.2300033569336,118.5,66400
2011-06-20,117.20999908447266,117.61000061035156,116.79000091552734,117.95999908447266,58700
2011-06-21,118.01000213623047,118.05000305175781,117.54000091552734,118.88999938964844,77900
2011-06-22,117.83000183105469,117.7300033569336,117.70999908447266,118.7300033569336,47900
2011-06-23,117.11000061035156,117.79000091552734,115.7699966430664,118.16999816894531,81800
2011-06-24,118.0,117.58999633789062,117.0199966430664,118.0,55000
2011-06-27,117.37000274658203,117.11000061035156,116.25,118.7300033569336,51300
2011-06-28,117.31999969482422,119.73999786376953,117.2300033569336,120.19000244140625,36400
2011-06-29,119.97000122070312,119.69999694824219,118.91999816894531,120.5199966430664,49400
2011-06-30,119.80999755859375,119.36000061035156,119.2699966430664,120.36000061035156,64700
2011-07-01,119.69000244140625,121.54000091552734,119.69000244140625,121.80999755859375,61400
2011-07-05,121.76000213623047,121.44000244140625,120.08000183105469,122.04000091552734,38500
2011-07-06,121.48999786376953,121.76000213623047,120.97000122070312,121.98999786376953,71600
2011-07-07,122.36000061035156,121.4800033569336,120.95999908447266,122.38999938964844,60300
2011-07-08,120.98999786376953,121.62999725341797,120.16999816894531,121.80000305175781,32800
2011-07-11,120.37000274658203,118.94000244140625,118.69999694824219,120.37000274658203,61500
2011-07-12,118.36000061035156,119.04000091552734,118.08999633789062,119.69999694824219,35800
2011-07-13,119.25,119.36000061035156,119.23999786376953,120.6500015258789,79300
2011-07-14,119.68000030517578,118.33999633789062,116.94999694824219,120.0,63100
2011-07-15,118.7699966430664,118.37000274658203,117.79000091552734,118.7699966430664,35500
2011-07-18,118.0,116.9800033569336,116.26000213623047,118.29000091552734,43800
2011-07-19,117.37000274658203,116.9800033569336,116.86000061035156,118.04000091552734,68100
2011-07-20,117.18000030517578,116.3499984741211,116.02999877929688,117.18000030517578,62600
2011-07-21,116.69000244140625,118.27999877929688,116.69000244140625,118.83999633789062,36000
2011-07-22,118.41000366210938,117.36000061035156,117.08000183105469,118.41000366210938,62300
2011-07-25,116.2300033569336,116.18000030517578,116.01000213623047,117.26000213623047,26500
2011-07-26,116.0999984741211,113.9000015258789,113.55999755859375,116.12999725341797,60800
2011-07-27,113.70999908447266,110.33000183105469,110.0,113.76000213623047,195800
2011-07-28,110.66000366210938,108.52999877929688,108.26000213623047,110.81999969482422,178000
2011-07-29,107.62000274658203,109.0,106.7699966430664,109.6500015258789,120300
2011-08-01,109.5999984741211,107.69000244140625,107.38999938964844,109.70999908447266,110200
2011-08-02,106.5,103.6500015258789,103.16000366210938,107.29000091552734,88700
2011-08-03,101.25,102.08000183105469,97.48999786376953,102.61000061035156,201600
2011-08-04,101.12999725341797,100.5999984741211,99.43000030517578,101.29000091552734,295400
2011-08-05,101.54000091552734,100.69000244140625,99.58999633789062,103.22000122070312,190200
2011-08-08,98.01000213623047,97.12000274658203,96.3499984741211,99.58000183105469,299000
2011-08-09,98.69000244140625,100.54000091552734,95.08999633789062,100.7300033569336,231800
2011-08-10,98.93000030517578,94.0,93.20999908447266,99.41000366210938,181200
2011-08-11,94.44999694824219,97.83000183105469,93.66999816894531,99.08000183105469,153700
2011-08-12,98.2699966430664,101.47000122070312,96.5999984741211,101.72000122070312,242000
2011-08-15,102.20999908447266,101.51000213623047,100.87999725341797,103.18000030517578,187800
2011-08-16,100.68000030517578,101.08999633789062,99.79000091552734,101.9000015258789,77300
2011-08-17,101.36000061035156,101.61000061035156,100.86000061035156,102.8499984741211,55700
2011-08-18,99.9000015258789,96.75,96.13999938964844,100.3499984741211,164700
2011-08-19,95.55999755859375,96.83000183105469,95.55000305175781,98.38999938964844,67500
2011-08-22,98.68000030517578,95.44999694824219,94.95999908447266,98.68000030517578,70600
2011-08-23,95.75,99.13999938964844,94.5199966430664,99.1500015258789,124100
2011-08-24,98.75,99.69999694824219,98.0,100.9000015258789,92700
2011-08-25,100.0999984741211,97.33999633789062,96.98999786376953,100.5,51500
2011-08-26,96.51000213623047,98.80999755859375,95.05000305175781,99.33000183105469,66600
2011-08-29,99.98999786376953,101.12000274658203,99.94000244140625,102.22000122070312,152800
2011-08-30,100.33999633789062,99.9000015258789,98.79000091552734,101.5,144900
2011-08-31,100.69999694824219,100.33999633789062,99.7300033569336,102.25,91700
2011-09-01,100.4000015258789,100.2699966430664,99.73999786376953,101.98999786376953,66200
2011-09-02,98.75,97.33999633789062,97.04000091552734,100.30000305175781,76400
2011-09-06,94.5,96.19999694824219,94.43000030517578,96.62000274658203,63000
2011-09-07,96.19999694824219,99.06999969482422,96.19999694824219,99.44999694824219,89600
2011-09-08,98.1500015258789,96.48999786376953,96.33999633789062,99.0999984741211,77800
2011-09-09,94.8499984741211,92.2300033569336,91.58999633789062,95.25,122500
2011-09-12,91.33000183105469,91.72000122070312,90.45999908447266,92.33000183105469,130800
2011-09-13,92.54000091552734,93.41000366210938,91.91000366210938,93.94999694824219,66200
2011-09-14,94.2300033569336,97.19000244140625,93.66000366210938,98.23999786376953,86800
2011-09-15,98.66999816894531,97.5999984741211,95.93000030517578,98.66999816894531,55300
2011-09-16,98.18000030517578,98.22000122070312,97.05999755859375,98.41000366210938,101600
2011-09-19,96.33999633789062,94.95999908447266,94.43000030517578,96.73999786376953,59100
2011-09-20,95.87000274658203,92.5,92.37999725341797,95.94000244140625,91000
2011-09-21,92.66999816894531,89.5,88.77999877929688,93.01000213623047,180200
2011-09-22,84.45999908447266,87.54000091552734,84.0199966430664,88.19999694824219,119300
2011-09-23,87.19000244140625,90.19000244140625,87.05000305175781,90.22000122070312,107800
2011-09-26,90.62000274658203,90.61000061035156,88.38999938964844,90.75,80300
2011-09-27,91.7699966430664,95.9800033569336,91.0,96.95999908447266,174300
2011-09-28,95.97000122070312,90.31999969482422,90.19999694824219,96.05999755859375,92500
2011-09-29,91.80000305175781,91.02999877929688,88.87999725341797,91.80000305175781,77600
2011-09-30,89.70999908447266,90.7699966430664,89.56999969482422,92.7300033569336,112800
2011-10-03,90.04000091552734,88.91999816894531,88.76000213623047,91.30000305175781,175700
2011-10-04,88.26000213623047,92.47000122070312,87.9800033569336,92.76000213623047,108900
2011-10-05,92.44999694824219,93.91999816894531,92.1500015258789,94.6500015258789,81900
2011-10-06,93.5,94.69000244140625,92.83000183105469,94.98999786376953,109000
2011-10-07,94.55999755859375,91.93000030517578,91.7699966430664,94.55999755859375,67500
2011-10-10,93.41000366210938,93.70999908447266,92.6500015258789,94.7300033569336,41600
2011-10-11,93.2300033569336,93.4000015258789,92.73999786376953,94.1500015258789,68600
2011-10-12,93.83999633789062,94.27999877929688,93.7300033569336,95.95999908447266,48500
2011-10-13,93.97000122070312,94.6500015258789,93.1500015258789,95.06999969482422,38500
2011-10-14,95.37000274658203,94.87999725341797,93.86000061035156,95.37000274658203,55700
2011-10-17,94.26000213623047,91.80000305175781,91.30999755859375,94.43000030517578,48400
2011-10-18,92.0999984741211,94.41999816894531,90.66000366210938,94.72000122070312,64900
2011-10-19,93.97000122070312,94.0999984741211,93.52999877929688,94.66000366210938,70500
2011-10-20,94.30000305175781,95.05999755859375,93.75,95.55000305175781,63200
2011-10-21,96.22000122070312,98.55999755859375,95.70999908447266,98.55999755859375,61100
2011-10-24,98.61000061035156,101.3499984741211,98.19000244140625,101.55999755859375,47300
2011-10-25,100.8499984741211,98.29000091552734,98.11000061035156,101.37999725341797,57300
2011-10-26,99.63999938964844,98.73999786376953,97.12000274658203,99.72000122070312,41400
2011-10-27,101.7699966430664,102.43000030517578,100.18000030517578,103.22000122070312,65300
2011-10-28,102.3499984741211,102.0199966430664,101.83999633789062,103.19000244140625,49100
2011-10-31,101.0,99.55000305175781,99.44000244140625,101.01000213623047,55600
2011-11-01,95.77999877929688,95.19000244140625,94.41000366210938,97.37000274658203,83000
2011-11-02,94.87000274658203,95.91000366210938,94.4000015258789,96.98999786376953,93800
2011-11-03,96.9800033569336,98.7699966430664,95.91999816894531,98.80000305175781,39900
2011-11-04,97.54000091552734,98.04000091552734,96.41999816894531,98.11000061035156,51700
2011-11-07,97.62000274658203,100.33000183105469,97.62000274658203,100.48999786376953,70800
2011-11-08,100.4800033569336,102.55000305175781,99.81999969482422,102.68000030517578,69300
2011-11-09,100.73999786376953,98.19999694824219,97.55000305175781,100.80000305175781,46000
2011-11-10,99.8499984741211,98.81999969482422,98.19000244140625,100.22000122070312,27100
2011-11-11,99.95999908447266,101.05999755859375,99.47000122070312,101.5,20100
2011-11-14,100.16000366210938,99.44999694824219,99.05000305175781,100.83999633789062,24500
2011-11-15,98.95999908447266,99.18000030517578,97.41999816894531,99.3499984741211,78500
2011-11-16,98.27999877929688,96.70999908447266,96.70999908447266,98.55999755859375,68300
2011-11-17,96.88999938964844,95.41000366210938,94.8499984741211,96.88999938964844,80900
2011-11-18,96.06999969482422,95.51000213623047,94.93000030517578,96.27999877929688,31400
2011-11-21,93.77999877929688,93.25,92.95999908447266,94.58999633789062,56500
2011-11-22,93.19000244140625,92.54000091552734,92.13999938964844,93.44000244140625,25200
2011-11-23,92.01000213623047,90.52999877929688,89.94000244140625,92.12000274658203,80500
2011-11-25,90.30000305175781,90.02999877929688,89.66999816894531,91.0,9100
2011-11-28,94.33000183105469,92.31999969482422,91.38999938964844,94.33000183105469,35900
2011-11-29,92.5,91.94000244140625,91.12999725341797,92.5199966430664,28700
2011-11-30,96.48999786376953,94.30000305175781,93.8499984741211,98.70999908447266,93800
2011-12-01,93.47000122070312,93.19999694824219,92.98999786376953,95.72000122070312,46600
2011-12-02,94.43000030517578,92.4000015258789,91.94000244140625,94.44000244140625,38200
2011-12-05,93.87999725341797,93.73999786376953,92.7699966430664,94.9000015258789,32800
2011-12-06,93.58000183105469,93.30000305175781,92.2300033569336,93.6500015258789,39300
2011-12-07,92.98999786376953,91.7699966430664,91.41000366210938,93.88999938964844,87800
2011-12-08,91.05000305175781,89.98999786376953,89.54000091552734,91.83000183105469,108000
