Date,acglopen,acglclose,acgllow,acglhigh,acglvolume
2010-11-30,9.984444618225098,10.033333778381348,9.927778244018555,10.039999961853027,6048000.0
2010-12-01,10.133333206176758,10.077777862548828,10.054444313049316,10.133333206176758,4546800.0
2010-12-02,10.069999694824219,10.178889274597168,10.004444122314453,10.203332901000977,5843700.0
2010-12-03,10.077777862548828,10.117777824401855,9.95111083984375,10.126667022705078,5166900.0
2010-12-06,9.936666488647461,9.98888874053955,9.890000343322754,10.018888473510742,4382100.0
2010-12-07,10.004444122314453,9.897777557373047,9.873332977294922,10.053333282470703,6610500.0
2010-12-08,9.88888931274414,9.952221870422363,9.855555534362793,9.954444885253906,4545000.0
2010-12-09,9.997777938842773,9.94444465637207,9.882222175598145,10.01111125946045,3628800.0
2010-12-10,9.94444465637207,9.933333396911621,9.907777786254883,9.997777938842773,3240900.0
2010-12-13,9.926666259765625,9.927778244018555,9.90999984741211,9.993332862854004,3451500.0
2010-12-14,9.925555229187012,9.933333396911621,9.915555953979492,9.973333358764648,3659400.0
2010-12-15,9.964444160461426,9.841111183166504,9.831110954284668,9.993332862854004,5505300.0
2010-12-16,9.838889122009277,9.874444007873535,9.834444046020508,9.914443969726562,3170700.0
2010-12-17,9.877778053283691,9.85111141204834,9.848889350891113,9.924444198608398,4030200.0
2010-12-20,9.85444450378418,9.806666374206543,9.533333778381348,9.877778053283691,6942600.0
2010-12-21,9.822221755981445,9.823333740234375,9.806666374206543,9.878889083862305,2465100.0
2010-12-22,9.819999694824219,9.873332977294922,9.818888664245605,9.893333435058594,3031200.0
2010-12-23,9.866666793823242,9.831110954284668,9.828888893127441,9.885555267333984,3078000.0
2010-12-27,9.806666374206543,9.873332977294922,9.803333282470703,9.885555267333984,2110500.0
2010-12-28,9.865555763244629,9.856666564941406,9.83666706085205,9.878889083862305,1359900.0
2010-12-29,9.850000381469727,9.825555801391602,9.822221755981445,9.866666793823242,1257300.0
2010-12-30,9.822221755981445,9.812222480773926,9.8100004196167,9.856666564941406,2322900.0
2010-12-31,9.801111221313477,9.783333778381348,9.783333778381348,9.834444046020508,2597400.0
2011-01-03,9.855555534362793,9.832221984863281,9.778888702392578,9.855555534362793,4016700.0
2011-01-04,9.859999656677246,9.771111488342285,9.736666679382324,9.864444732666016,4072500.0
2011-01-05,9.736666679382324,9.785555839538574,9.707777976989746,9.821110725402832,3035700.0
2011-01-06,9.64222240447998,9.65333366394043,9.554444313049316,9.777777671813965,3659400.0
2011-01-07,9.652222633361816,9.579999923706055,9.577777862548828,9.688888549804688,4126500.0
2011-01-10,9.551111221313477,9.547778129577637,9.513333320617676,9.585556030273438,3897900.0
2011-01-11,9.600000381469727,9.718889236450195,9.575555801391602,9.734444618225098,3949200.0
2011-01-12,9.752222061157227,9.774444580078125,9.725555419921875,9.788888931274414,2906100.0
2011-01-13,9.775555610656738,9.734444618225098,9.69444465637207,9.777777671813965,2242800.0
2011-01-14,9.733333587646484,9.779999732971191,9.70111083984375,9.781110763549805,2033100.0
2011-01-18,9.777777671813965,9.793333053588867,9.715555191040039,9.814444541931152,3418200.0
2011-01-19,9.7877779006958,9.774444580078125,9.754444122314453,9.838889122009277,2682000.0
2011-01-20,9.748888969421387,9.771111488342285,9.748888969421387,9.803333282470703,3694500.0
2011-01-21,9.784444808959961,9.7877779006958,9.751111030578613,9.792222023010254,1554300.0
2011-01-24,9.8100004196167,9.926666259765625,9.782221794128418,9.930000305175781,1654200.0
2011-01-25,9.915555953979492,9.95111083984375,9.893333435058594,10.010000228881836,3548700.0
2011-01-26,9.977777481079102,9.942222595214844,9.916666984558105,9.977777481079102,1649700.0
2011-01-27,9.934444427490234,9.961111068725586,9.901110649108887,9.971111297607422,2050200.0
2011-01-28,9.938888549804688,9.755555152893066,9.75,9.95555591583252,3160800.0
2011-01-31,9.763333320617676,9.80555534362793,9.751111030578613,9.905555725097656,3293100.0
2011-02-01,9.844444274902344,9.912221908569336,9.803333282470703,9.936666488647461,2876400.0
2011-02-02,9.867777824401855,9.897777557373047,9.85777759552002,9.94444465637207,1455300.0
2011-02-03,9.874444007873535,9.987777709960938,9.863333702087402,9.995555877685547,1108800.0
2011-02-04,10.006667137145996,9.991110801696777,9.968889236450195,10.027777671813965,1125000.0
2011-02-07,10.018888473510742,10.0600004196167,10.01111125946045,10.063333511352539,1312200.0
2011-02-08,10.103333473205566,10.097777366638184,10.056666374206543,10.108888626098633,1087200.0
2011-02-09,10.072221755981445,10.13888931274414,10.043333053588867,10.157777786254883,3988800.0
2011-02-10,10.082221984863281,10.123332977294922,10.04888916015625,10.154444694519043,1911600.0
2011-02-11,10.092222213745117,10.251111030578613,10.092222213745117,10.271111488342285,2164500.0
2011-02-14,10.272222518920898,10.126667022705078,10.121110916137695,10.277777671813965,2171700.0
2011-02-15,10.085556030273438,9.974444389343262,9.933333396911621,10.265555381774902,4149900.0
2011-02-16,10.023333549499512,9.991110801696777,9.935555458068848,10.031110763549805,2706300.0
2011-02-17,9.971111297607422,9.956666946411133,9.880000114440918,10.005555152893066,4556700.0
2011-02-18,9.984444618225098,10.013333320617676,9.923333168029785,10.015555381774902,3231000.0
2011-02-22,9.90999984741211,9.755555152893066,9.755555152893066,9.949999809265137,3654000.0
2011-02-23,9.751111030578613,9.721111297607422,9.715555191040039,9.784444808959961,8481600.0
