Date,deopen,declose,delow,dehigh,devolume
2011-06-06,82.12000274658203,81.69999694824219,81.33999633789062,82.7300033569336,3897700.0
2011-06-07,82.25,81.20999908447266,81.0999984741211,82.29000091552734,3679300.0
2011-06-08,80.9800033569336,79.95999908447266,79.61000061035156,81.19999694824219,6612200.0
2011-06-09,81.2300033569336,82.0,80.87000274658203,82.79000091552734,6933400.0
2011-06-10,81.77999877929688,81.80000305175781,80.75,82.51000213623047,6783700.0
2011-06-13,81.66999816894531,80.19999694824219,79.7699966430664,82.13999938964844,4821400.0
2011-06-14,81.55000305175781,82.0,80.9000015258789,82.66000366210938,4483900.0
2011-06-15,81.36000061035156,80.20999908447266,80.08999633789062,82.18000030517578,4537800.0
2011-06-16,80.0999984741211,79.2699966430664,78.2300033569336,80.83999633789062,5510200.0
2011-06-17,80.4800033569336,78.52999877929688,78.30000305175781,80.52999877929688,5970100.0
2011-06-20,78.27999877929688,80.05999755859375,77.80999755859375,80.08999633789062,4328200.0
2011-06-21,80.69000244140625,82.12999725341797,80.30000305175781,82.44000244140625,4298700.0
2011-06-22,82.19000244140625,81.56999969482422,81.5,83.0,4882900.0
2011-06-23,79.8499984741211,81.7300033569336,78.80000305175781,81.83999633789062,5785400.0
2011-06-24,81.66000366210938,79.9800033569336,79.77999877929688,81.69999694824219,4673000.0
2011-06-27,80.1500015258789,80.69000244140625,79.95999908447266,81.05999755859375,3177200.0
2011-06-28,80.83999633789062,81.94999694824219,80.5,82.0,3153000.0
2011-06-29,82.58999633789062,82.43000030517578,81.77999877929688,82.98999786376953,6328700.0
2011-06-30,81.69000244140625,82.44999694824219,80.30999755859375,82.94999694824219,7497600.0
2011-07-01,82.19999694824219,84.54000091552734,81.70999908447266,84.7300033569336,5947800.0
2011-07-05,84.76000213623047,84.83999633789062,84.5,85.97000122070312,4819600.0
2011-07-06,84.7699966430664,84.58999633789062,83.75,85.13999938964844,4070000.0
2011-07-07,85.44999694824219,86.44000244140625,85.30999755859375,87.12000274658203,6305100.0
2011-07-08,84.62999725341797,86.11000061035156,84.30000305175781,86.30999755859375,5412000.0
2011-07-11,84.95999908447266,83.48999786376953,83.0199966430664,85.19999694824219,4866500.0
2011-07-12,82.88999938964844,81.6500015258789,81.5,83.1500015258789,7589600.0
2011-07-13,82.52999877929688,81.88999938964844,81.76000213623047,83.6500015258789,4834400.0
2011-07-14,82.0999984741211,81.43000030517578,80.7699966430664,82.91000366210938,4976800.0
2011-07-15,81.80999755859375,81.69000244140625,80.51000213623047,82.11000061035156,4540700.0
2011-07-18,81.22000122070312,79.80000305175781,79.19999694824219,81.48999786376953,6235300.0
2011-07-19,80.75,80.87999725341797,79.93000030517578,81.45999908447266,4756700.0
2011-07-20,81.62999725341797,80.4800033569336,80.37999725341797,81.62999725341797,3511400.0
2011-07-21,81.18000030517578,82.30000305175781,80.5999984741211,82.66000366210938,5251100.0
2011-07-22,81.12999725341797,81.23999786376953,80.25,81.4800033569336,4624400.0
2011-07-25,80.29000091552734,81.88999938964844,80.13999938964844,82.54000091552734,4019800.0
2011-07-26,82.48999786376953,80.9000015258789,80.81999969482422,82.48999786376953,3769000.0
