Date,biibopen,biibclose,biiblow,biibhigh,biibvolume
2010-05-17,49.79999923706055,50.56999969482422,49.290000915527344,50.68000030517578,2257100
2010-05-18,50.689998626708984,50.70000076293945,50.45000076293945,51.25,2410300
2010-05-19,50.5099983215332,50.459999084472656,50.0099983215332,51.040000915527344,2533100
2010-05-20,49.58000183105469,49.25,49.25,50.310001373291016,3899600
2010-05-21,48.90999984741211,48.97999954223633,48.72999954223633,50.0099983215332,5046900
2010-05-24,48.77000045776367,48.27000045776367,48.22999954223633,48.970001220703125,3856200
2010-05-25,47.77000045776367,48.349998474121094,47.099998474121094,48.43000030517578,2739100
2010-05-26,48.09000015258789,47.36000061035156,47.31999969482422,48.7400016784668,3773700
2010-05-27,47.939998626708984,48.279998779296875,47.400001525878906,48.29999923706055,3515600
2010-05-28,48.13999938964844,47.43000030517578,47.43000030517578,48.439998626708984,4610200
2010-06-01,47.25,47.220001220703125,46.97999954223633,48.099998474121094,3682400
2010-06-02,47.20000076293945,48.349998474121094,46.97999954223633,48.43000030517578,3027200
2010-06-03,48.25,49.25,48.09000015258789,49.34000015258789,3064500
2010-06-04,48.5,47.84000015258789,47.77000045776367,48.84000015258789,3961400
2010-06-07,48.04999923706055,47.63999938964844,47.630001068115234,48.27000045776367,2879100
2010-06-08,48.20000076293945,46.849998474121094,46.560001373291016,48.22999954223633,4041700
2010-06-09,47.099998474121094,47.08000183105469,46.369998931884766,47.810001373291016,2906800
2010-06-10,47.720001220703125,48.13999938964844,47.290000915527344,48.2599983215332,2922000
2010-06-11,47.38999938964844,46.220001220703125,45.959999084472656,47.619998931884766,5927500
2010-06-14,46.43000030517578,46.790000915527344,46.380001068115234,47.47999954223633,3087000
2010-06-15,47.119998931884766,48.119998931884766,46.93000030517578,48.18000030517578,3091400
2010-06-16,47.91999816894531,48.349998474121094,47.77000045776367,48.470001220703125,1993200
2010-06-17,48.220001220703125,49.0099983215332,48.220001220703125,49.09000015258789,2752600
2010-06-18,49.119998931884766,49.86000061035156,49.099998474121094,50.150001525878906,5777600
2010-06-21,50.02000045776367,49.4900016784668,49.38999938964844,50.279998779296875,2623600
2010-06-22,49.72999954223633,49.540000915527344,49.459999084472656,50.54999923706055,2456700
2010-06-23,49.439998626708984,49.689998626708984,49.220001220703125,49.880001068115234,1805400
2010-06-24,49.459999084472656,49.380001068115234,49.06999969482422,49.880001068115234,1879900
2010-06-25,49.5,49.56999969482422,49.18000030517578,50.279998779296875,8681200
2010-06-28,49.58000183105469,49.56999969482422,48.810001373291016,49.939998626708984,1759200
2010-06-29,49.040000915527344,48.70000076293945,48.09000015258789,49.09000015258789,2757200
2010-06-30,48.5099983215332,47.45000076293945,47.43000030517578,49.04999923706055,3765500
2010-07-01,47.70000076293945,46.72999954223633,46.150001525878906,47.7599983215332,4042500
2010-07-02,47.5,49.41999816894531,47.5,50.90999984741211,9247400
2010-07-06,49.68000030517578,48.380001068115234,48.09000015258789,49.68000030517578,4234800
2010-07-07,48.349998474121094,49.84000015258789,48.18000030517578,49.90999984741211,2683700
2010-07-08,49.959999084472656,50.849998474121094,49.849998474121094,51.0,2883400
2010-07-09,51.09000015258789,51.709999084472656,50.75,51.77000045776367,2697400
2010-07-12,51.09000015258789,51.65999984741211,51.04999923706055,52.0,1949100
2010-07-13,51.869998931884766,52.68000030517578,51.86000061035156,52.959999084472656,2178100
2010-07-14,52.400001525878906,52.970001220703125,52.290000915527344,53.0,1766100
2010-07-15,52.9900016784668,53.43000030517578,52.619998931884766,53.58000183105469,2423500
2010-07-16,53.290000915527344,51.86000061035156,51.84000015258789,53.779998779296875,3174900
2010-07-19,52.060001373291016,53.18000030517578,51.77000045776367,53.31999969482422,2853100
2010-07-20,52.650001525878906,54.02000045776367,51.7400016784668,54.130001068115234,4645500
2010-07-21,54.150001525878906,54.970001220703125,53.59000015258789,56.400001525878906,6481500
2010-07-22,55.18000030517578,56.16999816894531,55.11000061035156,56.4900016784668,3925200
2010-07-23,55.880001068115234,53.470001220703125,52.400001525878906,56.47999954223633,7235500
2010-07-26,53.90999984741211,57.88999938964844,53.90999984741211,58.15999984741211,7694200
2010-07-27,57.61000061035156,57.75,56.630001068115234,58.060001373291016,5557900
2010-07-28,57.58000183105469,55.91999816894531,55.88999938964844,57.75,7050200
2010-07-29,56.36000061035156,56.529998779296875,55.459999084472656,57.0,3652700
2010-07-30,54.619998931884766,55.880001068115234,54.209999084472656,56.29999923706055,5111700
2010-08-02,56.59000015258789,57.189998626708984,56.45000076293945,57.31999969482422,2673700
2010-08-03,57.25,57.34000015258789,56.959999084472656,57.869998931884766,3250100
2010-08-04,57.22999954223633,57.38999938964844,56.849998474121094,57.900001525878906,2730700
2010-08-05,57.40999984741211,57.15999984741211,56.77000045776367,57.54999923706055,1959600
2010-08-06,56.619998931884766,57.65999984741211,56.029998779296875,57.72999954223633,2118100
2010-08-09,57.880001068115234,57.58000183105469,57.209999084472656,57.880001068115234,1382200
2010-08-10,57.20000076293945,57.86000061035156,56.279998779296875,58.15999984741211,1877000
2010-08-11,57.150001525878906,55.79999923706055,55.58000183105469,57.369998931884766,2862600
2010-08-12,55.13999938964844,56.61000061035156,55.13999938964844,57.060001373291016,2313100
2010-08-13,56.08000183105469,55.939998626708984,55.68000030517578,56.43000030517578,2013500
2010-08-16,55.790000915527344,55.849998474121094,55.15999984741211,56.029998779296875,1725400
2010-08-17,56.25,56.90999984741211,55.880001068115234,57.380001068115234,1954300
2010-08-18,56.27000045776367,56.52000045776367,55.849998474121094,57.130001068115234,1629000
2010-08-19,56.209999084472656,55.060001373291016,54.68000030517578,56.279998779296875,2326000
2010-08-20,55.16999816894531,55.380001068115234,54.52000045776367,55.66999816894531,2368500
2010-08-23,55.470001220703125,54.90999984741211,54.75,56.09000015258789,1166600
2010-08-24,54.66999816894531,53.84000015258789,53.599998474121094,54.689998626708984,1780600
2010-08-25,53.68000030517578,55.369998931884766,53.59000015258789,55.72999954223633,3220400
2010-08-26,55.5,53.90999984741211,53.81999969482422,55.5,2401300
2010-08-27,54.0,54.599998474121094,53.13999938964844,54.91999816894531,1704400
2010-08-30,54.31999969482422,53.91999816894531,53.7599983215332,54.83000183105469,1325100
2010-08-31,53.79999923706055,53.79999923706055,53.2400016784668,54.29999923706055,2015500
2010-09-01,54.47999954223633,55.310001373291016,53.970001220703125,55.630001068115234,1559900
2010-09-02,55.22999954223633,55.25,54.65999984741211,55.4900016784668,1358200
2010-09-03,55.65999984741211,56.2400016784668,55.349998474121094,56.25,1489400
2010-09-07,55.97999954223633,56.13999938964844,55.66999816894531,56.439998626708984,2493000
2010-09-08,56.29999923706055,57.150001525878906,56.279998779296875,57.27000045776367,2202200
2010-09-09,57.22999954223633,57.0099983215332,56.599998474121094,57.439998626708984,2217400
2010-09-10,57.2599983215332,57.68000030517578,56.95000076293945,57.86000061035156,1145300
2010-09-13,57.849998474121094,57.810001373291016,57.470001220703125,58.0,1464100
2010-09-14,57.5,57.90999984741211,57.33000183105469,58.09000015258789,1549100
2010-09-15,57.45000076293945,58.41999816894531,57.45000076293945,58.52000045776367,1814000
2010-09-16,58.369998931884766,57.66999816894531,57.45000076293945,58.63999938964844,1809300
2010-09-17,57.7599983215332,57.91999816894531,57.54999923706055,58.33000183105469,3223900
2010-09-20,58.0,57.79999923706055,57.2599983215332,58.220001220703125,2348000
2010-09-21,57.63999938964844,58.22999954223633,57.209999084472656,58.279998779296875,2373200
2010-09-22,54.79999923706055,54.86000061035156,54.47999954223633,56.099998474121094,8035500
2010-09-23,54.619998931884766,55.2400016784668,54.130001068115234,55.79999923706055,3208000
2010-09-24,55.77000045776367,56.41999816894531,55.65999984741211,56.779998779296875,2946600
2010-09-27,56.25,54.790000915527344,54.7400016784668,56.33000183105469,2294000
2010-09-28,55.16999816894531,55.41999816894531,54.380001068115234,56.20000076293945,2833700
2010-09-29,55.47999954223633,55.36000061035156,54.93000030517578,55.7400016784668,2482200
2010-09-30,55.709999084472656,56.119998931884766,55.470001220703125,56.34000015258789,2945000
2010-10-01,56.0,56.529998779296875,55.630001068115234,56.54999923706055,2598400
2010-10-04,56.75,56.65999984741211,56.40999984741211,57.4900016784668,2498100
2010-10-05,56.9900016784668,57.529998779296875,56.65999984741211,57.86000061035156,2021600
2010-10-06,57.31999969482422,56.630001068115234,56.20000076293945,57.34000015258789,2112700
2010-10-07,56.630001068115234,57.2400016784668,56.220001220703125,57.380001068115234,1490200
2010-10-08,57.04999923706055,57.59000015258789,56.91999816894531,58.20000076293945,2185400
2010-10-11,57.4900016784668,57.060001373291016,56.83000183105469,57.63999938964844,1316300
2010-10-12,57.060001373291016,56.93000030517578,55.97999954223633,57.099998474121094,1753700
2010-10-13,56.9900016784668,57.189998626708984,56.72999954223633,57.4900016784668,1364000
2010-10-14,56.93000030517578,56.97999954223633,56.4900016784668,57.2400016784668,1461500
2010-10-15,57.2400016784668,57.65999984741211,56.66999816894531,57.66999816894531,2364300
2010-10-18,57.380001068115234,58.529998779296875,57.2599983215332,58.54999923706055,1589000
2010-10-19,58.38999938964844,58.27000045776367,57.72999954223633,58.880001068115234,2128900
2010-10-20,58.02000045776367,58.65999984741211,57.72999954223633,59.209999084472656,2185000
2010-10-21,58.52000045776367,58.310001373291016,57.58000183105469,58.75,1524900
2010-10-22,58.540000915527344,58.75,58.150001525878906,58.970001220703125,1348600
2010-10-25,59.130001068115234,59.900001525878906,59.0099983215332,60.189998626708984,3173600
2010-10-26,59.25,59.9900016784668,58.29999923706055,60.099998474121094,3342400
2010-10-27,59.7599983215332,62.47999954223633,59.65999984741211,62.630001068115234,3936800
2010-10-28,62.599998474121094,63.849998474121094,62.2599983215332,64.91999816894531,5739200
2010-10-29,63.58000183105469,62.709999084472656,62.630001068115234,64.05999755859375,3419300
2010-11-01,62.88999938964844,62.54999923706055,62.40999984741211,63.5,2261000
2010-11-02,63.15999984741211,63.0,62.59000015258789,63.31999969482422,1820400
2010-11-03,63.09000015258789,63.0,62.66999816894531,63.33000183105469,2670400
2010-11-04,62.31999969482422,62.5,61.81999969482422,62.97999954223633,3722900
2010-11-05,62.4900016784668,62.779998779296875,61.81999969482422,62.79999923706055,2732900
2010-11-08,62.45000076293945,63.029998779296875,62.119998931884766,63.16999816894531,1983500
2010-11-09,62.90999984741211,63.38999938964844,62.720001220703125,63.40999984741211,2550800
2010-11-10,63.279998779296875,64.94999694824219,62.9900016784668,64.97000122070312,4247500
2010-11-11,64.69999694824219,64.7300033569336,64.20999908447266,65.43000030517578,2513700
2010-11-12,64.22000122070312,64.5,63.560001373291016,64.61000061035156,2209400
2010-11-15,64.8499984741211,65.45999908447266,64.73999786376953,66.43000030517578,2652900
2010-11-16,63.560001373291016,64.33000183105469,63.560001373291016,65.52999877929688,1950600
2010-11-17,64.26000213623047,64.5199966430664,63.939998626708984,64.91999816894531,1466700
2010-11-18,64.62000274658203,64.77999877929688,64.5199966430664,65.5999984741211,1667800
2010-11-19,64.87999725341797,64.91000366210938,64.62000274658203,65.44000244140625,2030700
2010-11-22,64.8499984741211,64.86000061035156,64.20999908447266,65.38999938964844,1324700
2010-11-23,64.56999969482422,63.81999969482422,63.58000183105469,64.80999755859375,1608400
2010-11-24,64.44999694824219,65.33000183105469,64.4000015258789,65.68000030517578,1618100
2010-11-26,65.0,65.33000183105469,64.8499984741211,65.5199966430664,673400
2010-11-29,64.80000305175781,64.72000122070312,63.77000045776367,65.0,1578200
2010-11-30,64.05999755859375,63.970001220703125,63.849998474121094,64.54000091552734,3320300
2010-12-01,64.88999938964844,65.37000274658203,64.62999725341797,66.06999969482422,2421900
2010-12-02,65.51000213623047,67.08000183105469,65.3499984741211,67.08999633789062,1706600
2010-12-03,66.93000030517578,67.0,66.55999755859375,67.30999755859375,1465300
2010-12-06,66.83999633789062,66.70999908447266,66.27999877929688,67.08000183105469,1023500
2010-12-07,67.19999694824219,67.11000061035156,66.81999969482422,67.2699966430664,1722100
2010-12-08,67.30000305175781,67.36000061035156,67.02999877929688,67.62999725341797,1639000
2010-12-09,65.05000305175781,66.37000274658203,65.0,66.79000091552734,2839100
2010-12-10,66.30000305175781,66.30000305175781,66.20999908447266,66.69999694824219,1786200
2010-12-13,66.19000244140625,65.88999938964844,65.79000091552734,66.41999816894531,1793300
2010-12-14,66.13999938964844,65.73999786376953,65.5199966430664,66.30999755859375,2164900
2010-12-15,65.44000244140625,66.05999755859375,65.29000091552734,66.2699966430664,2649500
2010-12-16,65.94999694824219,67.91999816894531,65.83999633789062,68.0,1967800
2010-12-17,67.91000366210938,68.13999938964844,67.75,68.5999984741211,4457500
2010-12-20,68.23999786376953,67.9800033569336,67.30999755859375,68.37999725341797,1666700
2010-12-21,68.20999908447266,68.22000122070312,68.0,68.4800033569336,1040000
2010-12-22,68.05999755859375,67.69999694824219,67.62000274658203,68.25,1079400
2010-12-23,67.54000091552734,67.22000122070312,67.0199966430664,67.73999786376953,1228500
2010-12-27,67.19000244140625,66.91999816894531,66.36000061035156,67.29000091552734,959300
2010-12-28,66.86000061035156,66.63999938964844,66.52999877929688,67.19999694824219,866400
2010-12-29,66.87000274658203,66.63999938964844,66.58999633789062,66.94999694824219,752600
2010-12-30,66.44999694824219,66.80000305175781,66.44999694824219,66.97000122070312,1031400
2010-12-31,66.83000183105469,67.05000305175781,66.44999694824219,67.25,1146500
2011-01-03,67.68000030517578,67.19999694824219,66.97000122070312,68.13999938964844,1791900
2011-01-04,67.0,66.4000015258789,65.80000305175781,67.01000213623047,1964800
2011-01-05,66.1500015258789,66.68000030517578,65.95999908447266,67.04000091552734,2452300
2011-01-06,66.63999938964844,67.26000213623047,66.62999725341797,67.70999908447266,1559000
2011-01-07,67.55000305175781,67.37999725341797,66.95999908447266,67.58999633789062,1097300
2011-01-10,66.91999816894531,66.9000015258789,66.69999694824219,67.33000183105469,1053400
2011-01-11,66.98999786376953,68.30000305175781,66.79000091552734,68.33000183105469,1602100
2011-01-12,67.9000015258789,67.4000015258789,67.19999694824219,67.9000015258789,1272100
2011-01-13,67.43000030517578,67.5199966430664,67.19000244140625,67.79000091552734,1471300
2011-01-14,67.30999755859375,66.56999969482422,66.45999908447266,67.5,1626800
2011-01-18,66.55000305175781,67.01000213623047,66.0,67.11000061035156,2138000
2011-01-19,66.79000091552734,66.23999786376953,65.91000366210938,66.83999633789062,1549000
2011-01-20,66.36000061035156,68.77999877929688,66.36000061035156,68.98999786376953,3184900
2011-01-21,66.58999633789062,66.7699966430664,66.2699966430664,67.33999633789062,3451900
2011-01-24,66.66000366210938,67.13999938964844,66.54000091552734,68.25,1749900
2011-01-25,67.06999969482422,66.83999633789062,66.48999786376953,67.23999786376953,1966500
2011-01-26,67.0199966430664,67.5,66.6500015258789,67.86000061035156,1642900
2011-01-27,67.33999633789062,67.08999633789062,67.08000183105469,67.61000061035156,1338500
2011-01-28,67.30000305175781,65.08000183105469,64.8499984741211,67.4800033569336,2319100
2011-01-31,65.56999969482422,65.47000122070312,64.27999877929688,65.94000244140625,2181200
2011-02-01,67.75,65.48999786376953,65.12999725341797,68.0,4033400
2011-02-02,65.27999877929688,66.1500015258789,64.91999816894531,66.27999877929688,1541100
2011-02-03,66.16999816894531,65.58000183105469,65.12000274658203,66.20999908447266,1440900
2011-02-04,65.63999938964844,65.93000030517578,64.61000061035156,65.93000030517578,1638900
2011-02-07,65.87999725341797,65.25,65.19999694824219,66.12999725341797,1586200
2011-02-08,65.13999938964844,66.1500015258789,64.7699966430664,66.16000366210938,1802800
2011-02-09,65.9800033569336,66.0,65.4800033569336,66.12999725341797,2105800
2011-02-10,66.0,66.22000122070312,65.83000183105469,66.3499984741211,1589100
2011-02-11,65.8499984741211,65.83000183105469,65.38999938964844,66.11000061035156,1257000
2011-02-14,65.66000366210938,67.2699966430664,65.66000366210938,67.29000091552734,1761600
2011-02-15,66.87999725341797,67.08999633789062,66.70999908447266,67.19000244140625,2147400
2011-02-16,67.16999816894531,67.36000061035156,66.83000183105469,67.4800033569336,1587400
2011-02-17,67.01000213623047,67.6500015258789,66.69000244140625,67.94999694824219,1092900
2011-02-18,67.54000091552734,67.63999938964844,67.12999725341797,67.87000274658203,1882000
2011-02-22,67.29000091552734,67.08999633789062,67.06999969482422,68.18000030517578,1974600
2011-02-23,67.16999816894531,66.76000213623047,66.75,67.63999938964844,2355400
2011-02-24,67.2300033569336,67.26000213623047,66.79000091552734,67.72000122070312,1952500
2011-02-25,67.41999816894531,67.77999877929688,67.3499984741211,68.25,1394800
2011-02-28,67.80000305175781,68.4000015258789,67.73999786376953,68.5,2027000
2011-03-01,68.41000366210938,70.18000030517578,68.26000213623047,70.7300033569336,3840800
2011-03-02,69.7300033569336,70.0,69.0,70.45999908447266,1938700
2011-03-03,70.05000305175781,71.41999816894531,70.04000091552734,71.94999694824219,1815500
2011-03-04,71.25,71.1500015258789,70.62999725341797,71.76000213623047,1387400
2011-03-07,71.41000366210938,71.23999786376953,70.44999694824219,71.87999725341797,1999200
2011-03-08,71.30999755859375,71.5999984741211,70.83000183105469,72.0,1688400
2011-03-09,71.33000183105469,71.73999786376953,70.98999786376953,71.83000183105469,1031900
2011-03-10,71.05000305175781,70.5999984741211,70.0999984741211,71.41000366210938,1632000
2011-03-11,70.62000274658203,71.0,70.47000122070312,71.3499984741211,1321400
2011-03-14,70.45999908447266,70.6500015258789,70.11000061035156,71.5,1546500
2011-03-15,69.2699966430664,69.55999755859375,68.80999755859375,69.94999694824219,1608500
2011-03-16,69.13999938964844,68.69999694824219,68.30999755859375,69.68000030517578,2325100
2011-03-17,69.4000015258789,69.25,69.12000274658203,69.70999908447266,1164500
2011-03-18,69.43000030517578,69.52999877929688,69.25,70.26000213623047,2608800
2011-03-21,70.0,69.61000061035156,69.52999877929688,70.54000091552734,1506200
2011-03-22,69.58000183105469,69.76000213623047,69.12999725341797,70.12999725341797,1794200
2011-03-23,69.72000122070312,70.06999969482422,69.19000244140625,70.30999755859375,1458200
2011-03-24,70.16999816894531,71.2699966430664,69.6500015258789,71.44999694824219,1349900
2011-03-25,71.55000305175781,71.19999694824219,71.19999694824219,71.93000030517578,1482000
2011-03-28,71.16999816894531,70.54000091552734,70.37999725341797,71.31999969482422,1243800
2011-03-29,70.41000366210938,71.0999984741211,70.38999938964844,71.23999786376953,1393000
2011-03-30,71.4800033569336,71.9000015258789,71.44999694824219,72.19999694824219,2167100
2011-03-31,71.94999694824219,73.47000122070312,71.9000015258789,73.52999877929688,2508600
2011-04-01,73.58999633789062,72.95999908447266,72.80000305175781,73.66000366210938,1923300
2011-04-04,73.25,73.2699966430664,72.97000122070312,73.31999969482422,1083200
2011-04-05,72.9000015258789,73.25,72.9000015258789,73.98999786376953,1481600
2011-04-06,73.56999969482422,73.5999984741211,73.4000015258789,74.19999694824219,1353400
2011-04-07,73.31999969482422,73.02999877929688,72.69999694824219,73.94999694824219,1589600
2011-04-08,73.37000274658203,73.29000091552734,72.97000122070312,73.6500015258789,1428900
2011-04-11,76.70999908447266,78.55000305175781,76.4000015258789,78.75,6893400
2011-04-12,78.98999786376953,78.19000244140625,78.16000366210938,79.2300033569336,2744300
2011-04-13,78.19000244140625,80.95999908447266,78.19000244140625,81.01000213623047,3985900
2011-04-14,80.41000366210938,82.19000244140625,79.93000030517578,82.2300033569336,2958800
2011-04-15,82.2300033569336,82.95999908447266,81.23999786376953,83.0999984741211,2312700
2011-04-18,82.20999908447266,82.61000061035156,81.26000213623047,82.75,2179200
2011-04-19,82.87999725341797,83.98999786376953,82.61000061035156,83.98999786376953,1945900
2011-04-20,84.41000366210938,86.56999969482422,84.41000366210938,86.56999969482422,2784400
2011-04-21,100.0,99.69999694824219,99.30000305175781,106.98999786376953,16442600
2011-04-25,99.70999908447266,100.27999877929688,99.22000122070312,100.43000030517578,5867200
2011-04-26,99.77999877929688,101.80000305175781,99.4000015258789,106.19000244140625,5200000
2011-04-27,102.05999755859375,99.48999786376953,98.95999908447266,102.87999725341797,3937300
2011-04-28,99.66999816894531,98.97000122070312,98.08000183105469,99.77999877929688,3400000
2011-04-29,98.88999938964844,97.6500015258789,97.13999938964844,99.30999755859375,4231500
2011-05-02,97.44000244140625,98.66999816894531,96.36000061035156,99.19000244140625,2665800
2011-05-03,98.2300033569336,97.98999786376953,97.63999938964844,98.9000015258789,1802800
2011-05-04,97.55999755859375,96.4800033569336,95.08000183105469,97.97000122070312,2619600
2011-05-05,95.83999633789062,95.47000122070312,95.11000061035156,97.58999633789062,1900000
2011-05-06,96.48999786376953,96.12000274658203,95.97000122070312,97.87999725341797,2254300
2011-05-09,96.30999755859375,98.0999984741211,96.0,98.93000030517578,1766000
2011-05-10,98.58000183105469,97.33999633789062,96.52999877929688,98.70999908447266,1765900
2011-05-11,97.29000091552734,96.58999633789062,95.29000091552734,97.5,1600000
2011-05-12,96.36000061035156,98.23999786376953,95.63999938964844,98.4800033569336,1800000
2011-05-13,98.0999984741211,96.61000061035156,96.11000061035156,98.6500015258789,1484600
2011-05-16,96.04000091552734,96.13999938964844,95.80999755859375,97.41999816894531,2492900
2011-05-17,95.52999877929688,97.56999969482422,95.52999877929688,97.91000366210938,1978100
2011-05-18,97.41000366210938,97.76000213623047,96.9000015258789,97.93000030517578,1690700
2011-05-19,98.41000366210938,96.72000122070312,96.56999969482422,98.47000122070312,1506400
2011-05-20,96.80000305175781,97.11000061035156,96.80000305175781,98.25,2741300
2011-05-23,96.05999755859375,95.30999755859375,94.9000015258789,96.22000122070312,1500000
2011-05-24,95.30999755859375,94.8499984741211,94.30999755859375,95.70999908447266,1328000
2011-05-25,94.54000091552734,93.66999816894531,93.16999816894531,94.76000213623047,1531200
2011-05-26,93.31999969482422,93.27999877929688,92.29000091552734,93.62999725341797,1834300
2011-05-27,93.30999755859375,93.20999908447266,93.02999877929688,94.05000305175781,1197400
2011-05-31,93.95999908447266,94.7300033569336,93.08000183105469,94.77999877929688,2377700
2011-06-01,94.36000061035156,93.18000030517578,93.18000030517578,94.5199966430664,2317900
2011-06-02,93.4000015258789,95.16999816894531,93.01000213623047,95.5199966430664,1735000
2011-06-03,93.95999908447266,94.4000015258789,93.5199966430664,96.08000183105469,1366900
2011-06-06,93.7699966430664,93.16000366210938,93.11000061035156,94.69999694824219,1283800
2011-06-07,93.43000030517578,93.30000305175781,92.58999633789062,94.04000091552734,1004400
2011-06-08,92.33999633789062,92.80000305175781,92.12000274658203,93.27999877929688,1132200
2011-06-09,93.0,93.72000122070312,92.19000244140625,94.06999969482422,1115700
2011-06-10,93.43000030517578,91.20999908447266,91.19999694824219,93.43000030517578,1742500
2011-06-13,91.2300033569336,91.77999877929688,91.08000183105469,92.31999969482422,1047000
2011-06-14,92.48999786376953,94.87999725341797,92.0999984741211,95.12999725341797,2444700
2011-06-15,93.88999938964844,93.76000213623047,93.08000183105469,95.31999969482422,2060600
2011-06-16,94.0999984741211,93.52999877929688,92.63999938964844,94.58000183105469,1274600
2011-06-17,94.73999786376953,94.75,94.2300033569336,96.12999725341797,3107000
2011-06-20,99.56999969482422,98.5999984741211,98.23999786376953,100.4800033569336,3620400
2011-06-21,100.54000091552734,98.6500015258789,98.27999877929688,101.83000183105469,5583900
2011-06-22,99.79000091552734,99.47000122070312,98.9000015258789,100.66999816894531,5334200
2011-06-23,98.63999938964844,100.66999816894531,97.80000305175781,100.77999877929688,3107500
2011-06-24,100.02999877929688,103.41999816894531,99.5999984741211,103.52999877929688,8324400
2011-06-27,102.86000061035156,104.6500015258789,102.5999984741211,104.76000213623047,3247500
2011-06-28,104.9000015258789,108.38999938964844,104.62999725341797,108.5199966430664,3148200
2011-06-29,108.4800033569336,108.9800033569336,107.61000061035156,109.62999725341797,3775900
2011-06-30,109.16000366210938,106.91999816894531,106.7300033569336,109.45999908447266,1938900
2011-07-01,107.3499984741211,108.5,106.91999816894531,108.63999938964844,1707400
2011-07-05,108.62000274658203,107.91000366210938,107.55999755859375,109.13999938964844,1337800
2011-07-06,106.7300033569336,107.88999938964844,106.7300033569336,108.0999984741211,1492500
2011-07-07,108.7300033569336,106.5199966430664,106.4000015258789,108.87999725341797,1889900
2011-07-08,107.04000091552734,107.38999938964844,105.81999969482422,107.55999755859375,1726600
2011-07-11,106.3499984741211,105.43000030517578,104.9000015258789,107.63999938964844,1270200
2011-07-12,105.83999633789062,104.05000305175781,103.98999786376953,106.33000183105469,1583400
2011-07-13,104.7300033569336,105.30999755859375,104.05000305175781,106.19999694824219,1524600
2011-07-14,105.47000122070312,103.19000244140625,103.05999755859375,106.2300033569336,1318000
2011-07-15,102.72000122070312,104.0,102.55000305175781,104.69000244140625,1589900
2011-07-18,103.6500015258789,103.75,102.36000061035156,103.98999786376953,1367900
2011-07-19,104.13999938964844,107.20999908447266,104.12000274658203,107.33000183105469,1550800
2011-07-20,106.98999786376953,104.37000274658203,104.12999725341797,106.98999786376953,1411400
2011-07-21,104.4800033569336,105.62000274658203,104.44000244140625,106.05999755859375,1267200
2011-07-22,105.54000091552734,105.55999755859375,104.88999938964844,106.05000305175781,1145700
2011-07-25,105.3499984741211,103.98999786376953,103.97000122070312,106.81999969482422,2932300
2011-07-26,104.11000061035156,105.0,104.11000061035156,106.0,2369500
2011-07-27,104.20999908447266,101.80999755859375,101.5,106.05000305175781,2525300
2011-07-28,101.29000091552734,102.1500015258789,101.0199966430664,104.04000091552734,1335900
2011-07-29,101.76000213623047,101.87000274658203,99.54000091552734,102.75,1745300
2011-08-01,105.91000366210938,102.9000015258789,101.87999725341797,105.9800033569336,2898800
2011-08-02,102.04000091552734,99.66999816894531,99.54000091552734,104.16000366210938,2795000
2011-08-03,99.51000213623047,98.77999877929688,95.41999816894531,99.9800033569336,2431200
2011-08-04,97.37000274658203,92.55000305175781,92.5,97.68000030517578,2959600
2011-08-05,93.19000244140625,93.18000030517578,90.23999786376953,94.5,2767200
2011-08-08,91.29000091552734,88.0,87.13999938964844,93.87000274658203,3713800
2011-08-09,86.91000366210938,89.43000030517578,83.83000183105469,90.55999755859375,3684600
2011-08-10,86.5,85.02999877929688,84.94000244140625,88.36000061035156,2722500
2011-08-11,85.36000061035156,88.41000366210938,84.22000122070312,89.44000244140625,2332300
2011-08-12,88.37999725341797,90.9800033569336,87.3499984741211,91.22000122070312,2530500
2011-08-15,91.33999633789062,91.66999816894531,90.37999725341797,92.69999694824219,1838100
2011-08-16,91.36000061035156,91.0999984741211,90.25,92.33999633789062,1576500
2011-08-17,91.56999969482422,90.02999877929688,89.38999938964844,92.1500015258789,1943100
2011-08-18,88.44999694824219,88.45999908447266,86.86000061035156,89.38999938964844,2353800
2011-08-19,87.94999694824219,90.05000305175781,87.1500015258789,92.4000015258789,3529900
2011-08-22,91.51000213623047,89.41000366210938,88.87000274658203,92.20999908447266,1813100
2011-08-23,89.68000030517578,91.23999786376953,87.3499984741211,92.11000061035156,2669200
2011-08-24,90.73999786376953,92.05000305175781,89.6500015258789,92.12999725341797,1712900
2011-08-25,92.12999725341797,90.66999816894531,90.04000091552734,93.62999725341797,1557800
2011-08-26,90.06999969482422,92.29000091552734,88.23999786376953,92.54000091552734,1493400
2011-08-29,93.16000366210938,93.88999938964844,92.08000183105469,94.29000091552734,1468100
2011-08-30,93.06999969482422,93.5999984741211,92.7300033569336,94.23999786376953,1309600
2011-08-31,94.13999938964844,94.19999694824219,92.87999725341797,94.70999908447266,1572000
2011-09-01,94.0199966430664,93.61000061035156,93.0199966430664,95.47000122070312,1205400
2011-09-02,92.3499984741211,91.58000183105469,91.3499984741211,93.61000061035156,975800
2011-09-06,89.16999816894531,91.91000366210938,89.04000091552734,92.06999969482422,1733700
2011-09-07,92.98999786376953,93.0,91.58000183105469,93.37999725341797,1835700
2011-09-08,92.18000030517578,91.55000305175781,91.04000091552734,92.5,2221000
