Date,cokeopen,cokeclose,cokelow,cokehigh,cokevolume
2010-09-23,50.79999923706055,50.68000030517578,50.65999984741211,51.2400016784668,6900.0
2010-09-24,51.16999816894531,51.470001220703125,50.75,51.470001220703125,17300.0
2010-09-27,51.45000076293945,51.900001525878906,50.790000915527344,52.06999969482422,27800.0
2010-09-28,52.34000015258789,52.790000915527344,51.88999938964844,52.91999816894531,12800.0
2010-09-29,52.63999938964844,53.099998474121094,52.34000015258789,53.459999084472656,13500.0
2010-09-30,53.27000045776367,52.93000030517578,52.540000915527344,53.400001525878906,10100.0
2010-10-01,52.880001068115234,52.939998626708984,52.599998474121094,53.369998931884766,6000.0
2010-10-04,52.869998931884766,52.66999816894531,52.66999816894531,53.27000045776367,13500.0
2010-10-05,53.34000015258789,54.33000183105469,52.75,54.4900016784668,16900.0
2010-10-06,54.099998474121094,54.290000915527344,54.040000915527344,54.58000183105469,6000.0
2010-10-07,54.599998474121094,53.470001220703125,53.470001220703125,54.599998474121094,11700.0
2010-10-08,53.47999954223633,53.86000061035156,53.13999938964844,53.91999816894531,5700.0
2010-10-11,53.70000076293945,53.58000183105469,53.2599983215332,54.04999923706055,5000.0
2010-10-12,53.18000030517578,53.119998931884766,52.560001373291016,53.290000915527344,5900.0
2010-10-13,53.099998474121094,53.4900016784668,52.880001068115234,53.93000030517578,10100.0
2010-10-14,53.63999938964844,53.349998474121094,52.779998779296875,53.880001068115234,13100.0
2010-10-15,53.959999084472656,53.70000076293945,53.2599983215332,53.959999084472656,12000.0
2010-10-18,53.61000061035156,53.97999954223633,53.459999084472656,54.459999084472656,13800.0
2010-10-19,53.97999954223633,53.599998474121094,53.45000076293945,54.4900016784668,11300.0
2010-10-20,54.0,54.4900016784668,53.58000183105469,54.93000030517578,17300.0
2010-10-21,54.54999923706055,53.5,53.0,54.54999923706055,10500.0
2010-10-22,53.5099983215332,53.459999084472656,53.060001373291016,53.810001373291016,4000.0
2010-10-25,53.93000030517578,53.75,53.5099983215332,53.93000030517578,3200.0
2010-10-26,53.68000030517578,54.459999084472656,53.220001220703125,54.459999084472656,9500.0
2010-10-27,54.45000076293945,53.4900016784668,53.400001525878906,54.45000076293945,6800.0
2010-10-28,53.790000915527344,53.90999984741211,53.29999923706055,54.220001220703125,23900.0
2010-10-29,53.790000915527344,53.31999969482422,53.31999969482422,53.790000915527344,9500.0
2010-11-01,53.7400016784668,53.439998626708984,53.29999923706055,53.95000076293945,8800.0
2010-11-02,54.09000015258789,55.27000045776367,53.779998779296875,55.31999969482422,14500.0
2010-11-03,55.06999969482422,54.95000076293945,54.65999984741211,55.5,14200.0
2010-11-04,55.5,55.34000015258789,54.81999969482422,55.650001525878906,17600.0
2010-11-05,55.709999084472656,55.70000076293945,55.0099983215332,55.720001220703125,9200.0
2010-11-08,55.77000045776367,56.2599983215332,55.09000015258789,56.2599983215332,8100.0
2010-11-09,56.47999954223633,55.41999816894531,54.099998474121094,56.47999954223633,30100.0
2010-11-10,55.81999969482422,56.709999084472656,55.81999969482422,56.709999084472656,8800.0
2010-11-11,56.439998626708984,55.95000076293945,54.75,56.68000030517578,45900.0
2010-11-12,55.66999816894531,56.040000915527344,54.400001525878906,56.189998626708984,32500.0
2010-11-15,56.529998779296875,57.650001525878906,56.220001220703125,58.0,22100.0
2010-11-16,57.209999084472656,58.2400016784668,57.0,58.5,18700.0
2010-11-17,58.189998626708984,57.849998474121094,57.5099983215332,58.189998626708984,8200.0
2010-11-18,58.380001068115234,58.279998779296875,57.689998626708984,58.650001525878906,18200.0
2010-11-19,58.29999923706055,58.0,56.79999923706055,58.29999923706055,35500.0
2010-11-22,57.61000061035156,58.619998931884766,57.61000061035156,58.65999984741211,19900.0
2010-11-23,58.369998931884766,58.02000045776367,57.91999816894531,58.369998931884766,9100.0
2010-11-24,58.349998474121094,58.0,57.939998626708984,58.349998474121094,19800.0
2010-11-26,57.56999969482422,58.04999923706055,57.369998931884766,58.220001220703125,5300.0
2010-11-29,57.599998474121094,58.88999938964844,57.599998474121094,59.0,46800.0
2010-11-30,58.9900016784668,58.5,57.91999816894531,58.9900016784668,148000.0
2010-12-01,59.38999938964844,58.470001220703125,58.0099983215332,59.38999938964844,36800.0
2010-12-02,57.810001373291016,58.16999816894531,57.560001373291016,58.560001373291016,19200.0
2010-12-03,57.689998626708984,59.130001068115234,57.689998626708984,59.25,15500.0
2010-12-06,58.779998779296875,58.52000045776367,58.150001525878906,60.459999084472656,53500.0
2010-12-07,59.27000045776367,58.91999816894531,58.7599983215332,59.470001220703125,60700.0
2010-12-08,59.0,58.959999084472656,58.59000015258789,59.119998931884766,19900.0
2010-12-09,59.15999984741211,58.45000076293945,58.349998474121094,59.15999984741211,24300.0
2010-12-10,58.70000076293945,58.779998779296875,58.400001525878906,58.86000061035156,19300.0
2010-12-13,58.709999084472656,58.349998474121094,58.349998474121094,58.869998931884766,14300.0
2010-12-14,58.779998779296875,58.0099983215332,57.86000061035156,58.779998779296875,28900.0
2010-12-15,57.849998474121094,56.88999938964844,56.88999938964844,58.4900016784668,60900.0
2010-12-16,57.0,58.06999969482422,56.810001373291016,58.25,16000.0
2010-12-17,57.970001220703125,57.84000015258789,57.40999984741211,58.18000030517578,29300.0
2010-12-20,57.7599983215332,57.68000030517578,57.5,58.0,23700.0
2010-12-21,57.75,57.65999984741211,57.43000030517578,57.939998626708984,16500.0
2010-12-22,57.59000015258789,57.150001525878906,56.5099983215332,57.59000015258789,10900.0
2010-12-23,57.060001373291016,56.86000061035156,56.18000030517578,57.65999984741211,27700.0
2010-12-27,56.790000915527344,57.310001373291016,56.5,57.5,5100.0
2010-12-28,57.15999984741211,56.95000076293945,56.86000061035156,57.20000076293945,16500.0
2010-12-29,57.0,56.56999969482422,56.5,57.310001373291016,18000.0
2010-12-30,56.630001068115234,56.119998931884766,56.119998931884766,56.630001068115234,5700.0
2010-12-31,56.11000061035156,55.58000183105469,54.90999984741211,56.29999923706055,42200.0
2011-01-03,55.7400016784668,56.95000076293945,55.04999923706055,57.130001068115234,22800.0
2011-01-04,57.2599983215332,56.439998626708984,56.41999816894531,57.290000915527344,13900.0
2011-01-05,56.630001068115234,56.70000076293945,56.36000061035156,57.06999969482422,19400.0
2011-01-06,56.75,56.060001373291016,55.5,56.75,30600.0
2011-01-07,56.029998779296875,56.0,55.630001068115234,56.25,17200.0
2011-01-10,56.08000183105469,55.779998779296875,55.54999923706055,56.15999984741211,17700.0
2011-01-11,55.900001525878906,55.83000183105469,55.189998626708984,55.900001525878906,14100.0
2011-01-12,56.220001220703125,56.06999969482422,55.810001373291016,56.220001220703125,39800.0
2011-01-13,56.29999923706055,56.02000045776367,55.97999954223633,56.29999923706055,17800.0
2011-01-14,56.08000183105469,56.040000915527344,55.689998626708984,56.2599983215332,28700.0
2011-01-18,56.470001220703125,56.119998931884766,55.810001373291016,56.470001220703125,8700.0
2011-01-19,56.150001525878906,54.5099983215332,54.27000045776367,56.150001525878906,17000.0
2011-01-20,55.0,54.72999954223633,54.54999923706055,55.689998626708984,42900.0
2011-01-21,55.0099983215332,54.36000061035156,54.34000015258789,56.33000183105469,55000.0
2011-01-24,54.560001373291016,55.77000045776367,54.560001373291016,55.869998931884766,40000.0
2011-01-25,55.65999984741211,54.720001220703125,54.310001373291016,55.689998626708984,36800.0
2011-01-26,54.88999938964844,55.61000061035156,54.45000076293945,55.66999816894531,29200.0
2011-01-27,55.66999816894531,55.0,54.900001525878906,55.7599983215332,16000.0
2011-01-28,55.220001220703125,53.40999984741211,53.209999084472656,55.5,44500.0
2011-01-31,53.900001525878906,54.02000045776367,53.61000061035156,54.83000183105469,15300.0
2011-02-01,54.459999084472656,55.33000183105469,54.459999084472656,55.689998626708984,10500.0
2011-02-02,55.54999923706055,54.970001220703125,54.810001373291016,55.84000015258789,13500.0
2011-02-03,54.9900016784668,53.83000183105469,53.77000045776367,55.09000015258789,23000.0
2011-02-04,53.83000183105469,53.15999984741211,52.79999923706055,53.939998626708984,15900.0
2011-02-07,53.41999816894531,53.970001220703125,53.099998474121094,54.279998779296875,12800.0
2011-02-08,54.0,54.0099983215332,53.349998474121094,54.09000015258789,11800.0
2011-02-09,54.5,53.95000076293945,53.400001525878906,54.869998931884766,30900.0
2011-02-10,53.540000915527344,54.810001373291016,53.540000915527344,55.0,23200.0
2011-02-11,54.58000183105469,55.220001220703125,54.13999938964844,55.220001220703125,23600.0
2011-02-14,55.33000183105469,54.70000076293945,54.630001068115234,55.470001220703125,11100.0
2011-02-15,54.7599983215332,54.7400016784668,54.540000915527344,54.959999084472656,5900.0
2011-02-16,54.97999954223633,54.68000030517578,54.33000183105469,54.97999954223633,7600.0
2011-02-17,54.599998474121094,55.16999816894531,54.290000915527344,55.349998474121094,11400.0
2011-02-18,55.369998931884766,55.130001068115234,54.7599983215332,55.5,28700.0
2011-02-22,54.970001220703125,55.02000045776367,54.75,55.45000076293945,47500.0
2011-02-23,54.88999938964844,55.040000915527344,54.88999938964844,55.36000061035156,17600.0
2011-02-24,55.25,55.290000915527344,55.0,55.45000076293945,16100.0
2011-02-25,55.279998779296875,55.68000030517578,55.06999969482422,55.68000030517578,6900.0
2011-02-28,56.15999984741211,57.70000076293945,55.93000030517578,57.70000076293945,56400.0
2011-03-01,57.91999816894531,57.310001373291016,55.52000045776367,58.0,120800.0
2011-03-02,57.029998779296875,57.560001373291016,57.0,57.83000183105469,18400.0
2011-03-03,57.9900016784668,58.36000061035156,57.63999938964844,58.36000061035156,28400.0
2011-03-04,58.380001068115234,59.09000015258789,58.310001373291016,59.09000015258789,11700.0
2011-03-07,59.25,58.65999984741211,58.33000183105469,59.29999923706055,11400.0
2011-03-08,58.83000183105469,59.459999084472656,58.72999954223633,59.459999084472656,6300.0
2011-03-09,59.099998474121094,59.38999938964844,59.060001373291016,59.91999816894531,9000.0
2011-03-10,59.97999954223633,59.2599983215332,59.02000045776367,59.97999954223633,17900.0
2011-03-11,59.0099983215332,59.04999923706055,59.0099983215332,59.959999084472656,12200.0
2011-03-14,58.970001220703125,59.25,58.5,59.849998474121094,29700.0
2011-03-15,58.75,59.099998474121094,58.75,59.33000183105469,13700.0
2011-03-16,59.22999954223633,59.29999923706055,58.939998626708984,59.630001068115234,23900.0
2011-03-17,59.95000076293945,60.02000045776367,59.45000076293945,60.720001220703125,39600.0
2011-03-18,60.36000061035156,61.040000915527344,59.869998931884766,61.4900016784668,45000.0
2011-03-21,61.189998626708984,62.650001525878906,61.06999969482422,62.68000030517578,17600.0
2011-03-22,63.0,63.90999984741211,61.95000076293945,63.9900016784668,39600.0
2011-03-23,63.630001068115234,65.26000213623047,63.47999954223633,65.37999725341797,29400.0
2011-03-24,65.30000305175781,65.75,65.27999877929688,65.9000015258789,13900.0
2011-03-25,65.7300033569336,65.5199966430664,65.2699966430664,66.81999969482422,45400.0
2011-03-28,65.81999969482422,65.16000366210938,64.51000213623047,65.9800033569336,45100.0
2011-03-29,64.97000122070312,65.47000122070312,64.63999938964844,65.47000122070312,49700.0
2011-03-30,65.56999969482422,65.76000213623047,64.76000213623047,65.79000091552734,27900.0
2011-03-31,65.70999908447266,66.83999633789062,65.30999755859375,67.0,17600.0
2011-04-01,66.87999725341797,66.79000091552734,66.19999694824219,67.37999725341797,67000.0
2011-04-04,67.04000091552734,68.61000061035156,66.5,68.73999786376953,100400.0
2011-04-05,68.5999984741211,71.93000030517578,67.12999725341797,72.38999938964844,40900.0
2011-04-06,73.02999877929688,73.6500015258789,70.0,74.58000183105469,62000.0
2011-04-07,74.44000244140625,74.1500015258789,72.37999725341797,75.76000213623047,65600.0
2011-04-08,74.7300033569336,75.69999694824219,73.94000244140625,76.2300033569336,54400.0
2011-04-11,76.22000122070312,75.2300033569336,74.75,76.22000122070312,20700.0
2011-04-12,75.11000061035156,75.52999877929688,75.11000061035156,76.31999969482422,23600.0
2011-04-13,75.69000244140625,72.16999816894531,71.83000183105469,76.04000091552734,97500.0
2011-04-14,72.1500015258789,71.5,70.51000213623047,73.73999786376953,67300.0
2011-04-15,71.3499984741211,72.19999694824219,70.1500015258789,72.62999725341797,35900.0
2011-04-18,71.52999877929688,71.38999938964844,70.52999877929688,71.62999725341797,40100.0
2011-04-19,71.45999908447266,72.30999755859375,71.25,72.55999755859375,32200.0
2011-04-20,72.94999694824219,71.62000274658203,71.41000366210938,73.1500015258789,22100.0
2011-04-21,71.88999938964844,70.7300033569336,69.20999908447266,71.88999938964844,55200.0
2011-04-25,70.94999694824219,71.62000274658203,68.62999725341797,71.62000274658203,33400.0
2011-04-26,71.69999694824219,71.36000061035156,71.12999725341797,72.55000305175781,22700.0
2011-04-27,71.58999633789062,70.76000213623047,70.6500015258789,72.13999938964844,39000.0
2011-04-28,69.7699966430664,70.52999877929688,69.0,70.5999984741211,19000.0
2011-04-29,70.52999877929688,70.44999694824219,70.23999786376953,71.76000213623047,15000.0
2011-05-02,70.5999984741211,69.68000030517578,69.5,70.5999984741211,31000.0
2011-05-03,69.83999633789062,68.52999877929688,68.4000015258789,70.0,55000.0
2011-05-04,68.26000213623047,67.4800033569336,67.44000244140625,68.80999755859375,40100.0
2011-05-05,67.54000091552734,66.73999786376953,65.80999755859375,67.61000061035156,43600.0
2011-05-06,67.56999969482422,66.33000183105469,65.91999816894531,67.8499984741211,30000.0
2011-05-09,66.4800033569336,68.83999633789062,66.4800033569336,68.86000061035156,13000.0
2011-05-10,69.0,69.86000061035156,68.87000274658203,70.33999633789062,54700.0
2011-05-11,70.20999908447266,68.81999969482422,67.7300033569336,70.20999908447266,62200.0
2011-05-12,68.56999969482422,69.1500015258789,68.56999969482422,69.5,20500.0
2011-05-13,69.25,68.7300033569336,68.41000366210938,69.5,14600.0
2011-05-16,68.72000122070312,68.25,68.25,69.48999786376953,21900.0
2011-05-17,68.22000122070312,68.61000061035156,68.1500015258789,69.0,19100.0
2011-05-18,68.4800033569336,68.7300033569336,68.41999816894531,69.22000122070312,13700.0
2011-05-19,69.04000091552734,68.83999633789062,68.62999725341797,69.62000274658203,29000.0
2011-05-20,68.5,68.87999725341797,68.5,69.56999969482422,21800.0
2011-05-23,68.25,68.69999694824219,67.06999969482422,69.38999938964844,62900.0
2011-05-24,69.0,68.44000244140625,68.25,69.0,11900.0
2011-05-25,68.4800033569336,68.69999694824219,67.88999938964844,68.77999877929688,14200.0
2011-05-26,68.72000122070312,68.5999984741211,67.5999984741211,68.83999633789062,26900.0
2011-05-27,68.5999984741211,68.98999786376953,68.5,68.98999786376953,9400.0
2011-05-31,68.98999786376953,67.48999786376953,67.30000305175781,69.0,66300.0
2011-06-01,67.61000061035156,65.02999877929688,64.97000122070312,68.02999877929688,85000.0
2011-06-02,65.4800033569336,68.80000305175781,65.4800033569336,69.08999633789062,49300.0
2011-06-03,68.33999633789062,67.69000244140625,67.43000030517578,68.80000305175781,21000.0
2011-06-06,67.5999984741211,67.87999725341797,67.13999938964844,68.2699966430664,18800.0
2011-06-07,68.0999984741211,68.55000305175781,67.86000061035156,68.9800033569336,22800.0
2011-06-08,68.12999725341797,67.4800033569336,67.45999908447266,69.43000030517578,42700.0
2011-06-09,67.58000183105469,67.69000244140625,67.48999786376953,68.38999938964844,32100.0
2011-06-10,67.6500015258789,67.23999786376953,66.0999984741211,68.08000183105469,18800.0
2011-06-13,67.66000366210938,66.37999725341797,66.33000183105469,67.79000091552734,14400.0
2011-06-14,67.01000213623047,68.05000305175781,66.75,68.05000305175781,21700.0
2011-06-15,67.55999755859375,66.61000061035156,66.30000305175781,67.93000030517578,24900.0
2011-06-16,66.56999969482422,68.7699966430664,66.16999816894531,68.94000244140625,52500.0
2011-06-17,69.0199966430664,68.45999908447266,68.37000274658203,69.94999694824219,34000.0
2011-06-20,68.75,68.87999725341797,68.5199966430664,69.47000122070312,9900.0
2011-06-21,69.44000244140625,69.86000061035156,68.91999816894531,69.94999694824219,17000.0
2011-06-22,69.69999694824219,69.6500015258789,68.51000213623047,69.94999694824219,45300.0
2011-06-23,68.9000015258789,68.29000091552734,67.08999633789062,69.2300033569336,16300.0
2011-06-24,68.44000244140625,67.83999633789062,67.33999633789062,68.44000244140625,59900.0
2011-06-27,67.56999969482422,67.4000015258789,67.0,67.73999786376953,37700.0
2011-06-28,67.62000274658203,67.55000305175781,67.08999633789062,67.69999694824219,21800.0
2011-06-29,67.5,67.58000183105469,66.94999694824219,67.98999786376953,20100.0
2011-06-30,67.95999908447266,67.66000366210938,67.37999725341797,68.0,23000.0
2011-07-01,67.61000061035156,67.33000183105469,67.0,69.44000244140625,17000.0
2011-07-05,67.23999786376953,67.66999816894531,66.91999816894531,67.66999816894531,24500.0
2011-07-06,67.58000183105469,69.02999877929688,67.26000213623047,69.91999816894531,67600.0
2011-07-07,69.66999816894531,69.55999755859375,69.0,69.9000015258789,29700.0
2011-07-08,69.06999969482422,68.4800033569336,67.66000366210938,69.27999877929688,32700.0
2011-07-11,68.02999877929688,67.7699966430664,67.26000213623047,68.73999786376953,16400.0
2011-07-12,68.01000213623047,67.2699966430664,67.26000213623047,68.9000015258789,15500.0
2011-07-13,67.3499984741211,67.4000015258789,66.73999786376953,67.95999908447266,17800.0
2011-07-14,67.44999694824219,65.77999877929688,65.76000213623047,67.4800033569336,10900.0
2011-07-15,66.0,65.5,65.02999877929688,66.05000305175781,16000.0
2011-07-18,65.19000244140625,64.12999725341797,63.959999084472656,65.25,16200.0
2011-07-19,64.33000183105469,64.3499984741211,63.43000030517578,64.47000122070312,23000.0
2011-07-20,64.30000305175781,63.790000915527344,63.77000045776367,65.0,35100.0
2011-07-21,63.779998779296875,65.05999755859375,63.779998779296875,65.08999633789062,19800.0
2011-07-22,65.1500015258789,64.81999969482422,64.16999816894531,65.68000030517578,13800.0
2011-07-25,64.06999969482422,64.05000305175781,63.5,64.5199966430664,26000.0
2011-07-26,64.41000366210938,63.58000183105469,63.369998931884766,64.41000366210938,10300.0
2011-07-27,63.65999984741211,63.04999923706055,63.0099983215332,63.849998474121094,15300.0
2011-07-28,63.0099983215332,64.38999938964844,62.86000061035156,64.43000030517578,12200.0
2011-07-29,63.90999984741211,64.5199966430664,63.52000045776367,64.87000274658203,28900.0
2011-08-01,65.76000213623047,64.95999908447266,64.7699966430664,65.76000213623047,22000.0
2011-08-02,64.87000274658203,63.20000076293945,63.15999984741211,65.91000366210938,25800.0
2011-08-03,63.560001373291016,66.36000061035156,63.33000183105469,66.62000274658203,32000.0
2011-08-04,66.25,63.70000076293945,63.689998626708984,66.25,28700.0
2011-08-05,64.0,64.55000305175781,63.709999084472656,65.5,23500.0
2011-08-08,63.459999084472656,60.150001525878906,60.13999938964844,64.31999969482422,46400.0
2011-08-09,61.66999816894531,64.36000061035156,60.22999954223633,64.36000061035156,47100.0
2011-08-10,64.31999969482422,61.47999954223633,61.11000061035156,64.48999786376953,41100.0
2011-08-11,62.9900016784668,61.52000045776367,60.439998626708984,62.9900016784668,44600.0
2011-08-12,62.20000076293945,60.81999969482422,58.790000915527344,62.33000183105469,72100.0
2011-08-15,61.400001525878906,60.84000015258789,59.630001068115234,61.7599983215332,31900.0
2011-08-16,60.36000061035156,59.880001068115234,59.880001068115234,60.650001525878906,21000.0
2011-08-17,60.0099983215332,60.529998779296875,60.0,60.83000183105469,20400.0
2011-08-18,60.0,59.34000015258789,59.029998779296875,60.27000045776367,32500.0
2011-08-19,59.150001525878906,58.13999938964844,58.11000061035156,60.40999984741211,36100.0
2011-08-22,59.540000915527344,58.16999816894531,58.029998779296875,59.540000915527344,44800.0
2011-08-23,58.529998779296875,59.15999984741211,58.029998779296875,59.25,22800.0
2011-08-24,59.220001220703125,59.15999984741211,58.38999938964844,59.72999954223633,15700.0
2011-08-25,59.310001373291016,58.25,58.25,59.65999984741211,35500.0
2011-08-26,58.099998474121094,59.22999954223633,58.099998474121094,59.34000015258789,9200.0
2011-08-29,58.849998474121094,57.09000015258789,57.0,59.13999938964844,114300.0
2011-08-30,57.150001525878906,56.45000076293945,56.0,57.400001525878906,175700.0
2011-08-31,57.18000030517578,56.0,55.650001525878906,57.650001525878906,51700.0
2011-09-01,55.97999954223633,56.43000030517578,55.56999969482422,56.93000030517578,31800.0
2011-09-02,55.90999984741211,55.0099983215332,54.4900016784668,55.97999954223633,41300.0
2011-09-06,54.0,54.540000915527344,53.5,54.7599983215332,34300.0
2011-09-07,55.290000915527344,55.279998779296875,54.630001068115234,55.29999923706055,22700.0
2011-09-08,55.20000076293945,55.27000045776367,55.0,56.5,58600.0
2011-09-09,54.91999816894531,55.349998474121094,54.5,55.779998779296875,33000.0
2011-09-12,54.970001220703125,55.459999084472656,54.630001068115234,55.7599983215332,24800.0
2011-09-13,55.47999954223633,54.880001068115234,54.25,55.790000915527344,27800.0
2011-09-14,55.36000061035156,55.630001068115234,54.779998779296875,56.0,32600.0
2011-09-15,56.150001525878906,56.119998931884766,55.61000061035156,56.150001525878906,21500.0
2011-09-16,56.369998931884766,55.47999954223633,55.47999954223633,57.099998474121094,46500.0
2011-09-19,55.04999923706055,55.040000915527344,54.2400016784668,55.869998931884766,19100.0
2011-09-20,55.22999954223633,54.77000045776367,54.77000045776367,55.790000915527344,21400.0
2011-09-21,54.91999816894531,54.220001220703125,54.0099983215332,55.90999984741211,16400.0
2011-09-22,54.0,55.880001068115234,53.86000061035156,56.209999084472656,50500.0
2011-09-23,55.70000076293945,55.599998474121094,55.0,56.709999084472656,18600.0
2011-09-26,55.689998626708984,56.34000015258789,54.15999984741211,56.54999923706055,16900.0
2011-09-27,56.939998626708984,55.56999969482422,55.279998779296875,56.939998626708984,24100.0
2011-09-28,55.9900016784668,55.20000076293945,55.0,55.9900016784668,34600.0
2011-09-29,55.95000076293945,55.79999923706055,54.13999938964844,56.09000015258789,20200.0
2011-09-30,55.290000915527344,55.459999084472656,55.099998474121094,56.63999938964844,18900.0
2011-10-03,55.16999816894531,52.08000183105469,52.0,56.36000061035156,32500.0
2011-10-04,52.08000183105469,52.459999084472656,50.2599983215332,53.459999084472656,75400.0
2011-10-05,52.720001220703125,52.47999954223633,50.9900016784668,52.959999084472656,18100.0
2011-10-06,52.68000030517578,53.279998779296875,51.650001525878906,53.40999984741211,20200.0
2011-10-07,53.720001220703125,52.16999816894531,51.779998779296875,53.7599983215332,20700.0
2011-10-10,53.0,53.869998931884766,52.189998626708984,53.88999938964844,21200.0
2011-10-11,53.369998931884766,54.290000915527344,53.31999969482422,54.38999938964844,14200.0
2011-10-12,54.7400016784668,56.58000183105469,54.4900016784668,56.90999984741211,21800.0
2011-10-13,56.5,55.900001525878906,55.02000045776367,56.5,20800.0
2011-10-14,56.58000183105469,57.349998474121094,56.04999923706055,57.7400016784668,21000.0
2011-10-17,57.349998474121094,55.189998626708984,54.369998931884766,57.349998474121094,36700.0
2011-10-18,55.66999816894531,57.09000015258789,55.4900016784668,57.349998474121094,29400.0
2011-10-19,57.279998779296875,56.04999923706055,55.880001068115234,57.349998474121094,11700.0
2011-10-20,56.5,55.63999938964844,55.63999938964844,56.880001068115234,5400.0
2011-10-21,56.880001068115234,56.869998931884766,56.04999923706055,57.099998474121094,12300.0
2011-10-24,57.0,57.79999923706055,56.27000045776367,57.810001373291016,48200.0
2011-10-25,57.369998931884766,55.52000045776367,55.52000045776367,57.369998931884766,15300.0
2011-10-26,56.099998474121094,56.290000915527344,55.54999923706055,57.13999938964844,13200.0
2011-10-27,57.790000915527344,58.45000076293945,57.09000015258789,58.790000915527344,27700.0
2011-10-28,58.130001068115234,56.619998931884766,56.400001525878906,58.47999954223633,21500.0
2011-10-31,56.459999084472656,56.119998931884766,55.939998626708984,57.18000030517578,29500.0
2011-11-01,55.16999816894531,55.09000015258789,54.619998931884766,56.0,37800.0
2011-11-02,55.11000061035156,56.400001525878906,55.11000061035156,56.81999969482422,17600.0
2011-11-03,56.40999984741211,57.599998474121094,55.54999923706055,57.9900016784668,16000.0
2011-11-04,57.38999938964844,57.27000045776367,56.310001373291016,57.56999969482422,13700.0
2011-11-07,57.2599983215332,56.20000076293945,55.970001220703125,57.349998474121094,13100.0
2011-11-08,56.5,57.5,56.25,57.79999923706055,11200.0
2011-11-09,56.27000045776367,55.0,54.97999954223633,56.52000045776367,24700.0
2011-11-10,56.0099983215332,54.2599983215332,53.75,56.0099983215332,25300.0
2011-11-11,55.31999969482422,54.5,54.0,55.31999969482422,23200.0
2011-11-14,54.7599983215332,54.279998779296875,53.939998626708984,54.7599983215332,16600.0
2011-11-15,54.189998626708984,55.09000015258789,54.13999938964844,55.18000030517578,17100.0
2011-11-16,54.47999954223633,54.369998931884766,54.33000183105469,55.220001220703125,13600.0
2011-11-17,54.61000061035156,54.810001373291016,54.40999984741211,55.150001525878906,14900.0
2011-11-18,54.91999816894531,55.58000183105469,54.90999984741211,56.20000076293945,12100.0
2011-11-21,55.150001525878906,54.5099983215332,54.310001373291016,55.150001525878906,14300.0
2011-11-22,54.68000030517578,53.7400016784668,53.2400016784668,54.7400016784668,9400.0
2011-11-23,53.43000030517578,51.779998779296875,51.529998779296875,53.9900016784668,18400.0
2011-11-25,51.970001220703125,51.58000183105469,51.529998779296875,52.779998779296875,5300.0
2011-11-28,53.2400016784668,53.9900016784668,52.61000061035156,54.099998474121094,21300.0
2011-11-29,53.84000015258789,54.0099983215332,53.09000015258789,54.310001373291016,6100.0
2011-11-30,55.31999969482422,56.0,54.279998779296875,56.0,34300.0
2011-12-01,55.459999084472656,53.720001220703125,53.56999969482422,55.5,23400.0
2011-12-02,54.150001525878906,54.790000915527344,53.93000030517578,54.9900016784668,8700.0
2011-12-05,55.02000045776367,53.52000045776367,53.150001525878906,55.06999969482422,25700.0
2011-12-06,54.33000183105469,55.56999969482422,54.220001220703125,55.65999984741211,21400.0
2011-12-07,55.13999938964844,54.65999984741211,54.189998626708984,55.38999938964844,27100.0
2011-12-08,54.29999923706055,53.22999954223633,53.0,54.369998931884766,25000.0
2011-12-09,53.63999938964844,55.040000915527344,53.47999954223633,55.38999938964844,15100.0
2011-12-12,54.959999084472656,54.47999954223633,54.02000045776367,54.959999084472656,16700.0
2011-12-13,54.59000015258789,53.720001220703125,53.720001220703125,55.41999816894531,29600.0
2011-12-14,53.439998626708984,54.0,53.439998626708984,54.7599983215332,20900.0
2011-12-15,54.45000076293945,54.15999984741211,53.29999923706055,54.45000076293945,15900.0
2011-12-16,54.2599983215332,54.11000061035156,53.279998779296875,54.59000015258789,32400.0
2011-12-19,54.369998931884766,54.029998779296875,54.0,55.7599983215332,15300.0
2011-12-20,54.599998474121094,55.150001525878906,54.2400016784668,55.349998474121094,18700.0
2011-12-21,55.13999938964844,55.7400016784668,54.529998779296875,55.900001525878906,39300.0
2011-12-22,55.66999816894531,56.650001525878906,55.630001068115234,56.650001525878906,23700.0
2011-12-23,56.7400016784668,56.849998474121094,56.5,56.9900016784668,10400.0
2011-12-27,56.91999816894531,56.7400016784668,56.630001068115234,56.91999816894531,7300.0
2011-12-28,56.75,55.7599983215332,55.7599983215332,56.75,7600.0
2011-12-29,56.0099983215332,56.84000015258789,56.0099983215332,56.84000015258789,9400.0
2011-12-30,58.16999816894531,58.54999923706055,57.279998779296875,59.810001373291016,36200.0
2012-01-03,59.189998626708984,58.599998474121094,58.099998474121094,59.189998626708984,37200.0
2012-01-04,58.400001525878906,57.66999816894531,57.63999938964844,58.720001220703125,18500.0
2012-01-05,57.7400016784668,57.779998779296875,57.41999816894531,58.369998931884766,8500.0
2012-01-06,57.7599983215332,56.72999954223633,56.72999954223633,58.189998626708984,17400.0
2012-01-09,57.52000045776367,57.13999938964844,56.79999923706055,57.52000045776367,12200.0
2012-01-10,57.939998626708984,57.650001525878906,57.45000076293945,58.20000076293945,12100.0
2012-01-11,57.63999938964844,57.29999923706055,56.65999984741211,57.63999938964844,20700.0
