Date,nephopen,nephclose,nephlow,nephhigh,nephvolume
2014-10-30,0.7400000095367432,0.8600000143051147,0.7099999785423279,0.8600000143051147,4900
2014-10-31,0.8600000143051147,0.8500000238418579,0.8500000238418579,0.8600000143051147,400
2014-11-03,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,100
2014-11-04,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,3900
2014-11-05,0.8100000023841858,0.8600000143051147,0.8100000023841858,0.8600000143051147,1200
2014-11-06,0.8600000143051147,0.8600000143051147,0.8600000143051147,0.8600000143051147,0
2014-11-07,0.800000011920929,0.800000011920929,0.7900000214576721,0.800000011920929,3200
2014-11-10,1.0,0.8100000023841858,0.8100000023841858,1.0,1700
2014-11-11,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,800
2014-11-12,0.7300000190734863,0.7400000095367432,0.6899999976158142,0.7400000095367432,11100
2014-11-13,0.6600000262260437,0.7099999785423279,0.6600000262260437,0.7099999785423279,2900
2014-11-14,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.6100000143051147,200
2014-11-17,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,200
2014-11-18,0.6499999761581421,0.6100000143051147,0.6100000143051147,0.6499999761581421,5300
2014-11-19,0.6100000143051147,0.699999988079071,0.6100000143051147,0.699999988079071,500
2014-11-20,0.6100000143051147,0.6499999761581421,0.6100000143051147,0.6899999976158142,13700
2014-11-21,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,5700
2014-11-24,0.6499999761581421,0.8399999737739563,0.6299999952316284,0.8399999737739563,18100
2014-11-25,0.6700000166893005,0.6499999761581421,0.6499999761581421,0.6700000166893005,500
2014-11-26,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,800
2014-11-28,0.6399999856948853,0.8199999928474426,0.6399999856948853,0.8199999928474426,300
2014-12-01,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.75,13100
2014-12-02,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,100
2014-12-03,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,100
2014-12-04,0.6299999952316284,0.6499999761581421,0.6299999952316284,0.6899999976158142,5300
2014-12-05,0.800000011920929,0.7799999713897705,0.7799999713897705,0.800000011920929,400
2014-12-08,0.699999988079071,0.6700000166893005,0.6700000166893005,0.699999988079071,3400
2014-12-09,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,100
2014-12-10,0.6499999761581421,0.6399999856948853,0.6399999856948853,0.6800000071525574,31700
2014-12-11,0.6399999856948853,0.6800000071525574,0.6399999856948853,0.6800000071525574,600
2014-12-12,0.6800000071525574,0.6399999856948853,0.6399999856948853,0.6800000071525574,800
2014-12-15,0.6399999856948853,0.6600000262260437,0.6399999856948853,0.6600000262260437,3100
2014-12-16,0.6399999856948853,0.6399999856948853,0.6399999856948853,0.6600000262260437,10700
2014-12-17,0.6800000071525574,0.699999988079071,0.6600000262260437,0.8799999952316284,14700
2014-12-18,0.6600000262260437,0.699999988079071,0.6600000262260437,0.699999988079071,3500
2014-12-19,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.6600000262260437,2000
2014-12-22,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.6800000071525574,5900
2014-12-23,0.699999988079071,0.7599999904632568,0.699999988079071,0.800000011920929,16700
2014-12-24,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,900
2014-12-26,0.7699999809265137,0.800000011920929,0.7400000095367432,0.800000011920929,24100
2014-12-29,0.7900000214576721,0.8199999928474426,0.7599999904632568,0.8199999928474426,40800
2014-12-30,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,4100
2014-12-31,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.8500000238418579,5500
2015-01-02,0.8500000238418579,0.8199999928474426,0.699999988079071,0.8500000238418579,3300
2015-01-05,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,0
2015-01-06,0.8100000023841858,0.8500000238418579,0.7699999809265137,0.8500000238418579,28900
2015-01-07,0.800000011920929,0.8899999856948853,0.800000011920929,0.8899999856948853,14600
2015-01-08,0.8999999761581421,0.9599999785423279,0.8999999761581421,0.9599999785423279,31500
2015-01-09,0.9599999785423279,0.9599999785423279,0.8199999928474426,0.9599999785423279,7600
2015-01-12,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,2000
2015-01-13,0.8500000238418579,0.8899999856948853,0.8399999737739563,0.8899999856948853,5200
2015-01-14,0.8399999737739563,0.7699999809265137,0.7699999809265137,0.8899999856948853,51400
2015-01-15,0.8999999761581421,0.8500000238418579,0.800000011920929,0.8999999761581421,400
2015-01-16,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,1200
2015-01-20,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8100000023841858,700
2015-01-21,0.7300000190734863,0.800000011920929,0.7300000190734863,0.800000011920929,2500
2015-01-22,0.8500000238418579,0.800000011920929,0.7300000190734863,0.8500000238418579,900
2015-01-23,0.75,0.75,0.7300000190734863,0.75,2800
2015-01-26,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,2100
