Date,amgopen,amgclose,amglow,amghigh,amgvolume
2008-12-11,34.869998931884766,32.95000076293945,32.41999816894531,36.650001525878906,1285400.0
2008-12-12,32.0,33.16999816894531,31.06999969482422,33.4900016784668,1144500.0
2008-12-15,33.22999954223633,32.290000915527344,31.329999923706055,33.22999954223633,1327200.0
2008-12-16,33.04999923706055,37.27000045776367,32.880001068115234,37.27000045776367,1162900.0
2008-12-17,36.58000183105469,38.58000183105469,36.0099983215332,39.5,1305800.0
2008-12-18,39.06999969482422,36.2400016784668,35.130001068115234,39.099998474121094,828400.0
2008-12-19,36.290000915527344,36.79999923706055,35.25,37.279998779296875,1309900.0
2008-12-22,36.54999923706055,35.099998474121094,33.68000030517578,37.0099983215332,681500.0
2008-12-23,35.54999923706055,35.540000915527344,34.88999938964844,36.630001068115234,1246900.0
2008-12-24,35.7599983215332,36.38999938964844,34.869998931884766,36.470001220703125,259800.0
2008-12-26,36.54999923706055,37.13999938964844,35.75,37.2400016784668,477300.0
2008-12-29,37.06999969482422,37.189998626708984,36.41999816894531,37.75,831300.0
2008-12-30,37.619998931884766,40.41999816894531,37.459999084472656,40.470001220703125,778000.0
2008-12-31,40.529998779296875,41.91999816894531,40.31999969482422,42.47999954223633,811700.0
2009-01-02,42.0,43.439998626708984,40.20000076293945,43.75,536500.0
2009-01-05,43.029998779296875,44.0,42.2400016784668,45.029998779296875,991400.0
2009-01-06,44.709999084472656,46.900001525878906,44.400001525878906,47.16999816894531,1427200.0
2009-01-07,46.38999938964844,44.5,44.06999969482422,46.61000061035156,1668600.0
2009-01-08,44.0,46.540000915527344,43.40999984741211,46.93000030517578,1055400.0
2009-01-09,46.90999984741211,45.11000061035156,44.540000915527344,46.90999984741211,993200.0
2009-01-12,45.04999923706055,39.93000030517578,39.0099983215332,45.25,1048500.0
2009-01-13,39.4900016784668,39.630001068115234,38.060001373291016,40.20000076293945,1426200.0
2009-01-14,38.70000076293945,36.849998474121094,36.31999969482422,39.2400016784668,1280000.0
2009-01-15,36.90999984741211,36.58000183105469,34.560001373291016,38.72999954223633,1102100.0
2009-01-16,38.279998779296875,39.2599983215332,36.29999923706055,39.849998474121094,1268500.0
2009-01-20,37.31999969482422,34.54999923706055,34.2599983215332,38.43000030517578,1293400.0
2009-01-21,34.650001525878906,39.25,34.650001525878906,39.459999084472656,1554100.0
2009-01-22,37.720001220703125,36.15999984741211,35.630001068115234,38.400001525878906,1175500.0
2009-01-23,34.72999954223633,38.45000076293945,34.529998779296875,38.849998474121094,1122700.0
2009-01-26,38.83000183105469,38.18000030517578,37.130001068115234,40.0,571800.0
2009-01-27,38.650001525878906,39.400001525878906,37.58000183105469,39.7400016784668,414400.0
2009-01-28,42.20000076293945,44.0,40.40999984741211,44.2599983215332,1733900.0
2009-01-29,42.9900016784668,41.45000076293945,41.13999938964844,43.59000015258789,1347200.0
2009-01-30,41.16999816894531,40.189998626708984,39.04999923706055,43.02000045776367,1263900.0
2009-02-02,38.91999816894531,41.27000045776367,38.279998779296875,41.709999084472656,1021700.0
2009-02-03,41.75,42.290000915527344,40.4900016784668,42.900001525878906,925200.0
2009-02-04,42.59000015258789,42.529998779296875,41.959999084472656,44.060001373291016,998300.0
2009-02-05,43.599998474121094,46.70000076293945,43.599998474121094,47.29999923706055,2994100.0
2009-02-06,46.52000045776367,48.529998779296875,46.52000045776367,48.95000076293945,1662400.0
2009-02-09,48.529998779296875,48.119998931884766,47.58000183105469,49.0,1267700.0
2009-02-10,47.90999984741211,44.709999084472656,44.13999938964844,49.560001373291016,2170300.0
2009-02-11,45.18000030517578,46.40999984741211,44.810001373291016,46.880001068115234,991100.0
2009-02-12,44.369998931884766,46.790000915527344,44.18000030517578,47.04999923706055,1238700.0
2009-02-13,46.779998779296875,44.75,43.939998626708984,47.279998779296875,1308100.0
2009-02-17,43.130001068115234,41.5099983215332,40.70000076293945,43.4900016784668,1448400.0
2009-02-18,42.09000015258789,41.65999984741211,40.09000015258789,42.65999984741211,1499100.0
2009-02-19,42.79999923706055,39.29999923706055,39.029998779296875,43.11000061035156,1644100.0
2009-02-20,38.279998779296875,40.0099983215332,37.29999923706055,41.209999084472656,2031600.0
2009-02-23,40.66999816894531,36.529998779296875,36.52000045776367,41.16999816894531,1365300.0
2009-02-24,36.900001525878906,40.5099983215332,36.04999923706055,40.68000030517578,1585000.0
2009-02-25,39.9900016784668,38.29999923706055,37.029998779296875,40.29999923706055,1314800.0
2009-02-26,38.22999954223633,38.150001525878906,37.34000015258789,39.279998779296875,1390800.0
2009-02-27,36.33000183105469,35.97999954223633,35.540000915527344,37.689998626708984,1430000.0
2009-03-02,35.15999984741211,33.709999084472656,33.45000076293945,35.459999084472656,1546700.0
2009-03-03,33.810001373291016,32.380001068115234,32.040000915527344,34.0,1622600.0
2009-03-04,33.38999938964844,35.04999923706055,32.689998626708984,36.04999923706055,2467800.0
2009-03-05,33.68000030517578,31.260000228881836,30.719999313354492,34.36000061035156,1137000.0
2009-03-06,31.65999984741211,29.65999984741211,27.989999771118164,32.529998779296875,1523600.0
2009-03-09,29.31999969482422,29.190000534057617,28.829999923706055,30.600000381469727,1090000.0
2009-03-10,30.299999237060547,33.720001220703125,29.8799991607666,33.77000045776367,1612200.0
2009-03-11,34.04999923706055,37.16999816894531,33.72999954223633,37.689998626708984,1837600.0
2009-03-12,36.970001220703125,40.34000015258789,35.7400016784668,40.630001068115234,1255900.0
2009-03-13,40.84000015258789,41.290000915527344,39.41999816894531,42.279998779296875,1068500.0
2009-03-16,42.25,39.4900016784668,39.220001220703125,42.70000076293945,1538500.0
2009-03-17,39.220001220703125,40.75,38.209999084472656,40.790000915527344,1176000.0
2009-03-18,40.0,43.27000045776367,39.93000030517578,43.529998779296875,1619600.0
2009-03-19,43.7599983215332,42.29999923706055,42.220001220703125,44.59000015258789,1629500.0
2009-03-20,42.47999954223633,40.41999816894531,40.060001373291016,42.959999084472656,984100.0
2009-03-23,42.75,46.880001068115234,42.0,47.06999969482422,1485900.0
2009-03-24,45.560001373291016,43.880001068115234,43.880001068115234,46.95000076293945,1347800.0
2009-03-25,44.5,45.060001373291016,41.93000030517578,46.400001525878906,1586200.0
2009-03-26,46.04999923706055,47.09000015258789,44.369998931884766,47.22999954223633,975000.0
2009-03-27,46.22999954223633,44.25,44.22999954223633,47.36000061035156,1104200.0
2009-03-30,42.95000076293945,39.29999923706055,39.04999923706055,42.970001220703125,1576900.0
2009-03-31,40.29999923706055,41.709999084472656,39.4900016784668,42.369998931884766,995600.0
2009-04-01,40.849998474121094,42.59000015258789,40.0,42.900001525878906,900900.0
2009-04-02,43.91999816894531,45.529998779296875,43.02000045776367,46.290000915527344,1437700.0
2009-04-03,45.59000015258789,46.369998931884766,44.689998626708984,46.54999923706055,1552800.0
2009-04-06,45.459999084472656,45.79999923706055,44.970001220703125,46.2599983215332,530200.0
2009-04-07,44.47999954223633,42.529998779296875,42.5,45.029998779296875,652600.0
2009-04-08,43.099998474121094,44.54999923706055,41.25,44.86000061035156,1068500.0
2009-04-09,46.38999938964844,50.689998626708984,46.06999969482422,50.75,1427800.0
2009-04-13,49.77000045776367,51.459999084472656,49.650001525878906,52.189998626708984,1062400.0
2009-04-14,50.36000061035156,47.81999969482422,47.7400016784668,51.90999984741211,1136900.0
2009-04-15,47.400001525878906,50.689998626708984,46.63999938964844,50.9900016784668,584100.0
2009-04-16,51.560001373291016,49.7400016784668,48.59000015258789,51.7599983215332,862000.0
2009-04-17,49.599998474121094,50.16999816894531,48.40999984741211,50.75,818100.0
