Date,uhsopen,uhsclose,uhslow,uhshigh,uhsvolume
2009-03-20,17.719999313354492,17.325000762939453,17.084999084472656,17.760000228881836,1191200.0
2009-03-23,17.614999771118164,18.395000457763672,17.329999923706055,18.40999984741211,1456200.0
2009-03-24,18.235000610351562,18.174999237060547,18.174999237060547,18.579999923706055,903000.0
2009-03-25,18.360000610351562,18.610000610351562,18.1299991607666,19.135000228881836,1508800.0
2009-03-26,18.735000610351562,19.28499984741211,18.549999237060547,19.344999313354492,1303800.0
2009-03-27,19.09000015258789,19.190000534057617,18.889999389648438,19.434999465942383,1244600.0
2009-03-30,18.719999313354492,18.649999618530273,18.360000610351562,18.954999923706055,1591400.0
2009-03-31,18.80500030517578,19.170000076293945,18.80500030517578,19.454999923706055,1538600.0
2009-04-01,18.854999542236328,19.260000228881836,18.604999542236328,19.385000228881836,2116000.0
2009-04-02,19.635000228881836,19.80500030517578,19.479999542236328,20.15999984741211,1743200.0
2009-04-03,19.860000610351562,19.385000228881836,19.25,20.200000762939453,1639200.0
2009-04-06,19.19499969482422,18.899999618530273,18.704999923706055,19.510000228881836,1298600.0
2009-04-07,18.7450008392334,19.079999923706055,18.3799991607666,19.225000381469727,1821400.0
2009-04-08,19.1200008392334,18.290000915527344,17.395000457763672,19.200000762939453,2793000.0
2009-04-09,18.75,19.450000762939453,18.75,19.475000381469727,3870600.0
2009-04-13,19.405000686645508,19.71500015258789,19.325000762939453,19.725000381469727,1673600.0
2009-04-14,19.709999084472656,20.780000686645508,19.594999313354492,21.200000762939453,2054800.0
2009-04-15,20.725000381469727,20.594999313354492,19.834999084472656,21.0,2249400.0
2009-04-16,20.799999237060547,20.94499969482422,20.524999618530273,21.100000381469727,1458600.0
2009-04-17,20.924999237060547,21.0049991607666,20.700000762939453,21.2450008392334,931600.0
2009-04-20,20.729999542236328,20.059999465942383,19.774999618530273,20.959999084472656,1116200.0
2009-04-21,20.104999542236328,20.600000381469727,20.09000015258789,21.100000381469727,2639600.0
