Date,cohropen,cohrclose,cohrlow,cohrhigh,cohrvolume
2008-01-02,25.200000762939453,24.850000381469727,24.75,25.479999542236328,220700.0
2008-01-03,24.899999618530273,24.239999771118164,23.75,25.68000030517578,337700.0
2008-01-04,24.079999923706055,23.649999618530273,23.649999618530273,24.559999465942383,386300.0
2008-01-07,23.850000381469727,23.030000686645508,22.299999237060547,24.0,617800.0
2008-01-08,23.0,22.860000610351562,22.600000381469727,23.25,639700.0
2008-01-09,22.889999389648438,23.799999237060547,22.100000381469727,23.809999465942383,696900.0
2008-01-10,23.790000915527344,23.5,22.8700008392334,23.790000915527344,402500.0
2008-01-11,23.450000762939453,23.200000762939453,23.049999237060547,23.5,180200.0
2008-01-14,23.149999618530273,22.799999237060547,22.200000762939453,23.25,568400.0
2008-01-15,22.850000381469727,22.510000228881836,22.3700008392334,22.850000381469727,538800.0
2008-01-16,22.520000457763672,23.100000381469727,22.440000534057617,23.149999618530273,1008500.0
2008-01-17,23.049999237060547,23.3700008392334,22.850000381469727,23.649999618530273,813800.0
2008-01-18,23.549999237060547,23.600000381469727,23.389999389648438,23.799999237060547,244000.0
2008-01-22,23.049999237060547,24.899999618530273,22.5,24.899999618530273,201700.0
2008-01-23,24.350000381469727,23.670000076293945,23.549999237060547,24.899999618530273,538200.0
2008-01-24,24.350000381469727,24.299999237060547,24.0,24.600000381469727,783300.0
2008-01-25,24.450000762939453,24.5,24.299999237060547,24.700000762939453,183700.0
2008-01-28,24.049999237060547,24.0,23.950000762939453,24.200000762939453,250300.0
2008-01-29,24.0,24.149999618530273,23.549999237060547,24.299999237060547,176700.0
2008-01-30,24.100000381469727,24.5,23.700000762939453,24.600000381469727,216600.0
