Date,patkopen,patkclose,patklow,patkhigh,patkvolume
2010-05-06,1.262222170829773,1.3733333349227905,1.262222170829773,1.3733333349227905,26500.0
2010-05-07,1.3200000524520874,1.2933332920074463,1.244444489479065,1.3288888931274414,8500.0
2010-05-10,1.3733333349227905,1.262222170829773,1.1777777671813965,1.3733333349227905,18900.0
2010-05-11,1.2755556106567383,1.2755556106567383,1.2755556106567383,1.3244444131851196,10300.0
2010-05-12,1.244444489479065,1.3333333730697632,1.244444489479065,1.484444499015808,56800.0
2010-05-13,1.355555534362793,1.355555534362793,1.3333333730697632,1.3600000143051147,75300.0
2010-05-14,1.3333333730697632,1.288888931274414,1.288888931274414,1.3822221755981445,12300.0
2010-05-17,1.3244444131851196,1.3777778148651123,1.3244444131851196,1.4133332967758179,8700.0
2010-05-18,1.3377777338027954,1.3777778148651123,1.3377777338027954,1.3777778148651123,7600.0
2010-05-19,1.4044444561004639,1.3511110544204712,1.2577778100967407,1.4044444561004639,17200.0
2010-05-20,1.3333333730697632,1.2222222089767456,1.2222222089767456,1.3333333730697632,8500.0
2010-05-21,1.2799999713897705,1.1333333253860474,1.1333333253860474,1.288888931274414,38200.0
2010-05-24,1.195555567741394,1.2133333683013916,1.1644444465637207,1.2266666889190674,27100.0
2010-05-25,1.1377778053283691,1.1288888454437256,1.0666667222976685,1.2133333683013916,15000.0
2010-05-26,1.159999966621399,1.1244444847106934,1.1200000047683716,1.1822222471237183,9900.0
2010-05-27,1.1244444847106934,1.1111111640930176,1.1111111640930176,1.2088888883590698,3300.0
2010-05-28,1.09333336353302,1.1111111640930176,1.09333336353302,1.1111111640930176,2400.0
2010-06-01,1.288888931274414,1.2666666507720947,1.1466666460037231,1.3600000143051147,44700.0
2010-06-02,1.2666666507720947,1.2355555295944214,1.1911110877990723,1.2666666507720947,11400.0
2010-06-03,1.2755556106567383,1.2711111307144165,1.1777777671813965,1.2755556106567383,12100.0
2010-06-04,1.2711111307144165,1.1777777671813965,1.1777777671813965,1.2711111307144165,5800.0
2010-06-07,1.2711111307144165,1.195555567741394,1.1155555248260498,1.3333333730697632,18000.0
2010-06-08,1.1288888454437256,1.0755555629730225,1.0755555629730225,1.1288888454437256,25300.0
2010-06-09,1.1111111640930176,1.1111111640930176,1.1111111640930176,1.1111111640930176,2400.0
2010-06-10,1.1111111640930176,1.0666667222976685,1.0399999618530273,1.1155555248260498,11400.0
2010-06-11,1.1066666841506958,1.0355556011199951,0.9822221994400024,1.1066666841506958,27000.0
2010-06-14,1.0222222805023193,1.048888921737671,1.0222222805023193,1.048888921737671,18900.0
2010-06-15,1.0622222423553467,1.0222222805023193,0.9777777791023254,1.0844444036483765,34200.0
2010-06-16,1.0399999618530273,1.0,0.9777777791023254,1.0399999618530273,22200.0
2010-06-17,1.151111125946045,1.1111111640930176,1.0222222805023193,1.151111125946045,38700.0
2010-06-18,1.0800000429153442,1.1111111640930176,1.0222222805023193,1.1111111640930176,9100.0
2010-06-21,1.0444444417953491,1.1333333253860474,0.9911110997200012,1.1466666460037231,12300.0
2010-06-22,1.1111111640930176,1.1200000047683716,1.0044444799423218,1.1288888454437256,10300.0
2010-06-23,1.0266666412353516,1.1111111640930176,1.0222222805023193,1.1111111640930176,6000.0
2010-06-24,1.0222222805023193,1.1066666841506958,1.0222222805023193,1.1066666841506958,1800.0
2010-06-25,1.0533332824707031,1.0311111211776733,1.0266666412353516,1.1066666841506958,11200.0
2010-06-28,1.0222222805023193,0.9777777791023254,0.9777777791023254,1.0622222423553467,10800.0
2010-06-29,0.9777777791023254,0.8888888955116272,0.8799999952316284,0.9777777791023254,25300.0
2010-06-30,0.8888888955116272,0.8222222328186035,0.804444432258606,0.8888888955116272,66100.0
2010-07-01,0.8222222328186035,0.8799999952316284,0.8222222328186035,0.8888888955116272,31900.0
2010-07-02,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.8755555748939514,13600.0
2010-07-06,0.8577777743339539,0.8222222328186035,0.8222222328186035,0.8577777743339539,30600.0
2010-07-07,0.8622221946716309,0.8399999737739563,0.8088889122009277,0.8666666746139526,34800.0
2010-07-08,0.8533333539962769,0.8444444537162781,0.8266666531562805,0.9688888788223267,3600.0
2010-07-09,0.8444444537162781,0.8444444537162781,0.8444444537162781,0.8444444537162781,0.0
2010-07-12,0.8888888955116272,0.8666666746139526,0.8444444537162781,0.8933333158493042,4200.0
2010-07-13,0.8444444537162781,0.8355555534362793,0.8222222328186035,0.8533333539962769,4600.0
2010-07-14,0.8711110949516296,0.8844444155693054,0.8399999737739563,0.8888888955116272,22200.0
2010-07-15,0.8888888955116272,0.8444444537162781,0.8222222328186035,0.8888888955116272,11800.0
2010-07-16,0.8444444537162781,0.8222222328186035,0.8088889122009277,0.8444444537162781,12100.0
2010-07-19,0.8444444537162781,0.8444444537162781,0.8444444537162781,0.8444444537162781,2800.0
2010-07-20,0.8266666531562805,0.8266666531562805,0.8266666531562805,0.8266666531562805,600.0
2010-07-21,0.8266666531562805,0.8355555534362793,0.8266666531562805,0.9244444370269775,8100.0
2010-07-22,0.800000011920929,0.8399999737739563,0.800000011920929,0.8399999737739563,3700.0
2010-07-23,0.8222222328186035,0.8222222328186035,0.8222222328186035,0.8222222328186035,100.0
2010-07-26,0.8222222328186035,0.8222222328186035,0.8222222328186035,0.8222222328186035,1000.0
2010-07-27,0.8844444155693054,0.8799999952316284,0.8799999952316284,0.8844444155693054,400.0
2010-07-28,0.8622221946716309,0.8622221946716309,0.8622221946716309,0.8622221946716309,400.0
2010-07-29,0.8266666531562805,0.8622221946716309,0.8222222328186035,0.8622221946716309,21100.0
2010-07-30,0.9333333373069763,0.8888888955116272,0.804444432258606,0.9333333373069763,5800.0
2010-08-02,1.0888888835906982,1.1822222471237183,1.0844444036483765,1.3333333730697632,313800.0
2010-08-03,1.2177777290344238,1.204444408416748,1.1911110877990723,1.2577778100967407,40900.0
2010-08-04,1.1777777671813965,1.1377778053283691,1.1377778053283691,1.1777777671813965,20200.0
2010-08-05,1.2000000476837158,1.1422221660614014,1.1422221660614014,1.2266666889190674,4600.0
2010-08-06,1.2266666889190674,1.1822222471237183,1.1377778053283691,1.2266666889190674,7300.0
2010-08-09,1.1466666460037231,1.1422221660614014,1.1422221660614014,1.1822222471237183,2700.0
2010-08-10,1.1333333253860474,1.0622222423553467,1.0444444417953491,1.1333333253860474,12100.0
2010-08-11,0.995555579662323,0.9555555582046509,0.9555555582046509,1.008888840675354,40600.0
2010-08-12,0.9644444584846497,0.9777777791023254,0.9555555582046509,1.0311111211776733,6400.0
2010-08-13,0.9377777576446533,0.9422222375869751,0.9377777576446533,0.9777777791023254,27900.0
2010-08-16,0.9288889169692993,0.9377777576446533,0.9288889169692993,0.9377777576446533,3700.0
2010-08-17,0.9555555582046509,0.9244444370269775,0.897777795791626,0.9555555582046509,4000.0
2010-08-18,1.1288888454437256,1.048888921737671,1.048888921737671,1.1288888454437256,8200.0
2010-08-19,1.0133333206176758,0.897777795791626,0.897777795791626,1.0133333206176758,37000.0
2010-08-20,0.9555555582046509,0.9511111378669739,0.8577777743339539,0.9911110997200012,41400.0
2010-08-23,0.995555579662323,0.9333333373069763,0.9333333373069763,1.0177778005599976,26500.0
2010-08-24,0.902222216129303,0.8888888955116272,0.8799999952316284,0.9244444370269775,49200.0
2010-08-25,0.9688888788223267,0.9333333373069763,0.8799999952316284,0.9688888788223267,22600.0
2010-08-26,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.0
2010-08-27,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.0
2010-08-30,0.9333333373069763,0.8799999952316284,0.8799999952316284,0.9333333373069763,13900.0
2010-08-31,0.9555555582046509,0.9333333373069763,0.8888888955116272,0.9555555582046509,4900.0
2010-09-01,0.9555555582046509,0.9511111378669739,0.9200000166893005,0.9555555582046509,6000.0
2010-09-02,0.9422222375869751,0.9555555582046509,0.9288889169692993,0.9555555582046509,3300.0
2010-09-03,0.9466666579246521,0.9111111164093018,0.9111111164093018,0.9466666579246521,30600.0
2010-09-07,0.9333333373069763,0.8799999952316284,0.8799999952316284,0.9333333373069763,37500.0
2010-09-08,0.8799999952316284,0.8844444155693054,0.8799999952316284,0.9599999785423279,47700.0
2010-09-09,0.9111111164093018,0.9111111164093018,0.9111111164093018,0.9111111164093018,100.0
2010-09-10,0.9377777576446533,0.9377777576446533,0.9333333373069763,0.9422222375869751,6900.0
2010-09-13,0.8844444155693054,1.0888888835906982,0.8711110949516296,1.0888888835906982,49600.0
2010-09-14,1.0755555629730225,0.9866666793823242,0.9333333373069763,1.0755555629730225,17100.0
2010-09-15,0.9822221994400024,1.0,0.9599999785423279,1.0311111211776733,6000.0
2010-09-16,0.995555579662323,0.9422222375869751,0.902222216129303,1.0,11800.0
2010-09-17,1.0177778005599976,1.0355556011199951,0.9599999785423279,1.0355556011199951,31900.0
2010-09-20,1.0755555629730225,1.0844444036483765,1.0355556011199951,1.0888888835906982,21600.0
2010-09-21,1.0844444036483765,1.0311111211776733,1.0311111211776733,1.0844444036483765,13600.0
2010-09-22,1.0311111211776733,0.9822221994400024,0.9822221994400024,1.1111111640930176,5500.0
2010-09-23,0.9644444584846497,0.9644444584846497,0.9333333373069763,0.9777777791023254,7200.0
2010-09-24,0.9822221994400024,0.9111111164093018,0.8088889122009277,1.0222222805023193,118300.0
2010-09-27,0.9288889169692993,0.9555555582046509,0.9244444370269775,0.9777777791023254,19000.0
2010-09-28,0.9466666579246521,0.9333333373069763,0.8933333158493042,0.9466666579246521,9400.0
2010-09-29,0.9244444370269775,0.9555555582046509,0.9244444370269775,0.9733333587646484,16600.0
2010-09-30,0.9555555582046509,0.9466666579246521,0.9466666579246521,0.9555555582046509,38400.0
2010-10-01,0.9688888788223267,0.9688888788223267,0.9599999785423279,0.9688888788223267,3300.0
2010-10-04,0.897777795791626,0.9111111164093018,0.8933333158493042,0.9111111164093018,2200.0
2010-10-05,0.9377777576446533,0.9511111378669739,0.9155555367469788,0.9511111378669739,2800.0
2010-10-06,0.9511111378669739,0.9511111378669739,0.9511111378669739,0.9511111378669739,0.0
2010-10-07,0.9111111164093018,0.9333333373069763,0.8666666746139526,0.9555555582046509,24400.0
2010-10-08,0.9333333373069763,0.9777777791023254,0.9244444370269775,0.9777777791023254,14100.0
2010-10-11,0.9333333373069763,0.9422222375869751,0.9288889169692993,0.9422222375869751,3300.0
2010-10-12,0.9422222375869751,0.9466666579246521,0.9111111164093018,0.9466666579246521,13000.0
2010-10-13,0.9644444584846497,0.9333333373069763,0.897777795791626,0.9688888788223267,17200.0
2010-10-14,0.9288889169692993,0.9333333373069763,0.8888888955116272,0.9422222375869751,31600.0
2010-10-15,0.9333333373069763,0.9288889169692993,0.9244444370269775,0.9466666579246521,19300.0
2010-10-18,0.9688888788223267,0.9644444584846497,0.9333333373069763,0.9777777791023254,23500.0
2010-10-19,0.9111111164093018,0.9555555582046509,0.9111111164093018,0.9555555582046509,5800.0
2010-10-20,0.9733333587646484,0.9555555582046509,0.9555555582046509,0.9733333587646484,5500.0
2010-10-21,0.9599999785423279,0.9200000166893005,0.9200000166893005,0.9599999785423279,6700.0
2010-10-22,0.9688888788223267,1.0133333206176758,0.9555555582046509,1.0133333206176758,10500.0
2010-10-25,1.0311111211776733,0.9733333587646484,0.9733333587646484,1.0311111211776733,900.0
2010-10-26,0.9377777576446533,0.9777777791023254,0.9333333373069763,0.9777777791023254,7200.0
2010-10-27,0.9599999785423279,0.9200000166893005,0.9200000166893005,0.9599999785423279,67200.0
2010-10-28,0.9155555367469788,0.8933333158493042,0.8222222328186035,1.0133333206176758,102100.0
2010-10-29,0.8933333158493042,0.8799999952316284,0.804444432258606,0.8933333158493042,118300.0
2010-11-01,0.8755555748939514,0.8444444537162781,0.8444444537162781,0.8755555748939514,8500.0
2010-11-02,0.8399999737739563,0.8088889122009277,0.8088889122009277,0.8399999737739563,30300.0
2010-11-03,0.8088889122009277,0.8311111330986023,0.8088889122009277,0.8533333539962769,24400.0
2010-11-04,0.8533333539962769,0.8133333325386047,0.8088889122009277,0.8666666746139526,71100.0
2010-11-05,0.8133333325386047,0.8311111330986023,0.800000011920929,0.8666666746139526,94500.0
2010-11-08,0.8133333325386047,0.8222222328186035,0.7955555319786072,0.8222222328186035,51000.0
2010-11-09,0.8088889122009277,0.804444432258606,0.800000011920929,0.8355555534362793,8700.0
2010-11-10,0.800000011920929,0.8622221946716309,0.800000011920929,0.8622221946716309,38700.0
2010-11-11,0.8622221946716309,0.8177777528762817,0.804444432258606,0.8622221946716309,12600.0
2010-11-12,0.8133333325386047,0.8133333325386047,0.804444432258606,0.8133333325386047,7300.0
2010-11-15,0.8399999737739563,0.8355555534362793,0.8355555534362793,0.8399999737739563,5100.0
2010-11-16,0.8133333325386047,0.8399999737739563,0.8133333325386047,0.8399999737739563,10500.0
2010-11-17,0.8133333325386047,0.8177777528762817,0.8133333325386047,0.8177777528762817,2200.0
2010-11-18,0.8133333325386047,0.8355555534362793,0.8133333325386047,0.8577777743339539,5800.0
2010-11-19,0.8399999737739563,0.8355555534362793,0.8355555534362793,0.8444444537162781,6000.0
2010-11-22,0.8355555534362793,0.804444432258606,0.800000011920929,0.8355555534362793,24400.0
2010-11-23,0.800000011920929,0.7955555319786072,0.7955555319786072,0.804444432258606,9900.0
2010-11-24,0.7911111116409302,0.7599999904632568,0.7599999904632568,0.7911111116409302,71700.0
2010-11-26,0.7599999904632568,0.7911111116409302,0.7599999904632568,0.7911111116409302,6300.0
2010-11-29,0.7777777910232544,0.8177777528762817,0.7688888907432556,0.8266666531562805,10800.0
2010-11-30,0.7911111116409302,0.7866666913032532,0.7599999904632568,0.7911111116409302,9900.0
2010-12-01,0.7777777910232544,0.7911111116409302,0.7777777910232544,0.7955555319786072,6400.0
2010-12-02,0.7866666913032532,0.7866666913032532,0.7866666913032532,0.8266666531562805,33700.0
2010-12-03,0.7866666913032532,0.8444444537162781,0.7866666913032532,0.8577777743339539,17200.0
2010-12-06,0.8577777743339539,0.8888888955116272,0.8266666531562805,0.902222216129303,48600.0
2010-12-07,0.8933333158493042,0.8444444537162781,0.8399999737739563,0.8933333158493042,8200.0
2010-12-08,0.9288889169692993,0.9066666960716248,0.8488888740539551,0.9288889169692993,14400.0
2010-12-09,0.8533333539962769,0.8711110949516296,0.8533333539962769,0.8711110949516296,1300.0
2010-12-10,0.8711110949516296,0.8844444155693054,0.8711110949516296,0.8888888955116272,6300.0
2010-12-13,0.8444444537162781,0.8444444537162781,0.8444444537162781,0.8666666746139526,26200.0
2010-12-14,0.8488888740539551,0.8488888740539551,0.8488888740539551,0.8488888740539551,100.0
2010-12-15,0.8444444537162781,0.7822222113609314,0.7822222113609314,0.8444444537162781,22900.0
2010-12-16,0.742222249507904,0.7555555701255798,0.742222249507904,0.7911111116409302,72000.0
2010-12-17,0.7511110901832581,0.7599999904632568,0.7511110901832581,0.7911111116409302,22500.0
2010-12-20,0.7822222113609314,0.7866666913032532,0.7822222113609314,0.8355555534362793,15700.0
2010-12-21,0.8088889122009277,0.8222222328186035,0.7777777910232544,0.8222222328186035,67600.0
2010-12-22,0.8133333325386047,0.8222222328186035,0.7644444704055786,0.8222222328186035,18600.0
2010-12-23,0.7822222113609314,0.8088889122009277,0.7822222113609314,0.8133333325386047,5500.0
2010-12-27,0.804444432258606,0.800000011920929,0.800000011920929,0.8222222328186035,18100.0
2010-12-28,0.8222222328186035,0.800000011920929,0.800000011920929,0.8266666531562805,6900.0
2010-12-29,0.800000011920929,0.8133333325386047,0.800000011920929,0.8222222328186035,11400.0
2010-12-30,0.800000011920929,0.8177777528762817,0.7911111116409302,0.8177777528762817,23100.0
2010-12-31,0.8222222328186035,0.8444444537162781,0.8088889122009277,0.8666666746139526,39300.0
2011-01-03,0.8933333158493042,0.9111111164093018,0.8666666746139526,0.9288889169692993,40900.0
2011-01-04,0.9155555367469788,0.8888888955116272,0.8888888955116272,0.9155555367469788,3300.0
2011-01-05,0.8844444155693054,0.8622221946716309,0.8622221946716309,0.8844444155693054,600.0
2011-01-06,0.8888888955116272,0.8355555534362793,0.8355555534362793,0.9111111164093018,3100.0
2011-01-07,0.8844444155693054,0.8799999952316284,0.8711110949516296,0.9066666960716248,3300.0
2011-01-10,0.8933333158493042,0.8755555748939514,0.8444444537162781,0.8933333158493042,10900.0
2011-01-11,0.8399999737739563,0.8799999952316284,0.8399999737739563,0.8799999952316284,7600.0
2011-01-12,0.8844444155693054,0.9066666960716248,0.8666666746139526,0.9111111164093018,56200.0
2011-01-13,0.9111111164093018,0.8755555748939514,0.8755555748939514,0.9244444370269775,9100.0
2011-01-14,0.8799999952316284,0.897777795791626,0.8799999952316284,0.9066666960716248,5100.0
2011-01-18,0.902222216129303,0.9066666960716248,0.8844444155693054,0.9066666960716248,14400.0
2011-01-19,0.8844444155693054,0.902222216129303,0.8666666746139526,0.902222216129303,31200.0
2011-01-20,0.8799999952316284,0.8311111330986023,0.8266666531562805,0.8799999952316284,12600.0
2011-01-21,0.8311111330986023,0.8666666746139526,0.8311111330986023,0.8711110949516296,5500.0
2011-01-24,0.8666666746139526,0.902222216129303,0.8311111330986023,0.9111111164093018,23400.0
2011-01-25,0.8711110949516296,0.8844444155693054,0.8311111330986023,0.8844444155693054,10500.0
2011-01-26,0.8355555534362793,0.8888888955116272,0.8355555534362793,0.8888888955116272,6400.0
2011-01-27,0.8577777743339539,0.9066666960716248,0.8533333539962769,0.9066666960716248,18000.0
2011-01-28,0.9111111164093018,0.9111111164093018,0.9066666960716248,0.9333333373069763,87400.0
2011-01-31,0.9111111164093018,0.9555555582046509,0.9111111164093018,0.9777777791023254,28800.0
2011-02-01,0.9866666793823242,0.9555555582046509,0.9111111164093018,0.9866666793823242,27000.0
2011-02-02,0.9688888788223267,1.0133333206176758,0.9422222375869751,1.0177778005599976,8100.0
2011-02-03,1.0133333206176758,1.0133333206176758,1.0133333206176758,1.0177778005599976,3600.0
2011-02-04,1.008888840675354,1.0133333206176758,1.008888840675354,1.0133333206176758,3100.0
2011-02-07,1.0133333206176758,0.9866666793823242,0.9422222375869751,1.0399999618530273,18100.0
2011-02-08,0.9555555582046509,0.9155555367469788,0.9155555367469788,0.9555555582046509,10300.0
2011-02-09,0.9155555367469788,0.9733333587646484,0.9155555367469788,1.0,8200.0
2011-02-10,0.9422222375869751,0.9244444370269775,0.9200000166893005,0.9422222375869751,7200.0
2011-02-11,0.9244444370269775,0.9244444370269775,0.9200000166893005,0.9422222375869751,4900.0
2011-02-14,0.9244444370269775,0.9333333373069763,0.9244444370269775,0.9511111378669739,14400.0
2011-02-15,0.9422222375869751,0.9200000166893005,0.9155555367469788,1.0177778005599976,24700.0
2011-02-16,0.9911110997200012,0.9155555367469788,0.9155555367469788,0.995555579662323,4500.0
2011-02-17,0.9200000166893005,0.9288889169692993,0.9155555367469788,0.9288889169692993,4000.0
2011-02-18,0.9288889169692993,0.9288889169692993,0.9288889169692993,0.9288889169692993,0.0
2011-02-22,0.9200000166893005,0.9155555367469788,0.8666666746139526,0.9200000166893005,67500.0
2011-02-23,0.9111111164093018,0.9111111164093018,0.9111111164093018,0.9111111164093018,4600.0
2011-02-24,0.9111111164093018,0.9111111164093018,0.9111111164093018,0.9155555367469788,28000.0
2011-02-25,0.9244444370269775,0.9244444370269775,0.9066666960716248,0.9422222375869751,2400.0
2011-02-28,0.9155555367469788,0.9244444370269775,0.9155555367469788,0.9333333373069763,5100.0
2011-03-01,0.9111111164093018,0.902222216129303,0.8666666746139526,0.9111111164093018,15400.0
2011-03-02,0.9066666960716248,0.9111111164093018,0.8799999952316284,0.9111111164093018,7200.0
2011-03-03,0.9155555367469788,0.9422222375869751,0.8933333158493042,0.9422222375869751,3700.0
2011-03-04,0.9688888788223267,0.9733333587646484,0.9599999785423279,1.1111111640930176,39300.0
2011-03-07,0.9822221994400024,0.9911110997200012,0.9244444370269775,1.0266666412353516,35500.0
2011-03-08,1.0,0.9777777791023254,0.9244444370269775,1.0,10000.0
2011-03-09,0.9866666793823242,0.995555579662323,0.9866666793823242,1.0222222805023193,9600.0
2011-03-10,1.008888840675354,1.0311111211776733,0.9777777791023254,1.0533332824707031,6700.0
2011-03-11,1.0,1.0177778005599976,1.0,1.0533332824707031,26700.0
2011-03-14,1.0177778005599976,0.9111111164093018,0.897777795791626,1.057777762413025,75300.0
2011-03-15,0.8755555748939514,0.9777777791023254,0.8755555748939514,0.9777777791023254,37000.0
2011-03-16,0.9777777791023254,0.9377777576446533,0.9377777576446533,0.9777777791023254,15700.0
2011-03-17,0.9422222375869751,0.9733333587646484,0.9377777576446533,0.9733333587646484,33700.0
2011-03-18,0.9777777791023254,1.0133333206176758,0.9777777791023254,1.0133333206176758,9400.0
2011-03-21,1.0133333206176758,1.0133333206176758,1.0133333206176758,1.0133333206176758,0.0
2011-03-22,1.0177778005599976,1.0266666412353516,1.0133333206176758,1.0399999618530273,6900.0
2011-03-23,1.0222222805023193,1.0622222423553467,1.0222222805023193,1.0622222423553467,38400.0
2011-03-24,1.0622222423553467,1.1066666841506958,1.0622222423553467,1.1244444847106934,62700.0
2011-03-25,1.1288888454437256,1.1111111640930176,1.1111111640930176,1.1333333253860474,7600.0
2011-03-28,1.1111111640930176,1.0666667222976685,1.0666667222976685,1.1111111640930176,6700.0
2011-03-29,1.0711110830307007,1.0666667222976685,1.0266666412353516,1.0711110830307007,6900.0
2011-03-30,1.0844444036483765,1.1155555248260498,1.0666667222976685,1.1155555248260498,13500.0
2011-03-31,1.1111111640930176,1.2133333683013916,1.1111111640930176,1.2844444513320923,69300.0
2011-04-01,1.2355555295944214,1.1555556058883667,1.1555556058883667,1.2355555295944214,34600.0
2011-04-04,1.1644444465637207,1.1777777671813965,1.1644444465637207,1.244444489479065,20700.0
2011-04-05,1.1733332872390747,1.244444489479065,1.1733332872390747,1.2755556106567383,7800.0
2011-04-06,1.2266666889190674,1.2222222089767456,1.204444408416748,1.2266666889190674,3100.0
2011-04-07,1.2000000476837158,1.2222222089767456,1.2000000476837158,1.2400000095367432,3100.0
2011-04-08,1.2177777290344238,1.1777777671813965,1.1555556058883667,1.2266666889190674,13500.0
2011-04-11,1.159999966621399,1.2133333683013916,1.159999966621399,1.2355555295944214,2400.0
2011-04-12,1.2400000095367432,1.244444489479065,1.2311111688613892,1.244444489479065,9100.0
2011-04-13,1.244444489479065,1.244444489479065,1.244444489479065,1.244444489479065,100.0
2011-04-14,1.244444489479065,1.244444489479065,1.244444489479065,1.244444489479065,0.0
2011-04-15,1.2000000476837158,1.2222222089767456,1.2000000476837158,1.2222222089767456,1500.0
2011-04-18,1.1422221660614014,1.0711110830307007,1.0711110830307007,1.1422221660614014,20400.0
2011-04-19,1.0755555629730225,1.0888888835906982,1.0755555629730225,1.0888888835906982,1500.0
2011-04-20,1.1066666841506958,1.1066666841506958,1.1066666841506958,1.1733332872390747,2200.0
2011-04-21,1.1288888454437256,1.151111125946045,1.0666667222976685,1.151111125946045,600.0
2011-04-25,1.1688889265060425,1.1688889265060425,1.1688889265060425,1.1688889265060425,900.0
2011-04-26,1.1688889265060425,1.0800000429153442,1.0800000429153442,1.1688889265060425,2800.0
2011-04-27,1.0666667222976685,1.0666667222976685,1.0666667222976685,1.0711110830307007,12700.0
2011-04-28,1.0666667222976685,1.0666667222976685,1.0666667222976685,1.0666667222976685,1300.0
2011-04-29,1.0666667222976685,1.057777762413025,1.0444444417953491,1.0666667222976685,13200.0
2011-05-02,1.0444444417953491,1.1822222471237183,1.0444444417953491,1.2222222089767456,31500.0
2011-05-03,1.2311111688613892,1.0755555629730225,0.9911110997200012,1.2311111688613892,13000.0
2011-05-04,1.0755555629730225,1.0755555629730225,1.0755555629730225,1.0755555629730225,100.0
2011-05-05,1.0755555629730225,1.0755555629730225,1.0755555629730225,1.0755555629730225,100.0
2011-05-06,0.9822221994400024,0.995555579662323,0.9777777791023254,1.0755555629730225,31500.0
2011-05-09,0.995555579662323,1.0044444799423218,0.9911110997200012,1.0044444799423218,9000.0
2011-05-10,1.0,1.0,1.0,1.0,8500.0
2011-05-11,1.0222222805023193,1.0222222805023193,0.995555579662323,1.0533332824707031,5500.0
2011-05-12,1.0222222805023193,1.008888840675354,1.0,1.0355556011199951,3600.0
2011-05-13,0.9555555582046509,0.995555579662323,0.9422222375869751,1.0444444417953491,7600.0
2011-05-16,0.995555579662323,0.995555579662323,0.995555579662323,0.995555579662323,0.0
2011-05-17,0.9377777576446533,0.9422222375869751,0.9377777576446533,0.9466666579246521,6300.0
2011-05-18,0.9422222375869751,0.9555555582046509,0.9422222375869751,0.9555555582046509,1800.0
2011-05-19,0.9466666579246521,0.9866666793823242,0.9466666579246521,0.9866666793823242,600.0
2011-05-20,1.0533332824707031,1.0533332824707031,1.048888921737671,1.057777762413025,13200.0
2011-05-23,1.0711110830307007,0.9822221994400024,0.9555555582046509,1.0711110830307007,10900.0
2011-05-24,0.9777777791023254,0.9688888788223267,0.9688888788223267,1.102222204208374,12300.0
2011-05-25,0.9644444584846497,0.9911110997200012,0.9555555582046509,1.008888840675354,9600.0
2011-05-26,0.9688888788223267,1.0,0.9688888788223267,1.0533332824707031,3100.0
2011-05-27,0.995555579662323,0.9911110997200012,0.9911110997200012,0.995555579662323,2700.0
2011-05-31,0.995555579662323,0.9911110997200012,0.9822221994400024,1.0,5800.0
2011-06-01,0.9911110997200012,0.9911110997200012,0.9911110997200012,0.9911110997200012,0.0
2011-06-02,1.0,0.9466666579246521,0.8755555748939514,1.1466666460037231,72600.0
2011-06-03,0.9555555582046509,0.9911110997200012,0.9466666579246521,0.9911110997200012,15400.0
2011-06-06,0.9822221994400024,0.9733333587646484,0.9066666960716248,1.0,13900.0
2011-06-07,0.9733333587646484,0.9555555582046509,0.9555555582046509,0.9733333587646484,1300.0
2011-06-08,0.9644444584846497,0.9466666579246521,0.9466666579246521,0.9644444584846497,600.0
2011-06-09,0.8888888955116272,0.9333333373069763,0.8888888955116272,0.9733333587646484,5500.0
2011-06-10,0.9200000166893005,0.9555555582046509,0.9200000166893005,0.9555555582046509,1500.0
2011-06-13,0.9599999785423279,0.8088889122009277,0.800000011920929,0.9599999785423279,136500.0
2011-06-14,0.8444444537162781,0.9244444370269775,0.8444444537162781,0.9288889169692993,26500.0
2011-06-15,0.9066666960716248,0.9377777576446533,0.8488888740539551,0.9555555582046509,46000.0
2011-06-16,0.9377777576446533,0.8577777743339539,0.8577777743339539,0.9377777576446533,6900.0
2011-06-17,0.8844444155693054,0.8711110949516296,0.8711110949516296,0.9733333587646484,21100.0
2011-06-20,0.8711110949516296,0.902222216129303,0.8711110949516296,0.9111111164093018,10800.0
2011-06-21,0.9333333373069763,0.8933333158493042,0.8933333158493042,0.9733333587646484,24000.0
2011-06-22,0.9155555367469788,0.8933333158493042,0.8844444155693054,0.9599999785423279,7300.0
2011-06-23,0.8933333158493042,0.9511111378669739,0.8888888955116272,0.9599999785423279,4900.0
2011-06-24,0.9511111378669739,0.902222216129303,0.902222216129303,0.9511111378669739,19900.0
2011-06-27,0.9111111164093018,0.9111111164093018,0.9111111164093018,0.9111111164093018,400.0
2011-06-28,0.9111111164093018,0.9244444370269775,0.8888888955116272,0.9244444370269775,3600.0
2011-06-29,0.9111111164093018,0.9244444370269775,0.8844444155693054,0.9244444370269775,16600.0
2011-06-30,0.9155555367469788,0.9288889169692993,0.9155555367469788,0.9288889169692993,2800.0
2011-07-01,0.9288889169692993,0.9288889169692993,0.9288889169692993,0.9288889169692993,100.0
2011-07-05,0.9288889169692993,0.9288889169692993,0.9288889169692993,0.9288889169692993,0.0
2011-07-06,0.9333333373069763,0.9466666579246521,0.8933333158493042,0.9466666579246521,8700.0
