Date,nwyopen,nwyclose,nwylow,nwyhigh,nwyvolume
2010-07-06,2.2799999713897705,2.2699999809265137,2.25,2.380000114440918,409200
2010-07-07,2.309999942779541,2.369999885559082,2.2200000286102295,2.380000114440918,384000
2010-07-08,2.440000057220459,2.4000000953674316,2.369999885559082,2.490000009536743,387000
2010-07-09,2.4000000953674316,2.440000057220459,2.3299999237060547,2.450000047683716,339400
2010-07-12,2.440000057220459,2.299999952316284,2.2899999618530273,2.440000057220459,240000
2010-07-13,2.359999895095825,2.4600000381469727,2.2799999713897705,2.4600000381469727,513400
2010-07-14,2.490000009536743,2.4000000953674316,2.369999885559082,2.490000009536743,254300
2010-07-15,2.4000000953674316,2.3499999046325684,2.2799999713897705,2.450000047683716,332500
2010-07-16,2.309999942779541,2.200000047683716,2.1500000953674316,2.309999942779541,439300
2010-07-19,2.1600000858306885,2.0899999141693115,2.049999952316284,2.240000009536743,334600
2010-07-20,2.059999942779541,2.299999952316284,2.0299999713897705,2.319999933242798,404800
2010-07-21,2.3299999237060547,2.240000009536743,2.200000047683716,2.4200000762939453,263100
2010-07-22,2.299999952316284,2.2300000190734863,2.2200000286102295,2.3499999046325684,450700
2010-07-23,2.2799999713897705,2.299999952316284,2.1500000953674316,2.319999933242798,392800
2010-07-26,2.4100000858306885,2.4100000858306885,2.3299999237060547,2.4800000190734863,536100
2010-07-27,2.4600000381469727,2.4000000953674316,2.380000114440918,2.5,288100
2010-07-28,2.369999885559082,2.25,2.25,2.4100000858306885,235700
2010-07-29,2.259999990463257,2.200000047683716,2.180000066757202,2.299999952316284,209600
2010-07-30,2.180000066757202,2.2300000190734863,2.140000104904175,2.2899999618530273,191300
2010-08-02,2.3299999237060547,2.369999885559082,2.2799999713897705,2.430000066757202,242500
2010-08-03,2.3499999046325684,2.2799999713897705,2.2699999809265137,2.369999885559082,192400
2010-08-04,2.309999942779541,2.390000104904175,2.309999942779541,2.430000066757202,190200
2010-08-05,2.3499999046325684,2.369999885559082,2.319999933242798,2.4100000858306885,119900
2010-08-06,2.359999895095825,2.299999952316284,2.25,2.369999885559082,176700
2010-08-09,2.319999933242798,2.369999885559082,2.319999933242798,2.390000104904175,141400
2010-08-10,2.369999885559082,2.3299999237060547,2.319999933242798,2.390000104904175,162900
2010-08-11,2.299999952316284,2.0999999046325684,2.0999999046325684,2.299999952316284,306700
2010-08-12,2.0999999046325684,2.1500000953674316,2.049999952316284,2.1600000858306885,204500
2010-08-13,2.0999999046325684,2.140000104904175,2.0999999046325684,2.190000057220459,91900
2010-08-16,2.109999895095825,2.0399999618530273,2.0299999713897705,2.190000057220459,303800
2010-08-17,2.0799999237060547,2.0899999141693115,2.069999933242798,2.140000104904175,109900
2010-08-18,2.0899999141693115,2.0999999046325684,2.069999933242798,2.25,304400
2010-08-19,2.0799999237060547,2.109999895095825,2.049999952316284,2.240000009536743,444900
2010-08-20,2.049999952316284,2.059999942779541,2.049999952316284,2.140000104904175,286500
2010-08-23,2.059999942779541,2.0199999809265137,2.009999990463257,2.119999885559082,439500
2010-08-24,2.0,1.9900000095367432,1.6699999570846558,2.0,881500
2010-08-25,1.9600000381469727,1.9500000476837158,1.899999976158142,1.9800000190734863,277200
2010-08-26,1.940000057220459,1.9700000286102295,1.940000057220459,2.059999942779541,340300
2010-08-27,1.9800000190734863,2.0399999618530273,1.9600000381469727,2.049999952316284,121800
2010-08-30,2.0299999713897705,1.899999976158142,1.899999976158142,2.0299999713897705,136700
2010-08-31,1.8899999856948853,1.8600000143051147,1.7999999523162842,1.9900000095367432,178800
2010-09-01,1.8899999856948853,1.9900000095367432,1.8600000143051147,2.0199999809265137,164600
2010-09-02,1.9900000095367432,2.009999990463257,1.9700000286102295,2.0799999237060547,292600
2010-09-03,2.0399999618530273,2.119999885559082,2.0299999713897705,2.140000104904175,299400
2010-09-07,2.0999999046325684,2.0399999618530273,2.0299999713897705,2.0999999046325684,104100
2010-09-08,2.0399999618530273,2.049999952316284,2.0399999618530273,2.059999942779541,38700
2010-09-09,2.0999999046325684,2.0299999713897705,2.0,2.109999895095825,31200
2010-09-10,2.0399999618530273,2.049999952316284,2.0299999713897705,2.049999952316284,48000
2010-09-13,2.0799999237060547,2.0999999046325684,2.049999952316284,2.130000114440918,187400
2010-09-14,2.0799999237060547,2.109999895095825,2.0799999237060547,2.1600000858306885,113100
2010-09-15,2.0999999046325684,2.130000114440918,2.069999933242798,2.130000114440918,37300
2010-09-16,2.130000114440918,2.240000009536743,2.069999933242798,2.259999990463257,75100
2010-09-17,2.2799999713897705,2.369999885559082,2.240000009536743,2.450000047683716,283800
2010-09-20,2.4100000858306885,2.299999952316284,2.2699999809265137,2.4600000381469727,392900
2010-09-21,2.2899999618530273,2.4000000953674316,2.2799999713897705,2.450000047683716,97200
2010-09-22,2.369999885559082,2.2899999618530273,2.2799999713897705,2.390000104904175,51300
2010-09-23,2.259999990463257,2.380000114440918,2.259999990463257,2.380000114440918,92400
2010-09-24,2.430000066757202,2.509999990463257,2.4100000858306885,2.559999942779541,336300
2010-09-27,2.5199999809265137,2.5399999618530273,2.4600000381469727,2.559999942779541,127000
2010-09-28,2.5399999618530273,2.509999990463257,2.450000047683716,2.569999933242798,134400
2010-09-29,2.5,2.559999942779541,2.490000009536743,2.5799999237060547,95700
2010-09-30,2.5899999141693115,2.569999933242798,2.490000009536743,2.5899999141693115,185000
2010-10-01,2.5999999046325684,2.6500000953674316,2.5799999237060547,2.700000047683716,540500
2010-10-04,2.630000114440918,2.700000047683716,2.5999999046325684,2.740000009536743,416600
2010-10-05,2.75,2.990000009536743,2.7100000381469727,3.009999990463257,1204300
2010-10-06,2.9800000190734863,2.8399999141693115,2.819999933242798,2.9800000190734863,419100
2010-10-07,2.880000114440918,2.880000114440918,2.859999895095825,2.9600000381469727,201100
2010-10-08,2.880000114440918,2.9100000858306885,2.880000114440918,2.9600000381469727,160000
2010-10-11,2.9000000953674316,2.990000009536743,2.9000000953674316,3.0899999141693115,217700
2010-10-12,2.9700000286102295,3.2799999713897705,2.930000066757202,3.2799999713897705,338800
2010-10-13,3.309999942779541,3.109999895095825,3.0799999237060547,3.359999895095825,250500
2010-10-14,3.0999999046325684,3.0899999141693115,3.0,3.109999895095825,130700
2010-10-15,3.140000104904175,3.0999999046325684,3.059999942779541,3.1600000858306885,171500
2010-10-18,3.0999999046325684,3.319999933242798,3.069999933242798,3.3399999141693115,257900
2010-10-19,3.2899999618530273,3.259999990463257,3.2300000190734863,3.2899999618530273,346800
2010-10-20,3.2899999618530273,3.299999952316284,3.2300000190734863,3.319999933242798,186400
2010-10-21,3.299999952316284,3.25,3.2200000286102295,3.369999885559082,665200
2010-10-22,3.259999990463257,3.259999990463257,3.2300000190734863,3.2899999618530273,210600
2010-10-25,3.2799999713897705,3.2699999809265137,3.2300000190734863,3.309999942779541,151200
2010-10-26,3.25,3.2899999618530273,3.2300000190734863,3.299999952316284,254000
2010-10-27,3.25,3.2799999713897705,3.180000066757202,3.2899999618530273,409100
2010-10-28,3.299999952316284,3.0999999046325684,3.0399999618530273,3.309999942779541,677200
2010-10-29,3.0799999237060547,3.119999885559082,3.049999952316284,3.180000066757202,366200
2010-11-01,3.1500000953674316,3.1700000762939453,3.130000114440918,3.2200000286102295,580300
2010-11-02,3.2300000190734863,3.180000066757202,3.119999885559082,3.240000009536743,298200
2010-11-03,3.1700000762939453,3.240000009536743,3.130000114440918,3.240000009536743,208100
2010-11-04,3.3499999046325684,3.700000047683716,3.3499999046325684,3.8499999046325684,747000
2010-11-05,3.6700000762939453,3.6700000762939453,3.5999999046325684,3.7200000286102295,264800
2010-11-08,3.640000104904175,3.7300000190734863,3.549999952316284,3.75,213100
2010-11-09,3.75,3.609999895095825,3.5799999237060547,3.75,169800
2010-11-10,3.630000114440918,3.640000104904175,3.549999952316284,3.6600000858306885,109100
2010-11-11,3.569999933242798,3.5399999618530273,3.4700000286102295,3.5999999046325684,189800
2010-11-12,3.5199999809265137,3.3299999237060547,3.309999942779541,3.5199999809265137,195900
2010-11-15,3.359999895095825,3.5,3.3499999046325684,3.5199999809265137,77600
2010-11-16,3.450000047683716,3.3499999046325684,3.299999952316284,3.5399999618530273,133200
2010-11-17,3.369999885559082,3.5299999713897705,3.369999885559082,3.5299999713897705,136900
2010-11-18,3.509999990463257,3.430000066757202,3.359999895095825,3.5799999237060547,281200
2010-11-19,3.4000000953674316,3.319999933242798,3.25,3.4000000953674316,259700
2010-11-22,3.2899999618530273,3.390000104904175,3.25,3.4800000190734863,116600
2010-11-23,3.3399999141693115,3.5,3.3299999237060547,3.5899999141693115,459100
2010-11-24,3.5299999713897705,3.569999933242798,3.5299999713897705,3.630000114440918,166200
2010-11-26,3.549999952316284,3.490000009536743,3.4700000286102295,3.549999952316284,77800
2010-11-29,3.450000047683716,3.4600000381469727,3.3499999046325684,3.5,61800
2010-11-30,3.4100000858306885,3.450000047683716,3.319999933242798,3.4600000381469727,492400
2010-12-01,3.5399999618530273,3.5199999809265137,3.4800000190734863,3.609999895095825,261400
2010-12-02,3.5399999618530273,3.4700000286102295,3.450000047683716,3.559999942779541,90200
2010-12-03,3.440000057220459,3.4100000858306885,3.309999942779541,3.440000057220459,121400
2010-12-06,3.4100000858306885,3.490000009536743,3.359999895095825,3.5199999809265137,63000
2010-12-07,3.440000057220459,3.5,3.4000000953674316,3.5999999046325684,269000
2010-12-08,3.5199999809265137,3.680000066757202,3.5199999809265137,3.7100000381469727,206400
2010-12-09,3.7300000190734863,3.8399999141693115,3.680000066757202,3.869999885559082,220800
2010-12-10,3.8299999237060547,3.880000114440918,3.7200000286102295,3.890000104904175,120000
2010-12-13,3.9200000762939453,4.039999961853027,3.8399999141693115,4.110000133514404,250500
2010-12-14,4.079999923706055,4.159999847412109,4.039999961853027,4.300000190734863,394600
2010-12-15,4.159999847412109,4.150000095367432,4.090000152587891,4.21999979019165,164500
2010-12-16,4.210000038146973,4.300000190734863,4.199999809265137,4.389999866485596,219200
2010-12-17,4.320000171661377,4.070000171661377,4.070000171661377,4.320000171661377,248900
2010-12-20,4.090000152587891,4.090000152587891,4.0,4.119999885559082,89200
2010-12-21,4.119999885559082,4.21999979019165,4.099999904632568,4.21999979019165,146000
2010-12-22,4.210000038146973,4.230000019073486,4.170000076293945,4.239999771118164,95000
2010-12-23,4.25,4.389999866485596,4.239999771118164,4.610000133514404,217500
2010-12-27,4.389999866485596,4.429999828338623,4.320000171661377,4.489999771118164,72900
2010-12-28,4.420000076293945,4.360000133514404,4.329999923706055,4.449999809265137,58700
2010-12-29,4.360000133514404,4.260000228881836,4.139999866485596,4.369999885559082,1344500
2010-12-30,4.239999771118164,4.309999942779541,4.239999771118164,4.420000076293945,65000
2010-12-31,4.289999961853027,4.420000076293945,4.289999961853027,4.489999771118164,162300
2011-01-03,4.46999979019165,4.480000019073486,4.440000057220459,4.579999923706055,177500
2011-01-04,4.480000019073486,4.449999809265137,4.349999904632568,4.480000019073486,279400
2011-01-05,4.449999809265137,4.550000190734863,4.449999809265137,4.570000171661377,219500
2011-01-06,4.889999866485596,5.050000190734863,4.760000228881836,5.25,1046700
2011-01-07,5.099999904632568,4.96999979019165,4.860000133514404,5.139999866485596,588500
2011-01-10,4.920000076293945,4.889999866485596,4.820000171661377,5.079999923706055,622800
2011-01-11,4.949999809265137,4.929999828338623,4.900000095367432,5.0,214400
2011-01-12,5.0,4.949999809265137,4.869999885559082,5.0,219000
2011-01-13,4.960000038146973,5.010000228881836,4.940000057220459,5.039999961853027,176400
2011-01-14,5.0,5.130000114440918,4.96999979019165,5.139999866485596,215500
2011-01-18,5.119999885559082,4.980000019073486,4.940000057220459,5.159999847412109,294000
2011-01-19,4.929999828338623,5.010000228881836,4.920000076293945,5.050000190734863,632900
2011-01-20,4.980000019073486,5.059999942779541,4.980000019073486,5.130000114440918,170400
2011-01-21,5.090000152587891,5.28000020980835,5.03000020980835,5.329999923706055,347600
2011-01-24,5.289999961853027,5.820000171661377,5.21999979019165,5.869999885559082,512300
2011-01-25,5.789999961853027,5.820000171661377,5.599999904632568,5.840000152587891,317100
2011-01-26,5.889999866485596,5.75,5.730000019073486,5.889999866485596,253200
2011-01-27,5.739999771118164,5.739999771118164,5.699999809265137,5.840000152587891,216500
2011-01-28,5.75,5.400000095367432,5.309999942779541,5.75,425400
2011-01-31,5.460000038146973,5.590000152587891,5.380000114440918,5.670000076293945,225600
2011-02-01,5.639999866485596,5.860000133514404,5.639999866485596,5.860000133514404,307300
2011-02-02,5.860000133514404,5.889999866485596,5.840000152587891,6.0,143900
2011-02-03,5.940000057220459,5.880000114440918,5.789999961853027,6.0,105500
2011-02-04,5.889999866485596,5.909999847412109,5.670000076293945,5.909999847412109,121900
2011-02-07,5.909999847412109,6.03000020980835,5.860000133514404,6.03000020980835,330700
2011-02-08,6.079999923706055,6.150000095367432,6.019999980926514,6.21999979019165,229400
2011-02-09,6.150000095367432,6.019999980926514,5.96999979019165,6.150000095367432,193200
2011-02-10,5.949999809265137,6.079999923706055,5.849999904632568,6.090000152587891,147000
2011-02-11,6.03000020980835,6.179999828338623,6.010000228881836,6.190000057220459,136700
2011-02-14,6.199999809265137,6.210000038146973,6.119999885559082,6.25,153200
2011-02-15,6.159999847412109,6.170000076293945,6.050000190734863,6.199999809265137,184600
2011-02-16,6.21999979019165,6.159999847412109,6.130000114440918,6.300000190734863,132500
2011-02-17,6.119999885559082,6.239999771118164,6.119999885559082,6.25,112600
2011-02-18,6.239999771118164,6.28000020980835,6.170000076293945,6.300000190734863,82600
2011-02-22,6.710000038146973,6.309999942779541,6.28000020980835,6.829999923706055,454500
2011-02-23,6.380000114440918,6.650000095367432,6.360000133514404,6.739999771118164,557500
2011-02-24,6.630000114440918,6.869999885559082,6.619999885559082,6.900000095367432,481300
2011-02-25,6.929999828338623,6.940000057220459,6.860000133514404,6.989999771118164,400900
2011-02-28,7.0,6.949999809265137,6.809999942779541,7.0,195800
2011-03-01,6.949999809265137,6.739999771118164,6.710000038146973,6.989999771118164,267800
2011-03-02,6.71999979019165,6.5,6.460000038146973,6.769999980926514,275600
2011-03-03,6.639999866485596,6.329999923706055,6.289999961853027,6.659999847412109,259400
2011-03-04,6.300000190734863,5.989999771118164,5.960000038146973,6.300000190734863,550900
2011-03-07,5.980000019073486,5.860000133514404,5.789999961853027,6.010000228881836,280800
2011-03-08,5.880000114440918,5.840000152587891,5.760000228881836,5.949999809265137,208500
2011-03-09,5.800000190734863,5.699999809265137,5.679999828338623,5.860000133514404,252200
2011-03-10,5.630000114440918,5.550000190734863,5.309999942779541,5.650000095367432,324500
2011-03-11,5.53000020980835,5.519999980926514,5.380000114440918,5.559999942779541,298700
2011-03-14,5.480000019073486,5.400000095367432,5.320000171661377,5.510000228881836,195100
2011-03-15,5.269999980926514,5.389999866485596,5.210000038146973,5.440000057220459,275600
2011-03-16,5.349999904632568,5.349999904632568,5.260000228881836,5.409999847412109,163500
2011-03-17,5.429999828338623,5.449999809265137,5.300000190734863,5.449999809265137,216000
2011-03-18,5.800000190734863,6.610000133514404,5.539999961853027,6.840000152587891,1885100
2011-03-21,6.639999866485596,6.510000228881836,6.480000019073486,6.78000020980835,510600
2011-03-22,6.5,6.440000057220459,6.360000133514404,6.639999866485596,363500
2011-03-23,6.400000095367432,6.28000020980835,6.119999885559082,6.489999771118164,354200
2011-03-24,6.320000171661377,6.460000038146973,6.230000019073486,6.599999904632568,244700
2011-03-25,6.519999980926514,6.599999904632568,6.449999809265137,6.800000190734863,306100
2011-03-28,6.71999979019165,6.650000095367432,6.550000190734863,6.800000190734863,170000
2011-03-29,6.679999828338623,6.869999885559082,6.630000114440918,6.900000095367432,148900
2011-03-30,6.940000057220459,7.25,6.880000114440918,7.389999866485596,1005700
2011-03-31,7.25,7.010000228881836,6.940000057220459,7.25,199100
2011-04-01,7.039999961853027,6.929999828338623,6.849999904632568,7.039999961853027,380500
2011-04-04,6.920000076293945,6.949999809265137,6.840000152587891,7.019999980926514,402300
2011-04-05,6.920000076293945,7.0,6.860000133514404,7.0,312000
2011-04-06,7.050000190734863,7.099999904632568,6.909999847412109,7.110000133514404,214500
2011-04-07,7.119999885559082,7.429999828338623,7.070000171661377,7.5,294600
2011-04-08,7.5,7.139999866485596,7.090000152587891,7.5,105300
2011-04-11,7.179999828338623,7.130000114440918,7.110000133514404,7.5,227600
2011-04-12,7.0,6.739999771118164,6.710000038146973,7.0,195800
2011-04-13,6.800000190734863,7.0,6.739999771118164,7.0,179000
2011-04-14,6.929999828338623,6.869999885559082,6.820000171661377,7.0,130800
2011-04-15,6.849999904632568,6.889999866485596,6.800000190734863,6.929999828338623,129600
2011-04-18,6.75,6.489999771118164,6.449999809265137,6.789999961853027,194500
2011-04-19,6.5,6.800000190734863,6.429999828338623,6.820000171661377,230000
2011-04-20,6.940000057220459,6.690000057220459,6.630000114440918,6.96999979019165,128200
2011-04-21,6.739999771118164,6.489999771118164,6.46999979019165,6.739999771118164,107700
2011-04-25,6.610000133514404,6.489999771118164,6.460000038146973,6.710000038146973,258200
2011-04-26,6.5,6.550000190734863,6.369999885559082,6.639999866485596,173900
2011-04-27,6.550000190734863,6.480000019073486,6.429999828338623,6.579999923706055,164000
2011-04-28,6.449999809265137,6.46999979019165,6.329999923706055,6.46999979019165,83500
2011-04-29,6.46999979019165,6.139999866485596,6.039999961853027,6.510000228881836,378000
2011-05-02,6.070000171661377,5.889999866485596,5.769999980926514,6.139999866485596,530500
2011-05-03,5.820000171661377,5.75,5.730000019073486,6.010000228881836,219000
2011-05-04,5.730000019073486,5.639999866485596,5.639999866485596,5.860000133514404,332300
2011-05-05,5.619999885559082,5.800000190734863,5.599999904632568,6.0,424600
2011-05-06,5.900000095367432,5.78000020980835,5.579999923706055,5.909999847412109,134700
2011-05-09,5.789999961853027,5.599999904632568,5.590000152587891,5.849999904632568,303000
2011-05-10,5.630000114440918,5.989999771118164,5.630000114440918,6.010000228881836,209300
2011-05-11,5.96999979019165,5.909999847412109,5.829999923706055,6.039999961853027,104100
2011-05-12,5.869999885559082,6.239999771118164,5.869999885559082,6.28000020980835,180000
2011-05-13,6.21999979019165,5.96999979019165,5.929999828338623,6.300000190734863,155900
2011-05-16,5.909999847412109,5.78000020980835,5.75,6.03000020980835,185700
2011-05-17,5.730000019073486,5.75,5.630000114440918,5.789999961853027,227200
2011-05-18,5.760000228881836,5.75,5.659999847412109,5.869999885559082,134200
2011-05-19,5.78000020980835,5.809999942779541,5.670000076293945,5.900000095367432,147700
2011-05-20,6.170000076293945,5.53000020980835,5.449999809265137,6.170000076293945,612900
2011-05-23,5.429999828338623,5.230000019073486,5.199999809265137,5.510000228881836,348300
2011-05-24,5.269999980926514,5.059999942779541,5.019999980926514,5.300000190734863,315600
2011-05-25,5.019999980926514,5.230000019073486,5.0,5.25,361200
2011-05-26,5.230000019073486,5.53000020980835,5.199999809265137,5.579999923706055,187600
2011-05-27,5.550000190734863,5.449999809265137,5.380000114440918,5.650000095367432,410500
2011-05-31,5.519999980926514,5.300000190734863,5.239999771118164,5.519999980926514,332200
2011-06-01,5.289999961853027,5.130000114440918,5.079999923706055,5.360000133514404,273900
2011-06-02,5.119999885559082,4.960000038146973,4.940000057220459,5.170000076293945,256400
2011-06-03,5.0,4.929999828338623,4.900000095367432,5.170000076293945,265600
2011-06-06,4.909999847412109,4.710000038146973,4.650000095367432,4.980000019073486,421700
2011-06-07,4.739999771118164,4.710000038146973,4.690000057220459,4.869999885559082,115000
2011-06-08,4.670000076293945,4.409999847412109,4.340000152587891,4.670000076293945,241000
2011-06-09,4.440000057220459,4.429999828338623,4.420000076293945,4.550000190734863,147000
2011-06-10,4.420000076293945,4.25,4.230000019073486,4.46999979019165,212200
2011-06-13,4.28000020980835,4.420000076293945,4.28000020980835,4.519999980926514,144100
2011-06-14,4.510000228881836,4.409999847412109,4.340000152587891,4.599999904632568,138600
2011-06-15,4.340000152587891,4.380000114440918,4.179999828338623,4.440000057220459,157600
2011-06-16,4.389999866485596,4.340000152587891,4.239999771118164,4.480000019073486,183500
2011-06-17,4.380000114440918,4.389999866485596,4.25,4.489999771118164,231600
2011-06-20,4.360000133514404,4.300000190734863,4.25,4.400000095367432,153000
2011-06-21,4.329999923706055,4.519999980926514,4.329999923706055,4.519999980926514,168000
2011-06-22,4.489999771118164,4.429999828338623,4.400000095367432,4.610000133514404,84200
2011-06-23,4.389999866485596,4.730000019073486,4.309999942779541,4.75,124000
2011-06-24,4.739999771118164,4.880000114440918,4.579999923706055,4.889999866485596,919800
2011-06-27,4.849999904632568,5.019999980926514,4.739999771118164,5.039999961853027,276500
2011-06-28,5.03000020980835,5.059999942779541,4.980000019073486,5.070000171661377,161700
2011-06-29,5.099999904632568,5.039999961853027,4.980000019073486,5.099999904632568,138500
2011-06-30,5.050000190734863,4.949999809265137,4.940000057220459,5.099999904632568,179800
2011-07-01,4.949999809265137,4.900000095367432,4.679999828338623,4.949999809265137,182500
2011-07-05,4.909999847412109,4.809999942779541,4.78000020980835,4.960000038146973,117700
2011-07-06,4.820000171661377,4.900000095367432,4.730000019073486,4.900000095367432,133600
2011-07-07,4.980000019073486,5.420000076293945,4.929999828338623,5.460000038146973,279800
2011-07-08,5.340000152587891,5.440000057220459,5.300000190734863,5.449999809265137,112000
2011-07-11,5.369999885559082,5.190000057220459,5.150000095367432,5.449999809265137,166500
2011-07-12,5.179999828338623,5.150000095367432,5.070000171661377,5.25,107200
2011-07-13,5.179999828338623,5.260000228881836,5.159999847412109,5.369999885559082,113300
2011-07-14,5.25,5.230000019073486,5.119999885559082,5.25,105500
2011-07-15,5.239999771118164,5.239999771118164,5.110000133514404,5.260000228881836,266700
2011-07-18,5.210000038146973,5.329999923706055,5.150000095367432,5.349999904632568,151400
2011-07-19,5.389999866485596,5.78000020980835,5.340000152587891,5.78000020980835,250600
2011-07-20,5.820000171661377,5.659999847412109,5.610000133514404,5.820000171661377,192200
2011-07-21,5.699999809265137,5.809999942779541,5.619999885559082,5.849999904632568,187300
2011-07-22,5.809999942779541,5.75,5.710000038146973,5.809999942779541,92700
2011-07-25,5.670000076293945,5.679999828338623,5.610000133514404,5.78000020980835,134500
2011-07-26,5.650000095367432,5.369999885559082,5.289999961853027,5.78000020980835,266900
2011-07-27,5.320000171661377,5.239999771118164,5.139999866485596,5.340000152587891,281800
2011-07-28,5.210000038146973,5.369999885559082,5.210000038146973,5.389999866485596,111700
2011-07-29,5.289999961853027,5.460000038146973,5.159999847412109,5.460000038146973,130600
2011-08-01,5.519999980926514,5.320000171661377,5.170000076293945,5.559999942779541,162300
2011-08-02,5.300000190734863,5.150000095367432,5.139999866485596,5.329999923706055,171400
2011-08-03,5.150000095367432,5.389999866485596,4.989999771118164,5.409999847412109,141600
2011-08-04,5.289999961853027,5.230000019073486,5.199999809265137,5.440000057220459,309900
2011-08-05,5.320000171661377,5.079999923706055,4.800000190734863,5.320000171661377,210900
2011-08-08,4.909999847412109,4.119999885559082,3.819999933242798,5.050000190734863,510000
2011-08-09,4.269999980926514,5.0,4.130000114440918,5.019999980926514,337800
2011-08-10,4.75,4.539999961853027,4.519999980926514,4.909999847412109,168500
2011-08-11,4.599999904632568,4.860000133514404,4.559999942779541,5.019999980926514,175700
2011-08-12,4.929999828338623,4.760000228881836,4.71999979019165,4.940000057220459,81400
2011-08-15,4.800000190734863,4.889999866485596,4.639999866485596,4.929999828338623,77500
2011-08-16,4.789999961853027,4.849999904632568,4.739999771118164,4.949999809265137,164600
2011-08-17,4.889999866485596,4.599999904632568,4.570000171661377,4.900000095367432,128800
2011-08-18,4.570000171661377,4.210000038146973,4.159999847412109,4.579999923706055,319000
2011-08-19,2.5199999809265137,3.3499999046325684,2.4800000190734863,3.799999952316284,1338200
2011-08-22,3.069999933242798,2.799999952316284,2.559999942779541,3.2699999809265137,1004500
2011-08-23,2.819999933242798,3.1500000953674316,2.6600000858306885,3.1700000762939453,808700
2011-08-24,3.130000114440918,3.309999942779541,3.0199999809265137,3.450000047683716,376000
2011-08-25,3.3399999141693115,3.180000066757202,3.1600000858306885,3.369999885559082,245100
2011-08-26,3.140000104904175,3.3399999141693115,3.0899999141693115,3.369999885559082,126700
2011-08-29,3.380000114440918,3.640000104904175,3.380000114440918,3.640000104904175,105700
2011-08-30,3.8299999237060547,3.7699999809265137,3.690000057220459,3.890000104904175,298900
2011-08-31,3.799999952316284,3.5,3.5,3.809999942779541,260900
2011-09-01,3.509999990463257,3.4200000762939453,3.3299999237060547,3.569999933242798,215400
2011-09-02,3.2799999713897705,3.299999952316284,3.2100000381469727,3.390000104904175,214700
2011-09-06,3.130000114440918,3.2699999809265137,3.109999895095825,3.2899999618530273,146400
2011-09-07,3.3499999046325684,3.3299999237060547,3.309999942779541,3.5,115100
2011-09-08,3.3299999237060547,3.240000009536743,3.1700000762939453,3.440000057220459,109800
2011-09-09,3.180000066757202,3.25,3.1500000953674316,3.319999933242798,120600
2011-09-12,3.2100000381469727,3.3499999046325684,3.2100000381469727,3.390000104904175,76000
2011-09-13,3.369999885559082,3.5,3.369999885559082,3.5399999618530273,97000
2011-09-14,3.549999952316284,3.5299999713897705,3.4100000858306885,3.5999999046325684,105200
2011-09-15,3.559999942779541,3.6600000858306885,3.440000057220459,3.700000047683716,75300
2011-09-16,3.680000066757202,3.5999999046325684,3.559999942779541,3.680000066757202,149100
2011-09-19,3.5,3.440000057220459,3.380000114440918,3.5199999809265137,103500
2011-09-20,3.4800000190734863,3.2100000381469727,3.200000047683716,3.5299999713897705,90100
2011-09-21,3.2300000190734863,3.0199999809265137,3.0,3.359999895095825,83200
2011-09-22,2.9000000953674316,3.119999885559082,2.859999895095825,3.1700000762939453,202800
2011-09-23,3.119999885559082,3.25,3.069999933242798,3.2699999809265137,94900
2011-09-26,3.309999942779541,3.2899999618530273,3.009999990463257,3.319999933242798,140100
2011-09-27,3.390000104904175,3.2699999809265137,3.2200000286102295,3.430000066757202,132600
2011-09-28,3.2699999809265137,3.140000104904175,3.109999895095825,3.3499999046325684,122700
2011-09-29,3.2899999618530273,3.319999933242798,3.109999895095825,3.3399999141693115,156600
2011-09-30,3.2200000286102295,3.190000057220459,3.130000114440918,3.25,203100
2011-10-03,3.130000114440918,3.009999990463257,2.9800000190734863,3.259999990463257,232800
2011-10-04,2.9600000381469727,3.5399999618530273,2.6600000858306885,3.5799999237060547,306400
2011-10-05,3.509999990463257,3.369999885559082,3.2899999618530273,3.5899999141693115,96200
2011-10-06,3.3299999237060547,3.4000000953674316,3.190000057220459,3.4000000953674316,141000
2011-10-07,3.4100000858306885,3.2699999809265137,3.2300000190734863,3.450000047683716,101200
2011-10-10,3.3399999141693115,3.380000114440918,3.2300000190734863,3.4200000762939453,100800
2011-10-11,3.319999933242798,3.4100000858306885,3.2799999713897705,3.4700000286102295,63700
2011-10-12,3.450000047683716,3.240000009536743,3.2300000190734863,3.5,189300
2011-10-13,3.2300000190734863,3.059999942779541,3.0199999809265137,3.299999952316284,203700
2011-10-14,3.0899999141693115,3.0,2.950000047683716,3.180000066757202,152200
2011-10-17,2.9600000381469727,2.9200000762939453,2.9000000953674316,3.049999952316284,111700
2011-10-18,2.9600000381469727,3.009999990463257,2.9000000953674316,3.0399999618530273,132600
2011-10-19,3.009999990463257,3.0,2.9100000858306885,3.119999885559082,125300
2011-10-20,3.0199999809265137,2.8299999237060547,2.75,3.0199999809265137,87600
2011-10-21,2.8399999141693115,2.6600000858306885,2.619999885559082,2.8399999141693115,570400
2011-10-24,2.680000066757202,2.680000066757202,2.6500000953674316,2.75,178300
2011-10-25,2.6500000953674316,2.5999999046325684,2.5999999046325684,2.700000047683716,80800
2011-10-26,2.6700000762939453,2.680000066757202,2.549999952316284,2.690000057220459,144500
