Date,bkeopen,bkeclose,bkelow,bkehigh,bkevolume
2008-06-30,29.684600830078125,29.769227981567383,29.30052375793457,30.927968978881836,616300.0
2008-07-01,29.78224754333496,29.9384822845459,28.54538917541504,30.224912643432617,1091000.0
2008-07-02,30.185853958129883,29.09221076965332,28.929466247558594,30.83683204650879,602800.0
2008-07-03,29.1052303314209,29.37864112854004,28.350095748901367,29.619503021240234,415900.0
2008-07-07,29.528366088867188,30.179344177246094,29.37213134765625,30.608989715576172,1033600.0
2008-07-08,30.34208869934082,30.537382125854492,29.196367263793945,30.89542007446289,815300.0
2008-07-09,30.797773361206055,30.381147384643555,29.86687469482422,31.650554656982422,1171500.0
2008-07-10,30.589460372924805,29.29401397705078,29.08570098876953,30.90843963623047,1189900.0
2008-07-11,29.059661865234375,30.016599655151367,28.376134872436523,30.524362564086914,1037600.0
2008-07-14,30.54389190673828,29.65205192565918,29.51534652709961,31.155811309814453,1008900.0
2008-07-15,29.43071937561035,30.28350067138672,28.643035888671875,30.504833221435547,844800.0
2008-07-16,30.290010452270508,32.44474792480469,30.14028549194336,32.542396545410156,903300.0
2008-07-17,32.763729095458984,32.88090515136719,31.93698501586914,33.65556716918945,805300.0
2008-07-18,33.05666732788086,31.58545684814453,30.940988540649414,33.05666732788086,725300.0
2008-07-21,31.774240493774414,31.87188720703125,30.999576568603516,32.00859451293945,362500.0
2008-07-22,31.644044876098633,33.6490592956543,31.058164596557617,33.740196228027344,962800.0
2008-07-23,33.66858673095703,33.0306282043457,32.496826171875,35.1332893371582,1119800.0
2008-07-24,33.310550689697266,32.828826904296875,32.16482925415039,33.81831359863281,735800.0
2008-07-25,32.828826904296875,32.535884857177734,32.25596618652344,33.6295280456543,660600.0
2008-07-28,32.516357421875,32.99808120727539,32.314552307128906,33.50584411621094,861800.0
2008-07-29,33.291019439697266,33.50584411621094,33.14129638671875,34.31305694580078,801200.0
2008-07-30,33.805294036865234,33.52537155151367,32.40568923950195,34.74270248413086,802100.0
2008-07-31,33.577449798583984,33.50584411621094,33.037139892578125,33.935489654541016,538900.0
2008-08-01,33.518863677978516,32.82231521606445,31.858867645263672,33.518863677978516,683600.0
2008-08-04,32.972042083740234,31.39016342163086,30.602479934692383,33.13478469848633,1074400.0
2008-08-05,31.51384925842285,32.470787048339844,31.51384925842285,33.167335510253906,955100.0
2008-08-06,32.516357421875,32.83533477783203,31.683103561401367,33.41470718383789,862400.0
2008-08-07,31.73518180847168,29.5218563079834,28.81229019165039,31.884906768798828,2101700.0
2008-08-08,29.476287841796875,31.357614517211914,29.43071937561035,31.552907943725586,1011800.0
2008-08-11,31.11024284362793,31.442241668701172,30.882400512695312,33.102237701416016,954000.0
2008-08-12,31.084203720092773,30.42020606994629,30.049148559570312,31.084203720092773,763700.0
2008-08-13,30.166324615478516,30.21189308166504,29.489307403564453,30.582950592041016,790900.0
2008-08-14,31.31204605102539,31.709142684936523,30.82381248474121,31.832828521728516,1509700.0
2008-08-15,32.0802001953125,33.0306282043457,31.982553482055664,33.06968688964844,1065500.0
2008-08-18,33.037139892578125,32.50333786010742,31.963024139404297,33.037139892578125,655400.0
2008-08-19,32.24294662475586,32.02812194824219,31.201379776000977,32.249454498291016,2950100.0
2008-08-20,31.832828521728516,32.203887939453125,31.481300354003906,32.542396545410156,1116100.0
2008-08-21,33.66858673095703,30.62851905822754,30.27048110961914,33.66858673095703,2566200.0
2008-08-22,30.96051788330078,32.060672760009766,30.517852783203125,32.54890441894531,1460300.0
2008-08-25,31.761220932006836,31.80027961730957,31.272987365722656,31.87188720703125,761000.0
2008-08-26,31.832828521728516,32.731178283691406,31.39667320251465,32.731178283691406,910000.0
2008-08-27,32.54890441894531,33.31705856323242,32.060672760009766,33.512351989746094,898400.0
2008-08-28,33.38215637207031,34.059173583984375,32.86788558959961,34.156822204589844,876900.0
2008-08-29,34.0461540222168,33.805294036865234,33.49282455444336,34.43674087524414,515000.0
2008-09-02,34.44325256347656,35.393680572509766,34.24144744873047,35.81681442260742,1770200.0
2008-09-03,35.536895751953125,35.50434494018555,35.23744583129883,36.21391296386719,1887400.0
2008-09-04,37.457279205322266,36.81932067871094,35.35462188720703,37.489830017089844,2076500.0
2008-09-05,36.578460693359375,36.87791061401367,35.63454055786133,37.08622360229492,1500800.0
2008-09-08,37.750221252441406,38.082218170166016,37.248966217041016,38.40770721435547,2587700.0
2008-09-09,37.52888870239258,37.203399658203125,36.85837936401367,38.375160217285156,1412400.0
2008-09-10,37.183868408203125,37.58747482299805,36.53940200805664,37.94551467895508,1646200.0
2008-09-11,36.975555419921875,38.082218170166016,36.45477294921875,38.082218170166016,1281500.0
2008-09-12,37.43124008178711,36.786773681640625,36.45477294921875,37.665592193603516,1323600.0
2008-09-15,36.6826171875,37.01461410522461,35.54340362548828,37.971553802490234,1428000.0
2008-09-16,37.28802490234375,38.41421890258789,36.51987075805664,38.73319625854492,1860200.0
2008-09-17,38.02363204956055,37.535396575927734,36.34410858154297,39.397193908691406,2745200.0
2008-09-18,38.42723846435547,40.77726745605469,36.702144622802734,41.15483474731445,3218900.0
2008-09-19,42.1963996887207,40.06770324707031,39.058685302734375,43.52439498901367,2597600.0
2008-09-22,39.182373046875,36.66959762573242,36.220420837402344,39.572959899902344,2539500.0
2008-09-23,36.7802619934082,36.87791061401367,35.933990478515625,37.30104446411133,1391100.0
2008-09-24,36.94951629638672,35.829833984375,35.55642318725586,36.94951629638672,850700.0
2008-09-25,36.064186096191406,36.995086669921875,35.91446304321289,37.84786605834961,1011700.0
2008-09-26,36.37665557861328,37.75672912597656,35.888423919677734,37.84135818481445,732700.0
2008-09-29,37.3986930847168,37.11226272583008,36.10975646972656,37.64606475830078,1116700.0
2008-09-30,37.30755615234375,36.15532302856445,35.62152099609375,37.75672912597656,811000.0
2008-10-01,36.18136215209961,33.75321578979492,33.05666732788086,36.18136215209961,2297500.0
2008-10-02,33.720664978027344,32.3991813659668,32.09321975708008,34.43674087524414,1272300.0
2008-10-03,32.72467041015625,30.68710708618164,30.582950592041016,33.518863677978516,1637800.0
2008-10-06,30.4722843170166,31.79376983642578,29.417699813842773,32.073692321777344,2112600.0
2008-10-07,33.04364776611328,30.732675552368164,30.595970153808594,33.160823822021484,1585700.0
2008-10-08,30.726165771484375,30.726165771484375,29.359111785888672,32.470787048339844,1648300.0
2008-10-09,32.65957260131836,31.149301528930664,31.084203720092773,33.92247009277344,3130700.0
2008-10-10,28.525859832763672,30.27048110961914,26.996061325073242,31.65706443786621,2500900.0
2008-10-13,31.93698501586914,33.12176513671875,30.98004722595215,33.12176513671875,353300.0
2008-10-14,33.48631286621094,31.910945892333984,31.04514503479004,34.85987854003906,1076800.0
2008-10-15,31.494319915771484,28.076684951782227,28.076684951782227,31.494319915771484,1728100.0
2008-10-16,27.84233283996582,29.671581268310547,26.572925567626953,29.84734535217285,1666500.0
2008-10-17,28.89691734313965,27.484294891357422,27.178335189819336,29.93197250366211,2391200.0
2008-10-20,28.031116485595703,28.33707618713379,27.178335189819336,28.493310928344727,933600.0
2008-10-21,28.018096923828125,27.106727600097656,26.924453735351562,28.857858657836914,855100.0
2008-10-22,26.293004989624023,25.251440048217773,24.03411102294922,26.774728775024414,1303600.0
2008-10-23,25.381635665893555,23.363603591918945,22.374116897583008,25.49230194091797,1833200.0
2008-10-24,20.583927154541016,22.654037475585938,20.583927154541016,23.415681838989258,1791400.0
2008-10-27,22.43270492553711,22.042118072509766,22.00956916809082,24.151287078857422,788900.0
2008-10-28,22.341567993164062,24.216384887695312,21.45623779296875,24.30752182006836,907200.0
2008-10-29,24.248933792114258,24.672069549560547,23.376623153686523,26.221397399902344,1420100.0
2008-10-30,25.310028076171875,24.978029251098633,24.040620803833008,26.16931915283203,1309200.0
2008-10-31,25.08544158935547,25.720144271850586,24.196855545043945,26.3060245513916,905400.0
2008-11-03,25.71038055419922,25.49555778503418,24.99755859375,26.227907180786133,876700.0
2008-11-04,26.511083602905273,25.446733474731445,24.50932502746582,26.511083602905273,734500.0
2008-11-05,25.017087936401367,23.982032775878906,23.66956329345703,26.559906005859375,992300.0
2008-11-06,23.796504974365234,24.30426788330078,23.005565643310547,24.851089477539062,1490100.0
2008-11-07,24.24567985534668,22.37086296081543,21.79474639892578,24.421443939208984,1114500.0
2008-11-10,22.790742874145508,20.037105560302734,19.177814483642578,22.85909652709961,1944200.0
2008-11-11,19.851577758789062,20.876867294311523,19.32428550720215,21.93145179748535,1508400.0
2008-11-12,20.48628044128418,19.480520248413086,19.334049224853516,20.515575408935547,890600.0
2008-11-13,19.548871994018555,20.798749923706055,17.693584442138672,20.886632919311523,1481700.0
2008-11-14,20.447221755981445,19.32428550720215,19.089933395385742,21.296749114990234,1130400.0
2008-11-17,19.138755798339844,16.912410736083984,16.87335205078125,19.617225646972656,1197000.0
2008-11-18,17.068645477294922,16.33629608154297,15.809002876281738,17.547115325927734,1518600.0
2008-11-19,16.2581787109375,15.02782917022705,14.930182456970215,16.65852928161621,1338600.0
2008-11-20,16.512060165405273,14.23689079284668,13.250658988952637,16.512060165405273,3422700.0
2008-11-21,14.441948890686035,15.799238204956055,13.758421897888184,15.86759090423584,1770800.0
2008-11-24,15.809002876281738,17.791231155395508,15.330533981323242,17.976760864257812,1825900.0
2008-11-25,17.91817283630371,16.970998764038086,15.838296890258789,18.33805274963379,1108700.0
2008-11-26,16.453472137451172,18.19158363342285,16.150766372680664,18.591934204101562,980000.0
2008-11-28,18.61146354675293,18.416170120239258,17.98652458190918,18.855581283569336,360100.0
2008-12-01,17.761938095092773,15.955472946166992,15.89688491821289,18.230642318725586,986600.0
2008-12-02,15.945708274841309,17.08817481994629,15.750414848327637,17.517820358276367,1173000.0
2008-12-03,16.541353225708008,19.09969711303711,16.277708053588867,19.30475616455078,1336500.0
2008-12-04,19.29499053955078,21.921688079833984,19.10946273803711,24.089445114135742,3301100.0
2008-12-05,21.267454147338867,23.19109535217285,21.003808975219727,23.581682205200195,1333700.0
2008-12-08,23.386388778686523,24.274972915649414,23.386388778686523,25.173322677612305,781400.0
2008-12-09,24.10897445678711,23.142271041870117,22.98603630065918,25.036617279052734,1209200.0
2008-12-10,23.571916580200195,24.362855911254883,23.47426986694336,25.329557418823242,931500.0
2008-12-11,24.284738540649414,21.638511657714844,21.12098503112793,24.284738540649414,980000.0
2008-12-12,21.140514373779297,21.052631378173828,19.578166961669922,21.59945297241211,1179200.0
2008-12-15,21.023338317871094,19.900400161743164,19.44146156311035,21.023338317871094,992800.0
2008-12-16,20.105459213256836,21.697099685668945,19.958988189697266,21.775217056274414,558300.0
2008-12-17,21.53110122680664,20.652280807495117,19.822282791137695,21.53110122680664,1177100.0
2008-12-18,20.925691604614258,20.876867294311523,20.21286964416504,21.3162784576416,876700.0
2008-12-19,21.130748748779297,22.14627456665039,20.662044525146484,22.14627456665039,1644800.0
2008-12-22,22.126745223999023,20.828044891357422,20.08592987060547,22.341567993164062,685800.0
2008-12-23,20.818279266357422,20.027341842651367,19.763694763183594,21.140514373779297,719500.0
2008-12-24,20.105459213256836,20.378870010375977,20.0078125,20.828044891357422,398300.0
2008-12-26,20.63275146484375,21.11121940612793,20.63275146484375,21.32604217529297,581900.0
2008-12-29,21.11121940612793,19.910165786743164,19.334049224853516,21.208866119384766,813400.0
2008-12-30,20.046871185302734,20.671810150146484,19.763694763183594,20.749927520751953,506000.0
2008-12-31,20.583927154541016,21.3065128326416,20.583927154541016,21.87286376953125,652500.0
2009-01-02,21.3162784576416,21.80451202392578,20.603456497192383,21.94121742248535,724400.0
2009-01-05,21.79474639892578,22.29274559020996,21.130748748779297,22.800508499145508,705100.0
2009-01-06,22.42945098876953,22.048627853393555,21.501806259155273,22.693096160888672,848200.0
2009-01-07,21.716629028320312,20.017576217651367,18.933698654174805,21.716629028320312,2250400.0
2009-01-08,20.476516723632812,21.87286376953125,20.300752639770508,22.15604019165039,1856400.0
2009-01-09,21.80451202392578,21.82404136657715,21.413925170898438,22.302509307861328,886100.0
2009-01-12,21.73615837097168,21.52133560180664,21.1893367767334,22.204862594604492,695200.0
2009-01-13,21.228395462036133,21.052631378173828,20.68157386779785,21.88262939453125,751200.0
2009-01-14,20.290987014770508,19.744165420532227,19.666048049926758,21.052631378173828,1386800.0
2009-01-15,19.685577392578125,19.812519073486328,18.6993465423584,20.505809783935547,1166400.0
2009-01-16,20.0664005279541,20.34957504272461,19.421932220458984,20.876867294311523,792300.0
2009-01-20,20.154281616210938,19.802753448486328,19.568401336669922,20.388633728027344,909400.0
2009-01-21,20.017576217651367,20.954984664916992,19.59769630432129,21.003808975219727,1248100.0
2009-01-22,20.662044525146484,20.41792869567871,20.017576217651367,21.2479248046875,627200.0
2009-01-23,20.07616424560547,20.642515182495117,19.578166961669922,20.945220947265625,876000.0
2009-01-26,20.62298583984375,20.83780860900879,20.456987380981445,21.443218231201172,755400.0
2009-01-27,21.023338317871094,20.427692413330078,20.330045700073242,21.267454147338867,521500.0
2009-01-28,20.671810150146484,21.94121742248535,20.447221755981445,22.243921279907227,1171800.0
2009-01-29,21.755687713623047,20.97451400756836,20.84757423400879,21.911922454833984,493000.0
2009-01-30,21.160043716430664,20.652280807495117,20.525339126586914,21.482276916503906,539100.0
2009-02-02,20.320281982421875,20.945220947265625,20.0566349029541,21.218631744384766,545900.0
2009-02-03,21.013572692871094,21.65804100036621,20.76945686340332,21.88262939453125,541400.0
2009-02-04,21.52133560180664,21.238161087036133,20.954984664916992,22.038864135742188,529900.0
2009-02-05,21.628747940063477,22.810272216796875,21.628747940063477,23.376623153686523,1407800.0
2009-02-06,22.810272216796875,23.83556365966797,22.605215072631836,24.226150512695312,722400.0
2009-02-09,23.83556365966797,23.62074089050293,23.21062469482422,24.216384887695312,608600.0
2009-02-10,23.20085906982422,22.78097915649414,22.614978790283203,23.855093002319336,766700.0
2009-02-11,22.966506958007812,22.91768455505371,22.458744049072266,23.47426986694336,591700.0
2009-02-12,22.624744415283203,24.333560943603516,22.204862594604492,24.411678314208984,1121300.0
2009-02-13,24.489795684814453,23.376623153686523,23.318035125732422,24.91944122314453,522900.0
2009-02-17,22.614978790283203,22.90791893005371,22.22439193725586,23.357093811035156,441200.0
2009-02-18,23.05438995361328,22.751684188842773,22.331804275512695,23.366859436035156,457300.0
2009-02-19,22.90791893005371,22.400156021118164,22.28297996520996,23.239917755126953,531200.0
2009-02-20,21.999805450439453,23.230154037475586,21.970510482788086,23.562152862548828,767900.0
2009-02-23,23.493799209594727,22.888389587402344,22.77121353149414,23.7574462890625,465900.0
2009-02-24,23.26921272277832,23.62074089050293,22.78097915649414,23.8062686920166,553100.0
2009-02-25,23.523094177246094,23.278976440429688,22.595449447631836,23.89415168762207,736800.0
2009-02-26,23.435211181640625,22.536861419677734,22.214628219604492,23.708621978759766,673500.0
2009-02-27,22.08768653869629,23.171566009521484,22.08768653869629,23.562152862548828,664200.0
2009-03-02,22.5563907623291,22.683332443237305,22.468509674072266,23.249683380126953,807000.0
2009-03-03,23.005565643310547,21.501806259155273,21.1893367767334,23.005565643310547,881800.0
2009-03-04,21.74592399597168,21.482276916503906,20.83780860900879,22.09745216369629,889400.0
2009-03-05,23.21062469482422,23.220388412475586,22.380626678466797,23.8062686920166,1686800.0
2009-03-06,23.62074089050293,22.400156021118164,21.677570343017578,24.226150512695312,1085800.0
2009-03-09,23.142271041870117,22.312274932861328,22.09745216369629,23.630504608154297,1108000.0
2009-03-10,22.888389587402344,23.308271408081055,22.71262550354004,23.708621978759766,1060000.0
2009-03-11,23.630504608154297,23.7574462890625,21.492042541503906,24.899911880493164,2519300.0
2009-03-12,23.97226905822754,26.491554260253906,23.435211181640625,27.175081253051758,2424700.0
2009-03-13,26.706377029418945,26.94072914123535,26.16931915283203,27.380138397216797,1020700.0
2009-03-16,27.272727966308594,26.725906372070312,26.47202491760254,27.751195907592773,1098300.0
2009-03-17,26.784494400024414,28.219900131225586,26.66731834411621,28.219900131225586,1298200.0
2009-03-18,28.171077728271484,29.118249893188477,27.800020217895508,29.616249084472656,1127200.0
2009-03-19,29.78224754333496,29.29401397705078,28.97178077697754,29.86036491394043,1673900.0
2009-03-20,29.342838287353516,28.219900131225586,27.604726791381836,29.342838287353516,1825200.0
2009-03-23,28.922956466674805,30.602479934692383,28.47378158569336,30.807538986206055,1088200.0
2009-03-24,30.456010818481445,30.114246368408203,29.909189224243164,31.94024085998535,1067200.0
2009-03-25,30.456010818481445,29.91895294189453,28.561664581298828,30.914949417114258,1889900.0
2009-03-26,30.0654239654541,31.549654006958008,30.0654239654541,31.725418090820312,1394800.0
2009-03-27,31.412948608398438,32.106239318847656,30.856361389160156,32.40894317626953,1012100.0
2009-03-30,31.87188720703125,31.74494743347168,30.963773727416992,31.93047523498535,1018100.0
2009-03-31,32.03788757324219,31.17859649658203,30.75871467590332,32.22341537475586,873300.0
