Date,aehropen,aehrclose,aehrlow,aehrhigh,aehrvolume
2010-02-23,2.4000000953674316,2.450000047683716,2.369999885559082,2.5,64500
2010-02-24,2.509999990463257,2.4600000381469727,2.4000000953674316,2.5199999809265137,28200
2010-02-25,2.440000057220459,2.5199999809265137,2.2100000381469727,2.5199999809265137,18600
2010-02-26,2.549999952316284,2.549999952316284,2.5,2.549999952316284,12800
2010-03-01,2.559999942779541,2.5199999809265137,2.509999990463257,2.640000104904175,35100
2010-03-02,2.5,2.5,2.4600000381469727,2.5799999237060547,19900
2010-03-03,2.5,2.5,2.2899999618530273,2.5,22700
2010-03-04,2.5,2.5199999809265137,2.4200000762939453,2.5199999809265137,18000
2010-03-05,2.5,2.5,2.359999895095825,2.509999990463257,48100
2010-03-08,2.4600000381469727,2.369999885559082,2.309999942779541,2.4600000381469727,15200
2010-03-09,2.450000047683716,2.4100000858306885,2.3399999141693115,2.450000047683716,5700
2010-03-10,2.309999942779541,2.380000114440918,2.309999942779541,2.450000047683716,14600
2010-03-11,2.440000057220459,2.4800000190734863,2.3299999237060547,2.4800000190734863,4300
2010-03-12,2.4800000190734863,2.509999990463257,2.4600000381469727,2.5299999713897705,16900
2010-03-15,2.4800000190734863,2.380000114440918,2.319999933242798,2.5,25800
2010-03-16,2.4000000953674316,2.380000114440918,2.380000114440918,2.490000009536743,9300
2010-03-17,2.490000009536743,2.380000114440918,2.380000114440918,2.490000009536743,7800
2010-03-18,2.4000000953674316,2.3399999141693115,2.3399999141693115,2.4200000762939453,14600
2010-03-19,2.4000000953674316,2.3399999141693115,2.3399999141693115,2.430000066757202,10600
2010-03-22,2.359999895095825,2.2100000381469727,2.1500000953674316,2.4100000858306885,15400
2010-03-23,2.200000047683716,2.259999990463257,2.200000047683716,2.319999933242798,13600
2010-03-24,2.2799999713897705,2.2799999713897705,2.200000047683716,2.4000000953674316,43100
2010-03-25,2.3399999141693115,2.3499999046325684,2.259999990463257,2.430000066757202,34800
2010-03-26,2.369999885559082,2.3499999046325684,2.240000009536743,2.369999885559082,17600
2010-03-29,2.3499999046325684,2.4000000953674316,2.2799999713897705,2.4100000858306885,24700
2010-03-30,2.440000057220459,2.799999952316284,2.440000057220459,2.819999933242798,112500
2010-03-31,2.809999942779541,2.680000066757202,2.6500000953674316,2.809999942779541,63000
2010-04-01,2.819999933242798,2.4800000190734863,2.450000047683716,2.9000000953674316,122700
2010-04-05,2.450000047683716,2.3399999141693115,2.2200000286102295,2.5299999713897705,62300
2010-04-06,2.2899999618530273,2.4100000858306885,2.2899999618530273,2.4800000190734863,40600
2010-04-07,2.369999885559082,2.4100000858306885,2.369999885559082,2.490000009536743,17400
2010-04-08,2.380000114440918,2.430000066757202,2.3299999237060547,2.450000047683716,8200
2010-04-09,2.4000000953674316,2.390000104904175,2.390000104904175,2.4100000858306885,17300
2010-04-12,2.440000057220459,2.390000104904175,2.3499999046325684,2.450000047683716,29900
2010-04-13,2.3499999046325684,2.3299999237060547,2.2899999618530273,2.369999885559082,26400
2010-04-14,2.3399999141693115,2.490000009536743,2.3399999141693115,2.490000009536743,38500
2010-04-15,2.5299999713897705,2.6500000953674316,2.4700000286102295,2.869999885559082,48800
2010-04-16,2.6500000953674316,2.690000057220459,2.5,2.690000057220459,18100
2010-04-19,2.509999990463257,2.450000047683716,2.2699999809265137,2.5999999046325684,47200
2010-04-20,2.549999952316284,2.5199999809265137,2.440000057220459,2.549999952316284,18500
2010-04-21,2.5399999618530273,2.75,2.5399999618530273,2.75,60900
2010-04-22,2.7899999618530273,2.700000047683716,2.700000047683716,2.7899999618530273,13800
2010-04-23,2.75,2.799999952316284,2.75,2.799999952316284,12600
2010-04-26,2.799999952316284,3.009999990463257,2.690000057220459,3.3399999141693115,78500
2010-04-27,3.049999952316284,3.009999990463257,3.0,3.2799999713897705,51300
2010-04-28,3.0799999237060547,3.0999999046325684,2.6600000858306885,3.0999999046325684,25400
2010-04-29,3.0999999046325684,2.7699999809265137,2.7699999809265137,3.140000104904175,25400
2010-04-30,2.809999942779541,2.930000066757202,2.759999990463257,3.0899999141693115,25300
2010-05-03,2.880000114440918,3.009999990463257,2.7699999809265137,3.009999990463257,10300
2010-05-04,2.9100000858306885,2.809999942779541,2.7699999809265137,3.059999942779541,11600
2010-05-05,2.799999952316284,2.890000104904175,2.799999952316284,2.9000000953674316,13200
2010-05-06,2.799999952316284,2.5,2.5,2.930000066757202,51800
2010-05-07,2.9200000762939453,2.799999952316284,2.700000047683716,2.9200000762939453,43000
2010-05-10,3.009999990463257,2.799999952316284,2.799999952316284,3.009999990463257,13200
2010-05-11,2.7899999618530273,2.8399999141693115,2.7699999809265137,3.049999952316284,25300
2010-05-12,2.9200000762939453,2.9000000953674316,2.859999895095825,2.940000057220459,19800
2010-05-13,2.950000047683716,2.9000000953674316,2.8499999046325684,2.950000047683716,12900
2010-05-14,2.9000000953674316,2.759999990463257,2.75,2.9000000953674316,12000
2010-05-17,2.700000047683716,2.690000057220459,2.5999999046325684,2.950000047683716,29600
2010-05-18,2.700000047683716,2.690000057220459,2.609999895095825,2.700000047683716,5100
2010-05-19,2.6500000953674316,2.3499999046325684,2.2100000381469727,2.6500000953674316,86100
2010-05-20,2.25,2.1500000953674316,2.140000104904175,2.359999895095825,20800
2010-05-21,2.059999942779541,2.299999952316284,2.059999942779541,2.319999933242798,18300
2010-05-24,2.2699999809265137,2.380000114440918,2.2699999809265137,2.380000114440918,10900
2010-05-25,2.259999990463257,2.380000114440918,2.259999990463257,2.380000114440918,26300
2010-05-26,2.4800000190734863,2.4800000190734863,2.450000047683716,2.490000009536743,4700
2010-05-27,2.4600000381469727,2.4800000190734863,2.4600000381469727,2.4800000190734863,1100
2010-05-28,2.440000057220459,2.3399999141693115,2.309999942779541,2.440000057220459,400
2010-06-01,2.299999952316284,2.2899999618530273,2.1500000953674316,2.4800000190734863,14100
2010-06-02,2.4600000381469727,2.4000000953674316,2.259999990463257,2.4700000286102295,4400
2010-06-03,2.3499999046325684,2.4700000286102295,2.25,2.490000009536743,30300
2010-06-04,2.4000000953674316,2.359999895095825,2.359999895095825,2.4200000762939453,1600
2010-06-07,2.450000047683716,2.390000104904175,2.200000047683716,2.490000009536743,17800
2010-06-08,2.440000057220459,2.3399999141693115,2.2300000190734863,2.450000047683716,7900
2010-06-09,2.3499999046325684,2.369999885559082,2.3299999237060547,2.4100000858306885,16200
2010-06-10,2.319999933242798,2.3499999046325684,2.259999990463257,2.390000104904175,20200
2010-06-11,2.299999952316284,2.2300000190734863,2.190000057220459,2.299999952316284,14300
2010-06-14,2.200000047683716,2.240000009536743,2.200000047683716,2.359999895095825,10700
2010-06-15,2.2899999618530273,2.2100000381469727,2.1500000953674316,2.2899999618530273,8800
2010-06-16,2.1600000858306885,2.2300000190734863,2.130000114440918,2.25,13900
2010-06-17,2.299999952316284,2.1500000953674316,2.1500000953674316,2.299999952316284,27100
2010-06-18,2.1600000858306885,2.2899999618530273,2.1500000953674316,2.299999952316284,26900
2010-06-21,2.3299999237060547,2.299999952316284,2.190000057220459,2.3499999046325684,22200
2010-06-22,2.259999990463257,2.2899999618530273,2.259999990463257,2.2899999618530273,10500
2010-06-23,2.259999990463257,2.259999990463257,2.25,2.359999895095825,4700
2010-06-24,2.25,2.2300000190734863,2.2200000286102295,2.25,18300
2010-06-25,2.200000047683716,2.0399999618530273,1.8300000429153442,2.200000047683716,43800
2010-06-28,2.0399999618530273,2.109999895095825,1.9299999475479126,2.180000066757202,35300
2010-06-29,2.0299999713897705,1.9500000476837158,1.940000057220459,2.0399999618530273,8400
2010-06-30,2.0,1.899999976158142,1.850000023841858,2.0,11600
2010-07-01,1.8300000429153442,1.6699999570846558,1.5800000429153442,1.840000033378601,70700
2010-07-02,1.6299999952316284,1.5499999523162842,1.5499999523162842,1.6799999475479126,32600
2010-07-06,1.5499999523162842,1.6200000047683716,1.5499999523162842,1.649999976158142,17500
2010-07-07,1.6200000047683716,1.649999976158142,1.6200000047683716,1.7400000095367432,49500
2010-07-08,1.649999976158142,1.7000000476837158,1.6200000047683716,1.8700000047683716,30600
2010-07-09,1.75,1.7000000476837158,1.7000000476837158,1.75,20400
2010-07-12,1.7000000476837158,1.7000000476837158,1.6699999570846558,1.7000000476837158,10400
2010-07-13,1.7200000286102295,1.7999999523162842,1.649999976158142,1.7999999523162842,53300
2010-07-14,1.7999999523162842,1.7999999523162842,1.75,1.8300000429153442,15900
2010-07-15,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,3200
2010-07-16,1.7100000381469727,1.7000000476837158,1.7000000476837158,1.7100000381469727,700
2010-07-19,1.75,1.7000000476837158,1.7000000476837158,1.75,9300
2010-07-20,1.6200000047683716,1.659999966621399,1.6200000047683716,1.6799999475479126,6600
2010-07-21,1.6799999475479126,1.7300000190734863,1.6200000047683716,1.75,12800
2010-07-22,1.690000057220459,1.600000023841858,1.5199999809265137,1.7200000286102295,43100
2010-07-23,1.6399999856948853,1.6299999952316284,1.5499999523162842,1.659999966621399,14500
2010-07-26,1.7100000381469727,1.5800000429153442,1.5199999809265137,1.7300000190734863,31400
2010-07-27,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.6299999952316284,15000
2010-07-28,1.5800000429153442,1.559999942779541,1.5199999809265137,1.6399999856948853,7600
2010-07-29,1.5199999809265137,1.5199999809265137,1.5,1.590000033378601,6200
2010-07-30,1.5099999904632568,1.5199999809265137,1.5099999904632568,1.5299999713897705,7800
2010-08-02,1.590000033378601,1.2999999523162842,1.2899999618530273,1.590000033378601,173500
2010-08-03,1.3300000429153442,1.309999942779541,1.190000057220459,1.399999976158142,76800
2010-08-04,1.309999942779541,1.3899999856948853,1.309999942779541,1.440000057220459,10200
2010-08-05,1.3799999952316284,1.3600000143051147,1.3600000143051147,1.399999976158142,5000
2010-08-06,1.3600000143051147,1.309999942779541,1.309999942779541,1.3600000143051147,800
2010-08-09,1.2999999523162842,1.2599999904632568,1.25,1.3300000429153442,10000
2010-08-10,1.2799999713897705,1.2999999523162842,1.2799999713897705,1.3200000524520874,8300
2010-08-11,1.3200000524520874,1.2100000381469727,1.2100000381469727,1.3200000524520874,12100
2010-08-12,1.2100000381469727,1.2300000190734863,1.2100000381469727,1.2899999618530273,14700
2010-08-13,1.2799999713897705,1.3200000524520874,1.2799999713897705,1.3200000524520874,17500
2010-08-16,1.3200000524520874,1.2899999618530273,1.2899999618530273,1.3200000524520874,9900
2010-08-17,1.2400000095367432,1.4199999570846558,1.2400000095367432,1.4800000190734863,59700
2010-08-18,1.399999976158142,1.409999966621399,1.2599999904632568,1.4500000476837158,38300
2010-08-19,1.3899999856948853,1.4199999570846558,1.3899999856948853,1.4500000476837158,2400
2010-08-20,1.2699999809265137,1.2699999809265137,1.2200000286102295,1.3899999856948853,43100
2010-08-23,1.2699999809265137,1.350000023841858,1.2699999809265137,1.4299999475479126,30400
2010-08-24,1.350000023841858,1.25,1.2400000095367432,1.350000023841858,6200
2010-08-25,1.2300000190734863,1.2200000286102295,1.2200000286102295,1.2599999904632568,12500
2010-08-26,1.2200000286102295,1.2300000190734863,1.2200000286102295,1.2699999809265137,2600
2010-08-27,1.2300000190734863,1.2100000381469727,1.2100000381469727,1.2999999523162842,5600
2010-08-30,1.2100000381469727,1.2200000286102295,1.2100000381469727,1.2999999523162842,11500
2010-08-31,1.190000057220459,1.2000000476837158,1.1299999952316284,1.2100000381469727,14100
2010-09-01,1.2000000476837158,1.2000000476837158,1.1200000047683716,1.2000000476837158,19800
2010-09-02,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,3500
2010-09-03,1.1299999952316284,1.2799999713897705,1.1299999952316284,1.2799999713897705,9300
2010-09-07,1.2799999713897705,1.3300000429153442,1.149999976158142,1.3300000429153442,4500
2010-09-08,1.3300000429153442,1.3300000429153442,1.3300000429153442,1.3300000429153442,300
2010-09-09,1.2400000095367432,1.3300000429153442,1.2400000095367432,1.3300000429153442,2900
2010-09-10,1.3200000524520874,1.3600000143051147,1.2899999618530273,1.3899999856948853,7600
2010-09-13,1.2699999809265137,1.2100000381469727,1.1699999570846558,1.2699999809265137,7900
2010-09-14,1.2799999713897705,1.2699999809265137,1.2599999904632568,1.3200000524520874,10400
2010-09-15,1.25,1.1799999475479126,1.1799999475479126,1.25,7000
2010-09-16,1.1799999475479126,1.2100000381469727,1.1699999570846558,1.2899999618530273,6200
2010-09-17,1.2000000476837158,1.2999999523162842,1.2000000476837158,1.2999999523162842,3200
2010-09-20,1.2699999809265137,1.2999999523162842,1.2699999809265137,1.3799999952316284,10000
2010-09-21,1.3899999856948853,1.350000023841858,1.3300000429153442,1.5800000429153442,18000
2010-09-22,1.350000023841858,1.309999942779541,1.309999942779541,1.350000023841858,1100
2010-09-23,1.3600000143051147,1.350000023841858,1.2799999713897705,1.3600000143051147,1600
2010-09-24,1.3600000143051147,1.3600000143051147,1.2799999713897705,1.3600000143051147,6000
2010-09-27,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.399999976158142,4100
2010-09-28,1.3600000143051147,1.2899999618530273,1.2799999713897705,1.3600000143051147,2300
2010-09-29,1.2899999618530273,1.5,1.2899999618530273,1.600000023841858,36600
2010-09-30,1.5199999809265137,1.590000033378601,1.5199999809265137,1.75,78600
2010-10-01,1.649999976158142,1.4299999475479126,1.3799999952316284,1.75,48200
2010-10-04,1.440000057220459,1.3799999952316284,1.3799999952316284,1.440000057220459,5300
2010-10-05,1.5800000429153442,1.350000023841858,1.309999942779541,1.590000033378601,23000
2010-10-06,1.350000023841858,1.350000023841858,1.3300000429153442,1.4199999570846558,7700
2010-10-07,1.3300000429153442,1.3200000524520874,1.3200000524520874,1.340000033378601,7900
2010-10-08,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,2600
2010-10-11,1.3300000429153442,1.2999999523162842,1.2999999523162842,1.3300000429153442,28600
2010-10-12,1.2999999523162842,1.2200000286102295,1.1799999475479126,1.2999999523162842,21400
2010-10-13,1.2200000286102295,1.2000000476837158,1.2000000476837158,1.2999999523162842,12000
2010-10-14,1.2200000286102295,1.190000057220459,1.1799999475479126,1.2400000095367432,5600
2010-10-15,1.190000057220459,1.25,1.190000057220459,1.2899999618530273,15900
2010-10-18,1.2799999713897705,1.2300000190734863,1.2000000476837158,1.2799999713897705,2000
2010-10-19,1.2100000381469727,1.2000000476837158,1.2000000476837158,1.2899999618530273,5500
2010-10-20,1.2000000476837158,1.25,1.2000000476837158,1.25,3500
2010-10-21,1.2000000476837158,1.190000057220459,1.1799999475479126,1.2799999713897705,31900
2010-10-22,1.190000057220459,1.2200000286102295,1.190000057220459,1.2200000286102295,1500
2010-10-25,1.2200000286102295,1.1799999475479126,1.1799999475479126,1.25,11700
2010-10-26,1.1799999475479126,1.350000023841858,1.159999966621399,1.3899999856948853,210600
2010-10-27,1.3799999952316284,1.3200000524520874,1.2799999713897705,1.3799999952316284,48300
2010-10-28,1.309999942779541,1.2200000286102295,1.2200000286102295,1.340000033378601,73400
2010-10-29,1.2300000190734863,1.2000000476837158,1.2000000476837158,1.2899999618530273,30000
2010-11-01,1.2000000476837158,1.149999976158142,1.1399999856948853,1.25,73700
2010-11-02,1.2200000286102295,1.1699999570846558,1.100000023841858,1.2200000286102295,26600
2010-11-03,1.1799999475479126,1.1200000047683716,1.100000023841858,1.1799999475479126,25400
2010-11-04,1.1200000047683716,1.100000023841858,1.100000023841858,1.190000057220459,20800
2010-11-05,1.1399999856948853,1.0800000429153442,1.0800000429153442,1.190000057220459,32200
2010-11-08,1.0800000429153442,1.090000033378601,1.059999942779541,1.2200000286102295,42700
2010-11-09,1.1100000143051147,1.0700000524520874,1.0700000524520874,1.1399999856948853,13800
2010-11-10,1.0499999523162842,1.0399999618530273,1.0,1.0700000524520874,32100
2010-11-11,1.0399999618530273,0.9900000095367432,0.9100000262260437,1.0700000524520874,56200
2010-11-12,0.9900000095367432,0.9399999976158142,0.9200000166893005,1.0,52300
2010-11-15,0.9700000286102295,0.949999988079071,0.949999988079071,1.0399999618530273,27100
2010-11-16,0.949999988079071,0.9700000286102295,0.949999988079071,1.0,25500
2010-11-17,1.0,1.0,1.0,1.059999942779541,51600
2010-11-18,1.0,1.0,1.0,1.090000033378601,55800
2010-11-19,1.0,0.949999988079071,0.949999988079071,1.0499999523162842,37400
2010-11-22,0.949999988079071,0.9300000071525574,0.9200000166893005,0.9700000286102295,18500
2010-11-23,0.9200000166893005,0.9300000071525574,0.9200000166893005,0.9800000190734863,4600
2010-11-24,0.9200000166893005,0.9399999976158142,0.9200000166893005,1.0,20900
2010-11-26,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,9700
2010-11-29,0.9700000286102295,0.949999988079071,0.949999988079071,1.0,21900
2010-11-30,0.9599999785423279,0.9300000071525574,0.9300000071525574,0.9900000095367432,18200
2010-12-01,0.9300000071525574,0.9399999976158142,0.9200000166893005,1.0,59800
2010-12-02,0.949999988079071,0.949999988079071,0.949999988079071,1.0,45600
2010-12-03,0.949999988079071,0.9599999785423279,0.949999988079071,1.0199999809265137,72600
2010-12-06,0.9700000286102295,1.1100000143051147,0.9700000286102295,1.1200000047683716,77300
2010-12-07,1.1299999952316284,1.1200000047683716,1.1100000143051147,1.1399999856948853,35100
2010-12-08,1.059999942779541,1.1100000143051147,1.059999942779541,1.1399999856948853,1900
2010-12-09,1.1100000143051147,1.0700000524520874,1.0700000524520874,1.1399999856948853,23000
2010-12-10,1.1299999952316284,1.2799999713897705,1.1299999952316284,1.309999942779541,280400
2010-12-13,1.2899999618530273,1.2000000476837158,1.190000057220459,1.2999999523162842,70200
2010-12-14,1.350000023841858,1.2899999618530273,1.2699999809265137,1.350000023841858,56700
2010-12-15,1.350000023841858,1.2599999904632568,1.2599999904632568,1.350000023841858,22600
2010-12-16,1.2599999904632568,1.159999966621399,1.1200000047683716,1.309999942779541,89600
2010-12-17,1.3200000524520874,1.2699999809265137,1.25,1.3600000143051147,66400
2010-12-20,1.2899999618530273,1.309999942779541,1.2899999618530273,1.3600000143051147,17400
2010-12-21,1.2899999618530273,1.2699999809265137,1.25,1.3200000524520874,32600
2010-12-22,1.25,1.2999999523162842,1.25,1.3300000429153442,10500
2010-12-23,1.2999999523162842,1.2899999618530273,1.25,1.2999999523162842,9500
2010-12-27,1.2599999904632568,1.2999999523162842,1.2000000476837158,1.2999999523162842,50700
2010-12-28,1.3200000524520874,1.2999999523162842,1.25,1.3200000524520874,20500
2010-12-29,1.25,1.2599999904632568,1.2000000476837158,1.2799999713897705,21600
2010-12-30,1.2300000190734863,1.25,1.2100000381469727,1.25,4800
2010-12-31,1.2200000286102295,1.2000000476837158,1.2000000476837158,1.2400000095367432,15500
2011-01-03,1.2000000476837158,1.1799999475479126,1.149999976158142,1.2000000476837158,16900
2011-01-04,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.2000000476837158,4600
2011-01-05,1.190000057220459,1.1699999570846558,1.1699999570846558,1.2000000476837158,5200
2011-01-06,1.25,1.2000000476837158,1.100000023841858,1.25,47600
2011-01-07,1.159999966621399,1.2999999523162842,1.159999966621399,1.350000023841858,67200
2011-01-10,1.3300000429153442,1.3200000524520874,1.2799999713897705,1.350000023841858,31900
2011-01-11,1.2999999523162842,1.25,1.25,1.3200000524520874,30500
2011-01-12,1.2599999904632568,1.3200000524520874,1.2599999904632568,1.3200000524520874,54700
2011-01-13,1.350000023841858,1.3600000143051147,1.3300000429153442,1.4800000190734863,52300
2011-01-14,1.3899999856948853,1.3799999952316284,1.3799999952316284,1.5199999809265137,48300
2011-01-18,1.3899999856948853,1.399999976158142,1.3899999856948853,1.4900000095367432,28500
2011-01-19,1.4299999475479126,1.399999976158142,1.399999976158142,1.4900000095367432,25100
2011-01-20,1.399999976158142,1.3700000047683716,1.3700000047683716,1.4900000095367432,25300
2011-01-21,1.3600000143051147,1.3600000143051147,1.2599999904632568,1.3899999856948853,63700
2011-01-24,1.350000023841858,1.309999942779541,1.1799999475479126,1.350000023841858,57800
2011-01-25,1.309999942779541,1.309999942779541,1.2899999618530273,1.3300000429153442,11100
2011-01-26,1.309999942779541,1.2999999523162842,1.2899999618530273,1.340000033378601,10200
2011-01-27,1.3300000429153442,1.3799999952316284,1.3300000429153442,1.3799999952316284,22300
2011-01-28,1.3899999856948853,1.2799999713897705,1.2799999713897705,1.399999976158142,21000
2011-01-31,1.2699999809265137,1.309999942779541,1.25,1.399999976158142,6600
2011-02-01,1.3300000429153442,1.2999999523162842,1.2999999523162842,1.3899999856948853,9400
2011-02-02,1.3200000524520874,1.399999976158142,1.309999942779541,1.399999976158142,8500
2011-02-03,1.3300000429153442,1.3899999856948853,1.3300000429153442,1.4299999475479126,9700
2011-02-04,1.3300000429153442,1.4500000476837158,1.2999999523162842,1.4500000476837158,28600
2011-02-07,1.4600000381469727,1.659999966621399,1.4500000476837158,1.7400000095367432,97400
2011-02-08,1.6699999570846558,1.649999976158142,1.5499999523162842,1.7599999904632568,52900
2011-02-09,1.7000000476837158,1.7699999809265137,1.7000000476837158,1.8200000524520874,80800
2011-02-10,1.7000000476837158,1.659999966621399,1.649999976158142,1.850000023841858,75900
2011-02-11,1.649999976158142,1.600000023841858,1.5800000429153442,1.659999966621399,38600
2011-02-14,1.5700000524520874,1.5399999618530273,1.5399999618530273,1.600000023841858,58200
2011-02-15,1.559999942779541,1.4700000286102295,1.4700000286102295,1.5700000524520874,43000
2011-02-16,1.4600000381469727,1.4600000381469727,1.4500000476837158,1.5,34300
2011-02-17,1.4500000476837158,1.4700000286102295,1.4299999475479126,1.5099999904632568,13800
2011-02-18,1.4700000286102295,1.559999942779541,1.4700000286102295,1.7799999713897705,58900
2011-02-22,1.5800000429153442,1.5700000524520874,1.5299999713897705,1.5800000429153442,16700
2011-02-23,1.5700000524520874,1.5099999904632568,1.5,1.5700000524520874,36500
2011-02-24,1.5099999904632568,1.5399999618530273,1.5,1.6100000143051147,18500
2011-02-25,1.5399999618530273,1.7899999618530273,1.5,1.8899999856948853,50600
2011-02-28,1.8300000429153442,1.7899999618530273,1.7200000286102295,1.850000023841858,36400
2011-03-01,1.7599999904632568,1.7300000190734863,1.7000000476837158,1.8600000143051147,34100
2011-03-02,1.6699999570846558,1.7400000095367432,1.6699999570846558,1.7699999809265137,9600
2011-03-03,1.7999999523162842,1.7799999713897705,1.6799999475479126,1.7999999523162842,21700
2011-03-04,1.7799999713897705,1.899999976158142,1.7799999713897705,2.0399999618530273,77900
2011-03-07,1.809999942779541,2.009999990463257,1.7999999523162842,2.009999990463257,44100
2011-03-08,2.0,2.0,1.9700000286102295,2.0,23800
2011-03-09,2.049999952316284,2.0299999713897705,1.8799999952316284,2.25,57200
2011-03-10,2.2100000381469727,2.069999933242798,2.0399999618530273,2.2100000381469727,31200
2011-03-11,2.049999952316284,2.1700000762939453,2.049999952316284,2.390000104904175,15200
2011-03-14,2.109999895095825,1.809999942779541,1.7000000476837158,2.119999885559082,44600
2011-03-15,1.649999976158142,1.75,1.649999976158142,1.7999999523162842,56500
2011-03-16,1.5800000429153442,1.690000057220459,1.5800000429153442,1.7000000476837158,35500
2011-03-17,1.690000057220459,1.6799999475479126,1.6399999856948853,1.7599999904632568,10100
2011-03-18,1.649999976158142,1.659999966621399,1.5399999618530273,1.7400000095367432,24700
2011-03-21,1.6699999570846558,1.6100000143051147,1.600000023841858,1.7100000381469727,29300
2011-03-22,1.659999966621399,1.7699999809265137,1.659999966621399,1.7699999809265137,2800
2011-03-23,1.7999999523162842,2.0199999809265137,1.7999999523162842,2.2799999713897705,49300
2011-03-24,2.0299999713897705,2.180000066757202,2.0299999713897705,2.2699999809265137,53900
2011-03-25,2.2200000286102295,2.180000066757202,2.0899999141693115,2.25,35000
2011-03-28,2.180000066757202,2.1500000953674316,2.1500000953674316,2.2200000286102295,12000
2011-03-29,2.200000047683716,2.0999999046325684,2.0999999046325684,2.25,23000
2011-03-30,2.1500000953674316,2.119999885559082,2.0999999046325684,2.200000047683716,12700
2011-03-31,2.190000057220459,2.0999999046325684,2.0999999046325684,2.190000057220459,15500
2011-04-01,1.9900000095367432,1.8799999952316284,1.7000000476837158,1.9900000095367432,35800
2011-04-04,1.840000033378601,1.7200000286102295,1.7100000381469727,1.8899999856948853,36200
2011-04-05,1.7100000381469727,1.5800000429153442,1.5700000524520874,1.7400000095367432,93100
2011-04-06,1.649999976158142,1.5499999523162842,1.5199999809265137,1.649999976158142,38400
2011-04-07,1.5499999523162842,1.6100000143051147,1.5499999523162842,1.6799999475479126,27600
2011-04-08,1.649999976158142,1.6299999952316284,1.6100000143051147,1.75,15400
2011-04-11,1.649999976158142,1.6799999475479126,1.649999976158142,1.6799999475479126,11700
2011-04-12,1.6799999475479126,1.6399999856948853,1.6399999856948853,1.6799999475479126,11000
2011-04-13,1.6299999952316284,1.649999976158142,1.6299999952316284,1.649999976158142,3900
2011-04-14,1.600000023841858,1.649999976158142,1.600000023841858,1.649999976158142,3200
2011-04-15,1.6399999856948853,1.649999976158142,1.590000033378601,1.6799999475479126,10800
2011-04-18,1.6299999952316284,1.590000033378601,1.590000033378601,1.6799999475479126,6100
2011-04-19,1.6799999475479126,1.590000033378601,1.559999942779541,1.6799999475479126,19500
2011-04-20,1.590000033378601,1.590000033378601,1.559999942779541,1.590000033378601,16000
2011-04-21,1.590000033378601,1.5800000429153442,1.5700000524520874,1.590000033378601,4200
2011-04-25,1.5700000524520874,1.5800000429153442,1.559999942779541,1.5800000429153442,13100
2011-04-26,1.5700000524520874,1.5199999809265137,1.5199999809265137,1.5700000524520874,6700
2011-04-27,1.5399999618530273,1.5199999809265137,1.5199999809265137,1.5700000524520874,5600
2011-04-28,1.5199999809265137,1.4199999570846558,1.4199999570846558,1.5299999713897705,39000
2011-04-29,1.409999966621399,1.4600000381469727,1.2699999809265137,1.8200000524520874,255000
2011-05-02,1.4900000095367432,1.3600000143051147,1.3600000143051147,1.5,81000
2011-05-03,1.4900000095367432,1.3799999952316284,1.3799999952316284,1.4900000095367432,6400
2011-05-04,1.399999976158142,1.5399999618530273,1.350000023841858,1.809999942779541,220800
2011-05-05,1.5,1.4700000286102295,1.4199999570846558,1.5,47800
2011-05-06,1.440000057220459,1.4500000476837158,1.4199999570846558,1.4700000286102295,9800
2011-05-09,1.4500000476837158,1.5700000524520874,1.4500000476837158,1.5700000524520874,300
2011-05-10,1.4600000381469727,1.659999966621399,1.4600000381469727,2.0799999237060547,501000
2011-05-11,1.6100000143051147,1.649999976158142,1.590000033378601,1.7300000190734863,45400
2011-05-12,1.659999966621399,1.6299999952316284,1.600000023841858,1.6699999570846558,8500
2011-05-13,1.590000033378601,1.6200000047683716,1.5800000429153442,1.6299999952316284,7200
2011-05-16,1.600000023841858,1.559999942779541,1.559999942779541,1.600000023841858,9600
2011-05-17,1.6299999952316284,1.559999942779541,1.5399999618530273,1.6299999952316284,4500
2011-05-18,1.5499999523162842,1.5700000524520874,1.5499999523162842,1.6399999856948853,28600
2011-05-19,1.6100000143051147,1.600000023841858,1.5499999523162842,1.6200000047683716,4700
2011-05-20,1.6399999856948853,1.6100000143051147,1.559999942779541,1.6399999856948853,7900
2011-05-23,1.559999942779541,1.5700000524520874,1.5499999523162842,1.5700000524520874,10700
2011-05-24,1.5499999523162842,1.5299999713897705,1.5,1.649999976158142,32300
2011-05-25,1.5099999904632568,1.4800000190734863,1.4800000190734863,1.5199999809265137,22200
2011-05-26,1.4800000190734863,1.4700000286102295,1.4500000476837158,1.4900000095367432,14500
2011-05-27,1.4900000095367432,1.5,1.4900000095367432,1.5,3000
2011-05-31,1.5499999523162842,1.4800000190734863,1.409999966621399,1.850000023841858,466100
2011-06-01,1.4800000190734863,1.5299999713897705,1.4800000190734863,1.5399999618530273,1100
