Date,osisopen,osisclose,osislow,osishigh,osisvolume
2013-01-22,69.66000366210938,70.33999633789062,69.56999969482422,70.41000366210938,227200
2013-01-23,70.25,71.36000061035156,70.0999984741211,72.0199966430664,290600
2013-01-24,62.0099983215332,57.33000183105469,55.529998779296875,64.19000244140625,1617000
2013-01-25,57.779998779296875,59.880001068115234,57.29999923706055,60.619998931884766,509500
2013-01-28,59.810001373291016,59.58000183105469,59.38999938964844,60.650001525878906,229400
2013-01-29,59.45000076293945,57.06999969482422,56.75,59.45000076293945,320200
2013-01-30,56.83000183105469,54.4900016784668,54.04999923706055,56.86000061035156,540900
2013-01-31,54.54999923706055,54.38999938964844,53.13999938964844,54.83000183105469,328500
2013-02-01,54.5,54.70000076293945,54.0,54.79999923706055,241800
2013-02-04,54.33000183105469,54.95000076293945,54.27000045776367,55.2400016784668,354000
2013-02-05,55.02000045776367,55.459999084472656,55.02000045776367,55.810001373291016,224600
2013-02-06,55.25,56.40999984741211,55.209999084472656,56.61000061035156,208800
2013-02-07,56.220001220703125,56.4900016784668,55.5,56.54999923706055,186200
2013-02-08,56.70000076293945,57.310001373291016,56.16999816894531,57.43000030517578,183200
2013-02-11,56.970001220703125,57.22999954223633,56.869998931884766,57.56999969482422,123200
2013-02-12,57.25,56.38999938964844,56.36000061035156,57.5099983215332,145900
2013-02-13,56.91999816894531,57.380001068115234,56.16999816894531,57.52000045776367,188000
2013-02-14,56.970001220703125,57.400001525878906,56.970001220703125,57.77000045776367,104500
2013-02-15,57.56999969482422,57.0,56.70000076293945,57.56999969482422,170900
2013-02-19,57.029998779296875,57.33000183105469,56.709999084472656,57.869998931884766,142000
2013-02-20,57.189998626708984,55.93000030517578,55.81999969482422,57.209999084472656,179500
2013-02-21,55.939998626708984,55.16999816894531,54.720001220703125,55.939998626708984,187000
2013-02-22,55.34000015258789,55.97999954223633,55.20000076293945,56.06999969482422,237300
2013-02-25,56.13999938964844,54.91999816894531,54.869998931884766,56.41999816894531,176900
2013-02-26,55.0099983215332,54.79999923706055,54.72999954223633,55.84000015258789,265100
2013-02-27,55.349998474121094,56.380001068115234,55.349998474121094,56.81999969482422,245700
2013-02-28,56.72999954223633,57.630001068115234,56.72999954223633,57.900001525878906,287100
2013-03-01,57.06999969482422,57.599998474121094,56.810001373291016,58.20000076293945,207800
2013-03-04,57.349998474121094,60.88999938964844,57.349998474121094,61.349998474121094,834500
2013-03-05,61.06999969482422,60.4900016784668,60.25,61.5,250400
2013-03-06,60.470001220703125,61.529998779296875,60.189998626708984,61.54999923706055,273600
2013-03-07,61.529998779296875,62.220001220703125,60.70000076293945,62.880001068115234,222500
2013-03-08,62.58000183105469,63.15999984741211,61.689998626708984,63.34000015258789,221400
2013-03-11,62.779998779296875,62.56999969482422,62.369998931884766,62.93000030517578,263400
2013-03-12,62.2599983215332,62.58000183105469,61.45000076293945,62.63999938964844,233900
2013-03-13,62.43000030517578,64.05000305175781,62.34000015258789,64.2300033569336,214400
2013-03-14,64.3499984741211,65.0999984741211,63.65999984741211,65.12999725341797,198800
2013-03-15,65.0,64.48999786376953,63.709999084472656,65.0,342000
2013-03-18,63.65999984741211,64.69999694824219,63.65999984741211,64.88999938964844,234900
2013-03-19,64.7300033569336,64.44999694824219,63.540000915527344,64.8499984741211,206400
2013-03-20,64.73999786376953,65.3499984741211,64.62000274658203,65.97000122070312,240700
2013-03-21,64.76000213623047,65.06999969482422,64.76000213623047,65.69999694824219,271800
2013-03-22,65.19000244140625,64.66999816894531,64.55000305175781,65.66999816894531,200900
2013-03-25,64.98999786376953,64.44000244140625,63.59000015258789,66.18000030517578,236000
2013-03-26,64.83999633789062,64.4000015258789,63.810001373291016,65.0999984741211,162500
2013-03-27,63.869998931884766,62.61000061035156,61.349998474121094,63.90999984741211,437100
2013-03-28,62.93000030517578,62.290000915527344,61.650001525878906,62.93000030517578,320300
2013-04-01,62.43000030517578,61.33000183105469,60.900001525878906,62.79999923706055,232200
2013-04-02,61.79999923706055,61.0,60.81999969482422,61.79999923706055,114900
2013-04-03,61.06999969482422,59.33000183105469,59.2599983215332,61.459999084472656,227100
2013-04-04,59.290000915527344,58.869998931884766,58.599998474121094,60.06999969482422,289600
2013-04-05,57.77000045776367,58.560001373291016,57.630001068115234,58.880001068115234,282500
2013-04-08,58.56999969482422,58.349998474121094,58.119998931884766,59.0,134600
2013-04-09,58.349998474121094,58.0,57.939998626708984,58.47999954223633,105000
2013-04-10,57.9900016784668,58.09000015258789,57.68000030517578,58.279998779296875,367500
2013-04-11,58.220001220703125,58.650001525878906,58.119998931884766,59.439998626708984,180200
2013-04-12,58.189998626708984,58.2400016784668,57.099998474121094,58.61000061035156,116600
2013-04-15,57.84000015258789,57.13999938964844,55.86000061035156,58.119998931884766,395800
2013-04-16,57.7599983215332,55.4900016784668,54.91999816894531,57.900001525878906,411800
2013-04-17,55.209999084472656,55.720001220703125,54.310001373291016,55.84000015258789,231400
2013-04-18,55.83000183105469,55.0,54.869998931884766,55.869998931884766,139000
2013-04-19,55.220001220703125,54.5,53.810001373291016,55.470001220703125,332100
2013-04-22,54.79999923706055,51.75,50.810001373291016,54.79999923706055,721200
2013-04-23,51.939998626708984,53.47999954223633,51.77000045776367,53.54999923706055,472700
2013-04-24,48.119998931884766,58.70000076293945,48.099998474121094,59.2400016784668,1654600
2013-04-25,58.619998931884766,56.709999084472656,55.41999816894531,59.22999954223633,670200
2013-04-26,56.43000030517578,57.599998474121094,56.43000030517578,57.790000915527344,364800
2013-04-29,57.5099983215332,56.84000015258789,56.810001373291016,58.27000045776367,248700
2013-04-30,56.79999923706055,57.29999923706055,56.150001525878906,57.75,219600
2013-05-01,57.68000030517578,55.13999938964844,55.130001068115234,57.91999816894531,307900
2013-05-02,55.529998779296875,56.56999969482422,55.060001373291016,57.04999923706055,370200
2013-05-03,57.290000915527344,57.86000061035156,57.290000915527344,58.439998626708984,241700
2013-05-06,58.029998779296875,58.38999938964844,57.5,58.400001525878906,136800
2013-05-07,58.29999923706055,58.90999984741211,58.29999923706055,59.13999938964844,130000
2013-05-08,58.90999984741211,59.16999816894531,58.290000915527344,59.33000183105469,164700
2013-05-09,59.27000045776367,60.11000061035156,58.959999084472656,60.459999084472656,142500
2013-05-10,60.130001068115234,60.599998474121094,60.029998779296875,60.790000915527344,122500
2013-05-13,60.369998931884766,60.869998931884766,60.2400016784668,61.13999938964844,184200
2013-05-14,61.09000015258789,62.2400016784668,61.0,62.29999923706055,208800
2013-05-15,62.0,63.93000030517578,62.0,64.75,386000
2013-05-16,63.56999969482422,64.8499984741211,63.40999984741211,65.1500015258789,386900
2013-05-17,64.91999816894531,66.33999633789062,64.63999938964844,66.36000061035156,244800
2013-05-20,55.0,61.29999923706055,55.0,63.0,1539900
2013-05-21,61.2400016784668,53.25,51.83000183105469,61.29999923706055,1784300
2013-05-22,53.40999984741211,54.59000015258789,51.310001373291016,55.95000076293945,1138300
2013-05-23,54.11000061035156,57.5,53.59000015258789,58.349998474121094,915300
2013-05-24,57.02000045776367,57.849998474121094,56.470001220703125,57.86000061035156,352400
2013-05-28,58.58000183105469,59.119998931884766,58.040000915527344,59.900001525878906,344500
2013-05-29,58.959999084472656,57.380001068115234,56.150001525878906,59.09000015258789,584000
2013-05-30,57.43000030517578,58.290000915527344,57.08000183105469,58.4900016784668,457400
2013-05-31,57.79999923706055,57.84000015258789,56.95000076293945,58.88999938964844,339100
2013-06-03,57.93000030517578,57.970001220703125,57.29999923706055,58.41999816894531,270800
2013-06-04,57.869998931884766,56.099998474121094,55.5,58.41999816894531,173200
2013-06-05,55.779998779296875,54.43000030517578,54.2599983215332,56.040000915527344,283200
2013-06-06,54.25,53.91999816894531,53.11000061035156,54.43000030517578,342600
2013-06-07,54.099998474121094,53.900001525878906,53.70000076293945,54.56999969482422,269300
2013-06-10,54.22999954223633,54.93000030517578,54.22999954223633,54.9900016784668,203800
2013-06-11,54.52000045776367,55.650001525878906,54.0,56.29999923706055,247500
2013-06-12,55.81999969482422,55.11000061035156,54.91999816894531,56.45000076293945,338500
2013-06-13,54.95000076293945,56.709999084472656,54.380001068115234,56.75,303100
2013-06-14,56.52000045776367,56.810001373291016,55.58000183105469,56.91999816894531,221900
2013-06-17,57.2400016784668,58.45000076293945,56.59000015258789,58.59000015258789,251500
2013-06-18,58.599998474121094,59.0099983215332,58.0,59.16999816894531,193500
2013-06-19,58.880001068115234,57.72999954223633,57.630001068115234,59.439998626708984,106700
2013-06-20,57.099998474121094,55.86000061035156,55.5,57.599998474121094,185300
2013-06-21,56.04999923706055,63.5099983215332,55.349998474121094,67.5,1440400
2013-06-24,62.75,62.5099983215332,61.88999938964844,63.97999954223633,500700
2013-06-25,63.25,63.25,61.7400016784668,63.5,207000
2013-06-26,63.54999923706055,63.459999084472656,62.81999969482422,63.880001068115234,162500
2013-06-27,63.93000030517578,65.04000091552734,63.68000030517578,65.12999725341797,190300
2013-06-28,64.69999694824219,64.41999816894531,64.12999725341797,66.12999725341797,342900
2013-07-01,64.38999938964844,64.38999938964844,64.06999969482422,64.91999816894531,175400
2013-07-02,64.22000122070312,63.68000030517578,63.20000076293945,65.22000122070312,147800
2013-07-03,63.529998779296875,65.08999633789062,63.529998779296875,66.58000183105469,136100
2013-07-05,66.0999984741211,67.83999633789062,65.44000244140625,68.19000244140625,203000
2013-07-08,67.83000183105469,67.41999816894531,66.41000366210938,67.8499984741211,231600
2013-07-09,67.55000305175781,67.02999877929688,66.61000061035156,67.88999938964844,234300
2013-07-10,66.80000305175781,68.33000183105469,66.55999755859375,68.66999816894531,86100
2013-07-11,68.88999938964844,69.0999984741211,68.38999938964844,69.52999877929688,96700
2013-07-12,68.80999755859375,68.66000366210938,68.1500015258789,69.91000366210938,238400
2013-07-15,68.51000213623047,68.48999786376953,68.06999969482422,69.19000244140625,116300
2013-07-16,68.3499984741211,68.87999725341797,67.80000305175781,69.1500015258789,165800
2013-07-17,69.0999984741211,68.37000274658203,68.0,69.52999877929688,121000
2013-07-18,68.73999786376953,69.0999984741211,68.12000274658203,69.19000244140625,85900
2013-07-19,68.88999938964844,69.4800033569336,67.9800033569336,69.62999725341797,88600
2013-07-22,69.30999755859375,70.06999969482422,68.54000091552734,70.12999725341797,82500
2013-07-23,70.47000122070312,69.88999938964844,69.29000091552734,71.45999908447266,196500
2013-07-24,70.33999633789062,70.23999786376953,69.69000244140625,70.75,90500
2013-07-25,69.93000030517578,71.01000213623047,69.93000030517578,71.23999786376953,98300
2013-07-26,70.45999908447266,70.27999877929688,69.66999816894531,70.9000015258789,92600
2013-07-29,70.37000274658203,69.77999877929688,69.63999938964844,70.83999633789062,85800
2013-07-30,70.22000122070312,70.16999816894531,69.58999633789062,70.98999786376953,137300
2013-07-31,70.55999755859375,70.38999938964844,69.5,70.83999633789062,124500
2013-08-01,71.0,70.75,69.58999633789062,71.0,114200
2013-08-02,70.33999633789062,70.0,69.62999725341797,70.68000030517578,66200
2013-08-05,69.69000244140625,70.5,69.4000015258789,71.37000274658203,116900
2013-08-06,70.43000030517578,69.51000213623047,68.91999816894531,70.5,125700
2013-08-07,69.20999908447266,69.0,68.5199966430664,69.66000366210938,153200
2013-08-08,69.5,70.98999786376953,69.5,71.44999694824219,186800
2013-08-09,70.94999694824219,73.66999816894531,70.94999694824219,74.18000030517578,240000
2013-08-12,72.94000244140625,74.36000061035156,72.94000244140625,74.9800033569336,222700
2013-08-13,74.19999694824219,72.1500015258789,71.86000061035156,74.4000015258789,366500
2013-08-14,72.94999694824219,70.4800033569336,70.11000061035156,74.91999816894531,264900
2013-08-15,70.62999725341797,69.87999725341797,69.33999633789062,70.62999725341797,237300
2013-08-16,69.51000213623047,69.16000366210938,68.73999786376953,70.22000122070312,79800
2013-08-19,69.0,67.79000091552734,67.66000366210938,69.13999938964844,78500
2013-08-20,67.8499984741211,69.01000213623047,67.56999969482422,69.05000305175781,79900
2013-08-21,68.58999633789062,69.94999694824219,68.58999633789062,70.77999877929688,194900
2013-08-22,70.36000061035156,71.0199966430664,70.36000061035156,71.37999725341797,108700
2013-08-23,71.16999816894531,71.83000183105469,70.41999816894531,72.0199966430664,154600
2013-08-26,71.76000213623047,72.76000213623047,71.73999786376953,73.33999633789062,91400
2013-08-27,72.0199966430664,70.9000015258789,70.88999938964844,72.5999984741211,99600
2013-08-28,70.77999877929688,71.16000366210938,70.55000305175781,71.76000213623047,81900
2013-08-29,71.04000091552734,71.94000244140625,71.01000213623047,72.75,58000
2013-08-30,72.12000274658203,72.69999694824219,71.29000091552734,72.98999786376953,107100
2013-09-03,73.33000183105469,71.80999755859375,71.01000213623047,73.93000030517578,103600
2013-09-04,71.7300033569336,72.3499984741211,71.19000244140625,72.5199966430664,88500
2013-09-05,72.52999877929688,72.47000122070312,72.36000061035156,73.01000213623047,146100
2013-09-06,72.58999633789062,72.06999969482422,71.0,73.0199966430664,51100
2013-09-09,72.38999938964844,72.66000366210938,71.97000122070312,72.98999786376953,89600
2013-09-10,73.0,73.7699966430664,72.5999984741211,73.8499984741211,114800
2013-09-11,73.56999969482422,73.0,72.41000366210938,73.8499984741211,133900
2013-09-12,73.48999786376953,72.12999725341797,72.04000091552734,73.8499984741211,95400
2013-09-13,72.48999786376953,73.62999725341797,72.02999877929688,73.8499984741211,178900
2013-09-16,74.12999725341797,73.7300033569336,73.62000274658203,74.44999694824219,59800
2013-09-17,73.68000030517578,74.80999755859375,73.66000366210938,75.0,53900
2013-09-18,74.63999938964844,75.72000122070312,74.22000122070312,76.25,90000
2013-09-19,75.66999816894531,74.75,74.51000213623047,76.16000366210938,55600
2013-09-20,74.80999755859375,75.08999633789062,74.80000305175781,75.58999633789062,224100
2013-09-23,75.12999725341797,75.38999938964844,74.16999816894531,75.98999786376953,131000
2013-09-24,75.37000274658203,74.83999633789062,74.44999694824219,75.77999877929688,157800
2013-09-25,74.68000030517578,74.70999908447266,74.5999984741211,75.30999755859375,56500
2013-09-26,74.81999969482422,74.87000274658203,74.4800033569336,75.9800033569336,56300
2013-09-27,74.26000213623047,74.37000274658203,74.11000061035156,74.94999694824219,34200
2013-09-30,74.37000274658203,74.37999725341797,73.7699966430664,75.0,210300
2013-10-01,74.2300033569336,76.04000091552734,73.9000015258789,76.7300033569336,214400
2013-10-02,75.7699966430664,76.11000061035156,74.2300033569336,76.62000274658203,114200
2013-10-03,75.7699966430664,74.87000274658203,73.91999816894531,76.06999969482422,107800
2013-10-04,74.80999755859375,75.9000015258789,74.80999755859375,76.73999786376953,69800
2013-10-07,75.47000122070312,75.2699966430664,74.69999694824219,76.05999755859375,64500
2013-10-08,75.11000061035156,74.26000213623047,73.69000244140625,75.47000122070312,66400
2013-10-09,74.72000122070312,74.22000122070312,73.66999816894531,74.83000183105469,76800
2013-10-10,75.20999908447266,75.30000305175781,74.70999908447266,75.88999938964844,81100
2013-10-11,74.91000366210938,76.2300033569336,74.91000366210938,77.12999725341797,82400
2013-10-14,75.6500015258789,76.08999633789062,74.8499984741211,77.02999877929688,75800
2013-10-15,76.04000091552734,75.68000030517578,75.31999969482422,76.48999786376953,61500
2013-10-16,76.18000030517578,75.08000183105469,74.98999786376953,76.23999786376953,72800
2013-10-17,74.75,75.26000213623047,74.55000305175781,75.43000030517578,117000
2013-10-18,75.98999786376953,76.13999938964844,75.45999908447266,77.4000015258789,283100
2013-10-21,76.47000122070312,77.01000213623047,76.05000305175781,77.08999633789062,77900
2013-10-22,77.2300033569336,75.0,74.7300033569336,77.87000274658203,176200
2013-10-23,78.33000183105469,74.6500015258789,74.02999877929688,78.5,290700
2013-10-24,74.58000183105469,72.83999633789062,71.80999755859375,75.33000183105469,231100
2013-10-25,73.12000274658203,73.5199966430664,72.06999969482422,73.94000244140625,140500
2013-10-28,73.56999969482422,71.47000122070312,70.22000122070312,74.16999816894531,594000
2013-10-29,71.86000061035156,71.18000030517578,70.0199966430664,72.19999694824219,295000
2013-10-30,71.0,71.20999908447266,70.95999908447266,71.58999633789062,129400
2013-10-31,71.05000305175781,72.83999633789062,71.05000305175781,73.86000061035156,181200
2013-11-01,72.70999908447266,72.51000213623047,72.04000091552734,73.80000305175781,228300
2013-11-04,72.98999786376953,73.23999786376953,72.58000183105469,73.58999633789062,121800
2013-11-05,73.02999877929688,73.23999786376953,72.68000030517578,73.54000091552734,82400
2013-11-06,73.51000213623047,72.9800033569336,72.91999816894531,73.75,115700
2013-11-07,73.37999725341797,72.5,72.19000244140625,73.5,98200
2013-11-08,72.45999908447266,73.55999755859375,72.45999908447266,73.79000091552734,97900
2013-11-11,73.62000274658203,73.33000183105469,72.36000061035156,73.69999694824219,35100
2013-11-12,73.19000244140625,73.58999633789062,72.19000244140625,73.69999694824219,66700
2013-11-13,73.36000061035156,73.81999969482422,72.66000366210938,73.88999938964844,73600
2013-11-14,73.94999694824219,75.0,72.77999877929688,75.98999786376953,157300
2013-11-15,74.87999725341797,75.02999877929688,74.61000061035156,75.37999725341797,98400
2013-11-18,75.0999984741211,74.63999938964844,74.22000122070312,75.5,56000
2013-11-19,74.58999633789062,75.08999633789062,74.47000122070312,76.43000030517578,205300
2013-11-20,75.38999938964844,74.19000244140625,74.0,75.62000274658203,52700
2013-11-21,74.4800033569336,74.7699966430664,74.0,75.08999633789062,73300
2013-11-22,74.93000030517578,75.0,74.58000183105469,75.7699966430664,66900
2013-11-25,75.22000122070312,74.88999938964844,74.52999877929688,75.27999877929688,55100
2013-11-26,75.05999755859375,75.25,74.69999694824219,75.83999633789062,111000
2013-11-27,75.29000091552734,76.61000061035156,75.26000213623047,76.80000305175781,279400
2013-11-29,76.75,76.69999694824219,76.05000305175781,77.44999694824219,45500
2013-12-02,76.44000244140625,74.54000091552734,74.01000213623047,76.5,119100
2013-12-03,74.62999725341797,73.13999938964844,72.94999694824219,74.8499984741211,130200
2013-12-04,72.80000305175781,72.75,72.56999969482422,73.91999816894531,93200
2013-12-05,72.55000305175781,71.72000122070312,71.29000091552734,73.02999877929688,114500
2013-12-06,68.52999877929688,64.75,64.41000366210938,68.69999694824219,625500
2013-12-09,65.58999633789062,47.380001068115234,39.0,65.91999816894531,7949700
2013-12-10,48.529998779296875,48.90999984741211,46.61000061035156,51.88999938964844,1675600
2013-12-11,48.75,49.0,48.27000045776367,50.220001220703125,870000
2013-12-12,48.880001068115234,50.650001525878906,48.5,50.7599983215332,446000
2013-12-13,50.59000015258789,52.08000183105469,50.04999923706055,52.34000015258789,496100
2013-12-16,52.08000183105469,54.470001220703125,52.08000183105469,54.900001525878906,563600
2013-12-17,53.9900016784668,52.95000076293945,52.16999816894531,54.40999984741211,560900
2013-12-18,52.810001373291016,50.84000015258789,50.349998474121094,52.88999938964844,748100
2013-12-19,50.599998474121094,50.58000183105469,49.810001373291016,50.810001373291016,475800
2013-12-20,50.70000076293945,50.68000030517578,50.0099983215332,51.369998931884766,584600
2013-12-23,51.22999954223633,51.54999923706055,50.310001373291016,51.97999954223633,373800
2013-12-24,51.08000183105469,51.13999938964844,50.599998474121094,51.599998474121094,220800
2013-12-26,51.150001525878906,51.599998474121094,51.0,52.0,263100
2013-12-27,51.79999923706055,52.5099983215332,51.0099983215332,54.290000915527344,456400
2013-12-30,52.650001525878906,52.369998931884766,52.31999969482422,53.45000076293945,537600
2013-12-31,52.29999923706055,53.11000061035156,51.65999984741211,53.31999969482422,601800
2014-01-02,53.0,52.20000076293945,51.849998474121094,53.0,417300
2014-01-03,52.20000076293945,53.36000061035156,52.0099983215332,53.970001220703125,364400
2014-01-06,53.790000915527344,53.20000076293945,52.72999954223633,53.790000915527344,304900
2014-01-07,53.52000045776367,55.08000183105469,53.52000045776367,55.81999969482422,413000
2014-01-08,54.880001068115234,55.7599983215332,54.13999938964844,56.150001525878906,368500
2014-01-09,55.79999923706055,56.040000915527344,55.79999923706055,56.939998626708984,383800
2014-01-10,56.290000915527344,57.040000915527344,55.34000015258789,57.61000061035156,312600
2014-01-13,57.0,58.040000915527344,57.0,58.439998626708984,465700
2014-01-14,58.33000183105469,59.22999954223633,57.93000030517578,59.369998931884766,495100
2014-01-15,59.13999938964844,59.54999923706055,58.84000015258789,60.0,505400
2014-01-16,59.43000030517578,57.58000183105469,57.150001525878906,59.43000030517578,556800
2014-01-17,57.689998626708984,57.810001373291016,57.11000061035156,58.09000015258789,312700
2014-01-21,57.959999084472656,58.290000915527344,57.77000045776367,59.220001220703125,292300
2014-01-22,58.47999954223633,58.75,58.060001373291016,59.130001068115234,167000
2014-01-23,58.540000915527344,59.220001220703125,57.90999984741211,59.380001068115234,230500
2014-01-24,58.540000915527344,57.33000183105469,56.779998779296875,58.540000915527344,303800
2014-01-27,57.310001373291016,55.5099983215332,54.9900016784668,57.33000183105469,349500
2014-01-28,55.63999938964844,56.349998474121094,54.75,58.47999954223633,587900
2014-01-29,56.08000183105469,56.380001068115234,55.900001525878906,57.68000030517578,261500
2014-01-30,56.75,57.90999984741211,56.16999816894531,58.029998779296875,274900
2014-01-31,57.11000061035156,57.93000030517578,56.459999084472656,58.72999954223633,360300
2014-02-03,58.02000045776367,57.459999084472656,56.83000183105469,59.58000183105469,431100
2014-02-04,57.72999954223633,57.79999923706055,56.5,58.189998626708984,227700
2014-02-05,57.70000076293945,57.400001525878906,56.119998931884766,58.029998779296875,129400
2014-02-06,57.58000183105469,57.869998931884766,57.16999816894531,58.20000076293945,202400
2014-02-07,58.2599983215332,58.709999084472656,57.9900016784668,59.310001373291016,258900
2014-02-10,58.459999084472656,59.459999084472656,57.97999954223633,59.54999923706055,219400
2014-02-11,59.459999084472656,58.880001068115234,58.47999954223633,59.63999938964844,257800
2014-02-12,59.0,58.84000015258789,58.65999984741211,59.279998779296875,313800
2014-02-13,58.5099983215332,59.22999954223633,58.279998779296875,59.290000915527344,272000
2014-02-14,59.33000183105469,59.33000183105469,58.36000061035156,59.439998626708984,189500
2014-02-18,59.59000015258789,60.349998474121094,59.400001525878906,60.38999938964844,175100
2014-02-19,60.5099983215332,61.400001525878906,60.33000183105469,63.220001220703125,544800
2014-02-20,61.45000076293945,62.209999084472656,61.11000061035156,62.34000015258789,150700
2014-02-21,62.529998779296875,62.5,61.720001220703125,62.599998474121094,198100
2014-02-24,62.720001220703125,62.439998626708984,62.20000076293945,63.029998779296875,190700
2014-02-25,62.470001220703125,61.790000915527344,61.58000183105469,62.5,177500
2014-02-26,61.97999954223633,62.2400016784668,61.54999923706055,62.709999084472656,130600
2014-02-27,62.16999816894531,61.56999969482422,61.150001525878906,62.54999923706055,123300
2014-02-28,61.720001220703125,61.470001220703125,60.77000045776367,62.310001373291016,148700
2014-03-03,61.0,61.33000183105469,59.900001525878906,61.65999984741211,126000
2014-03-04,61.93000030517578,63.08000183105469,61.93000030517578,63.650001525878906,224500
2014-03-05,62.880001068115234,64.23999786376953,62.41999816894531,64.38999938964844,181800
2014-03-06,64.41000366210938,64.81999969482422,64.41000366210938,65.1500015258789,170700
2014-03-07,65.41000366210938,64.83999633789062,64.16000366210938,65.41000366210938,110000
2014-03-10,65.0,64.79000091552734,63.189998626708984,66.77999877929688,356100
2014-03-11,64.68000030517578,63.529998779296875,63.22999954223633,65.0199966430664,169000
2014-03-12,63.09000015258789,62.7400016784668,62.5,63.47999954223633,111100
2014-03-13,62.86000061035156,62.5099983215332,61.63999938964844,63.380001068115234,129900
2014-03-14,62.16999816894531,63.13999938964844,62.16999816894531,63.45000076293945,84200
2014-03-17,63.630001068115234,64.20999908447266,63.060001373291016,64.4800033569336,117000
2014-03-18,64.33000183105469,64.55000305175781,63.95000076293945,64.72000122070312,100200
2014-03-19,64.12999725341797,64.16000366210938,63.7599983215332,65.16000366210938,114600
2014-03-20,63.880001068115234,64.23999786376953,63.84000015258789,64.55000305175781,88600
2014-03-21,64.0,62.65999984741211,62.540000915527344,64.0,209400
2014-03-24,62.59000015258789,62.209999084472656,60.86000061035156,63.18000030517578,276100
2014-03-25,62.630001068115234,61.93000030517578,61.900001525878906,63.279998779296875,112400
2014-03-26,62.400001525878906,60.13999938964844,60.119998931884766,62.72999954223633,158100
2014-03-27,60.310001373291016,59.45000076293945,59.04999923706055,61.16999816894531,138100
2014-03-28,59.2400016784668,59.13999938964844,58.869998931884766,59.709999084472656,246700
2014-03-31,59.540000915527344,59.86000061035156,59.20000076293945,60.470001220703125,126300
2014-04-01,60.11000061035156,61.0099983215332,60.11000061035156,61.849998474121094,308000
2014-04-02,61.34000015258789,63.369998931884766,61.119998931884766,63.720001220703125,167200
2014-04-03,63.599998474121094,62.459999084472656,61.90999984741211,64.11000061035156,100800
2014-04-04,62.900001525878906,61.2599983215332,60.97999954223633,62.900001525878906,122200
2014-04-07,60.970001220703125,60.439998626708984,59.459999084472656,61.959999084472656,131700
2014-04-08,60.31999969482422,60.220001220703125,59.720001220703125,61.36000061035156,93300
2014-04-09,60.34000015258789,61.02000045776367,59.81999969482422,61.09000015258789,84500
2014-04-10,60.86000061035156,58.91999816894531,58.650001525878906,61.060001373291016,141000
2014-04-11,58.310001373291016,58.84000015258789,57.65999984741211,59.45000076293945,120800
2014-04-14,59.459999084472656,58.27000045776367,57.599998474121094,60.029998779296875,186800
2014-04-15,58.61000061035156,58.9900016784668,57.7599983215332,59.2400016784668,96200
2014-04-16,59.290000915527344,60.84000015258789,59.279998779296875,61.09000015258789,125300
2014-04-17,60.459999084472656,61.15999984741211,59.970001220703125,62.47999954223633,121700
2014-04-21,61.43000030517578,60.59000015258789,60.11000061035156,62.15999984741211,97400
2014-04-22,60.59000015258789,60.97999954223633,60.45000076293945,61.880001068115234,124000
2014-04-23,61.029998779296875,59.91999816894531,59.560001373291016,61.029998779296875,125600
2014-04-24,60.41999816894531,59.279998779296875,58.70000076293945,60.779998779296875,70100
2014-04-25,58.849998474121094,57.040000915527344,56.540000915527344,58.900001525878906,173400
2014-04-28,57.279998779296875,56.959999084472656,56.0,57.939998626708984,134200
2014-04-29,57.400001525878906,57.2599983215332,56.459999084472656,57.880001068115234,102000
2014-04-30,55.209999084472656,55.810001373291016,52.68000030517578,57.0,234800
2014-05-01,55.529998779296875,57.220001220703125,54.4900016784668,57.58000183105469,292400
2014-05-02,57.209999084472656,57.54999923706055,56.2400016784668,58.279998779296875,202400
2014-05-05,57.33000183105469,57.09000015258789,56.2599983215332,57.880001068115234,102700
2014-05-06,56.97999954223633,55.529998779296875,55.34000015258789,57.5099983215332,131800
2014-05-07,55.41999816894531,55.209999084472656,54.349998474121094,55.869998931884766,253800
2014-05-08,55.20000076293945,55.099998474121094,55.0,56.58000183105469,116400
2014-05-09,54.810001373291016,56.290000915527344,54.59000015258789,56.529998779296875,117200
2014-05-12,56.52000045776367,58.209999084472656,56.52000045776367,58.45000076293945,130700
2014-05-13,58.20000076293945,56.470001220703125,56.04999923706055,58.20000076293945,237900
2014-05-14,56.189998626708984,55.91999816894531,55.41999816894531,56.66999816894531,143800
2014-05-15,55.599998474121094,55.95000076293945,54.849998474121094,56.29999923706055,159500
2014-05-16,55.83000183105469,55.0,54.88999938964844,55.83000183105469,174900
2014-05-19,54.939998626708984,55.849998474121094,54.93000030517578,56.13999938964844,132300
2014-05-20,55.599998474121094,55.11000061035156,54.56999969482422,55.599998474121094,122800
2014-05-21,55.40999984741211,55.290000915527344,54.650001525878906,55.70000076293945,69800
2014-05-22,55.459999084472656,55.90999984741211,55.459999084472656,56.27000045776367,73100
2014-05-23,56.0099983215332,56.970001220703125,55.900001525878906,56.9900016784668,82100
2014-05-27,57.540000915527344,57.970001220703125,57.45000076293945,58.33000183105469,97500
2014-05-28,57.720001220703125,57.70000076293945,56.70000076293945,57.959999084472656,90900
2014-05-29,58.06999969482422,57.36000061035156,57.290000915527344,58.209999084472656,77300
2014-05-30,57.54999923706055,56.95000076293945,56.63999938964844,58.06999969482422,109300
