Date,ctxsopen,ctxsclose,ctxslow,ctxshigh,ctxsvolume
2009-12-14,30.57811737060547,30.81700897216797,30.33922576904297,30.880714416503906,2052600.0
2009-12-15,30.649784088134766,30.848861694335938,30.46663475036621,31.06386375427246,1798100.0
2009-12-16,31.071826934814453,31.53368377685547,30.992197036743164,31.57349967956543,3225500.0
2009-12-17,31.45405387878418,30.928491592407227,30.864788055419922,31.493867874145508,1974100.0
2009-12-18,30.522377014160156,31.406274795532227,30.34718894958496,31.438127517700195,4460000.0
2009-12-21,31.430164337158203,32.04331970214844,31.430164337158203,32.09109878540039,2946800.0
2009-12-22,32.122947692871094,32.64054870605469,32.04331970214844,32.712215423583984,2054800.0
2009-12-23,32.84758758544922,33.50055694580078,32.68832778930664,33.71556091308594,3383200.0
2009-12-24,33.46074295043945,33.56426239013672,33.21388626098633,33.59611511230469,803000.0
2009-12-28,33.61204147338867,33.69963455200195,33.49259567260742,33.84296798706055,1863300.0
2009-12-29,33.71556091308594,33.61204147338867,33.516483306884766,33.795188903808594,941900.0
2009-12-30,33.71556091308594,33.58815002441406,33.38111114501953,33.8907470703125,1251200.0
2009-12-31,33.59611511230469,33.13425827026367,33.04666519165039,33.635929107666016,1391400.0
2010-01-04,33.47666931152344,34.113712310791016,33.37314987182617,34.13759994506836,2110600.0
2010-01-05,34.06593322753906,34.13759994506836,33.81111526489258,34.17741775512695,2699500.0
2010-01-06,34.026119232177734,34.002227783203125,33.8907470703125,34.503902435302734,3825700.0
2010-01-07,33.97834014892578,33.97037887573242,33.675743103027344,34.272972106933594,3150100.0
2010-01-08,34.145565032958984,34.89409255981445,33.882781982421875,34.989646911621094,4004100.0
2010-01-11,34.9179801940918,33.83500671386719,33.8190803527832,34.97372055053711,3842200.0
2010-01-12,33.65981674194336,33.44481658935547,32.99092102050781,33.73148727416992,3498100.0
2010-01-13,33.9624137878418,33.83500671386719,33.54037094116211,34.19334411621094,4071600.0
2010-01-14,33.755374908447266,34.2968635559082,33.627967834472656,34.384456634521484,2271100.0
2010-01-15,34.32871627807617,34.41630935668945,33.80315399169922,34.64723587036133,3740600.0
2010-01-19,34.28889846801758,34.97372055053711,34.18537902832031,35.03742599487305,2524700.0
2010-01-20,34.41630935668945,34.16945266723633,33.317405700683594,34.45612335205078,2928600.0
2010-01-21,34.16945266723633,34.08982467651367,33.755374908447266,35.04539108276367,3285900.0
2010-01-22,33.95445251464844,32.96703338623047,32.96703338623047,34.06593322753906,4394700.0
2010-01-25,33.20592498779297,32.7679557800293,32.60869598388672,33.20592498779297,3296400.0
2010-01-26,33.874820709228516,33.508522033691406,33.189998626708984,34.233158111572266,7996100.0
2010-01-27,33.436851501464844,33.428890228271484,32.87944030761719,33.64389419555664,5347400.0
2010-01-28,32.234432220458984,34.01019287109375,32.234432220458984,35.02149963378906,8863800.0
2010-01-29,33.70759582519531,33.08647918701172,32.66443634033203,33.747413635253906,7874800.0
2010-02-01,33.22981262207031,33.69166946411133,33.158145904541016,33.7235221862793,5646000.0
2010-02-02,33.45277786254883,33.7235221862793,33.16611099243164,33.84296798706055,3293000.0
2010-02-03,33.32537078857422,33.81111526489258,33.22981262207031,33.97834014892578,4769000.0
2010-02-04,33.46074295043945,32.951107025146484,32.94314193725586,33.548336029052734,4382200.0
2010-02-05,32.919254302978516,33.277591705322266,32.3857307434082,33.277591705322266,5166400.0
2010-02-08,33.32537078857422,33.53240966796875,32.919254302978516,33.92259979248047,4136600.0
2010-02-09,33.787227630615234,34.392417907714844,33.58815002441406,34.56760787963867,5564500.0
2010-02-10,34.33667755126953,34.16149139404297,34.01019287109375,34.591495513916016,5705600.0
2010-02-11,34.08982467651367,34.2968635559082,33.81111526489258,34.3685302734375,4415000.0
2010-02-12,33.77130126953125,34.3685302734375,33.71556091308594,34.51982879638672,3573600.0
2010-02-16,34.52779006958008,34.73482894897461,34.28093719482422,34.73482894897461,2370900.0
2010-02-17,34.42427062988281,34.949832916259766,34.37649154663086,35.0135383605957,4459300.0
2010-02-18,34.93390655517578,35.96113967895508,34.88612747192383,36.064659118652344,6721600.0
2010-02-19,35.9691047668457,35.62669372558594,35.53113555908203,36.303550720214844,8353300.0
2010-02-22,35.59484100341797,35.12501907348633,35.02946472167969,35.73817443847656,4522600.0
2010-02-23,35.14891052246094,34.96575927734375,34.75872039794922,35.3240966796875,5163700.0
2010-02-24,35.14891052246094,34.838348388671875,34.6790885925293,35.40372848510742,6120100.0
2010-02-25,34.40038299560547,34.09778594970703,32.64850997924805,34.40038299560547,8371600.0
2010-02-26,34.09778594970703,34.24908447265625,33.92259979248047,34.33667755126953,6079400.0
2010-03-01,34.32871627807617,34.838348388671875,34.25704574584961,34.949832916259766,4077900.0
2010-03-02,34.838348388671875,34.49593734741211,34.40038299560547,35.0135383605957,4124600.0
2010-03-03,34.63927459716797,34.92594528198242,34.52779006958008,35.196685791015625,4578300.0
2010-03-04,34.92594528198242,35.02946472167969,34.702980041503906,35.085205078125,3375800.0
2010-03-05,35.069278717041016,35.52317428588867,35.069278717041016,35.83373260498047,5115600.0
2010-03-08,35.666507720947266,35.825767517089844,35.61076736450195,36.31947708129883,5530400.0
2010-03-09,35.86558532714844,36.61410903930664,35.83373260498047,36.67781448364258,5737700.0
2010-03-10,36.69374084472656,37.12374496459961,36.63800048828125,37.585601806640625,5321300.0
2010-03-11,36.860965728759766,37.63338088989258,36.72559356689453,37.63338088989258,4550300.0
2010-03-12,37.28300857543945,38.28635025024414,37.17152404785156,38.43764877319336,7957200.0
2010-03-15,38.294315338134766,39.018951416015625,38.23060989379883,39.130435943603516,8538100.0
2010-03-16,39.06673049926758,38.9791374206543,38.58098602294922,39.12247085571289,5987500.0
2010-03-17,38.12709045410156,37.76875305175781,37.4024543762207,38.445613861083984,18308500.0
2010-03-18,37.68912124633789,38.270423889160156,37.68912124633789,38.60487365722656,8333200.0
2010-03-19,38.509315490722656,38.49338912963867,38.11116409301758,38.899505615234375,9478000.0
2010-03-22,38.28635025024414,38.37394332885742,38.28635025024414,38.811912536621094,3539400.0
2010-03-23,38.36598205566406,38.22264862060547,37.77671432495117,38.58894729614258,4479500.0
2010-03-24,38.1907958984375,38.64468765258789,38.055423736572266,38.73228073120117,3538800.0
2010-03-25,38.79598617553711,38.25449752807617,38.206722259521484,38.9791374206543,4671000.0
2010-03-26,38.294315338134766,38.294315338134766,38.07135009765625,38.565059661865234,3581700.0
2010-03-29,38.31820297241211,38.206722259521484,38.01560592651367,38.445613861083984,2696800.0
2010-03-30,38.16690444946289,38.214683532714844,37.80060577392578,38.31024169921875,2921200.0
2010-03-31,38.00764465332031,37.80060577392578,37.697086334228516,38.421722412109375,5373000.0
2010-04-01,37.98375701904297,37.346710205078125,36.892818450927734,38.16690444946289,5103300.0
2010-04-05,37.346710205078125,37.68115997314453,37.26708221435547,37.89616012573242,3302700.0
2010-04-06,37.63338088989258,37.62541961669922,37.27504348754883,37.816532135009766,2615500.0
2010-04-07,37.63338088989258,37.59356689453125,37.38652801513672,37.84041976928711,2971800.0
2010-04-08,37.62541961669922,37.44226837158203,36.90874481201172,37.62541961669922,3094000.0
2010-04-09,37.553749084472656,38.421722412109375,37.52986145019531,38.453575134277344,2640600.0
2010-04-12,38.421722412109375,38.83580017089844,38.25449752807617,38.907470703125,3239800.0
2010-04-13,38.780059814453125,38.270423889160156,38.16690444946289,38.87561798095703,3353900.0
2010-04-14,38.19875717163086,38.2624626159668,37.912086486816406,38.445613861083984,3405400.0
2010-04-15,38.25449752807617,38.72431945800781,37.99968338012695,38.78802490234375,4014500.0
2010-04-16,38.692466735839844,38.59690856933594,38.389869689941406,38.94728469848633,4087500.0
2010-04-19,38.34209442138672,37.99968338012695,37.856346130371094,38.61283493041992,4334200.0
2010-04-20,38.031532287597656,39.369327545166016,37.88819885253906,39.48080825805664,5091200.0
2010-04-21,39.1782112121582,39.67988586425781,39.09061813354492,39.79933166503906,5358100.0
2010-04-22,38.11912536621094,38.46154022216797,37.012264251708984,38.59690856933594,11663800.0
2010-04-23,38.421722412109375,38.58098602294922,38.14301681518555,38.987098693847656,5979600.0
2010-04-26,38.38190841674805,38.923397064208984,38.23060989379883,39.08265686035156,2865200.0
2010-04-27,38.70839309692383,37.83245849609375,37.76079177856445,39.00302505493164,4690200.0
2010-04-28,38.00764465332031,38.00764465332031,37.5457878112793,38.04745864868164,6541400.0
2010-04-29,38.07931137084961,38.04745864868164,37.466156005859375,38.07931137084961,4756700.0
2010-04-30,38.04745864868164,37.45022964477539,37.227264404296875,38.04745864868164,3742100.0
2010-05-03,37.41837692260742,38.14301681518555,37.36263656616211,38.24653625488281,3761100.0
2010-05-04,37.824493408203125,37.24319076538086,36.80522537231445,37.824493408203125,3433600.0
2010-05-05,37.131710052490234,36.622074127197266,36.48670196533203,37.53782272338867,5277600.0
2010-05-06,36.534481048583984,35.3957633972168,33.65185546875,36.88485336303711,6422500.0
2010-05-07,35.17279815673828,34.73482894897461,33.93056106567383,35.706321716308594,5768100.0
2010-05-10,36.58226013183594,37.39448928833008,36.25577163696289,37.41837692260742,6159300.0
2010-05-11,37.18745040893555,37.14763641357422,36.8291130065918,37.42634201049805,4484000.0
2010-05-12,37.08393096923828,37.935977935791016,36.96448516845703,37.951904296875,4223200.0
2010-05-13,38.03949737548828,38.24653625488281,37.83245849609375,38.748207092285156,7692500.0
2010-05-14,37.98375701904297,37.03615188598633,36.630035400390625,38.00764465332031,4670100.0
2010-05-17,37.15559768676758,36.868927001953125,36.16021728515625,37.41837692260742,4087000.0
2010-05-18,37.012264251708984,36.04873275756836,35.76206588745117,37.2352294921875,4556900.0
2010-05-19,35.84965896606445,35.6346549987793,35.340023040771484,36.303550720214844,5294300.0
2010-05-20,35.3240966796875,35.03742599487305,34.838348388671875,35.77798843383789,5062500.0
2010-05-21,34.32075119018555,35.57094955444336,34.272972106933594,35.85762023925781,3877500.0
2010-05-24,35.30020523071289,35.14094543457031,35.085205078125,35.72224807739258,2534200.0
2010-05-25,34.352603912353516,34.3685302734375,33.77130126953125,34.583534240722656,5406800.0
2010-05-26,34.51982879638672,34.113712310791016,33.9624137878418,35.188724517822266,5498000.0
2010-05-27,34.822425842285156,35.077239990234375,34.599456787109375,35.1568717956543,5898600.0
2010-05-28,34.94186782836914,34.72686767578125,34.607421875,35.20465087890625,4837900.0
2010-06-01,34.511863708496094,34.3685302734375,34.31278991699219,35.03742599487305,2789500.0
2010-06-02,34.272972106933594,35.36391067504883,33.95445251464844,35.36391067504883,4518900.0
2010-06-03,35.2524299621582,35.72224807739258,35.228538513183594,35.86558532714844,4095600.0
2010-06-04,35.13298416137695,34.480010986328125,34.37649154663086,35.666507720947266,4531500.0
2010-06-07,34.33667755126953,33.93056106567383,33.874820709228516,34.97372055053711,3567800.0
2010-06-08,33.73944854736328,33.38111114501953,32.114986419677734,33.73944854736328,10235100.0
2010-06-09,33.56426239013672,33.986305236816406,33.389076232910156,34.55964279174805,6102600.0
2010-06-10,34.52779006958008,34.862239837646484,34.225196838378906,34.88612747192383,3501600.0
2010-06-11,34.37649154663086,35.0135383605957,34.241119384765625,35.0135383605957,2877600.0
2010-06-14,35.2524299621582,34.93390655517578,34.88612747192383,35.64262008666992,3265200.0
2010-06-15,35.188724517822266,35.84965896606445,35.13298416137695,35.92132568359375,3263000.0
2010-06-16,35.73817443847656,35.89743423461914,35.467430114746094,36.064659118652344,2179800.0
2010-06-17,35.913360595703125,36.422996520996094,35.85762023925781,36.598182678222656,5536900.0
2010-06-18,36.3513298034668,36.70170593261719,36.295589447021484,36.892818450927734,4527200.0
2010-06-21,37.131710052490234,36.79726028442383,36.60614776611328,37.42634201049805,3650900.0
2010-06-22,36.94855880737305,36.24781036376953,36.16817855834961,37.3068962097168,3476300.0
2010-06-23,36.31947708129883,36.24781036376953,35.8018798828125,36.6857795715332,2695100.0
2010-06-24,36.09651184082031,35.3240966796875,35.220577239990234,36.22392272949219,4116600.0
2010-06-25,35.60280227661133,35.92928695678711,35.27631759643555,36.024845123291016,3447200.0
2010-06-28,36.01688003540039,35.53909683227539,35.48335647583008,36.01688003540039,2245200.0
2010-06-29,35.188724517822266,34.121673583984375,33.89870834350586,35.188724517822266,3513200.0
2010-06-30,34.20927047729492,33.627967834472656,33.56426239013672,34.5357551574707,2605100.0
2010-07-01,33.69166946411133,34.07389831542969,33.30147933959961,34.233158111572266,4657600.0
2010-07-02,33.45277786254883,33.53240966796875,33.14221954345703,34.25704574584961,3080400.0
2010-07-06,34.20927047729492,34.3685302734375,33.914634704589844,35.196685791015625,4931600.0
2010-07-07,34.352603912353516,35.427616119384766,34.352603912353516,35.44354248046875,3965300.0
2010-07-08,35.74613952636719,35.59484100341797,35.29224395751953,36.20003128051758,4584600.0
2010-07-09,35.674468994140625,35.53113555908203,35.347984313964844,35.88947296142578,3342000.0
2010-07-12,35.47539520263672,35.86558532714844,35.23650360107422,35.98503112792969,3395300.0
2010-07-13,36.303550720214844,36.37521743774414,35.99299240112305,37.38652801513672,6119500.0
2010-07-14,36.653926849365234,36.61410903930664,36.45484924316406,36.996337890625,4562600.0
2010-07-15,36.661888122558594,37.131710052490234,36.661888122558594,37.77671432495117,5936400.0
2010-07-16,37.131710052490234,36.120399475097656,36.000953674316406,37.139671325683594,3260300.0
2010-07-19,36.07262420654297,36.868927001953125,36.07262420654297,37.075965881347656,3432200.0
2010-07-20,36.534481048583984,37.04411697387695,35.9691047668457,37.1635627746582,3440300.0
2010-07-21,37.21133804321289,35.84169387817383,35.825767517089844,37.219303131103516,3594000.0
2010-07-22,36.303550720214844,37.12374496459961,35.95317840576172,37.27504348754883,4949700.0
2010-07-23,36.96448516845703,38.10320281982422,36.9246711730957,38.10320281982422,3468200.0
2010-07-26,38.150978088378906,38.14301681518555,38.031532287597656,38.4296875,2623700.0
2010-07-27,38.22264862060547,38.23060989379883,37.792640686035156,38.70043182373047,5418200.0
2010-07-28,38.22264862060547,37.68912124633789,37.553749084472656,38.533206939697266,4342000.0
2010-07-29,42.20417404174805,45.12661361694336,42.005096435546875,45.946807861328125,18603200.0
2010-07-30,43.406593322753906,43.81270980834961,43.09603500366211,44.513458251953125,10231300.0
2010-08-02,44.45771789550781,44.45771789550781,44.25864028930664,45.17439270019531,4303500.0
2010-08-03,44.29049301147461,45.01512908935547,43.97196960449219,45.61235809326172,4984800.0
2010-08-04,45.023094177246094,46.185699462890625,44.991241455078125,46.40866470336914,4901700.0
2010-08-05,45.978660583496094,45.922916412353516,45.596431732177734,46.042362213134766,2893400.0
2010-08-06,45.37346649169922,46.44051742553711,45.09476089477539,46.50421905517578,5044900.0
2010-08-09,46.098106384277344,46.456443786621094,46.098106384277344,47.01385498046875,2873200.0
2010-08-10,46.01847457885742,46.09014129638672,45.445133209228516,46.38477325439453,2976200.0
2010-08-11,45.37346649169922,44.46567916870117,44.29049301147461,45.381431579589844,3770200.0
2010-08-12,43.48622512817383,44.76827621459961,42.689918518066406,44.93550109863281,4805900.0
2010-08-13,44.40993881225586,45.198280334472656,44.40993881225586,45.707916259765625,4456000.0
2010-08-16,44.720497131347656,45.381431579589844,44.425865173339844,45.93088150024414,3122700.0
2010-08-17,45.81939697265625,46.60773849487305,45.51680374145508,46.910335540771484,4911500.0
2010-08-18,46.631629943847656,46.759037017822266,45.42920684814453,47.10144805908203,4679100.0
2010-08-19,46.8227424621582,46.13792037963867,46.1060676574707,47.292564392089844,5837400.0
2010-08-20,46.16977310180664,47.149227142333984,45.978660583496094,47.40404510498047,3615400.0
2010-08-23,47.388118743896484,46.432552337646484,46.37681198120117,48.31979751586914,3862700.0
2010-08-24,46.066253662109375,46.52811050415039,45.556617736816406,46.80681610107422,4022500.0
2010-08-25,46.36884689331055,46.098106384277344,45.835323333740234,46.83070373535156,3345000.0
2010-08-26,46.639591217041016,46.3449592590332,46.20958709716797,46.95014953613281,3628300.0
2010-08-27,46.456443786621094,46.7271842956543,45.63624954223633,46.83866882324219,3314000.0
2010-08-30,46.52811050415039,46.23347854614258,46.23347854614258,47.12533950805664,2693400.0
2010-08-31,46.2494010925293,46.13792037963867,45.699951171875,46.575889587402344,3149000.0
2010-09-01,46.94218826293945,48.08090591430664,46.79885482788086,48.2560920715332,5061600.0
2010-09-02,48.29590606689453,48.98869323730469,48.184425354003906,49.03647232055664,3092500.0
2010-09-03,49.37091827392578,49.32313919067383,49.259437561035156,50.05574035644531,3586400.0
2010-09-07,49.259437561035156,49.10017395019531,48.75776290893555,49.58592224121094,2456400.0
2010-09-08,49.3549919128418,50.581302642822266,49.187767028808594,50.8838996887207,5903700.0
2010-09-09,50.7883415222168,50.0,49.617774963378906,50.828155517578125,3961400.0
2010-09-10,50.23093032836914,50.7166748046875,49.92036819458008,51.15464401245117,4003700.0
2010-09-13,50.979454040527344,52.30132293701172,50.971492767333984,52.45262145996094,4773500.0
2010-09-14,52.09428405761719,53.67096710205078,52.022613525390625,54.3717155456543,7341000.0
2010-09-15,53.59133529663086,53.32059097290039,52.9383659362793,53.79041290283203,3173900.0
2010-09-16,53.04985046386719,53.37633514404297,52.74725341796875,53.7505989074707,3194800.0
2010-09-17,53.487815856933594,54.315975189208984,53.344482421875,54.738014221191406,4176000.0
2010-09-20,54.69820022583008,55.813026428222656,54.403568267822266,55.91654586791992,2699500.0
2010-09-21,56.115623474121094,55.11227798461914,54.48319625854492,56.13154983520508,3380200.0
2010-09-22,55.07246398925781,53.575408935546875,53.448001861572266,55.725433349609375,4235800.0
2010-09-23,53.37633514404297,54.49116134643555,52.86669921875,55.152095794677734,3768400.0
2010-09-24,55.46265411376953,56.17932891845703,55.10431671142578,56.53766632080078,3058700.0
2010-09-27,55.9722900390625,55.3272819519043,55.279502868652344,56.290809631347656,1899500.0
2010-09-28,55.239688873291016,56.585445404052734,54.24430465698242,57.278228759765625,4393700.0
2010-09-29,56.888038635253906,55.90858459472656,55.398948669433594,56.888038635253906,3360100.0
2010-09-30,56.33858871459961,54.33986282348633,54.260231018066406,57.031375885009766,4517200.0
2010-10-01,55.10431671142578,54.10097122192383,53.87004470825195,56.38636779785156,3822900.0
2010-10-04,54.140785217285156,53.67892837524414,52.42076873779297,54.39560317993164,5535100.0
2010-10-05,54.25226974487305,55.74135971069336,54.0611572265625,56.09173583984375,3300100.0
2010-10-06,55.20783615112305,47.89775466918945,47.4438591003418,55.215797424316406,22588500.0
2010-10-07,48.59850311279297,48.14460754394531,46.20958709716797,48.65424346923828,11022700.0
2010-10-08,48.43924331665039,47.507564544677734,46.61570358276367,48.53479766845703,6376500.0
2010-10-11,47.34033966064453,44.34623336791992,44.155120849609375,47.41200637817383,12693600.0
2010-10-12,44.45771789550781,45.739768981933594,43.892337799072266,45.914955139160156,9154600.0
2010-10-13,45.73180389404297,46.751075744628906,45.03105545043945,46.94218826293945,7822100.0
2010-10-14,46.73514938354492,46.91830062866211,45.954769134521484,47.0616340637207,4276800.0
2010-10-15,47.18904113769531,47.13330078125,46.62366485595703,47.45978546142578,4554400.0
2010-10-18,47.117374420166016,46.60773849487305,45.97069549560547,47.7783088684082,4853100.0
2010-10-19,45.3893928527832,45.198280334472656,44.82401657104492,45.98662185668945,5426500.0
2010-10-20,45.707916259765625,45.16642761230469,45.04698181152344,45.89106369018555,5163800.0
2010-10-21,45.556617736816406,46.520145416259766,45.3893928527832,47.43589782714844,8809500.0
2010-10-22,46.177734375,48.41535186767578,45.8671760559082,49.33110427856445,13625000.0
2010-10-25,48.16849899291992,48.8772087097168,47.90571594238281,49.259437561035156,6440200.0
2010-10-26,48.7338752746582,50.29463195800781,48.574615478515625,50.56537628173828,5362100.0
2010-10-27,50.501670837402344,52.00668716430664,50.32648468017578,52.046504974365234,5979600.0
2010-10-28,52.08631896972656,51.568721771240234,50.6450080871582,52.39687728881836,3525100.0
2010-10-29,51.55279541015625,51.067047119140625,50.7166748046875,51.9111328125,4583900.0
2010-11-01,52.046504974365234,51.13075256347656,50.732601165771484,52.046504974365234,3758400.0
2010-11-02,51.305938720703125,52.11021041870117,51.305938720703125,52.35706329345703,2777700.0
2010-11-03,51.95094680786133,52.054466247558594,50.947601318359375,52.23761749267578,2394400.0
2010-11-04,52.643733978271484,52.492435455322266,51.82353973388672,52.95429229736328,2919600.0
2010-11-05,52.80299377441406,52.00668716430664,51.48112869262695,52.80299377441406,2455300.0
2010-11-08,51.75983428955078,52.06243133544922,51.3616828918457,52.165950775146484,1863900.0
2010-11-09,52.00668716430664,51.457237243652344,51.1227912902832,52.34910202026367,2505100.0
2010-11-10,51.51298141479492,52.86669921875,51.20241928100586,52.86669921875,3370800.0
2010-11-11,51.91909408569336,53.19318389892578,51.218345642089844,53.7505989074707,4525000.0
2010-11-12,52.492435455322266,51.59260940551758,51.051124572753906,53.185218811035156,3185700.0
2010-11-15,51.903167724609375,50.89982604980469,50.740562438964844,51.9827995300293,2978600.0
2010-11-16,50.35037612915039,49.57795715332031,49.04443359375,50.947601318359375,3907900.0
2010-11-17,49.57795715332031,50.493709564208984,49.53017807006836,51.059085845947266,4010600.0
2010-11-18,51.13871765136719,51.71205520629883,50.96352767944336,52.707435607910156,3484000.0
2010-11-19,51.95094680786133,52.500396728515625,51.79964828491211,53.39226150512695,3670200.0
2010-11-22,52.524288177490234,54.164676666259766,52.20576477050781,54.34782791137695,3614000.0
2010-11-23,53.455963134765625,52.7950325012207,51.8394660949707,53.70281982421875,5394500.0
2010-11-24,53.15336990356445,54.650421142578125,52.99410629272461,55.55820846557617,4349000.0
2010-11-26,54.27615737915039,54.738014221191406,53.98152542114258,55.29542922973633,1490000.0
2010-11-29,54.077083587646484,53.6550407409668,52.651695251464844,54.75394058227539,3388300.0
2010-11-30,52.93040466308594,52.89855194091797,52.58002853393555,53.67892837524414,6747400.0
2010-12-01,53.79837417602539,54.86542510986328,53.67892837524414,55.42283630371094,2918800.0
2010-12-02,54.87338638305664,55.43876266479492,54.83357238769531,55.78117370605469,3871100.0
2010-12-03,55.28746795654297,55.94839859008789,54.90523910522461,56.87211227416992,3034700.0
2010-12-06,55.66969299316406,55.390987396240234,54.75394058227539,56.203216552734375,2211300.0
2010-12-07,55.844879150390625,56.442108154296875,55.574134826660156,56.99155807495117,3759100.0
2010-12-08,56.72877883911133,55.9722900390625,55.31135559082031,56.9278564453125,2863900.0
2010-12-09,56.0439567565918,55.90061950683594,55.26357650756836,56.322662353515625,1512800.0
2010-12-10,56.0041389465332,56.442108154296875,55.22376251220703,56.73674011230469,1889200.0
2010-12-13,56.56951904296875,55.008758544921875,54.93709182739258,56.69692611694336,2433400.0
2010-12-14,54.86542510986328,54.57875442504883,53.74263381958008,55.20783615112305,4637400.0
2010-12-15,54.50708770751953,53.8939323425293,53.77448654174805,55.605987548828125,2978600.0
2010-12-16,53.77448654174805,55.08042526245117,53.32059097290039,55.255615234375,2296800.0
2010-12-17,55.13616943359375,55.11227798461914,54.74597930908203,55.74135971069336,4344800.0
2010-12-20,55.28746795654297,54.8494987487793,54.2283821105957,55.41487503051758,1465800.0
2010-12-21,54.94505310058594,55.54228210449219,54.435420989990234,55.5661735534668,1234300.0
2010-12-22,55.37506103515625,54.50708770751953,54.11689758300781,55.510433197021484,161600.0
2010-12-23,54.260231018066406,54.682273864746094,53.694854736328125,54.81764602661133,1369400.0
2010-12-27,54.63449478149414,55.008758544921875,53.63911437988281,55.367095947265625,967500.0
2010-12-28,55.040611267089844,54.54690170288086,54.14875030517578,55.367095947265625,796600.0
2010-12-29,54.674312591552734,54.70616149902344,54.25226974487305,54.90523910522461,990500.0
2010-12-30,54.674312591552734,54.45134735107422,54.06911849975586,54.78579330444336,689800.0
2010-12-31,54.33986282348633,54.47523498535156,53.61522674560547,54.6106071472168,1411800.0
2011-01-03,55.04857635498047,54.11689758300781,53.98152542114258,56.48988723754883,4131000.0
2011-01-04,53.97356414794922,53.40818786621094,51.815574645996094,54.02930450439453,5158700.0
2011-01-05,53.1055908203125,54.11689758300781,53.065773010253906,54.530975341796875,2586900.0
2011-01-06,54.045230865478516,54.86542510986328,53.7505989074707,55.66172790527344,2746500.0
2011-01-07,55.040611267089844,54.48319625854492,53.663002014160156,55.040611267089844,1933500.0
2011-01-10,54.499122619628906,55.53432083129883,54.403568267822266,55.757286071777344,3164800.0
2011-01-11,55.65376663208008,54.1328239440918,53.9894905090332,55.77321243286133,2755900.0
2011-01-12,54.59468078613281,54.22041702270508,53.88596725463867,54.87338638305664,2369500.0
2011-01-13,54.14875030517578,53.88596725463867,53.543556213378906,54.323936462402344,2582600.0
2011-01-14,53.91781997680664,54.18856430053711,53.718746185302734,54.315975189208984,3227500.0
2011-01-18,54.14875030517578,54.0611572265625,53.575408935546875,54.51504898071289,2098000.0
2011-01-19,53.94967269897461,53.98152542114258,53.575408935546875,54.21245574951172,3575600.0
2011-01-20,52.74725341796875,52.046504974365234,50.2388916015625,52.7950325012207,7406200.0
2011-01-21,52.42076873779297,51.94298553466797,51.807613372802734,53.0339241027832,3571600.0
2011-01-24,51.87928009033203,51.52094268798828,51.22631072998047,52.30928421020508,3735500.0
2011-01-25,50.89982604980469,49.33110427856445,48.932952880859375,50.92371368408203,7023600.0
2011-01-26,49.20369338989258,50.573341369628906,48.76572799682617,51.38557052612305,6618900.0
2011-01-27,53.0339241027832,51.62446212768555,51.13075256347656,53.71078109741211,8506000.0
2011-01-28,51.82353973388672,50.77241516113281,50.03981399536133,52.372989654541016,3704200.0
2011-01-31,50.50963592529297,50.3105583190918,49.976112365722656,50.732601165771484,2876100.0
2011-02-01,50.573341369628906,51.807613372802734,50.342411041259766,52.1500244140625,3651800.0
2011-02-02,51.576683044433594,52.380950927734375,51.55279541015625,52.66762161254883,2601800.0
2011-02-03,52.054466247558594,51.903167724609375,50.8838996887207,52.1500244140625,2193600.0
2011-02-04,51.88724136352539,52.87466049194336,51.457237243652344,53.010032653808594,2570200.0
2011-02-07,52.946327209472656,52.81892013549805,52.3172492980957,53.304664611816406,2254900.0
2011-02-08,52.6994743347168,52.293357849121094,52.11817169189453,52.84280776977539,1796500.0
2011-02-09,52.06243133544922,51.895206451416016,51.63242721557617,52.35706329345703,1822900.0
2011-02-10,51.6005744934082,54.650421142578125,51.52094268798828,54.87338638305664,4290800.0
2011-02-11,54.15671157836914,55.59006118774414,54.14875030517578,56.25099563598633,3893300.0
2011-02-14,55.5661735534668,57.94712448120117,55.5661735534668,58.623985290527344,5848200.0
2011-02-15,57.52508544921875,57.25434112548828,57.02341079711914,58.28953552246094,3244200.0
2011-02-16,57.54100799560547,57.668418884277344,56.98359680175781,57.994903564453125,2799500.0
2011-02-17,57.34193420410156,57.65249252319336,57.2384147644043,58.01082992553711,2142500.0
2011-02-18,57.68434524536133,57.83564376831055,56.911930084228516,58.17008972167969,2719600.0
2011-02-22,57.039337158203125,55.26357650756836,55.05653762817383,57.35786056518555,3365400.0
2011-02-23,55.14413070678711,53.70281982421875,53.15336990356445,55.44672775268555,3212900.0
2011-02-24,53.686893463134766,54.33986282348633,53.31262969970703,54.86542510986328,2275600.0
2011-02-25,54.71412658691406,56.4819221496582,54.66634750366211,57.06322479248047,3098400.0
2011-02-28,56.465999603271484,55.868770599365234,55.096351623535156,56.832298278808594,2489100.0
2011-03-01,56.075809478759766,54.62653350830078,54.09300994873047,56.53766632080078,3163100.0
2011-03-02,54.5389404296875,55.66172790527344,54.47523498535156,56.107662200927734,2255900.0
2011-03-03,56.12358474731445,56.13951110839844,55.757286071777344,56.78451919555664,2390200.0
2011-03-04,56.083770751953125,57.2384147644043,55.90858459472656,57.33396911621094,2743600.0
2011-03-07,57.246376037597656,56.69692611694336,56.0439567565918,57.80379104614258,2965100.0
2011-03-08,56.86415100097656,57.724159240722656,56.49784851074219,58.28157424926758,2911400.0
