Date,gwropen,gwrclose,gwrlow,gwrhigh,gwrvolume
2009-02-25,21.8700008392334,20.8799991607666,20.6200008392334,21.950000762939453,500000
2009-02-26,21.219999313354492,20.760000228881836,20.75,21.3799991607666,400100
2009-02-27,20.5,20.889999389648438,20.350000381469727,21.3700008392334,343000
2009-03-02,20.43000030517578,19.3799991607666,19.229999542236328,20.459999084472656,358900
2009-03-03,19.5,18.610000610351562,18.559999465942383,19.6200008392334,429600
2009-03-04,18.81999969482422,19.610000610351562,18.65999984741211,19.969999313354492,454900
2009-03-05,19.110000610351562,17.90999984741211,17.6299991607666,19.40999984741211,563400
2009-03-06,18.100000381469727,17.610000610351562,17.219999313354492,18.709999084472656,366900
2009-03-09,17.479999542236328,16.739999771118164,16.420000076293945,17.75,463300
2009-03-10,17.18000030517578,17.239999771118164,16.719999313354492,17.600000381469727,965200
2009-03-11,17.239999771118164,17.989999771118164,17.0,18.260000228881836,668800
2009-03-12,17.790000915527344,19.34000015258789,17.299999237060547,19.420000076293945,518300
2009-03-13,19.530000686645508,19.809999465942383,19.469999313354492,20.209999084472656,433700
2009-03-16,20.100000381469727,20.530000686645508,20.0,21.260000228881836,464400
2009-03-17,20.5,21.639999389648438,20.399999618530273,21.639999389648438,288800
2009-03-18,21.579999923706055,22.020000457763672,21.0,22.299999237060547,362800
2009-03-19,22.450000762939453,22.09000015258789,21.850000381469727,22.469999313354492,249000
2009-03-20,22.34000015258789,21.0,20.649999618530273,22.34000015258789,399000
2009-03-23,21.6299991607666,23.6299991607666,21.360000610351562,23.6299991607666,315300
2009-03-24,23.100000381469727,22.549999237060547,22.489999771118164,23.389999389648438,262000
2009-03-25,22.809999465942383,22.299999237060547,21.34000015258789,23.5,436300
2009-03-26,22.75,23.940000534057617,22.420000076293945,23.940000534057617,518000
2009-03-27,23.520000457763672,23.459999084472656,23.190000534057617,23.770000457763672,375000
2009-03-30,22.700000762939453,21.639999389648438,21.0,22.700000762939453,473000
2009-03-31,21.860000610351562,21.25,21.040000915527344,21.93000030517578,715300
2009-04-01,21.020000457763672,22.389999389648438,20.790000915527344,22.540000915527344,573900
2009-04-02,23.079999923706055,24.31999969482422,22.809999465942383,24.8700008392334,544400
2009-04-03,24.190000534057617,24.3799991607666,23.739999771118164,24.6299991607666,374800
2009-04-06,23.959999084472656,23.760000228881836,23.040000915527344,23.959999084472656,256300
2009-04-07,23.239999771118164,22.56999969482422,22.479999542236328,23.360000610351562,303300
2009-04-08,22.850000381469727,23.09000015258789,22.479999542236328,23.190000534057617,236800
2009-04-09,23.770000457763672,24.579999923706055,23.649999618530273,24.84000015258789,292200
2009-04-13,24.299999237060547,24.049999237060547,23.399999618530273,24.299999237060547,428200
2009-04-14,23.549999237060547,24.020000457763672,23.200000762939453,24.389999389648438,303100
2009-04-15,24.020000457763672,24.6200008392334,24.020000457763672,25.209999084472656,334300
2009-04-16,24.780000686645508,25.540000915527344,24.25,25.920000076293945,325300
2009-04-17,25.649999618530273,26.920000076293945,25.600000381469727,27.200000762939453,366300
2009-04-20,26.280000686645508,25.399999618530273,25.34000015258789,26.280000686645508,561900
2009-04-21,25.200000762939453,26.549999237060547,25.049999237060547,26.780000686645508,459400
2009-04-22,26.1200008392334,26.850000381469727,26.0,27.6299991607666,527100
2009-04-23,26.809999465942383,27.209999084472656,26.40999984741211,27.440000534057617,548900
2009-04-24,27.450000762939453,27.719999313354492,27.1299991607666,28.010000228881836,404700
2009-04-27,27.010000228881836,27.040000915527344,26.690000534057617,27.6200008392334,370600
2009-04-28,26.739999771118164,26.780000686645508,26.520000457763672,27.65999984741211,395800
2009-04-29,28.1299991607666,29.040000915527344,23.780000686645508,29.25,626100
2009-04-30,30.18000030517578,30.0,29.0,30.43000030517578,687400
2009-05-01,29.920000076293945,30.040000915527344,29.520000457763672,30.690000534057617,450800
2009-05-04,30.389999389648438,31.479999542236328,30.190000534057617,31.639999389648438,571000
2009-05-05,31.469999313354492,30.940000534057617,30.59000015258789,31.780000686645508,282000
2009-05-06,31.440000534057617,31.520000457763672,30.450000762939453,31.700000762939453,327800
2009-05-07,31.420000076293945,30.670000076293945,30.450000762939453,32.130001068115234,375700
2009-05-08,31.09000015258789,30.520000457763672,29.889999389648438,31.34000015258789,409800
2009-05-11,29.850000381469727,29.299999237060547,29.0,30.149999618530273,229200
2009-05-12,29.43000030517578,28.25,27.81999969482422,29.6299991607666,383800
2009-05-13,27.610000610351562,26.239999771118164,26.1299991607666,27.610000610351562,494000
2009-05-14,26.299999237060547,25.799999237060547,25.790000915527344,26.81999969482422,679900
