Date,vnoopen,vnoclose,vnolow,vnohigh,vnovolume
2008-12-02,32.373687744140625,34.70020294189453,32.22736358642578,35.24159240722656,10957500.0
2008-12-03,33.96127700805664,37.75832748413086,32.373687744140625,37.809539794921875,7855100.0
2008-12-04,36.43411636352539,36.88039779663086,36.00978088378906,40.962772369384766,8072500.0
2008-12-05,36.14878845214844,41.160308837890625,35.40254592895508,41.33589172363281,7387700.0
2008-12-08,42.08945083618164,45.052467346191406,41.44563293457031,45.06709671020508,9750200.0
2008-12-09,44.152587890625,41.109092712402344,40.523807525634766,44.832984924316406,6986800.0
2008-12-10,41.46758270263672,44.452545166015625,41.43832015991211,45.40363693237305,5683200.0
2008-12-11,43.238075256347656,38.78257751464844,38.51919937133789,44.27696228027344,9778400.0
2008-12-12,37.54616165161133,42.60889434814453,36.80723571777344,42.725948333740234,9790200.0
2008-12-15,43.47950744628906,41.270050048828125,39.30202102661133,43.51608657836914,5904800.0
2008-12-16,41.9650764465332,47.07902145385742,41.050567626953125,47.07902145385742,9318900.0
2008-12-17,46.43520736694336,46.88148880004883,44.130638122558594,48.908042907714844,6803100.0
2008-12-18,47.29850387573242,42.616207122802734,42.08213424682617,47.503353118896484,7214800.0
2008-12-19,43.88920593261719,43.903839111328125,42.177242279052734,44.62813186645508,5471900.0
2008-12-22,44.96467208862305,42.22845458984375,40.50185775756836,44.96467208862305,4103900.0
2008-12-23,42.65279006958008,42.90153503417969,42.32356643676758,44.05747604370117,3103200.0
2008-12-24,42.689369201660156,42.908851623535156,41.8333854675293,43.018592834472656,1029100.0
2008-12-26,43.142967224121094,43.15028381347656,41.98702621459961,43.50876998901367,1251300.0
2008-12-29,42.64547348022461,40.779869079589844,39.62392807006836,42.68205261230469,3267600.0
2008-12-30,40.9774055480957,42.56499481201172,40.54575729370117,42.7332649230957,2846900.0
2008-12-31,42.43330764770508,44.152587890625,41.957759857177734,44.59886932373047,4089200.0
2009-01-02,44.02821350097656,42.64547348022461,42.360145568847656,44.29890823364258,3231000.0
2009-01-05,42.586944580078125,42.038238525390625,41.35052490234375,43.08443832397461,4868900.0
2009-01-06,42.499149322509766,45.17683792114258,41.23346710205078,45.601173400878906,6851200.0
2009-01-07,44.116004943847656,42.97469711303711,42.65279006958008,44.46717834472656,4399800.0
2009-01-08,41.33589172363281,42.27235412597656,40.47259521484375,42.52841567993164,4686000.0
2009-01-09,42.374778747558594,40.2970085144043,40.004364013671875,42.945430755615234,4260500.0
2009-01-12,40.04094696044922,38.029022216796875,37.480316162109375,40.13605499267578,4930300.0
2009-01-13,38.29240036010742,39.6385612487793,37.480316162109375,39.9897346496582,4279400.0
2009-01-14,38.17534255981445,37.05598068237305,36.52922439575195,38.60699462890625,6269100.0
2009-01-15,36.79991912841797,37.49494934082031,34.648990631103516,39.03132629394531,7885100.0
2009-01-16,38.48262023925781,39.133750915527344,36.42679977416992,39.40444564819336,5715500.0
2009-01-20,38.55577850341797,34.83189010620117,34.47340393066406,38.8703727722168,7197100.0
2009-01-21,36.17073440551758,39.11180114746094,35.08063888549805,39.18496322631836,9610100.0
2009-01-22,37.151092529296875,36.94623947143555,35.87809371948242,38.67283630371094,6769300.0
2009-01-23,35.526920318603516,37.45836639404297,34.93431854248047,37.67784881591797,5333000.0
2009-01-26,38.42409133911133,37.30472946166992,36.624332427978516,39.05327224731445,5660500.0
2009-01-27,37.98512649536133,37.84611892700195,37.070613861083984,38.73868179321289,4417500.0
2009-01-28,39.104488372802734,41.848018646240234,38.95084762573242,42.155296325683594,7905100.0
2009-01-29,40.68476104736328,38.8703727722168,38.64357376098633,41.68706512451172,7393400.0
2009-01-30,39.675140380859375,37.173038482666016,36.485328674316406,39.997047424316406,7374900.0
2009-02-02,36.243896484375,37.7729606628418,35.84882736206055,38.01438903808594,6196800.0
2009-02-03,37.31936264038086,36.404850006103516,35.775665283203125,37.43642044067383,5923600.0
2009-02-04,36.595069885253906,36.1341552734375,35.95856857299805,37.502262115478516,6198200.0
2009-02-05,35.60739517211914,35.72445297241211,34.436824798583984,37.42910385131836,6869600.0
2009-02-06,36.34632110595703,38.70941925048828,35.73176956176758,39.08253860473633,6308000.0
2009-02-09,38.62894058227539,39.353233337402344,37.85343551635742,39.58734893798828,4174300.0
2009-02-10,38.40945816040039,35.13185119628906,34.74409866333008,39.353233337402344,8627500.0
2009-02-11,35.54155349731445,36.265846252441406,34.210025787353516,36.43411636352539,6531300.0
2009-02-12,35.37328338623047,34.985530853271484,32.2785758972168,35.60008239746094,9402500.0
2009-02-13,34.670936584472656,31.305538177490234,31.042158126831055,34.96358108520508,11734400.0
2009-02-17,29.498464584350586,27.910873413085938,27.5670166015625,30.244705200195312,12555100.0
2009-02-18,28.327890396118164,28.518108367919922,26.396442413330078,28.96438980102539,9711900.0
2009-02-19,29.118026733398438,27.413379669189453,27.018310546875,29.432619094848633,7723400.0
2009-02-20,26.491552352905273,29.6594181060791,26.016006469726562,30.120330810546875,9527700.0
2009-02-23,30.186176300048828,26.69640350341797,26.579345703125,30.186176300048828,8366000.0
2009-02-24,26.725666046142578,27.632862091064453,24.669845581054688,28.16693687438965,13258400.0
2009-02-25,27.318269729614258,27.413379669189453,25.737995147705078,28.7814884185791,12276700.0
2009-02-26,27.12073516845703,25.481931686401367,25.277082443237305,27.918190002441406,12063800.0
2009-02-27,24.7064266204834,23.945552825927734,23.696805953979492,25.781890869140625,13453300.0
2009-03-02,23.433427810668945,22.043371200561523,21.76535987854004,23.521221160888672,12559700.0
2009-03-03,22.855457305908203,23.170047760009766,21.011802673339844,24.355255126953125,15822400.0
2009-03-04,23.887025833129883,22.994462966918945,22.23358917236328,24.25282859802246,10084300.0
2009-03-05,22.336013793945312,21.180072784423828,20.7630558013916,22.518917083740234,10947400.0
2009-03-06,21.487348556518555,21.443452835083008,19.760751724243164,21.58245849609375,14041900.0
2009-03-09,21.333709716796875,21.670249938964844,20.419198989868164,21.91168212890625,10574400.0
2009-03-10,22.511600494384766,26.476919174194336,22.175060272216797,26.476919174194336,18118900.0
2009-03-11,26.857357025146484,25.97942543029785,25.21123695373535,26.90125274658203,12551800.0
2009-03-12,25.95016098022461,28.554689407348633,25.562408447265625,28.70100975036621,11203500.0
2009-03-13,28.327890396118164,27.332902908325195,26.484235763549805,28.679061889648438,7655200.0
2009-03-16,27.779184341430664,25.379507064819336,25.050283432006836,28.174251556396484,10141700.0
2009-03-17,25.094179153442383,27.398746490478516,24.77227210998535,27.435327529907227,10149200.0
2009-03-18,26.586660385131836,28.81075096130371,25.61362075805664,29.322877883911133,11947300.0
2009-03-19,29.205820083618164,27.040258407592773,26.703718185424805,29.417987823486328,9004800.0
2009-03-20,26.828092575073242,23.579750061035156,23.506587982177734,26.828092575073242,11216100.0
2009-03-23,24.55278968811035,26.937833786010742,24.245513916015625,27.171947479248047,16671600.0
2009-03-24,26.35986328125,25.723363876342773,25.130760192871094,27.984033584594727,10819400.0
2009-03-25,26.294017791748047,24.88201332092285,23.26515769958496,26.418392181396484,13029800.0
