Date,whropen,whrclose,whrlow,whrhigh,whrvolume
2008-06-16,68.0,68.41999816894531,67.2699966430664,69.12000274658203,1520700.0
2008-06-17,68.4000015258789,66.02999877929688,65.79000091552734,68.4000015258789,1512500.0
2008-06-18,65.5999984741211,65.0,64.58000183105469,65.88999938964844,1627400.0
2008-06-19,65.0,66.9000015258789,64.58000183105469,66.97000122070312,1219300.0
2008-06-20,66.80000305175781,66.0,65.55000305175781,67.19999694824219,1471100.0
2008-06-23,66.5199966430664,65.04000091552734,64.8499984741211,66.5199966430664,1206600.0
2008-06-24,64.91999816894531,65.26000213623047,64.75,66.94999694824219,1806900.0
2008-06-25,65.4000015258789,65.58000183105469,65.16999816894531,66.80000305175781,1044300.0
2008-06-26,65.0,66.25,64.9000015258789,67.18000030517578,2132600.0
2008-06-27,66.25,63.77000045776367,63.13999938964844,66.25,2120000.0
2008-06-30,63.439998626708984,61.72999954223633,61.72999954223633,63.77000045776367,1240300.0
2008-07-01,60.52000045776367,61.06999969482422,60.0099983215332,61.97999954223633,1724100.0
2008-07-02,61.2400016784668,60.86000061035156,60.61000061035156,62.220001220703125,1400700.0
2008-07-03,61.439998626708984,62.689998626708984,60.0,63.22999954223633,1094800.0
2008-07-07,63.31999969482422,62.470001220703125,61.7599983215332,63.83000183105469,1597600.0
2008-07-08,62.540000915527344,64.58999633789062,61.29999923706055,64.79000091552734,1090600.0
2008-07-09,64.43000030517578,63.13999938964844,63.13999938964844,64.94999694824219,1514100.0
2008-07-10,63.27000045776367,62.20000076293945,61.130001068115234,63.27000045776367,1565500.0
2008-07-11,61.40999984741211,62.0,59.04999923706055,62.0,2163900.0
2008-07-14,62.439998626708984,60.83000183105469,60.720001220703125,63.25,1194200.0
2008-07-15,60.04999923706055,61.13999938964844,58.220001220703125,62.470001220703125,1546100.0
2008-07-16,61.119998931884766,65.29000091552734,60.31999969482422,65.95999908447266,1436800.0
2008-07-17,63.709999084472656,67.6500015258789,63.25,68.2300033569336,2742500.0
2008-07-18,67.27999877929688,68.5,67.16000366210938,69.30000305175781,1621100.0
2008-07-21,68.36000061035156,68.12000274658203,67.70999908447266,69.9000015258789,1183800.0
2008-07-22,67.19000244140625,68.1500015258789,65.55000305175781,69.19999694824219,2437700.0
2008-07-23,73.70999908447266,76.69000244140625,71.83000183105469,77.72000122070312,6195900.0
2008-07-24,76.87000274658203,73.16999816894531,72.55000305175781,76.87000274658203,2546000.0
2008-07-25,73.87999725341797,73.11000061035156,72.51000213623047,74.80000305175781,1047200.0
2008-07-28,73.05000305175781,72.5999984741211,72.5999984741211,74.94999694824219,1052900.0
2008-07-29,73.5999984741211,76.4800033569336,72.58999633789062,76.75,2291200.0
2008-07-30,76.87000274658203,76.30000305175781,75.83999633789062,77.77999877929688,1850600.0
2008-07-31,74.72000122070312,75.69999694824219,74.72000122070312,76.80000305175781,1798100.0
2008-08-01,75.47000122070312,76.26000213623047,73.94999694824219,76.83000183105469,1084000.0
2008-08-04,76.0,74.6500015258789,73.5,76.0,1308800.0
2008-08-05,75.91999816894531,80.1500015258789,75.3499984741211,80.19999694824219,2216700.0
2008-08-06,79.62999725341797,78.83999633789062,77.20999908447266,79.9800033569336,1359800.0
2008-08-07,77.95999908447266,75.69999694824219,75.16999816894531,78.30000305175781,1227300.0
2008-08-08,75.72000122070312,79.0,75.72000122070312,79.41000366210938,1109400.0
2008-08-11,78.79000091552734,82.83000183105469,78.7699966430664,86.26000213623047,2808200.0
2008-08-12,83.01000213623047,80.58999633789062,80.52999877929688,84.9800033569336,2024600.0
2008-08-13,80.26000213623047,81.79000091552734,79.33000183105469,82.76000213623047,1392400.0
2008-08-14,80.70999908447266,83.13999938964844,80.33999633789062,84.29000091552734,1180400.0
2008-08-15,83.1500015258789,84.02999877929688,81.69000244140625,85.22000122070312,1245700.0
2008-08-18,84.48999786376953,81.66000366210938,81.19999694824219,84.91999816894531,831800.0
2008-08-19,81.27999877929688,79.75,79.56999969482422,81.91999816894531,1423500.0
2008-08-20,80.48999786376953,80.29000091552734,79.7300033569336,81.0,1418000.0
2008-08-21,79.18000030517578,80.25,79.0,80.94999694824219,1149600.0
2008-08-22,81.23999786376953,81.41000366210938,80.54000091552734,82.31999969482422,1149700.0
2008-08-25,80.37999725341797,79.58000183105469,79.41000366210938,81.70999908447266,1289700.0
2008-08-26,79.5,79.25,78.33000183105469,80.12000274658203,759200.0
2008-08-27,79.33999633789062,80.3499984741211,78.44999694824219,80.70999908447266,1170700.0
2008-08-28,80.69000244140625,81.48999786376953,79.4800033569336,81.69000244140625,974700.0
2008-08-29,80.87000274658203,81.36000061035156,80.5199966430664,82.4000015258789,903700.0
2008-09-02,82.72000122070312,84.36000061035156,82.70999908447266,86.16999816894531,1739800.0
2008-09-03,84.02999877929688,84.08000183105469,82.51000213623047,85.94000244140625,1252800.0
2008-09-04,83.05000305175781,80.23999786376953,80.23999786376953,83.29000091552734,1732400.0
2008-09-05,79.69999694824219,82.01000213623047,78.25,82.12000274658203,1680400.0
2008-09-08,83.69999694824219,89.4800033569336,83.69999694824219,89.93000030517578,3580600.0
2008-09-09,88.94999694824219,83.98999786376953,83.4000015258789,90.16000366210938,2764500.0
2008-09-10,84.58000183105469,86.9000015258789,84.1500015258789,88.0199966430664,1797300.0
2008-09-11,85.7699966430664,88.0,84.4000015258789,88.37000274658203,1880900.0
2008-09-12,87.48999786376953,87.55999755859375,85.91000366210938,88.05999755859375,1271700.0
2008-09-15,85.26000213623047,86.12999725341797,84.97000122070312,88.86000061035156,1669500.0
2008-09-16,84.41999816894531,88.12000274658203,82.3499984741211,90.87000274658203,3065300.0
2008-09-17,86.68000030517578,84.06999969482422,83.86000061035156,89.9000015258789,2850400.0
2008-09-18,86.05000305175781,86.0,79.2300033569336,87.25,4483000.0
2008-09-19,88.88999938964844,90.48999786376953,86.80999755859375,91.87000274658203,2869400.0
2008-09-22,89.37000274658203,84.12999725341797,83.81999969482422,89.4000015258789,1523800.0
2008-09-23,84.19999694824219,83.22000122070312,82.0,85.83000183105469,1667300.0
2008-09-24,82.80999755859375,82.79000091552734,81.7699966430664,84.55000305175781,1241600.0
2008-09-25,83.43000030517578,82.94999694824219,81.69000244140625,84.37000274658203,1633500.0
2008-09-26,81.80000305175781,84.36000061035156,81.18000030517578,84.95999908447266,1190800.0
2008-09-29,82.75,82.56999969482422,78.0,83.94000244140625,2347200.0
2008-09-30,84.0,79.29000091552734,77.5199966430664,84.0,2093700.0
2008-10-01,78.12000274658203,82.44000244140625,78.12000274658203,83.05000305175781,1642000.0
2008-10-02,81.12000274658203,76.37999725341797,75.33000183105469,82.73999786376953,2764500.0
2008-10-03,77.2300033569336,71.12999725341797,71.11000061035156,79.11000061035156,2853500.0
2008-10-06,68.80999755859375,70.0999984741211,66.1500015258789,71.25,3447600.0
2008-10-07,70.0,67.12000274658203,66.66000366210938,72.19999694824219,3598000.0
2008-10-08,65.62000274658203,67.29000091552734,63.790000915527344,69.25,3082900.0
2008-10-09,68.25,64.5,64.0,70.41000366210938,3914700.0
2008-10-10,60.380001068115234,66.9000015258789,59.939998626708984,70.7699966430664,2803200.0
2008-10-13,69.2300033569336,71.37000274658203,66.16999816894531,71.37000274658203,1522600.0
2008-10-14,73.9000015258789,67.5199966430664,64.19000244140625,73.91000366210938,2196700.0
2008-10-15,66.98999786376953,62.22999954223633,61.40999984741211,66.98999786376953,1660300.0
2008-10-16,62.0,62.650001525878906,57.900001525878906,63.209999084472656,2401900.0
2008-10-17,61.349998474121094,61.779998779296875,59.470001220703125,64.97000122070312,2036700.0
2008-10-20,62.130001068115234,61.939998626708984,60.25,62.689998626708984,1548900.0
2008-10-21,61.150001525878906,58.90999984741211,58.18000030517578,63.099998474121094,2282400.0
2008-10-22,57.849998474121094,53.83000183105469,51.68000030517578,58.36000061035156,3739800.0
2008-10-23,53.790000915527344,51.13999938964844,49.36000061035156,54.40999984741211,3257700.0
2008-10-24,48.209999084472656,49.15999984741211,46.86000061035156,52.40999984741211,3117000.0
2008-10-27,49.2599983215332,50.029998779296875,47.83000183105469,51.59000015258789,3368000.0
2008-10-28,48.0099983215332,45.869998931884766,38.209999084472656,48.0099983215332,8133700.0
2008-10-29,45.880001068115234,43.849998474121094,41.790000915527344,46.599998474121094,3540700.0
2008-10-30,44.75,45.849998474121094,43.70000076293945,45.93000030517578,1765100.0
2008-10-31,45.849998474121094,46.650001525878906,44.119998931884766,47.58000183105469,2398900.0
2008-11-03,46.70000076293945,48.0099983215332,46.470001220703125,48.25,1962400.0
2008-11-04,48.650001525878906,49.349998474121094,47.970001220703125,50.650001525878906,1976600.0
2008-11-05,48.959999084472656,46.77000045776367,46.380001068115234,49.36000061035156,1781500.0
2008-11-06,46.52000045776367,43.43000030517578,42.95000076293945,46.68000030517578,2032800.0
2008-11-07,43.56999969482422,44.41999816894531,42.5,44.52000045776367,1382600.0
2008-11-10,45.060001373291016,42.029998779296875,41.0,45.540000915527344,1452800.0
2008-11-11,41.34000015258789,41.36000061035156,39.79999923706055,42.25,1827400.0
2008-11-12,40.720001220703125,37.83000183105469,36.95000076293945,40.720001220703125,2071200.0
2008-11-13,37.5,41.560001373291016,37.099998474121094,41.560001373291016,3156400.0
2008-11-14,40.84000015258789,39.09000015258789,38.970001220703125,41.95000076293945,1813700.0
2008-11-17,38.130001068115234,37.540000915527344,37.52000045776367,39.349998474121094,1378900.0
2008-11-18,37.560001373291016,37.529998779296875,36.34000015258789,38.5099983215332,1402800.0
2008-11-19,37.5099983215332,34.0099983215332,33.9900016784668,38.0,2302700.0
2008-11-20,33.7599983215332,30.920000076293945,30.670000076293945,34.290000915527344,2784900.0
2008-11-21,31.510000228881836,31.969999313354492,30.190000534057617,32.029998779296875,4448400.0
2008-11-24,32.5,36.31999969482422,32.34000015258789,37.349998474121094,2651900.0
2008-11-25,36.970001220703125,37.650001525878906,35.529998779296875,38.08000183105469,2673600.0
2008-11-26,37.08000183105469,39.150001525878906,35.70000076293945,39.4900016784668,1935900.0
2008-11-28,39.4900016784668,39.380001068115234,39.099998474121094,40.5099983215332,668300.0
2008-12-01,37.849998474121094,36.38999938964844,36.31999969482422,39.029998779296875,1768300.0
2008-12-02,36.709999084472656,37.77000045776367,35.11000061035156,37.880001068115234,1501500.0
2008-12-03,36.72999954223633,37.650001525878906,35.72999954223633,37.86000061035156,2996100.0
2008-12-04,37.400001525878906,39.619998931884766,37.38999938964844,41.75,2701300.0
2008-12-05,39.86000061035156,43.20000076293945,38.0099983215332,43.47999954223633,2071200.0
2008-12-08,43.97999954223633,44.40999984741211,42.540000915527344,45.43000030517578,2235600.0
2008-12-09,44.4900016784668,42.689998626708984,42.29999923706055,45.790000915527344,1472500.0
2008-12-10,42.849998474121094,43.20000076293945,41.81999969482422,43.849998474121094,1190300.0
2008-12-11,42.79999923706055,40.880001068115234,40.40999984741211,43.20000076293945,1727400.0
2008-12-12,39.68000030517578,41.040000915527344,39.27000045776367,41.459999084472656,1467400.0
2008-12-15,41.04999923706055,37.779998779296875,37.130001068115234,41.04999923706055,2851400.0
2008-12-16,37.900001525878906,41.54999923706055,37.41999816894531,41.72999954223633,2319400.0
2008-12-17,41.77000045776367,43.0,40.63999938964844,44.5099983215332,2879200.0
2008-12-18,43.02000045776367,41.93000030517578,41.54999923706055,43.060001373291016,2392200.0
2008-12-19,42.220001220703125,43.0099983215332,41.2400016784668,43.83000183105469,1800400.0
2008-12-22,43.040000915527344,40.7599983215332,39.79999923706055,43.349998474121094,1088600.0
2008-12-23,40.97999954223633,39.63999938964844,38.77000045776367,40.97999954223633,1626400.0
2008-12-24,39.70000076293945,39.900001525878906,38.900001525878906,40.060001373291016,611700.0
2008-12-26,39.599998474121094,40.029998779296875,39.25,40.16999816894531,504800.0
2008-12-29,39.959999084472656,38.77000045776367,37.95000076293945,40.189998626708984,843500.0
2008-12-30,39.0099983215332,40.4900016784668,38.34000015258789,40.52000045776367,925200.0
2008-12-31,40.56999969482422,41.349998474121094,39.90999984741211,41.56999969482422,1130200.0
2009-01-02,41.349998474121094,43.619998931884766,41.11000061035156,43.779998779296875,1169400.0
2009-01-05,43.72999954223633,46.459999084472656,43.38999938964844,46.65999984741211,2970800.0
2009-01-06,46.91999816894531,48.790000915527344,46.27000045776367,49.08000183105469,2366900.0
2009-01-07,47.95000076293945,45.0,44.869998931884766,48.0,2175400.0
2009-01-08,44.869998931884766,46.31999969482422,43.38999938964844,46.52000045776367,1573800.0
2009-01-09,46.41999816894531,44.5,44.08000183105469,46.470001220703125,1815000.0
2009-01-12,44.27000045776367,42.83000183105469,41.83000183105469,44.540000915527344,1691600.0
2009-01-13,42.75,42.88999938964844,42.2599983215332,44.369998931884766,1309100.0
2009-01-14,42.0,40.599998474121094,40.02000045776367,42.0,1597600.0
2009-01-15,40.630001068115234,39.290000915527344,37.66999816894531,40.7400016784668,2165000.0
2009-01-16,39.9900016784668,39.84000015258789,38.18000030517578,40.36000061035156,1839500.0
2009-01-20,39.599998474121094,35.81999969482422,35.560001373291016,39.68000030517578,2786000.0
2009-01-21,36.349998474121094,37.5,35.119998931884766,37.560001373291016,2751700.0
2009-01-22,36.79999923706055,36.09000015258789,34.86000061035156,37.400001525878906,2868800.0
2009-01-23,35.310001373291016,36.33000183105469,34.43000030517578,36.91999816894531,2107600.0
2009-01-26,36.31999969482422,37.20000076293945,36.29999923706055,38.0099983215332,1635200.0
2009-01-27,37.380001068115234,37.099998474121094,35.90999984741211,38.189998626708984,1356800.0
2009-01-28,38.08000183105469,39.58000183105469,38.040000915527344,40.2400016784668,1368900.0
2009-01-29,38.5,34.5,34.2599983215332,38.5,2688800.0
2009-01-30,34.849998474121094,33.43000030517578,33.040000915527344,34.88999938964844,2201100.0
2009-02-02,33.31999969482422,33.29999923706055,32.709999084472656,33.81999969482422,1556100.0
2009-02-03,33.43000030517578,34.61000061035156,32.65999984741211,35.060001373291016,1762100.0
2009-02-04,34.65999984741211,33.9900016784668,33.40999984741211,35.540000915527344,1773200.0
2009-02-05,33.540000915527344,35.439998626708984,33.0099983215332,35.810001373291016,2285100.0
2009-02-06,35.5099983215332,36.38999938964844,35.0,37.040000915527344,3022900.0
2009-02-09,33.95000076293945,37.130001068115234,32.150001525878906,37.5,9189100.0
2009-02-10,36.66999816894531,34.20000076293945,33.81999969482422,37.130001068115234,3467600.0
2009-02-11,34.720001220703125,33.5099983215332,32.56999969482422,34.720001220703125,2099300.0
2009-02-12,32.970001220703125,33.06999969482422,32.06999969482422,33.38999938964844,2749500.0
2009-02-13,33.029998779296875,31.81999969482422,31.09000015258789,33.310001373291016,3044800.0
2009-02-17,30.969999313354492,30.34000015258789,29.670000076293945,31.020000457763672,2690700.0
2009-02-18,30.6200008392334,28.93000030517578,28.479999542236328,30.920000076293945,2917300.0
2009-02-19,28.489999771118164,26.149999618530273,26.0,28.950000762939453,4740500.0
2009-02-20,25.3799991607666,26.25,25.290000915527344,26.600000381469727,3357500.0
2009-02-23,26.559999465942383,24.209999084472656,23.700000762939453,26.559999465942383,3682600.0
2009-02-24,24.360000610351562,25.270000457763672,23.15999984741211,25.450000762939453,3640800.0
2009-02-25,24.940000534057617,23.729999542236328,23.110000610351562,25.110000610351562,3657400.0
2009-02-26,24.030000686645508,23.56999969482422,23.389999389648438,25.1200008392334,2053600.0
2009-02-27,22.790000915527344,22.229999542236328,22.049999237060547,23.56999969482422,2817100.0
2009-03-02,22.229999542236328,21.93000030517578,21.229999542236328,23.459999084472656,4279200.0
2009-03-03,22.18000030517578,20.489999771118164,20.350000381469727,22.8799991607666,2622400.0
2009-03-04,20.850000381469727,21.780000686645508,20.690000534057617,22.34000015258789,2884900.0
2009-03-05,21.43000030517578,20.5,20.25,21.780000686645508,3075000.0
2009-03-06,20.950000762939453,20.190000534057617,19.6200008392334,21.399999618530273,2197900.0
2009-03-09,20.030000686645508,19.389999389648438,19.190000534057617,20.899999618530273,1927600.0
2009-03-10,20.579999923706055,23.110000610351562,20.270000457763672,23.170000076293945,4616000.0
2009-03-11,23.020000457763672,24.40999984741211,22.90999984741211,25.760000228881836,4077500.0
2009-03-12,24.06999969482422,25.979999542236328,23.56999969482422,26.1299991607666,2285400.0
2009-03-13,26.149999618530273,25.3799991607666,24.739999771118164,26.639999389648438,1716500.0
2009-03-16,25.940000534057617,25.1299991607666,25.059999465942383,26.65999984741211,1862000.0
2009-03-17,24.989999771118164,25.43000030517578,24.459999084472656,25.479999542236328,1578100.0
2009-03-18,25.309999465942383,27.610000610351562,24.850000381469727,28.200000762939453,2439900.0
2009-03-19,27.920000076293945,27.549999237060547,26.889999389648438,28.399999618530273,2000500.0
2009-03-20,27.729999542236328,25.719999313354492,25.06999969482422,27.760000228881836,2669300.0
2009-03-23,26.950000762939453,29.200000762939453,26.290000915527344,29.229999542236328,2180700.0
2009-03-24,28.770000457763672,28.940000534057617,28.219999313354492,29.969999313354492,1671800.0
2009-03-25,29.030000686645508,31.219999313354492,28.979999542236328,32.119998931884766,3919300.0
2009-03-26,31.829999923706055,33.650001525878906,31.510000228881836,33.81999969482422,2722800.0
2009-03-27,33.189998626708984,32.5,32.220001220703125,35.880001068115234,4489500.0
2009-03-30,31.59000015258789,29.09000015258789,28.600000381469727,31.899999618530273,3214900.0
2009-03-31,29.739999771118164,29.59000015258789,28.93000030517578,30.1200008392334,2347300.0
2009-04-01,28.90999984741211,30.81999969482422,28.440000534057617,31.15999984741211,2696600.0
2009-04-02,31.6200008392334,34.7400016784668,31.6200008392334,35.380001068115234,4159800.0
2009-04-03,34.63999938964844,35.29999923706055,33.779998779296875,35.59000015258789,2817000.0
2009-04-06,34.779998779296875,34.290000915527344,33.15999984741211,35.16999816894531,2240200.0
2009-04-07,33.61000061035156,32.02000045776367,31.610000610351562,33.619998931884766,2323200.0
2009-04-08,32.54999923706055,31.489999771118164,30.899999618530273,33.0,2407700.0
