Date,bspmopen,bspmclose,bspmlow,bspmhigh,bspmvolume
2017-07-06,1.7400000095367432,1.4800000190734863,1.4800000190734863,1.7400000095367432,50700.0
2017-07-07,1.4600000381469727,1.5,1.440000057220459,1.5700000524520874,28200.0
2017-07-10,1.4199999570846558,1.5,1.4199999570846558,1.6299999952316284,12800.0
2017-07-11,1.5700000524520874,1.5,1.4600000381469727,1.590000033378601,9400.0
2017-07-12,1.559999942779541,1.5099999904632568,1.4199999570846558,1.559999942779541,26900.0
2017-07-13,1.5,1.4500000476837158,1.4199999570846558,1.600000023841858,35000.0
2017-07-14,1.440000057220459,1.4500000476837158,1.399999976158142,1.600000023841858,42000.0
2017-07-17,1.4299999475479126,1.4600000381469727,1.409999966621399,1.5,13800.0
2017-07-18,1.4500000476837158,1.440000057220459,1.4299999475479126,1.5,10300.0
2017-07-19,1.4199999570846558,1.4600000381469727,1.4199999570846558,1.5499999523162842,15000.0
2017-07-20,1.4800000190734863,1.4600000381469727,1.399999976158142,1.5399999618530273,12700.0
2017-07-21,1.4299999475479126,1.4600000381469727,1.4199999570846558,1.5,5200.0
2017-07-24,1.5,1.440000057220459,1.399999976158142,1.5,3200.0
2017-07-25,1.4600000381469727,1.4800000190734863,1.4500000476837158,1.5,6800.0
2017-07-26,1.4800000190734863,1.5,1.4299999475479126,1.5,14700.0
2017-07-27,1.4500000476837158,1.4700000286102295,1.4500000476837158,1.4700000286102295,4200.0
2017-07-28,1.5,1.4299999475479126,1.4299999475479126,1.5,7500.0
2017-07-31,1.4600000381469727,1.440000057220459,1.4199999570846558,1.4600000381469727,16500.0
2017-08-01,1.440000057220459,1.4800000190734863,1.440000057220459,1.4800000190734863,4500.0
2017-08-02,1.440000057220459,1.4299999475479126,1.4299999475479126,1.4500000476837158,4400.0
2017-08-03,1.440000057220459,1.4299999475479126,1.4199999570846558,1.4500000476837158,7800.0
2017-08-04,1.4199999570846558,1.3200000524520874,1.2000000476837158,1.4299999475479126,67200.0
2017-08-07,1.309999942779541,1.3300000429153442,1.309999942779541,1.3300000429153442,5400.0
2017-08-08,1.3300000429153442,1.3200000524520874,1.309999942779541,1.3300000429153442,2900.0
2017-08-09,1.2999999523162842,1.2999999523162842,1.2599999904632568,1.309999942779541,7900.0
2017-08-10,1.2599999904632568,1.2599999904632568,1.25,1.2899999618530273,41100.0
2017-08-11,1.25,1.3799999952316284,1.2300000190734863,1.4500000476837158,183800.0
2017-08-14,1.4199999570846558,1.4199999570846558,1.340000033378601,1.4199999570846558,18300.0
2017-08-15,1.3799999952316284,1.3600000143051147,1.340000033378601,1.4700000286102295,26700.0
2017-08-16,1.3700000047683716,1.309999942779541,1.2799999713897705,1.4500000476837158,25200.0
2017-08-17,1.2899999618530273,1.2400000095367432,1.2100000381469727,1.350000023841858,35300.0
2017-08-18,1.2400000095367432,1.2999999523162842,1.2400000095367432,1.4199999570846558,19500.0
2017-08-21,1.3600000143051147,1.409999966621399,1.2400000095367432,1.4299999475479126,24300.0
2017-08-22,1.409999966621399,1.4600000381469727,1.2799999713897705,1.4800000190734863,10800.0
2017-08-23,1.440000057220459,1.409999966621399,1.3700000047683716,1.4500000476837158,8700.0
2017-08-24,1.399999976158142,1.3700000047683716,1.3600000143051147,1.4500000476837158,20000.0
2017-08-25,1.440000057220459,1.3899999856948853,1.350000023841858,1.4900000095367432,26400.0
2017-08-28,1.3899999856948853,1.4299999475479126,1.3300000429153442,1.4299999475479126,28000.0
2017-08-29,1.4199999570846558,1.409999966621399,1.409999966621399,1.4500000476837158,12600.0
2017-08-30,1.4199999570846558,1.3899999856948853,1.309999942779541,1.4299999475479126,18000.0
2017-08-31,1.3600000143051147,1.3700000047683716,1.350000023841858,1.4299999475479126,7800.0
2017-09-01,1.399999976158142,1.409999966621399,1.3700000047683716,1.4299999475479126,16300.0
2017-09-05,1.409999966621399,1.409999966621399,1.3700000047683716,1.4299999475479126,12700.0
2017-09-06,1.3600000143051147,1.3700000047683716,1.2999999523162842,1.3899999856948853,20000.0
2017-09-07,1.3200000524520874,1.3899999856948853,1.2999999523162842,1.399999976158142,12900.0
2017-09-08,1.3200000524520874,1.3600000143051147,1.3200000524520874,1.399999976158142,3900.0
2017-09-11,1.3600000143051147,1.350000023841858,1.2899999618530273,1.399999976158142,9300.0
2017-09-12,1.309999942779541,1.350000023841858,1.2899999618530273,1.3899999856948853,20000.0
2017-09-13,1.309999942779541,1.340000033378601,1.2699999809265137,1.3799999952316284,5800.0
2017-09-14,1.309999942779541,1.309999942779541,1.2999999523162842,1.3899999856948853,14400.0
2017-09-15,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.3200000524520874,6800.0
2017-09-18,1.190000057220459,1.2400000095367432,1.1799999475479126,1.2799999713897705,71000.0
2017-09-19,1.25,1.2300000190734863,1.2200000286102295,1.25,7200.0
2017-09-20,1.25,1.2100000381469727,1.190000057220459,1.25,29500.0
2017-09-21,1.2100000381469727,1.4199999570846558,1.2100000381469727,1.5,262100.0
2017-09-22,1.440000057220459,1.350000023841858,1.350000023841858,1.440000057220459,52200.0
2017-09-25,1.350000023841858,1.3700000047683716,1.25,1.3700000047683716,32800.0
2017-09-26,1.4299999475479126,1.3300000429153442,1.2799999713897705,1.4299999475479126,27100.0
2017-09-27,1.3200000524520874,1.3300000429153442,1.2799999713897705,1.350000023841858,11300.0
2017-09-28,1.3300000429153442,1.3300000429153442,1.3200000524520874,1.409999966621399,12400.0
2017-09-29,1.2799999713897705,1.2899999618530273,1.2799999713897705,1.309999942779541,8300.0
2017-10-02,1.350000023841858,1.3700000047683716,1.2999999523162842,1.3799999952316284,18000.0
2017-10-03,1.3799999952316284,1.3899999856948853,1.3300000429153442,1.4199999570846558,20600.0
2017-10-04,1.3899999856948853,1.440000057220459,1.3899999856948853,1.5499999523162842,181200.0
2017-10-05,1.440000057220459,1.4500000476837158,1.4199999570846558,1.5499999523162842,75800.0
2017-10-06,1.4800000190734863,1.5199999809265137,1.3799999952316284,1.5299999713897705,56500.0
2017-10-09,1.5199999809265137,2.0399999618530273,1.5199999809265137,2.5199999809265137,3073200.0
2017-10-10,1.940000057220459,1.9199999570846558,1.7200000286102295,2.109999895095825,466100.0
2017-10-11,1.899999976158142,1.8600000143051147,1.840000033378601,2.140000104904175,278000.0
2017-10-12,1.9299999475479126,1.9900000095367432,1.8300000429153442,2.049999952316284,152300.0
2017-10-13,1.9700000286102295,1.909999966621399,1.850000023841858,2.0,126300.0
2017-10-16,1.9299999475479126,1.8200000524520874,1.7999999523162842,1.9299999475479126,101900.0
2017-10-17,1.8300000429153442,1.8300000429153442,1.690000057220459,1.850000023841858,33500.0
2017-10-18,1.7999999523162842,1.7999999523162842,1.7100000381469727,1.840000033378601,87400.0
2017-10-19,1.7400000095367432,1.7400000095367432,1.7000000476837158,1.8200000524520874,36900.0
2017-10-20,1.7300000190734863,1.7400000095367432,1.7100000381469727,1.7999999523162842,33500.0
2017-10-23,1.7799999713897705,1.7100000381469727,1.7000000476837158,1.7799999713897705,24400.0
2017-10-24,1.7000000476837158,1.6200000047683716,1.4600000381469727,1.7100000381469727,21000.0
2017-10-25,1.6399999856948853,1.600000023841858,1.5,1.6399999856948853,27800.0
2017-10-26,1.590000033378601,1.6299999952316284,1.5800000429153442,1.6799999475479126,12100.0
2017-10-27,1.6100000143051147,1.5700000524520874,1.5399999618530273,1.6200000047683716,26700.0
2017-10-30,1.5700000524520874,1.5299999713897705,1.4500000476837158,1.590000033378601,39600.0
2017-10-31,1.5199999809265137,1.5199999809265137,1.4500000476837158,1.590000033378601,11100.0
2017-11-01,1.5099999904632568,1.5199999809265137,1.4500000476837158,1.5700000524520874,20100.0
2017-11-02,1.5299999713897705,1.6399999856948853,1.4800000190734863,1.7300000190734863,111500.0
2017-11-03,1.690000057220459,1.5800000429153442,1.5499999523162842,1.690000057220459,21200.0
2017-11-06,1.6200000047683716,1.5,1.4500000476837158,1.6200000047683716,20300.0
2017-11-07,1.5299999713897705,1.5299999713897705,1.5199999809265137,1.5399999618530273,16300.0
2017-11-08,1.5299999713897705,1.5800000429153442,1.5199999809265137,1.6699999570846558,79500.0
2017-11-09,1.5800000429153442,1.7899999618530273,1.5099999904632568,1.8600000143051147,362600.0
2017-11-10,1.75,1.7000000476837158,1.6299999952316284,1.8899999856948853,261900.0
2017-11-13,1.7000000476837158,1.9299999475479126,1.649999976158142,2.4200000762939453,1220700.0
2017-11-14,1.9700000286102295,1.75,1.7300000190734863,2.0199999809265137,144400.0
2017-11-15,1.7000000476837158,1.909999966621399,1.7000000476837158,2.2799999713897705,357700.0
2017-11-16,1.840000033378601,2.059999942779541,1.840000033378601,2.180000066757202,284300.0
