Date,ultaopen,ultaclose,ultalow,ultahigh,ultavolume
2010-08-05,24.739999771118164,24.889999389648438,24.170000076293945,24.969999313354492,345400.0
2010-08-06,24.440000534057617,24.790000915527344,23.559999465942383,24.8799991607666,482400.0
2010-08-09,24.899999618530273,24.709999084472656,24.43000030517578,25.0,308300.0
2010-08-10,24.450000762939453,24.09000015258789,23.959999084472656,24.65999984741211,364900.0
2010-08-11,23.5,22.950000762939453,22.84000015258789,23.899999618530273,495700.0
2010-08-12,22.520000457763672,22.969999313354492,22.110000610351562,23.25,265800.0
2010-08-13,22.809999465942383,22.18000030517578,22.059999465942383,23.049999237060547,449300.0
2010-08-16,22.139999389648438,22.579999923706055,21.829999923706055,22.93000030517578,401800.0
2010-08-17,22.8799991607666,23.239999771118164,22.709999084472656,23.530000686645508,361200.0
2010-08-18,23.09000015258789,24.040000915527344,22.75,24.149999618530273,381300.0
2010-08-19,24.049999237060547,23.440000534057617,23.40999984741211,24.290000915527344,522600.0
2010-08-20,23.399999618530273,23.360000610351562,22.8799991607666,23.549999237060547,530000.0
2010-08-23,23.440000534057617,23.190000534057617,23.15999984741211,23.700000762939453,326400.0
2010-08-24,22.920000076293945,22.959999084472656,22.200000762939453,23.399999618530273,364100.0
2010-08-25,22.690000534057617,23.579999923706055,22.690000534057617,23.649999618530273,266600.0
2010-08-26,23.739999771118164,23.270000457763672,23.1299991607666,23.969999313354492,385300.0
2010-08-27,23.639999389648438,23.709999084472656,23.209999084472656,23.979999542236328,309200.0
2010-08-30,23.520000457763672,23.540000915527344,23.209999084472656,23.790000915527344,615500.0
2010-08-31,23.559999465942383,22.700000762939453,22.450000762939453,23.559999465942383,769100.0
2010-09-01,22.93000030517578,22.260000228881836,20.670000076293945,23.219999313354492,3352200.0
2010-09-02,22.290000915527344,22.229999542236328,21.600000381469727,23.489999771118164,1406700.0
2010-09-03,25.229999542236328,26.299999237060547,24.299999237060547,26.469999313354492,3125700.0
2010-09-07,26.40999984741211,26.399999618530273,26.059999465942383,26.739999771118164,859700.0
2010-09-08,26.75,26.709999084472656,26.389999389648438,26.950000762939453,813700.0
2010-09-09,26.920000076293945,26.350000381469727,25.969999313354492,26.959999084472656,419400.0
2010-09-10,26.360000610351562,26.209999084472656,26.190000534057617,26.8799991607666,363800.0
2010-09-13,26.5,27.649999618530273,26.40999984741211,27.700000762939453,774900.0
2010-09-14,27.520000457763672,28.59000015258789,27.34000015258789,29.25,1039300.0
2010-09-15,28.399999618530273,28.010000228881836,27.8700008392334,28.559999465942383,445300.0
2010-09-16,27.889999389648438,28.030000686645508,27.530000686645508,28.149999618530273,250700.0
2010-09-17,28.329999923706055,28.149999618530273,27.540000915527344,28.450000762939453,446300.0
2010-09-20,28.309999465942383,28.229999542236328,27.540000915527344,28.329999923706055,504900.0
2010-09-21,28.350000381469727,29.110000610351562,28.350000381469727,29.469999313354492,1023600.0
2010-09-22,29.049999237060547,27.940000534057617,27.770000457763672,29.1299991607666,627000.0
2010-09-23,27.6200008392334,27.65999984741211,27.510000228881836,28.3700008392334,534600.0
2010-09-24,28.100000381469727,28.93000030517578,28.020000457763672,28.940000534057617,409900.0
2010-09-27,29.020000457763672,28.639999389648438,28.600000381469727,29.15999984741211,385700.0
2010-09-28,28.809999465942383,29.350000381469727,28.09000015258789,29.469999313354492,623000.0
2010-09-29,29.389999389648438,29.81999969482422,28.959999084472656,30.190000534057617,732000.0
2010-09-30,29.989999771118164,29.200000762939453,29.010000228881836,29.989999771118164,483000.0
2010-10-01,29.440000534057617,29.350000381469727,28.809999465942383,29.540000915527344,380500.0
2010-10-04,29.530000686645508,28.40999984741211,28.260000228881836,29.6299991607666,634000.0
2010-10-05,28.790000915527344,28.690000534057617,28.469999313354492,29.309999465942383,461200.0
2010-10-06,28.670000076293945,28.299999237060547,28.049999237060547,28.940000534057617,524300.0
2010-10-07,28.600000381469727,28.530000686645508,27.760000228881836,28.860000610351562,812000.0
2010-10-08,28.59000015258789,28.959999084472656,28.56999969482422,29.110000610351562,373300.0
2010-10-11,28.81999969482422,29.030000686645508,28.520000457763672,29.25,231300.0
2010-10-12,28.860000610351562,30.899999618530273,28.799999237060547,31.0,1571900.0
2010-10-13,31.0,30.8799991607666,30.329999923706055,31.559999465942383,797800.0
2010-10-14,30.329999923706055,30.420000076293945,29.610000610351562,30.510000228881836,697500.0
2010-10-15,30.780000686645508,31.010000228881836,30.229999542236328,31.049999237060547,479000.0
2010-10-18,31.18000030517578,31.65999984741211,31.100000381469727,31.729999542236328,500700.0
2010-10-19,31.149999618530273,30.799999237060547,30.520000457763672,31.649999618530273,470800.0
2010-10-20,30.889999389648438,30.719999313354492,30.639999389648438,31.469999313354492,320600.0
2010-10-21,30.850000381469727,30.889999389648438,30.610000610351562,31.579999923706055,312000.0
2010-10-22,30.920000076293945,31.06999969482422,30.5,31.219999313354492,236600.0
2010-10-25,31.229999542236328,32.099998474121094,31.190000534057617,32.5,434600.0
2010-10-26,31.829999923706055,32.33000183105469,31.6200008392334,32.68000030517578,332300.0
2010-10-27,32.25,31.59000015258789,31.3700008392334,32.25,464100.0
2010-10-28,31.700000762939453,31.139999389648438,31.010000228881836,32.029998779296875,353900.0
2010-10-29,31.0,30.690000534057617,30.68000030517578,31.209999084472656,373400.0
2010-11-01,31.360000610351562,30.40999984741211,30.010000228881836,31.360000610351562,574600.0
2010-11-02,30.850000381469727,30.809999465942383,30.09000015258789,31.010000228881836,293200.0
2010-11-03,30.850000381469727,31.670000076293945,30.799999237060547,31.850000381469727,254200.0
2010-11-04,31.84000015258789,31.860000610351562,31.389999389648438,32.189998626708984,298400.0
2010-11-05,32.02000045776367,32.29999923706055,31.649999618530273,32.34000015258789,206600.0
2010-11-08,32.33000183105469,33.029998779296875,32.209999084472656,33.5,343800.0
2010-11-09,33.290000915527344,32.61000061035156,32.400001525878906,33.290000915527344,241100.0
2010-11-10,32.650001525878906,33.0,32.349998474121094,33.0,164500.0
2010-11-11,32.619998931884766,32.75,32.31999969482422,32.88999938964844,188200.0
2010-11-12,32.43000030517578,31.979999542236328,31.81999969482422,32.7400016784668,316900.0
2010-11-15,32.0099983215332,31.799999237060547,31.510000228881836,32.20000076293945,159700.0
2010-11-16,31.489999771118164,31.56999969482422,30.510000228881836,31.729999542236328,369200.0
2010-11-17,31.389999389648438,31.5,31.010000228881836,31.860000610351562,149900.0
2010-11-18,31.760000228881836,31.969999313354492,31.760000228881836,32.68000030517578,200200.0
2010-11-19,32.040000915527344,31.950000762939453,31.639999389648438,32.04999923706055,305000.0
2010-11-22,31.950000762939453,32.68000030517578,31.290000915527344,32.869998931884766,429900.0
2010-11-23,32.27000045776367,33.47999954223633,32.2400016784668,33.5,410700.0
2010-11-24,33.7599983215332,34.470001220703125,33.59000015258789,35.0,663700.0
2010-11-26,34.439998626708984,34.9900016784668,34.33000183105469,35.04999923706055,163100.0
2010-11-29,34.369998931884766,35.150001525878906,34.20000076293945,35.54999923706055,703000.0
2010-11-30,34.63999938964844,34.95000076293945,34.5,35.959999084472656,785000.0
2010-12-01,35.77000045776367,36.470001220703125,35.58000183105469,36.709999084472656,857500.0
2010-12-02,36.41999816894531,35.720001220703125,35.369998931884766,37.2400016784668,1628200.0
2010-12-03,34.369998931884766,35.220001220703125,33.7599983215332,35.58000183105469,1773600.0
2010-12-06,35.15999984741211,34.08000183105469,33.630001068115234,36.040000915527344,1074700.0
2010-12-07,34.61000061035156,33.86000061035156,33.7599983215332,34.91999816894531,631000.0
2010-12-08,33.86000061035156,34.40999984741211,33.40999984741211,34.65999984741211,636700.0
2010-12-09,35.310001373291016,34.7599983215332,33.72999954223633,35.349998474121094,650300.0
2010-12-10,34.93000030517578,34.709999084472656,34.22999954223633,34.93000030517578,418900.0
2010-12-13,34.959999084472656,34.0099983215332,33.79999923706055,34.970001220703125,612300.0
2010-12-14,33.779998779296875,33.15999984741211,33.0099983215332,34.209999084472656,616900.0
2010-12-15,33.0,32.790000915527344,32.0099983215332,33.41999816894531,857500.0
2010-12-16,32.61000061035156,34.09000015258789,32.599998474121094,34.33000183105469,538000.0
2010-12-17,34.16999816894531,33.150001525878906,33.150001525878906,34.18000030517578,3264000.0
2010-12-20,33.290000915527344,33.029998779296875,33.0,33.79999923706055,615200.0
2010-12-21,33.470001220703125,33.40999984741211,32.9900016784668,33.59000015258789,298800.0
2010-12-22,33.369998931884766,34.4900016784668,33.130001068115234,34.70000076293945,692300.0
2010-12-23,34.560001373291016,34.7400016784668,34.5,34.970001220703125,356800.0
2010-12-27,34.7400016784668,34.150001525878906,33.75,34.84000015258789,297800.0
2010-12-28,34.189998626708984,33.959999084472656,33.619998931884766,34.34000015258789,135100.0
2010-12-29,33.9900016784668,34.27000045776367,33.810001373291016,34.41999816894531,125700.0
2010-12-30,34.36000061035156,34.34000015258789,34.11000061035156,34.90999984741211,158000.0
2010-12-31,34.2400016784668,34.0,33.630001068115234,34.56999969482422,219800.0
2011-01-03,34.130001068115234,34.31999969482422,33.689998626708984,34.5,392400.0
2011-01-04,34.47999954223633,34.279998779296875,33.88999938964844,34.84000015258789,473900.0
2011-01-05,34.11000061035156,34.52000045776367,33.88999938964844,34.75,530500.0
2011-01-06,35.119998931884766,37.18000030517578,35.099998474121094,37.47999954223633,1240700.0
2011-01-07,37.5,37.54999923706055,36.90999984741211,38.25,801600.0
2011-01-10,37.439998626708984,37.849998474121094,36.7599983215332,38.0,523600.0
2011-01-11,37.720001220703125,37.16999816894531,36.630001068115234,37.849998474121094,667800.0
2011-01-12,37.5,37.09000015258789,37.0,37.77000045776367,260600.0
2011-01-13,37.220001220703125,37.119998931884766,36.83000183105469,37.349998474121094,263400.0
2011-01-14,37.16999816894531,37.060001373291016,36.810001373291016,37.4900016784668,577500.0
2011-01-18,36.900001525878906,36.45000076293945,36.20000076293945,37.209999084472656,527200.0
2011-01-19,36.52000045776367,35.720001220703125,35.599998474121094,36.650001525878906,618700.0
2011-01-20,35.369998931884766,36.119998931884766,35.369998931884766,36.939998626708984,535300.0
2011-01-21,36.380001068115234,35.869998931884766,35.79999923706055,36.83000183105469,350400.0
2011-01-24,35.810001373291016,36.09000015258789,35.5,36.2400016784668,260700.0
2011-01-25,35.810001373291016,36.04999923706055,35.40999984741211,36.33000183105469,276300.0
2011-01-26,36.16999816894531,36.650001525878906,35.45000076293945,36.779998779296875,374800.0
2011-01-27,36.68000030517578,37.060001373291016,36.2400016784668,37.15999984741211,367100.0
2011-01-28,37.119998931884766,36.72999954223633,36.06999969482422,37.119998931884766,547000.0
2011-01-31,36.900001525878906,37.040000915527344,36.130001068115234,37.2599983215332,571600.0
2011-02-01,37.099998474121094,37.939998626708984,36.84000015258789,38.7599983215332,571600.0
2011-02-02,37.900001525878906,36.90999984741211,36.790000915527344,37.97999954223633,466000.0
2011-02-03,36.9900016784668,38.95000076293945,36.9900016784668,39.7599983215332,1102800.0
2011-02-04,39.310001373291016,40.06999969482422,38.9900016784668,40.34000015258789,769500.0
2011-02-07,40.4900016784668,40.38999938964844,40.0,40.630001068115234,426500.0
2011-02-08,40.220001220703125,41.20000076293945,40.0099983215332,41.2400016784668,291800.0
2011-02-09,40.91999816894531,41.209999084472656,40.43000030517578,41.81999969482422,497300.0
2011-02-10,41.029998779296875,41.540000915527344,40.650001525878906,41.95000076293945,254300.0
2011-02-11,41.36000061035156,42.59000015258789,41.33000183105469,42.630001068115234,287600.0
2011-02-14,42.79999923706055,42.9900016784668,42.70000076293945,43.83000183105469,359200.0
2011-02-15,42.72999954223633,42.31999969482422,41.70000076293945,42.7599983215332,394900.0
2011-02-16,42.380001068115234,43.099998474121094,42.380001068115234,43.900001525878906,560000.0
2011-02-17,43.16999816894531,43.31999969482422,42.54999923706055,43.45000076293945,363700.0
2011-02-18,43.61000061035156,43.459999084472656,43.150001525878906,44.060001373291016,441200.0
2011-02-22,43.25,42.54999923706055,42.43000030517578,43.9900016784668,684800.0
2011-02-23,42.36000061035156,41.029998779296875,40.060001373291016,43.2400016784668,759000.0
2011-02-24,40.959999084472656,41.18000030517578,40.4900016784668,42.58000183105469,542400.0
2011-02-25,41.34000015258789,42.970001220703125,41.34000015258789,43.43000030517578,397900.0
2011-02-28,43.08000183105469,41.72999954223633,41.52000045776367,43.369998931884766,478500.0
2011-03-01,41.400001525878906,41.04999923706055,40.54999923706055,41.86000061035156,581900.0
2011-03-02,40.84000015258789,41.099998474121094,40.25,41.7400016784668,438800.0
2011-03-03,41.619998931884766,42.25,41.119998931884766,42.68000030517578,374600.0
2011-03-04,42.11000061035156,41.97999954223633,41.08000183105469,42.220001220703125,582800.0
2011-03-07,42.9900016784668,41.27000045776367,40.47999954223633,43.15999984741211,707200.0
2011-03-08,41.25,41.869998931884766,40.65999984741211,42.209999084472656,520200.0
2011-03-09,41.65999984741211,41.130001068115234,41.0,42.279998779296875,705300.0
2011-03-10,40.70000076293945,42.11000061035156,40.34000015258789,42.56999969482422,1210000.0
2011-03-11,43.02000045776367,45.77000045776367,43.02000045776367,47.54999923706055,3042800.0
2011-03-14,45.68000030517578,46.95000076293945,45.68000030517578,47.20000076293945,1068400.0
2011-03-15,45.45000076293945,47.189998626708984,44.18000030517578,47.849998474121094,1074900.0
2011-03-16,46.70000076293945,46.20000076293945,45.630001068115234,47.93000030517578,978100.0
2011-03-17,47.0,46.41999816894531,45.810001373291016,47.47999954223633,545200.0
2011-03-18,47.5,46.77000045776367,45.689998626708984,47.529998779296875,1842600.0
2011-03-21,46.90999984741211,47.25,46.189998626708984,47.93000030517578,578200.0
2011-03-22,47.25,46.470001220703125,46.38999938964844,47.41999816894531,431300.0
2011-03-23,46.54999923706055,47.27000045776367,45.97999954223633,47.529998779296875,549900.0
2011-03-24,47.470001220703125,47.84000015258789,47.02000045776367,48.43000030517578,492900.0
2011-03-25,47.83000183105469,47.650001525878906,47.540000915527344,48.45000076293945,325300.0
2011-03-28,48.45000076293945,47.939998626708984,47.5099983215332,48.66999816894531,325900.0
2011-03-29,47.650001525878906,47.790000915527344,47.34000015258789,48.130001068115234,508000.0
2011-03-30,48.0,48.709999084472656,47.75,48.880001068115234,291200.0
2011-03-31,48.709999084472656,48.130001068115234,47.95000076293945,48.84000015258789,266900.0
2011-04-01,48.599998474121094,48.45000076293945,47.849998474121094,48.869998931884766,549000.0
2011-04-04,48.630001068115234,48.279998779296875,47.650001525878906,48.779998779296875,290800.0
2011-04-05,48.150001525878906,49.810001373291016,48.150001525878906,49.95000076293945,622000.0
2011-04-06,49.91999816894531,49.849998474121094,49.0099983215332,50.150001525878906,344800.0
2011-04-07,49.560001373291016,51.099998474121094,49.209999084472656,51.459999084472656,996800.0
2011-04-08,51.720001220703125,50.689998626708984,50.099998474121094,51.720001220703125,386400.0
2011-04-11,51.20000076293945,51.119998931884766,50.689998626708984,51.81999969482422,576600.0
2011-04-12,50.869998931884766,50.5099983215332,50.41999816894531,51.720001220703125,503900.0
2011-04-13,50.79999923706055,49.79999923706055,49.29999923706055,50.95000076293945,441700.0
2011-04-14,49.45000076293945,49.59000015258789,49.0099983215332,50.029998779296875,555400.0
2011-04-15,49.470001220703125,50.06999969482422,49.040000915527344,50.43000030517578,551100.0
2011-04-18,49.84000015258789,50.119998931884766,48.619998931884766,50.40999984741211,430800.0
2011-04-19,49.939998626708984,49.779998779296875,49.060001373291016,50.45000076293945,336400.0
2011-04-20,50.5099983215332,53.02000045776367,50.5099983215332,53.11000061035156,743200.0
2011-04-21,53.79999923706055,52.880001068115234,52.31999969482422,53.9900016784668,423400.0
2011-04-25,53.290000915527344,52.720001220703125,51.959999084472656,53.88999938964844,347000.0
2011-04-26,52.7400016784668,52.56999969482422,52.25,53.16999816894531,557100.0
2011-04-27,52.599998474121094,52.90999984741211,51.75,53.08000183105469,326800.0
2011-04-28,52.90999984741211,52.810001373291016,52.119998931884766,53.220001220703125,217000.0
2011-04-29,52.95000076293945,53.189998626708984,52.34000015258789,53.369998931884766,294000.0
2011-05-02,53.689998626708984,53.36000061035156,52.75,53.970001220703125,412700.0
2011-05-03,53.11000061035156,52.400001525878906,51.72999954223633,53.36000061035156,359300.0
2011-05-04,52.290000915527344,53.06999969482422,52.0,53.540000915527344,642300.0
2011-05-05,53.150001525878906,53.130001068115234,52.150001525878906,54.220001220703125,659300.0
2011-05-06,53.470001220703125,53.77000045776367,53.220001220703125,55.70000076293945,603000.0
2011-05-09,53.9900016784668,54.56999969482422,53.5,54.81999969482422,224000.0
2011-05-10,54.720001220703125,55.04999923706055,54.150001525878906,55.439998626708984,371500.0
2011-05-11,55.099998474121094,54.29999923706055,53.529998779296875,55.25,317700.0
2011-05-12,54.20000076293945,55.90999984741211,53.40999984741211,55.95000076293945,400000.0
2011-05-13,56.11000061035156,55.5099983215332,54.939998626708984,56.869998931884766,427600.0
2011-05-16,55.5099983215332,53.349998474121094,53.33000183105469,56.0,492900.0
2011-05-17,52.900001525878906,52.22999954223633,50.9900016784668,53.189998626708984,661900.0
2011-05-18,52.33000183105469,53.77000045776367,52.25,53.95000076293945,432000.0
2011-05-19,53.75,53.45000076293945,53.20000076293945,54.099998474121094,496200.0
2011-05-20,53.20000076293945,52.5,51.43000030517578,53.279998779296875,690300.0
2011-05-23,51.4900016784668,52.40999984741211,50.43000030517578,52.880001068115234,646000.0
2011-05-24,52.5099983215332,52.04999923706055,51.77000045776367,52.7599983215332,445700.0
2011-05-25,51.7599983215332,52.83000183105469,51.54999923706055,53.18000030517578,280000.0
2011-05-26,52.970001220703125,54.54999923706055,52.84000015258789,55.16999816894531,469400.0
2011-05-27,54.81999969482422,55.25,54.40999984741211,55.290000915527344,306300.0
2011-05-31,56.2599983215332,55.97999954223633,55.29999923706055,57.16999816894531,1317300.0
2011-06-01,56.220001220703125,54.119998931884766,54.0,56.70000076293945,842600.0
2011-06-02,53.91999816894531,50.59000015258789,50.5099983215332,53.93000030517578,1406300.0
2011-06-03,49.9900016784668,51.060001373291016,48.68000030517578,51.61000061035156,1426700.0
2011-06-06,51.63999938964844,49.70000076293945,49.599998474121094,52.099998474121094,842700.0
2011-06-07,49.9900016784668,49.61000061035156,49.34000015258789,50.5,1416800.0
2011-06-08,56.33000183105469,55.900001525878906,53.099998474121094,56.83000183105469,3945000.0
2011-06-09,55.939998626708984,57.04999923706055,55.189998626708984,57.25,1179600.0
2011-06-10,56.59000015258789,56.15999984741211,55.63999938964844,57.189998626708984,943900.0
2011-06-13,56.15999984741211,57.75,55.5099983215332,58.220001220703125,1258800.0
2011-06-14,58.41999816894531,59.310001373291016,58.150001525878906,59.349998474121094,1233000.0
2011-06-15,58.630001068115234,57.029998779296875,56.900001525878906,59.400001525878906,1070900.0
2011-06-16,57.15999984741211,56.880001068115234,56.029998779296875,58.20000076293945,893200.0
2011-06-17,57.2400016784668,57.41999816894531,56.720001220703125,57.959999084472656,1093300.0
2011-06-20,57.15999984741211,58.7400016784668,57.02000045776367,59.0099983215332,816500.0
2011-06-21,59.29999923706055,62.08000183105469,59.0,62.38999938964844,1366600.0
2011-06-22,61.65999984741211,61.4900016784668,61.04999923706055,62.689998626708984,867700.0
2011-06-23,60.7400016784668,62.58000183105469,60.25,62.83000183105469,913100.0
2011-06-24,63.040000915527344,62.81999969482422,61.900001525878906,63.04999923706055,4003400.0
2011-06-27,63.65999984741211,63.16999816894531,62.529998779296875,64.8499984741211,976300.0
2011-06-28,63.68000030517578,64.19000244140625,63.25,64.52999877929688,746000.0
2011-06-29,64.55999755859375,63.349998474121094,62.93000030517578,64.88999938964844,610800.0
2011-06-30,63.349998474121094,64.58000183105469,63.310001373291016,65.2699966430664,644300.0
2011-07-01,64.79000091552734,65.18000030517578,64.12000274658203,65.3499984741211,520700.0
2011-07-05,65.18000030517578,66.81999969482422,65.08000183105469,67.02999877929688,686800.0
2011-07-06,66.68000030517578,67.08999633789062,65.58999633789062,67.20999908447266,804000.0
2011-07-07,67.8499984741211,66.69000244140625,66.5199966430664,68.80000305175781,699900.0
2011-07-08,65.87999725341797,68.69999694824219,64.0,68.73999786376953,1059600.0
2011-07-11,68.41999816894531,64.95999908447266,64.83000183105469,68.44000244140625,896400.0
2011-07-12,64.0999984741211,64.29000091552734,62.790000915527344,65.6500015258789,964600.0
2011-07-13,64.86000061035156,64.87000274658203,64.5,66.33000183105469,531900.0
2011-07-14,65.0,63.33000183105469,63.0,65.79000091552734,591600.0
2011-07-15,63.97999954223633,64.30999755859375,62.18000030517578,64.33000183105469,583300.0
2011-07-18,64.01000213623047,63.72999954223633,62.91999816894531,64.19999694824219,437000.0
2011-07-19,63.97999954223633,65.75,63.97999954223633,66.12999725341797,521200.0
2011-07-20,66.36000061035156,65.30999755859375,64.63999938964844,66.43000030517578,612600.0
2011-07-21,65.87999725341797,65.72000122070312,65.2699966430664,67.13999938964844,488800.0
2011-07-22,65.83999633789062,66.0199966430664,65.5,66.44000244140625,499000.0
2011-07-25,65.55000305175781,65.08999633789062,65.0,66.66000366210938,521300.0
2011-07-26,65.05000305175781,64.94000244140625,64.63999938964844,65.95999908447266,449700.0
2011-07-27,64.6500015258789,62.08000183105469,61.7599983215332,64.66000366210938,691100.0
2011-07-28,62.06999969482422,62.779998779296875,62.0,63.90999984741211,974700.0
2011-07-29,61.7400016784668,63.029998779296875,60.779998779296875,63.47999954223633,669100.0
2011-08-01,64.62000274658203,63.22999954223633,62.36000061035156,65.75,550300.0
2011-08-02,62.75,61.43000030517578,61.34000015258789,63.88999938964844,685500.0
2011-08-03,61.310001373291016,62.08000183105469,58.59000015258789,62.720001220703125,891600.0
2011-08-04,61.099998474121094,57.119998931884766,57.04999923706055,61.9900016784668,733300.0
2011-08-05,55.47999954223633,56.38999938964844,52.40999984741211,57.349998474121094,1388400.0
2011-08-08,52.560001373291016,50.4900016784668,48.9900016784668,53.15999984741211,1742800.0
2011-08-09,50.16999816894531,55.47999954223633,49.5099983215332,55.5099983215332,1035500.0
2011-08-10,53.90999984741211,53.08000183105469,52.66999816894531,55.63999938964844,593800.0
2011-08-11,53.34000015258789,57.15999984741211,53.130001068115234,57.93000030517578,865600.0
2011-08-12,59.84000015258789,59.38999938964844,57.349998474121094,60.56999969482422,1071300.0
2011-08-15,60.02000045776367,57.709999084472656,56.63999938964844,60.939998626708984,852400.0
2011-08-16,56.77000045776367,55.560001373291016,55.36000061035156,57.439998626708984,858900.0
2011-08-17,55.970001220703125,53.310001373291016,52.369998931884766,56.369998931884766,980700.0
2011-08-18,51.61000061035156,50.08000183105469,49.5,51.66999816894531,1008400.0
2011-08-19,49.09000015258789,49.599998474121094,48.66999816894531,52.40999984741211,1111700.0
2011-08-22,49.66999816894531,48.88999938964844,48.439998626708984,50.5,1073200.0
2011-08-23,48.939998626708984,52.689998626708984,48.279998779296875,52.790000915527344,986800.0
2011-08-24,52.68000030517578,54.2599983215332,52.0,54.5099983215332,718900.0
2011-08-25,54.72999954223633,53.47999954223633,53.189998626708984,55.970001220703125,945900.0
2011-08-26,53.20000076293945,56.47999954223633,51.709999084472656,56.65999984741211,761200.0
2011-08-29,57.779998779296875,58.970001220703125,57.0,59.45000076293945,609700.0
2011-08-30,58.83000183105469,57.59000015258789,57.27000045776367,59.560001373291016,717500.0
2011-08-31,58.130001068115234,59.08000183105469,57.93000030517578,59.90999984741211,796400.0
2011-09-01,59.2599983215332,57.599998474121094,57.31999969482422,59.65999984741211,490700.0
2011-09-02,56.130001068115234,55.33000183105469,54.95000076293945,57.2400016784668,529200.0
2011-09-06,53.2599983215332,55.369998931884766,51.63999938964844,55.59000015258789,1216400.0
2011-09-07,56.38999938964844,56.79999923706055,55.599998474121094,57.25,626800.0
2011-09-08,56.59000015258789,59.7599983215332,56.029998779296875,60.20000076293945,1895300.0
2011-09-09,62.130001068115234,68.44999694824219,62.029998779296875,68.69999694824219,4659200.0
2011-09-12,68.05999755859375,70.93000030517578,67.94999694824219,71.26000213623047,2083100.0
2011-09-13,70.26000213623047,69.95999908447266,68.05999755859375,71.41000366210938,2050700.0
2011-09-14,69.94999694824219,69.94999694824219,67.9000015258789,70.62999725341797,1391600.0
2011-09-15,70.5,70.19999694824219,69.0,70.5,851700.0
2011-09-16,69.8499984741211,70.45999908447266,69.56999969482422,70.5,1047200.0
2011-09-19,69.77999877929688,72.86000061035156,69.12999725341797,74.0,1452400.0
2011-09-20,73.62000274658203,70.18000030517578,69.83000183105469,73.91000366210938,1016100.0
2011-09-21,70.38999938964844,68.05999755859375,67.9800033569336,71.8499984741211,690400.0
2011-09-22,66.29000091552734,66.87999725341797,64.58000183105469,67.61000061035156,777500.0
2011-09-23,66.55999755859375,66.95999908447266,65.62999725341797,68.0,589700.0
2011-09-26,67.26000213623047,69.12000274658203,65.62000274658203,69.23999786376953,408900.0
2011-09-27,70.2699966430664,70.0199966430664,69.69999694824219,71.87000274658203,771200.0
2011-09-28,70.18000030517578,67.33999633789062,67.23999786376953,71.19000244140625,455900.0
2011-09-29,68.66999816894531,66.12000274658203,63.310001373291016,68.98999786376953,932400.0
2011-09-30,65.27999877929688,62.22999954223633,62.209999084472656,65.58000183105469,1139300.0
2011-10-03,61.25,61.31999969482422,60.279998779296875,64.05000305175781,821100.0
2011-10-04,60.27000045776367,62.93000030517578,58.709999084472656,63.02000045776367,1484300.0
2011-10-05,62.88999938964844,66.68000030517578,62.38999938964844,67.69999694824219,2290800.0
2011-10-06,66.37000274658203,66.61000061035156,65.80999755859375,68.0,985800.0
2011-10-07,67.08999633789062,65.58000183105469,63.75,67.9000015258789,885800.0
2011-10-10,66.75,69.23999786376953,66.61000061035156,69.69999694824219,873900.0
2011-10-11,68.61000061035156,68.3499984741211,67.30000305175781,69.37999725341797,732100.0
2011-10-12,69.0,67.7699966430664,67.30000305175781,70.68000030517578,1001400.0
2011-10-13,67.7300033569336,67.95999908447266,67.06999969482422,69.54000091552734,628700.0
2011-10-14,69.95999908447266,68.9000015258789,67.54000091552734,69.95999908447266,435300.0
2011-10-17,68.88999938964844,67.4800033569336,66.62999725341797,69.61000061035156,344100.0
2011-10-18,67.4000015258789,68.75,66.29000091552734,69.30999755859375,763300.0
2011-10-19,68.73999786376953,68.69999694824219,68.1500015258789,72.88999938964844,1308700.0
2011-10-20,69.18000030517578,67.87999725341797,66.69999694824219,70.0199966430664,661400.0
2011-10-21,67.88999938964844,68.0,67.5999984741211,70.37999725341797,889200.0
2011-10-24,68.66000366210938,70.93000030517578,68.01000213623047,71.73999786376953,1110300.0
2011-10-25,71.0,68.5999984741211,68.58000183105469,71.19999694824219,557400.0
2011-10-26,68.69999694824219,67.5999984741211,66.37999725341797,70.19000244140625,867200.0
2011-10-27,69.95999908447266,68.41999816894531,65.63999938964844,70.06999969482422,1034700.0
2011-10-28,68.16999816894531,67.52999877929688,66.45999908447266,69.0,473100.0
2011-10-31,66.75,67.29000091552734,64.02999877929688,68.79000091552734,733200.0
2011-11-01,65.66000366210938,70.33000183105469,65.0,71.69999694824219,1940100.0
2011-11-02,72.05000305175781,71.02999877929688,70.58000183105469,72.48999786376953,1080100.0
2011-11-03,72.11000061035156,71.26000213623047,70.01000213623047,72.12000274658203,928500.0
2011-11-04,70.91000366210938,74.23999786376953,70.0999984741211,75.0,1552800.0
2011-11-07,74.95999908447266,74.0,73.12000274658203,75.69000244140625,1234100.0
2011-11-08,74.9000015258789,73.4000015258789,71.52999877929688,75.44999694824219,699800.0
2011-11-09,71.69000244140625,71.12999725341797,70.51000213623047,73.0,723500.0
2011-11-10,72.16000366210938,72.1500015258789,71.41000366210938,73.45999908447266,890100.0
2011-11-11,72.9000015258789,72.3499984741211,71.6500015258789,73.48999786376953,759800.0
2011-11-14,72.7699966430664,71.77999877929688,71.20999908447266,73.4000015258789,699400.0
2011-11-15,71.55000305175781,72.51000213623047,70.6500015258789,72.9800033569336,438300.0
