Date,acrxopen,acrxclose,acrxlow,acrxhigh,acrxvolume
2012-06-13,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,0
2012-06-14,3.200000047683716,3.1500000953674316,3.0999999046325684,3.200000047683716,4400
2012-06-15,3.1500000953674316,3.0399999618530273,2.7699999809265137,3.1500000953674316,9800
2012-06-18,2.940000057220459,2.9000000953674316,2.9000000953674316,2.9800000190734863,2300
2012-06-19,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,400
2012-06-20,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0
2012-06-21,3.009999990463257,3.049999952316284,3.009999990463257,3.069999933242798,3500
2012-06-22,3.180000066757202,3.049999952316284,3.049999952316284,3.25,18600
2012-06-25,3.109999895095825,3.0999999046325684,3.0999999046325684,3.3499999046325684,3600
2012-06-26,3.140000104904175,3.2899999618530273,3.140000104904175,3.2899999618530273,1300
2012-06-27,3.25,3.25,3.25,3.259999990463257,3700
2012-06-28,3.2100000381469727,3.2899999618530273,3.2100000381469727,3.2899999618530273,500
2012-06-29,3.299999952316284,3.25,3.200000047683716,3.859999895095825,45000
2012-07-02,3.259999990463257,3.299999952316284,3.259999990463257,3.490000009536743,27600
2012-07-03,3.5899999141693115,3.25,3.25,3.5899999141693115,21700
2012-07-05,3.2799999713897705,3.2200000286102295,3.200000047683716,3.3499999046325684,24000
2012-07-06,3.2200000286102295,3.25,3.1700000762939453,3.25,26700
2012-07-09,3.25,3.25,3.240000009536743,3.4000000953674316,78600
2012-07-10,3.299999952316284,3.2100000381469727,3.200000047683716,3.3499999046325684,48200
2012-07-11,3.319999933242798,3.2899999618530273,3.259999990463257,3.3499999046325684,73600
2012-07-12,3.3399999141693115,3.430000066757202,3.299999952316284,3.700000047683716,118500
2012-07-13,3.430000066757202,3.4000000953674316,3.380000114440918,3.5999999046325684,14900
2012-07-16,3.4000000953674316,3.299999952316284,3.200000047683716,3.4000000953674316,110100
2012-07-17,3.190000057220459,3.309999942779541,3.190000057220459,3.4000000953674316,38000
2012-07-18,3.390000104904175,3.299999952316284,3.299999952316284,3.4000000953674316,24400
2012-07-19,3.3499999046325684,3.3299999237060547,3.2699999809265137,3.3499999046325684,18900
2012-07-20,3.240000009536743,3.299999952316284,3.2200000286102295,3.299999952316284,14200
2012-07-23,3.2699999809265137,3.0999999046325684,3.069999933242798,3.2699999809265137,19100
2012-07-24,3.1700000762939453,3.109999895095825,3.0999999046325684,3.1700000762939453,14700
2012-07-25,3.049999952316284,2.859999895095825,2.7699999809265137,3.069999933242798,49700
2012-07-26,2.7799999713897705,2.7699999809265137,2.7699999809265137,2.880000114440918,28800
2012-07-27,2.7699999809265137,2.7899999618530273,2.7699999809265137,2.8299999237060547,9300
2012-07-30,2.7899999618530273,2.9700000286102295,2.7899999618530273,3.0399999618530273,32400
2012-07-31,3.0,2.9200000762939453,2.869999885559082,3.0,24300
2012-08-01,3.0,2.680000066757202,2.5399999618530273,3.0,39400
2012-08-02,2.7200000286102295,2.890000104904175,2.7200000286102295,3.049999952316284,19900
2012-08-03,3.0,3.0199999809265137,2.9000000953674316,3.0899999141693115,27200
2012-08-06,2.9800000190734863,2.950000047683716,2.8499999046325684,2.990000009536743,19300
2012-08-07,3.0199999809265137,3.0899999141693115,2.9600000381469727,3.0999999046325684,16500
2012-08-08,3.0299999713897705,3.0,3.0,3.0299999713897705,2700
2012-08-09,3.0799999237060547,3.069999933242798,3.049999952316284,3.0999999046325684,10300
2012-08-10,3.0,3.0,2.950000047683716,3.0,8500
2012-08-13,3.0799999237060547,3.0,2.950000047683716,3.0799999237060547,47000
2012-08-14,2.950000047683716,2.950000047683716,2.950000047683716,3.0999999046325684,24600
2012-08-15,2.990000009536743,2.990000009536743,2.9800000190734863,3.0899999141693115,2900
2012-08-16,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,0
2012-08-17,2.9700000286102295,2.990000009536743,2.9700000286102295,3.0799999237060547,4100
2012-08-20,2.990000009536743,3.0,2.990000009536743,3.0199999809265137,2100
2012-08-21,2.990000009536743,2.9800000190734863,2.940000057220459,2.990000009536743,6300
2012-08-22,2.9800000190734863,2.950000047683716,2.9000000953674316,3.0,19300
2012-08-23,2.950000047683716,2.890000104904175,2.8299999237060547,3.0,16300
2012-08-24,2.880000114440918,2.950000047683716,2.8399999141693115,3.049999952316284,9200
2012-08-27,2.950000047683716,2.9000000953674316,2.8499999046325684,2.950000047683716,1500
2012-08-28,2.940000057220459,3.0,2.940000057220459,3.0,20900
2012-08-29,3.0,3.0,2.990000009536743,3.049999952316284,15100
2012-08-30,3.0299999713897705,2.9800000190734863,2.950000047683716,3.0299999713897705,5100
2012-08-31,3.0,3.0,2.950000047683716,3.0899999141693115,29000
2012-09-04,2.950000047683716,2.940000057220459,2.9000000953674316,2.950000047683716,47200
2012-09-05,2.940000057220459,2.940000057220459,2.940000057220459,3.069999933242798,1700
2012-09-06,2.940000057220459,2.9800000190734863,2.9000000953674316,3.0,12800
2012-09-07,3.0199999809265137,3.0199999809265137,3.0,3.0199999809265137,3300
2012-09-10,3.0899999141693115,3.2100000381469727,3.0199999809265137,3.25,21800
2012-09-11,3.190000057220459,3.2100000381469727,3.1500000953674316,3.259999990463257,16500
2012-09-12,3.299999952316284,3.25,3.069999933242798,3.299999952316284,36500
2012-09-13,3.25,3.4000000953674316,3.25,3.490000009536743,34100
2012-09-14,3.5,3.4000000953674316,3.359999895095825,3.509999990463257,11300
2012-09-17,3.359999895095825,3.450000047683716,3.3499999046325684,3.450000047683716,26700
2012-09-18,3.430000066757202,3.430000066757202,3.2799999713897705,3.880000114440918,637000
2012-09-19,3.450000047683716,3.5,3.450000047683716,3.6500000953674316,48600
2012-09-20,3.4600000381469727,3.5,3.450000047683716,3.5,29300
2012-09-21,3.4600000381469727,3.299999952316284,3.259999990463257,3.5199999809265137,98400
2012-09-24,3.3399999141693115,3.369999885559082,3.3299999237060547,3.450000047683716,54400
2012-09-25,3.390000104904175,3.25,3.200000047683716,3.4000000953674316,35600
2012-09-26,3.25,3.1700000762939453,3.0999999046325684,3.25,3100
2012-09-27,3.2100000381469727,3.1500000953674316,3.0999999046325684,3.319999933242798,43500
2012-09-28,3.200000047683716,3.190000057220459,3.1500000953674316,3.259999990463257,12700
2012-10-01,3.1700000762939453,3.200000047683716,3.1700000762939453,3.2200000286102295,19200
2012-10-02,3.200000047683716,3.180000066757202,3.109999895095825,3.2699999809265137,48100
2012-10-03,3.1700000762939453,3.1600000858306885,3.0999999046325684,3.2300000190734863,16400
2012-10-04,3.2100000381469727,3.0899999141693115,3.0199999809265137,3.2100000381469727,36000
2012-10-05,3.0999999046325684,3.0399999618530273,3.0399999618530273,3.130000114440918,68600
2012-10-08,3.0299999713897705,2.990000009536743,2.9800000190734863,3.2200000286102295,57900
2012-10-09,3.0799999237060547,3.0899999141693115,3.0399999618530273,3.0999999046325684,5600
2012-10-10,3.180000066757202,3.0899999141693115,3.0899999141693115,3.2100000381469727,31300
2012-10-11,3.140000104904175,3.130000114440918,3.0999999046325684,3.2799999713897705,29600
2012-10-12,3.0999999046325684,3.0,2.9700000286102295,3.0999999046325684,78400
2012-10-15,3.0,3.0,2.9800000190734863,3.009999990463257,51100
2012-10-16,3.0,2.990000009536743,2.9700000286102295,3.0,35600
2012-10-17,3.0199999809265137,3.0,2.9800000190734863,3.0199999809265137,8800
2012-10-18,3.0,3.0399999618530273,2.990000009536743,3.0399999618530273,32700
2012-10-19,3.0999999046325684,3.0999999046325684,3.059999942779541,3.1700000762939453,47600
2012-10-22,3.1500000953674316,3.200000047683716,3.130000114440918,3.2300000190734863,77800
2012-10-23,3.140000104904175,3.1500000953674316,3.140000104904175,3.200000047683716,16100
2012-10-24,3.25,3.2300000190734863,3.140000104904175,3.25,13400
2012-10-25,3.2799999713897705,3.1700000762939453,3.1600000858306885,3.2899999618530273,16500
2012-10-26,3.25,3.109999895095825,3.0999999046325684,3.259999990463257,30900
2012-10-31,3.069999933242798,3.0,2.9800000190734863,3.0999999046325684,23500
2012-11-01,2.9800000190734863,2.990000009536743,2.9800000190734863,3.0399999618530273,14000
2012-11-02,3.0,2.990000009536743,2.9800000190734863,3.0,17900
2012-11-05,3.0899999141693115,2.9200000762939453,2.9000000953674316,3.0899999141693115,15300
2012-11-06,2.9200000762939453,2.9000000953674316,2.8299999237060547,2.9600000381469727,16400
2012-11-07,2.7200000286102295,2.75,2.2699999809265137,2.950000047683716,100200
2012-11-08,2.75,2.859999895095825,2.75,2.880000114440918,24900
2012-11-09,2.880000114440918,3.009999990463257,2.799999952316284,3.0899999141693115,14600
2012-11-12,3.0,3.0999999046325684,2.9200000762939453,3.1500000953674316,49800
2012-11-13,3.1500000953674316,3.390000104904175,3.140000104904175,3.549999952316284,194200
2012-11-14,3.5199999809265137,3.200000047683716,3.1700000762939453,3.549999952316284,81600
2012-11-15,4.150000095367432,3.930000066757202,3.3499999046325684,4.550000190734863,2101800
2012-11-16,3.799999952316284,3.6500000953674316,3.6500000953674316,3.9100000858306885,256300
2012-11-19,3.740000009536743,3.9000000953674316,3.609999895095825,3.9000000953674316,136500
2012-11-20,3.9000000953674316,4.239999771118164,3.799999952316284,4.650000095367432,311500
2012-11-21,3.9000000953674316,4.269999980926514,3.7899999618530273,4.340000152587891,402600
2012-11-23,4.199999809265137,4.150000095367432,4.090000152587891,4.5,171300
2012-11-26,4.400000095367432,4.96999979019165,4.269999980926514,5.190000057220459,290000
2012-11-27,5.050000190734863,4.670000076293945,4.559999942779541,5.25,314900
2012-11-28,4.579999923706055,4.71999979019165,4.360000133514404,5.0,143500
2012-11-29,4.690000057220459,4.610000133514404,4.550000190734863,4.800000190734863,156700
2012-11-30,4.690000057220459,4.260000228881836,4.099999904632568,4.690000057220459,347300
2012-12-03,4.480000019073486,4.159999847412109,4.0,4.480000019073486,168800
2012-12-04,4.099999904632568,3.940000057220459,3.9000000953674316,4.119999885559082,181800
2012-12-05,3.809999942779541,3.6500000953674316,3.549999952316284,3.8299999237060547,393600
2012-12-06,3.5899999141693115,3.309999942779541,3.299999952316284,3.700000047683716,365800
2012-12-07,3.6500000953674316,3.440000057220459,3.4200000762939453,3.7100000381469727,3612700
2012-12-10,3.4100000858306885,3.309999942779541,3.309999942779541,3.5399999618530273,421800
2012-12-11,3.299999952316284,3.4600000381469727,3.299999952316284,3.559999942779541,696900
2012-12-12,3.4700000286102295,3.430000066757202,3.359999895095825,3.5199999809265137,297700
2012-12-13,3.4000000953674316,3.859999895095825,3.4000000953674316,3.859999895095825,989000
2012-12-14,3.8499999046325684,4.079999923706055,3.7100000381469727,4.119999885559082,559500
2012-12-17,4.059999942779541,3.9100000858306885,3.8399999141693115,4.230000019073486,482400
2012-12-18,3.9000000953674316,3.990000009536743,3.7300000190734863,4.099999904632568,296200
2012-12-19,3.9800000190734863,4.0,3.880000114440918,4.099999904632568,244800
2012-12-20,4.010000228881836,3.940000057220459,3.809999942779541,4.019999980926514,277700
2012-12-21,3.869999885559082,3.9000000953674316,3.7699999809265137,3.950000047683716,161000
2012-12-24,3.869999885559082,3.880000114440918,3.809999942779541,3.9600000381469727,48000
2012-12-26,3.990000009536743,3.9800000190734863,3.819999933242798,3.990000009536743,138200
2012-12-27,3.9800000190734863,3.9600000381469727,3.799999952316284,3.9800000190734863,109900
2012-12-28,3.9700000286102295,3.880000114440918,3.8399999141693115,3.9700000286102295,36300
2012-12-31,3.890000104904175,4.260000228881836,3.7699999809265137,4.360000133514404,314800
2013-01-02,4.369999885559082,4.590000152587891,4.340000152587891,4.849999904632568,548200
2013-01-03,4.639999866485596,4.610000133514404,4.449999809265137,4.699999809265137,177400
2013-01-04,4.590000152587891,4.639999866485596,4.510000228881836,4.679999828338623,92400
2013-01-07,4.539999961853027,4.5,4.420000076293945,4.679999828338623,153400
2013-01-08,4.489999771118164,4.400000095367432,4.119999885559082,4.489999771118164,124100
2013-01-09,4.429999828338623,4.329999923706055,4.25,4.550000190734863,95100
2013-01-10,4.400000095367432,4.329999923706055,4.239999771118164,4.400000095367432,52700
2013-01-11,4.360000133514404,4.389999866485596,4.269999980926514,4.429999828338623,39000
2013-01-14,4.449999809265137,4.539999961853027,4.230000019073486,4.800000190734863,229100
2013-01-15,4.559999942779541,4.909999847412109,4.489999771118164,4.920000076293945,695800
2013-01-16,5.0,4.900000095367432,4.800000190734863,5.150000095367432,352000
2013-01-17,4.920000076293945,4.869999885559082,4.710000038146973,4.920000076293945,179600
2013-01-18,4.909999847412109,5.239999771118164,4.820000171661377,5.300000190734863,305300
2013-01-22,5.289999961853027,5.590000152587891,5.269999980926514,5.829999923706055,806600
2013-01-23,5.480000019073486,5.559999942779541,5.349999904632568,5.75,337300
2013-01-24,5.590000152587891,5.380000114440918,5.269999980926514,5.590000152587891,240800
2013-01-25,5.349999904632568,5.139999866485596,4.820000171661377,5.449999809265137,347700
2013-01-28,5.139999866485596,5.150000095367432,5.0,5.309999942779541,138500
2013-01-29,5.159999847412109,5.329999923706055,5.099999904632568,5.389999866485596,189800
2013-01-30,5.599999904632568,5.119999885559082,5.019999980926514,5.630000114440918,345200
2013-01-31,5.150000095367432,5.369999885559082,5.099999904632568,5.400000095367432,104100
2013-02-01,5.349999904632568,5.320000171661377,5.21999979019165,5.699999809265137,175600
2013-02-04,5.340000152587891,5.309999942779541,5.199999809265137,5.5,315100
2013-02-05,5.369999885559082,5.309999942779541,5.239999771118164,5.400000095367432,96500
2013-02-06,5.340000152587891,5.210000038146973,5.159999847412109,5.5,198900
2013-02-07,5.25,5.039999961853027,4.900000095367432,5.510000228881836,232900
2013-02-08,5.099999904632568,5.289999961853027,4.980000019073486,5.309999942779541,152600
2013-02-11,5.300000190734863,5.449999809265137,5.210000038146973,5.539999961853027,218500
2013-02-12,5.5,5.559999942779541,5.320000171661377,5.570000171661377,186000
2013-02-13,5.599999904632568,5.78000020980835,5.46999979019165,5.96999979019165,557700
2013-02-14,5.699999809265137,5.599999904632568,5.5,5.78000020980835,183600
2013-02-15,5.599999904632568,5.429999828338623,5.400000095367432,5.650000095367432,125200
2013-02-19,5.449999809265137,5.599999904632568,5.409999847412109,5.650000095367432,235100
2013-02-20,5.639999866485596,5.519999980926514,5.480000019073486,5.809999942779541,238900
2013-02-21,5.480000019073486,5.389999866485596,5.099999904632568,5.480000019073486,349100
2013-02-22,5.460000038146973,5.329999923706055,5.210000038146973,5.460000038146973,64000
2013-02-25,5.389999866485596,5.230000019073486,5.210000038146973,5.400000095367432,95900
2013-02-26,5.329999923706055,5.099999904632568,5.079999923706055,5.329999923706055,59800
2013-02-27,5.079999923706055,4.989999771118164,4.909999847412109,5.119999885559082,213800
2013-02-28,5.0,5.0,4.949999809265137,5.139999866485596,161800
2013-03-01,4.960000038146973,4.960000038146973,4.929999828338623,5.019999980926514,192200
2013-03-04,5.0,4.980000019073486,4.869999885559082,5.150000095367432,196400
2013-03-05,5.599999904632568,4.960000038146973,4.889999866485596,5.619999885559082,918300
2013-03-06,5.039999961853027,5.300000190734863,4.96999979019165,5.369999885559082,585700
2013-03-07,5.360000133514404,4.96999979019165,4.75,5.400000095367432,411900
2013-03-08,4.900000095367432,4.909999847412109,4.840000152587891,5.130000114440918,237800
2013-03-11,4.920000076293945,5.039999961853027,4.800000190734863,5.099999904632568,226500
2013-03-12,5.090000152587891,4.989999771118164,4.880000114440918,5.150000095367432,157300
2013-03-13,5.019999980926514,4.789999961853027,4.710000038146973,5.099999904632568,255000
2013-03-14,4.78000020980835,4.53000020980835,4.449999809265137,4.789999961853027,416500
2013-03-15,4.409999847412109,4.619999885559082,4.309999942779541,4.840000152587891,691600
2013-03-18,4.71999979019165,4.710000038146973,4.579999923706055,4.849999904632568,172700
2013-03-19,4.739999771118164,4.510000228881836,4.5,4.840000152587891,410200
2013-03-20,4.579999923706055,4.699999809265137,4.449999809265137,4.800000190734863,192300
2013-03-21,4.71999979019165,4.949999809265137,4.659999847412109,4.960000038146973,451000
2013-03-22,5.010000228881836,5.320000171661377,5.0,5.5,616600
2013-03-25,5.289999961853027,5.239999771118164,5.170000076293945,5.519999980926514,454400
2013-03-26,5.269999980926514,5.230000019073486,5.190000057220459,5.489999771118164,218100
2013-03-27,5.239999771118164,5.21999979019165,4.980000019073486,5.269999980926514,210300
2013-03-28,5.420000076293945,5.159999847412109,5.099999904632568,5.429999828338623,179100
2013-04-01,5.150000095367432,4.909999847412109,4.760000228881836,5.150000095367432,306500
2013-04-02,4.940000057220459,4.940000057220459,4.889999866485596,5.090000152587891,158400
2013-04-03,4.900000095367432,4.96999979019165,4.659999847412109,4.989999771118164,233000
2013-04-04,4.929999828338623,4.900000095367432,4.699999809265137,4.940000057220459,245000
2013-04-05,4.800000190734863,5.03000020980835,4.710000038146973,5.090000152587891,178600
2013-04-08,5.389999866485596,5.25,5.099999904632568,5.389999866485596,344600
2013-04-09,5.320000171661377,5.519999980926514,5.309999942779541,5.699999809265137,555400
2013-04-10,5.670000076293945,5.53000020980835,5.480000019073486,5.670000076293945,344600
2013-04-11,5.550000190734863,6.0,5.550000190734863,6.130000114440918,774300
2013-04-12,6.059999942779541,6.03000020980835,5.920000076293945,6.170000076293945,520300
2013-04-15,6.050000190734863,5.78000020980835,5.699999809265137,6.079999923706055,432900
2013-04-16,5.880000114440918,5.559999942779541,5.409999847412109,5.880000114440918,522400
2013-04-17,5.46999979019165,5.46999979019165,5.420000076293945,5.739999771118164,171000
2013-04-18,5.460000038146973,5.610000133514404,5.349999904632568,5.670000076293945,131100
2013-04-19,5.690000057220459,5.860000133514404,5.639999866485596,5.929999828338623,193100
2013-04-22,5.929999828338623,5.889999866485596,5.760000228881836,6.0,94300
2013-04-23,5.960000038146973,6.150000095367432,5.909999847412109,6.349999904632568,487800
2013-04-24,6.150000095367432,6.019999980926514,5.75,6.150000095367432,331100
2013-04-25,6.050000190734863,5.900000095367432,5.800000190734863,6.119999885559082,249100
2013-04-26,5.840000152587891,5.869999885559082,5.800000190734863,6.0,52100
2013-04-29,5.940000057220459,5.900000095367432,5.769999980926514,5.980000019073486,107200
2013-04-30,5.900000095367432,5.860000133514404,5.820000171661377,6.03000020980835,109300
2013-05-01,5.880000114440918,5.550000190734863,5.519999980926514,5.980000019073486,265400
2013-05-02,5.619999885559082,5.829999923706055,5.610000133514404,5.940000057220459,205700
2013-05-03,5.980000019073486,5.789999961853027,5.730000019073486,5.980000019073486,189000
2013-05-06,5.849999904632568,6.019999980926514,5.690000057220459,6.019999980926514,139400
2013-05-07,6.019999980926514,6.340000152587891,5.980000019073486,6.349999904632568,528400
2013-05-08,6.400000095367432,5.900000095367432,5.860000133514404,6.400000095367432,397100
2013-05-09,5.860000133514404,6.110000133514404,5.699999809265137,6.150000095367432,223500
2013-05-10,6.03000020980835,6.289999961853027,6.03000020980835,6.389999866485596,250500
2013-05-13,6.300000190734863,6.329999923706055,6.210000038146973,6.460000038146973,164300
2013-05-14,6.389999866485596,7.099999904632568,6.329999923706055,7.210000038146973,544400
2013-05-15,7.159999847412109,7.119999885559082,7.0,7.300000190734863,406500
2013-05-16,7.170000076293945,7.190000057220459,7.0,7.260000228881836,349600
2013-05-17,7.260000228881836,6.679999828338623,6.5,7.260000228881836,337500
2013-05-20,6.650000095367432,6.460000038146973,6.440000057220459,6.929999828338623,451500
2013-05-21,7.119999885559082,6.400000095367432,6.329999923706055,7.420000076293945,1916700
2013-05-22,6.519999980926514,7.260000228881836,6.449999809265137,7.300000190734863,995700
2013-05-23,7.260000228881836,7.449999809265137,6.800000190734863,7.650000095367432,643100
2013-05-24,7.5,7.860000133514404,7.360000133514404,8.020000457763672,568200
2013-05-28,8.100000381469727,8.359999656677246,7.949999809265137,8.59000015258789,943000
2013-05-29,8.359999656677246,8.300000190734863,8.109999656677246,8.5,545600
2013-05-30,8.420000076293945,8.949999809265137,8.300000190734863,9.4399995803833,734700
2013-05-31,8.949999809265137,8.90999984741211,8.75,9.3100004196167,611300
2013-06-03,9.100000381469727,8.75,7.789999961853027,9.100000381469727,790600
2013-06-04,8.6899995803833,8.279999732971191,8.109999656677246,8.6899995803833,285700
2013-06-05,8.3100004196167,8.1899995803833,7.960000038146973,8.460000038146973,342400
2013-06-06,8.1899995803833,8.5,8.010000228881836,8.539999961853027,1371100
2013-06-07,8.680000305175781,8.6899995803833,8.34000015258789,8.90999984741211,357900
2013-06-10,8.8100004196167,9.600000381469727,8.670000076293945,9.630000114440918,696600
2013-06-11,9.600000381469727,10.0,9.489999771118164,10.430000305175781,944300
2013-06-12,10.100000381469727,9.6899995803833,9.600000381469727,10.59000015258789,496300
2013-06-13,9.539999961853027,9.289999961853027,8.9399995803833,9.649999618530273,577700
2013-06-14,9.260000228881836,9.630000114440918,9.140000343322754,9.90999984741211,313400
2013-06-17,9.829999923706055,9.920000076293945,9.529999732971191,10.100000381469727,473100
2013-06-18,10.0,9.600000381469727,9.399999618530273,10.130000114440918,353400
2013-06-19,9.649999618530273,9.34000015258789,9.220000267028809,9.680000305175781,299300
2013-06-20,9.15999984741211,8.869999885559082,8.75,9.239999771118164,409300
2013-06-21,8.90999984741211,8.90999984741211,8.699999809265137,9.069999694824219,276900
2013-06-24,8.869999885559082,8.670000076293945,8.3100004196167,9.0,405600
2013-06-25,8.6899995803833,8.40999984741211,8.229999542236328,8.819999694824219,256700
2013-06-26,8.420000076293945,8.680000305175781,8.399999618530273,8.739999771118164,206800
2013-06-27,8.789999961853027,8.960000038146973,8.640000343322754,9.029999732971191,314400
2013-06-28,8.9399995803833,9.270000457763672,8.890000343322754,9.350000381469727,3061900
2013-07-01,9.3100004196167,9.850000381469727,9.149999618530273,9.930000305175781,423000
2013-07-02,9.920000076293945,10.550000190734863,9.859999656677246,11.770000457763672,1828700
2013-07-03,10.670000076293945,10.100000381469727,9.890000343322754,10.670000076293945,496200
2013-07-05,10.1899995803833,10.289999961853027,9.979999542236328,10.329999923706055,303600
2013-07-08,10.710000038146973,11.380000114440918,10.420000076293945,11.399999618530273,1055500
2013-07-09,11.380000114440918,11.0,10.829999923706055,11.649999618530273,765300
2013-07-10,11.130000114440918,11.890000343322754,10.949999809265137,12.25,799200
2013-07-11,12.140000343322754,12.729999542236328,11.949999809265137,12.979999542236328,1007200
2013-07-12,13.0,12.229999542236328,12.039999961853027,13.279999732971191,823800
2013-07-15,12.380000114440918,12.380000114440918,12.199999809265137,12.75,393500
2013-07-16,12.329999923706055,11.970000267028809,11.460000038146973,12.520000457763672,664500
2013-07-17,11.979999542236328,11.920000076293945,11.75,12.279999732971191,465600
2013-07-18,12.329999923706055,12.479999542236328,12.149999618530273,12.75,2752000
2013-07-19,12.390000343322754,12.479999542236328,12.350000381469727,12.65999984741211,399700
2013-07-22,12.670000076293945,13.119999885559082,12.5600004196167,13.470000267028809,1211200
2013-07-23,13.199999809265137,12.319999694824219,12.279999732971191,13.5,890800
2013-07-24,12.319999694824219,12.329999923706055,11.949999809265137,12.430000305175781,755200
2013-07-25,12.260000228881836,12.130000114440918,12.069999694824219,12.569999694824219,429600
2013-07-26,12.010000228881836,12.0,11.649999618530273,12.289999961853027,648000
2013-07-29,11.989999771118164,11.75,11.430000305175781,11.989999771118164,644300
2013-07-30,11.75,11.739999771118164,11.579999923706055,11.90999984741211,271300
2013-07-31,11.710000038146973,11.649999618530273,11.520000457763672,11.869999885559082,725300
2013-08-01,11.75,11.850000381469727,11.729999542236328,11.920000076293945,382100
2013-08-02,11.829999923706055,12.239999771118164,11.829999923706055,12.5,459100
2013-08-05,12.279999732971191,11.960000038146973,11.800000190734863,12.279999732971191,381300
2013-08-06,11.949999809265137,11.4399995803833,11.319999694824219,11.989999771118164,624900
2013-08-07,11.399999618530273,11.489999771118164,11.300000190734863,11.729999542236328,460900
2013-08-08,11.5,10.9399995803833,10.850000381469727,11.680000305175781,887200
2013-08-09,10.890000343322754,11.119999885559082,10.649999618530273,11.3100004196167,566900
2013-08-12,11.069999694824219,10.819999694824219,10.710000038146973,11.069999694824219,459400
2013-08-13,10.819999694824219,9.680000305175781,9.619999885559082,10.899999618530273,1550600
2013-08-14,9.720000267028809,10.149999618530273,9.390000343322754,10.170000076293945,824600
2013-08-15,9.970000267028809,9.789999961853027,9.579999923706055,10.029999732971191,501100
2013-08-16,9.739999771118164,9.369999885559082,9.270000457763672,9.899999618530273,510300
2013-08-19,9.34000015258789,9.050000190734863,8.989999771118164,9.630000114440918,520200
2013-08-20,9.0600004196167,9.15999984741211,8.949999809265137,9.350000381469727,348700
2013-08-21,9.119999885559082,9.359999656677246,8.9399995803833,9.520000457763672,418400
2013-08-22,9.399999618530273,9.829999923706055,9.399999618530273,9.920000076293945,326100
2013-08-23,9.90999984741211,9.880000114440918,9.5,10.0600004196167,410000
2013-08-26,9.90999984741211,10.069999694824219,9.90999984741211,10.489999771118164,452300
2013-08-27,9.970000267028809,9.819999694824219,9.680000305175781,9.989999771118164,320300
2013-08-28,9.8100004196167,10.170000076293945,9.699999809265137,10.289999961853027,281000
2013-08-29,10.15999984741211,10.100000381469727,10.0,10.399999618530273,291000
2013-08-30,10.130000114440918,9.90999984741211,9.800000190734863,10.329999923706055,237600
2013-09-03,10.020000457763672,9.789999961853027,9.640000343322754,10.149999618530273,210800
2013-09-04,9.829999923706055,10.329999923706055,9.699999809265137,10.59000015258789,418700
2013-09-05,10.359999656677246,10.460000038146973,10.289999961853027,10.640000343322754,224500
2013-09-06,10.489999771118164,10.489999771118164,10.0,10.579999923706055,207000
2013-09-09,10.489999771118164,10.460000038146973,10.289999961853027,10.75,230700
2013-09-10,10.5,11.270000457763672,10.300000190734863,11.270000457763672,467900
2013-09-11,11.229999542236328,10.619999885559082,10.449999809265137,11.359999656677246,336900
2013-09-12,10.59000015258789,10.550000190734863,10.319999694824219,10.640000343322754,160000
2013-09-13,10.5600004196167,10.680000305175781,10.430000305175781,10.84000015258789,155100
2013-09-16,10.770000457763672,10.739999771118164,10.5600004196167,10.90999984741211,167800
2013-09-17,10.710000038146973,10.430000305175781,10.350000381469727,10.829999923706055,315300
2013-09-18,10.4399995803833,10.239999771118164,10.010000228881836,10.510000228881836,543700
2013-09-19,10.270000457763672,10.100000381469727,10.069999694824219,10.40999984741211,577300
2013-09-20,10.479999542236328,10.970000267028809,10.479999542236328,11.239999771118164,1647300
2013-09-23,11.0600004196167,11.220000267028809,10.859999656677246,11.520000457763672,951900
2013-09-24,11.369999885559082,10.850000381469727,10.6899995803833,11.479999542236328,518100
2013-09-25,10.819999694824219,10.649999618530273,10.619999885559082,10.979999542236328,434200
2013-09-26,10.670000076293945,10.609999656677246,10.350000381469727,10.789999961853027,757100
2013-09-27,10.5600004196167,10.59000015258789,10.510000228881836,10.869999885559082,469800
2013-09-30,10.829999923706055,10.779999732971191,10.350000381469727,10.829999923706055,763600
2013-10-01,10.779999732971191,11.100000381469727,10.5600004196167,11.119999885559082,849900
2013-10-02,11.039999961853027,10.859999656677246,10.680000305175781,11.149999618530273,591300
2013-10-03,10.90999984741211,10.579999923706055,10.399999618530273,10.90999984741211,576400
2013-10-04,10.609999656677246,10.960000038146973,10.569999694824219,11.079999923706055,612900
2013-10-07,10.970000267028809,10.3100004196167,10.1899995803833,11.0,885400
2013-10-08,10.420000076293945,9.34000015258789,9.119999885559082,10.460000038146973,1058400
2013-10-09,9.5600004196167,8.680000305175781,8.5,9.579999923706055,974700
2013-10-10,9.020000457763672,8.800000190734863,8.670000076293945,9.329999923706055,1029200
2013-10-11,8.729999542236328,8.800000190734863,8.600000381469727,8.9399995803833,584400
2013-10-14,8.699999809265137,8.15999984741211,8.029999732971191,8.699999809265137,1000100
2013-10-15,8.260000228881836,8.149999618530273,8.109999656677246,8.600000381469727,777500
