Date,cmiopen,cmiclose,cmilow,cmihigh,cmivolume
2008-09-30,42.58000183105469,43.720001220703125,40.06999969482422,44.16999816894531,7678800.0
2008-10-01,44.0,42.77000045776367,42.189998626708984,45.630001068115234,5243700.0
2008-10-02,41.72999954223633,38.13999938964844,38.13999938964844,41.75,5973500.0
2008-10-03,38.0099983215332,37.09000015258789,36.7599983215332,40.04999923706055,6875700.0
2008-10-06,34.34000015258789,36.08000183105469,32.689998626708984,36.560001373291016,5505600.0
2008-10-07,36.61000061035156,34.939998626708984,34.849998474121094,38.81999969482422,5781600.0
2008-10-08,33.20000076293945,35.349998474121094,33.099998474121094,38.2400016784668,6738700.0
2008-10-09,36.58000183105469,32.650001525878906,32.58000183105469,37.439998626708984,4707200.0
2008-10-10,30.360000610351562,31.989999771118164,28.520000457763672,34.09000015258789,7206800.0
2008-10-13,33.93000030517578,39.04999923706055,33.439998626708984,39.04999923706055,4665000.0
2008-10-14,41.91999816894531,35.0,33.29999923706055,43.400001525878906,5397700.0
2008-10-15,34.5,30.06999969482422,29.950000762939453,34.79999923706055,4360500.0
2008-10-16,30.989999771118164,32.70000076293945,27.93000030517578,32.81999969482422,5556800.0
2008-10-17,32.0099983215332,32.209999084472656,30.0,33.9900016784668,4861000.0
2008-10-20,32.72999954223633,34.5,32.290000915527344,34.880001068115234,3030500.0
2008-10-21,33.7599983215332,32.61000061035156,31.559999465942383,33.970001220703125,5956700.0
2008-10-22,31.360000610351562,30.450000762939453,29.049999237060547,32.83000183105469,5642200.0
2008-10-23,30.739999771118164,28.75,27.079999923706055,31.239999771118164,5165900.0
2008-10-24,25.190000534057617,26.950000762939453,25.190000534057617,27.81999969482422,4819900.0
2008-10-27,26.3799991607666,26.75,25.780000686645508,29.059999465942383,3876000.0
2008-10-28,27.649999618530273,30.459999084472656,26.0,30.729999542236328,4025100.0
2008-10-29,30.399999618530273,31.139999389648438,29.459999084472656,33.5,4479400.0
2008-10-30,33.16999816894531,31.68000030517578,30.56999969482422,33.61000061035156,3757800.0
2008-10-31,30.020000457763672,26.149999618530273,25.850000381469727,30.530000686645508,11154100.0
2008-11-03,26.989999771118164,26.43000030517578,25.709999084472656,27.579999923706055,5426700.0
2008-11-04,27.75,28.8700008392334,27.0,29.399999618530273,4751500.0
2008-11-05,28.540000915527344,26.809999465942383,26.520000457763672,29.510000228881836,3748800.0
2008-11-06,27.18000030517578,23.06999969482422,22.969999313354492,27.18000030517578,6118600.0
2008-11-07,23.920000076293945,24.59000015258789,23.040000915527344,24.920000076293945,3454600.0
2008-11-10,25.850000381469727,22.440000534057617,21.899999618530273,26.5,5525000.0
2008-11-11,22.360000610351562,21.81999969482422,21.149999618530273,22.610000610351562,4279900.0
2008-11-12,21.899999618530273,19.809999465942383,19.610000610351562,22.81999969482422,4545200.0
2008-11-13,19.959999084472656,22.59000015258789,19.549999237060547,22.899999618530273,7099600.0
2008-11-14,22.389999389648438,21.59000015258789,21.040000915527344,23.049999237060547,5565900.0
2008-11-17,21.200000762939453,20.600000381469727,20.520000457763672,21.940000534057617,4011800.0
2008-11-18,20.329999923706055,21.049999237060547,20.0,21.239999771118164,5802800.0
2008-11-19,20.889999389648438,19.649999618530273,19.56999969482422,21.059999465942383,6397900.0
2008-11-20,19.34000015258789,17.780000686645508,17.700000762939453,20.440000534057617,6383100.0
2008-11-21,18.34000015258789,20.579999923706055,18.030000686645508,20.579999923706055,5300900.0
2008-11-24,21.139999389648438,22.489999771118164,20.59000015258789,23.139999389648438,5665300.0
2008-11-25,22.510000228881836,23.6200008392334,22.469999313354492,24.100000381469727,4892900.0
2008-11-26,21.510000228881836,24.559999465942383,21.510000228881836,25.200000762939453,4443500.0
2008-11-28,24.31999969482422,25.579999923706055,24.0,25.899999618530273,1411800.0
2008-12-01,24.549999237060547,22.510000228881836,22.5,25.0,4744000.0
2008-12-02,23.31999969482422,23.440000534057617,22.399999618530273,23.649999618530273,3585000.0
2008-12-03,22.6299991607666,24.56999969482422,22.350000381469727,24.829999923706055,4768600.0
2008-12-04,24.040000915527344,22.510000228881836,21.93000030517578,24.360000610351562,3946500.0
2008-12-05,22.030000686645508,23.190000534057617,21.0,23.299999237060547,3258500.0
2008-12-08,24.049999237060547,25.190000534057617,23.940000534057617,25.8700008392334,4169600.0
2008-12-09,24.530000686645508,26.8700008392334,24.520000457763672,27.920000076293945,5295100.0
2008-12-10,27.219999313354492,26.829999923706055,26.100000381469727,27.489999771118164,3633500.0
2008-12-11,25.3700008392334,24.920000076293945,24.6200008392334,26.729999542236328,5896000.0
2008-12-12,23.530000686645508,24.8700008392334,23.0,25.25,3514500.0
2008-12-15,25.219999313354492,24.030000686645508,23.5,25.690000534057617,2925000.0
2008-12-16,24.1299991607666,25.389999389648438,23.5,25.579999923706055,4927900.0
2008-12-17,24.8700008392334,26.049999237060547,24.68000030517578,26.360000610351562,3060300.0
2008-12-18,26.8700008392334,25.360000610351562,25.040000915527344,26.8700008392334,4150700.0
2008-12-19,25.729999542236328,26.510000228881836,25.200000762939453,26.940000534057617,4420700.0
2008-12-22,26.450000762939453,24.850000381469727,24.290000915527344,26.610000610351562,2744600.0
2008-12-23,24.940000534057617,24.84000015258789,24.479999542236328,25.690000534057617,2314400.0
2008-12-24,24.940000534057617,24.989999771118164,24.290000915527344,25.079999923706055,627600.0
2008-12-26,25.06999969482422,25.1200008392334,24.540000915527344,25.360000610351562,924700.0
2008-12-29,24.989999771118164,24.270000457763672,23.510000228881836,25.0,1693300.0
2008-12-30,24.479999542236328,25.530000686645508,24.459999084472656,25.549999237060547,2032900.0
2008-12-31,25.579999923706055,26.729999542236328,25.579999923706055,27.079999923706055,2218400.0
2009-01-02,26.81999969482422,29.239999771118164,26.389999389648438,29.3700008392334,2921000.0
2009-01-05,28.90999984741211,30.020000457763672,28.709999084472656,30.18000030517578,4435500.0
2009-01-06,29.84000015258789,31.610000610351562,29.309999465942383,31.770000457763672,5419900.0
2009-01-07,30.530000686645508,27.940000534057617,27.729999542236328,30.59000015258789,5049800.0
2009-01-08,27.690000534057617,29.579999923706055,27.1299991607666,29.829999923706055,5111200.0
2009-01-09,29.579999923706055,28.329999923706055,27.520000457763672,29.790000915527344,3947500.0
2009-01-12,28.280000686645508,26.18000030517578,25.790000915527344,28.479999542236328,3565300.0
2009-01-13,26.09000015258789,26.420000076293945,25.329999923706055,26.93000030517578,3432300.0
2009-01-14,25.600000381469727,24.520000457763672,24.0,25.81999969482422,4101100.0
2009-01-15,24.329999923706055,26.100000381469727,23.649999618530273,26.190000534057617,3747600.0
2009-01-16,26.469999313354492,26.31999969482422,24.979999542236328,26.809999465942383,3448900.0
2009-01-20,26.190000534057617,24.049999237060547,23.81999969482422,26.190000534057617,3055500.0
2009-01-21,24.5,26.139999389648438,24.040000915527344,26.25,3436900.0
2009-01-22,25.5,25.350000381469727,24.809999465942383,25.950000762939453,3499100.0
