Date,vmwopen,vmwclose,vmwlow,vmwhigh,vmwvolume
2010-07-30,75.66999816894531,77.52999877929688,74.63999938964844,78.08999633789062,2219100
2010-08-02,78.5199966430664,79.29000091552734,77.87000274658203,79.52999877929688,2089200
2010-08-03,79.75,79.25,78.51000213623047,79.83999633789062,1856100
2010-08-04,79.73999786376953,81.91000366210938,79.55999755859375,82.18000030517578,2780100
2010-08-05,80.81999969482422,80.87999725341797,80.4000015258789,81.66999816894531,1874600
2010-08-06,80.0,80.43000030517578,79.0,81.44000244140625,1534600
2010-08-09,80.97000122070312,81.16000366210938,80.33000183105469,81.41000366210938,1539000
2010-08-10,80.55000305175781,80.12000274658203,78.9000015258789,80.62999725341797,1948300
2010-08-11,79.16999816894531,76.93000030517578,75.19999694824219,79.19000244140625,3070900
2010-08-12,72.69000244140625,74.06999969482422,71.5999984741211,75.81999969482422,4920100
2010-08-13,74.33999633789062,76.37999725341797,74.33999633789062,77.11000061035156,3057500
2010-08-16,76.88999938964844,77.16000366210938,76.31999969482422,77.5,2143000
2010-08-17,78.11000061035156,78.06999969482422,77.61000061035156,79.30000305175781,2404100
2010-08-18,78.38999938964844,77.97000122070312,77.25,79.0,2442200
2010-08-19,78.05000305175781,78.05999755859375,77.66999816894531,79.27999877929688,2875800
2010-08-20,78.44999694824219,81.79000091552734,78.05999755859375,81.94999694824219,4632300
2010-08-23,82.19000244140625,81.3499984741211,80.81999969482422,83.62999725341797,3018700
2010-08-24,79.41999816894531,79.16999816894531,78.41000366210938,80.69999694824219,3165500
2010-08-25,78.23999786376953,77.72000122070312,76.0999984741211,78.7699966430664,3080700
2010-08-26,78.4000015258789,78.1500015258789,77.76000213623047,79.98999786376953,2640200
2010-08-27,78.69000244140625,79.2699966430664,76.8499984741211,79.48999786376953,2350900
2010-08-30,78.86000061035156,78.36000061035156,78.25,81.08999633789062,2449400
2010-08-31,78.5,78.41999816894531,77.30999755859375,79.37000274658203,2614900
2010-09-01,80.12999725341797,81.58000183105469,80.12999725341797,81.70999908447266,2793600
2010-09-02,81.52999877929688,82.75,81.05999755859375,83.5999984741211,2493100
2010-09-03,83.2699966430664,84.43000030517578,82.80000305175781,84.94000244140625,2642900
2010-09-07,83.76000213623047,82.93000030517578,82.76000213623047,84.5999984741211,1901900
2010-09-08,83.23999786376953,84.2300033569336,82.97000122070312,84.75,1910400
2010-09-09,84.9800033569336,84.54000091552734,84.16000366210938,85.98999786376953,3317500
2010-09-10,84.95999908447266,84.9000015258789,83.80999755859375,85.7699966430664,1764700
2010-09-13,84.47000122070312,84.19999694824219,83.75,85.72000122070312,3382100
2010-09-14,83.30000305175781,86.44000244140625,83.11000061035156,87.16000366210938,3066100
2010-09-15,86.02999877929688,85.75,85.36000061035156,86.54000091552734,1741500
2010-09-16,85.69000244140625,84.76000213623047,84.31999969482422,85.95999908447266,2350900
2010-09-17,85.26000213623047,84.80999755859375,83.9000015258789,85.48999786376953,2435600
2010-09-20,85.68000030517578,87.43000030517578,85.06999969482422,87.6500015258789,2781400
2010-09-21,87.87000274658203,86.45999908447266,86.0,87.91000366210938,1920300
2010-09-22,86.4000015258789,86.51000213623047,85.0999984741211,87.44000244140625,2516700
2010-09-23,85.79000091552734,85.4000015258789,85.22000122070312,87.86000061035156,2432200
2010-09-24,86.2300033569336,87.72000122070312,86.18000030517578,89.18000030517578,3347000
2010-09-27,88.23999786376953,87.51000213623047,87.26000213623047,89.02999877929688,2372100
2010-09-28,88.37000274658203,87.69999694824219,86.06999969482422,88.62999725341797,2041800
2010-09-29,87.5999984741211,87.80000305175781,86.91000366210938,88.86000061035156,1641800
2010-09-30,88.38999938964844,84.94000244140625,84.61000061035156,88.4000015258789,3074600
2010-10-01,85.5999984741211,85.51000213623047,84.48999786376953,86.37000274658203,1917900
2010-10-04,85.47000122070312,82.43000030517578,81.76000213623047,85.47000122070312,4038600
2010-10-05,83.66000366210938,85.22000122070312,83.0,85.44999694824219,2628300
2010-10-06,85.01000213623047,77.55999755859375,76.12999725341797,85.43000030517578,9939300
2010-10-07,77.68000030517578,77.38999938964844,73.25,77.68000030517578,8335000
2010-10-08,77.26000213623047,79.19000244140625,75.58000183105469,79.5,4109300
2010-10-11,79.19000244140625,75.4000015258789,75.29000091552734,79.5,4627100
2010-10-12,74.80999755859375,77.91999816894531,73.76000213623047,78.47000122070312,4076400
2010-10-13,78.98999786376953,78.23999786376953,77.12999725341797,79.2300033569336,3494200
2010-10-14,79.80999755859375,80.1500015258789,78.9000015258789,82.02999877929688,4942900
2010-10-15,80.44000244140625,77.62999725341797,76.94999694824219,80.62999725341797,4274800
2010-10-18,79.12000274658203,78.3499984741211,76.16000366210938,79.12000274658203,6683500
2010-10-19,73.30000305175781,73.12000274658203,71.04000091552734,75.05999755859375,10544800
2010-10-20,73.7300033569336,73.38999938964844,73.1500015258789,74.80999755859375,3966200
2010-10-21,73.69000244140625,75.41999816894531,73.63999938964844,75.73999786376953,3279700
2010-10-22,75.70999908447266,75.9000015258789,73.69999694824219,76.0,2746000
2010-10-25,76.43000030517578,77.23999786376953,76.05000305175781,78.48999786376953,2944000
2010-10-26,77.01000213623047,75.41999816894531,75.23999786376953,77.01000213623047,2725300
2010-10-27,75.95999908447266,78.25,75.75,78.61000061035156,3925500
2010-10-28,78.91000366210938,76.56999969482422,75.41000366210938,79.0,2348700
2010-10-29,76.5,76.45999908447266,76.25,77.7699966430664,1944100
2010-11-01,77.26000213623047,76.62999725341797,75.81999969482422,77.63999938964844,1998600
2010-11-02,77.30999755859375,77.66000366210938,76.91999816894531,78.41999816894531,2247800
2010-11-03,78.0199966430664,78.73999786376953,76.20999908447266,78.77999877929688,2398900
2010-11-04,79.68000030517578,77.27999877929688,76.75,80.44999694824219,3775100
2010-11-05,77.69999694824219,77.5,76.3499984741211,78.33000183105469,1689000
2010-11-08,78.33000183105469,80.33999633789062,77.94000244140625,81.3499984741211,3433500
2010-11-09,80.66000366210938,80.80000305175781,79.75,81.69000244140625,2827200
2010-11-10,80.44000244140625,83.1500015258789,79.31999969482422,83.2699966430664,3008200
2010-11-11,80.08999633789062,83.2699966430664,80.0,83.2699966430664,2896700
2010-11-12,82.25,80.98999786376953,80.5,84.02999877929688,2064100
2010-11-15,81.11000061035156,78.73999786376953,78.04000091552734,81.22000122070312,2798200
2010-11-16,78.02999877929688,76.62000274658203,75.87000274658203,78.94999694824219,2479100
2010-11-17,76.51000213623047,75.51000213623047,74.05999755859375,77.6500015258789,3289400
2010-11-18,77.11000061035156,78.94999694824219,76.95999908447266,79.6500015258789,2700400
2010-11-19,79.69999694824219,80.9000015258789,79.08000183105469,80.98999786376953,3205500
2010-11-22,80.9800033569336,82.13999938964844,80.5,82.43000030517578,2247100
2010-11-23,80.83000183105469,79.08999633789062,78.86000061035156,81.83000183105469,2317400
2010-11-24,80.62000274658203,81.61000061035156,79.5199966430664,82.06999969482422,1823600
2010-11-26,81.0,81.12000274658203,80.2699966430664,81.75,775900
2010-11-29,80.76000213623047,81.37000274658203,79.61000061035156,81.56999969482422,2032300
2010-11-30,80.04000091552734,81.5199966430664,79.19000244140625,82.0,2422400
2010-12-01,82.54000091552734,83.95999908447266,82.36000061035156,84.73999786376953,3325700
2010-12-02,84.30000305175781,84.83000183105469,83.80000305175781,85.0,2603600
2010-12-03,83.91000366210938,85.76000213623047,83.8499984741211,85.98999786376953,2197800
2010-12-06,85.25,86.05000305175781,84.22000122070312,86.31999969482422,2182800
2010-12-07,86.4000015258789,84.73999786376953,84.5999984741211,87.0,2435000
2010-12-08,84.56999969482422,87.76000213623047,84.52999877929688,87.8499984741211,3070400
2010-12-09,87.91999816894531,87.83000183105469,86.94000244140625,88.88999938964844,2705400
2010-12-10,88.13999938964844,88.80000305175781,87.86000061035156,89.08000183105469,2117100
2010-12-13,89.30999755859375,89.58000183105469,89.11000061035156,91.94999694824219,3327400
2010-12-14,89.4800033569336,87.56999969482422,87.43000030517578,90.27999877929688,2862800
2010-12-15,87.3499984741211,86.12000274658203,84.62000274658203,88.48999786376953,2973400
2010-12-16,85.98999786376953,88.01000213623047,85.62999725341797,88.4000015258789,1509400
2010-12-17,88.2699966430664,88.69999694824219,87.9000015258789,89.47000122070312,1801200
2010-12-20,89.52999877929688,88.69000244140625,87.30000305175781,89.52999877929688,1216900
2010-12-21,88.69999694824219,89.12000274658203,88.0,89.55000305175781,1286000
2010-12-22,89.08000183105469,88.37999725341797,87.55999755859375,89.11000061035156,889300
2010-12-23,88.12000274658203,88.94999694824219,88.0,89.0,835200
2010-12-27,88.5,91.0199966430664,88.05000305175781,91.5,1653200
2010-12-28,90.93000030517578,90.16000366210938,89.0999984741211,91.9000015258789,1310200
2010-12-29,90.29000091552734,89.80000305175781,89.2699966430664,90.56999969482422,778200
2010-12-30,89.4000015258789,89.75,89.29000091552734,90.6500015258789,758400
2010-12-31,89.91999816894531,88.91000366210938,88.2300033569336,89.91999816894531,842900
2011-01-03,89.5,92.97000122070312,89.5,94.19000244140625,2549300
2011-01-04,93.44000244140625,93.16999816894531,90.55000305175781,93.77999877929688,1763300
2011-01-05,92.38999938964844,94.41000366210938,92.13999938964844,95.4000015258789,1858800
2011-01-06,94.48999786376953,94.54000091552734,93.26000213623047,95.0999984741211,1320200
2011-01-07,94.5,94.79000091552734,92.68000030517578,95.44000244140625,2116400
2011-01-10,93.6500015258789,95.69999694824219,93.6500015258789,96.0,1465800
2011-01-11,96.19000244140625,95.69000244140625,94.5999984741211,96.5,1247600
2011-01-12,96.26000213623047,95.16000366210938,94.79000091552734,96.26000213623047,1341200
2011-01-13,95.41000366210938,95.5,94.5,96.0,2036300
2011-01-14,95.81999969482422,97.0,95.66999816894531,97.30000305175781,1954200
2011-01-18,96.68000030517578,96.79000091552734,96.02999877929688,97.61000061035156,1139600
2011-01-19,96.45999908447266,92.86000061035156,92.41999816894531,97.0999984741211,2312400
2011-01-20,88.87999725341797,89.30999755859375,85.91000366210938,89.80000305175781,3640000
2011-01-21,90.08000183105469,90.66000366210938,89.04000091552734,91.08000183105469,3004100
2011-01-24,90.72000122070312,87.7300033569336,87.55999755859375,90.81999969482422,6300900
2011-01-25,84.0,84.27999877929688,82.12000274658203,85.37000274658203,9361300
2011-01-26,84.43000030517578,85.55999755859375,84.37000274658203,86.19999694824219,2141200
2011-01-27,86.02999877929688,86.33999633789062,85.73999786376953,87.94999694824219,2414200
2011-01-28,87.19999694824219,85.79000091552734,84.12000274658203,88.36000061035156,2192600
2011-01-31,86.37000274658203,85.5199966430664,84.6500015258789,86.37000274658203,1384400
2011-02-01,85.93000030517578,86.70999908447266,85.76000213623047,87.51000213623047,1785600
2011-02-02,86.79000091552734,88.81999969482422,86.45999908447266,89.55000305175781,1876200
2011-02-03,88.83000183105469,88.52999877929688,87.12000274658203,89.63999938964844,1265300
2011-02-04,88.72000122070312,88.5,87.38999938964844,89.0,1197300
2011-02-07,88.93000030517578,88.66000366210938,88.5999984741211,90.54000091552734,1599500
2011-02-08,87.69000244140625,88.0,87.4800033569336,88.37000274658203,2722400
2011-02-09,87.7699966430664,88.58999633789062,87.30000305175781,89.33999633789062,1664000
2011-02-10,87.6500015258789,89.80000305175781,87.5,90.05000305175781,1595200
2011-02-11,89.44000244140625,89.05999755859375,88.91000366210938,90.48999786376953,1415100
2011-02-14,89.11000061035156,90.87000274658203,89.05999755859375,91.0,1463900
2011-02-15,90.72000122070312,88.87000274658203,88.30000305175781,91.68000030517578,1903100
2011-02-16,89.43000030517578,90.76000213623047,87.77999877929688,90.7699966430664,2407100
2011-02-17,90.4000015258789,89.8499984741211,89.62999725341797,91.0,1652200
2011-02-18,89.94999694824219,88.73999786376953,88.44999694824219,90.13999938964844,1535400
2011-02-22,87.87000274658203,84.52999877929688,84.2300033569336,87.87000274658203,2406200
2011-02-23,84.23999786376953,82.72000122070312,81.3499984741211,84.48999786376953,3045000
2011-02-24,82.37000274658203,84.62000274658203,82.08000183105469,85.88999938964844,1593500
2011-02-25,86.12000274658203,85.58999633789062,84.87000274658203,87.30000305175781,1637700
2011-02-28,86.2300033569336,83.6500015258789,83.0,86.29000091552734,2353400
2011-03-01,83.7699966430664,81.66999816894531,81.12999725341797,83.87000274658203,2340100
2011-03-02,81.52999877929688,83.31999969482422,81.33000183105469,84.30000305175781,1935400
2011-03-03,84.31999969482422,85.19999694824219,84.18000030517578,85.55999755859375,1721100
2011-03-04,85.3499984741211,85.19999694824219,84.0,85.79000091552734,1534500
2011-03-07,85.20999908447266,82.30000305175781,81.75,86.08999633789062,2244500
2011-03-08,82.30000305175781,82.62999725341797,81.87999725341797,83.4800033569336,1521000
2011-03-09,82.29000091552734,84.30000305175781,82.11000061035156,85.05999755859375,1944200
2011-03-10,82.9000015258789,82.27999877929688,80.43000030517578,83.02999877929688,2169300
2011-03-11,81.66000366210938,83.0199966430664,81.5,83.37000274658203,1066200
2011-03-14,81.91999816894531,80.47000122070312,79.80999755859375,83.06999969482422,2569400
2011-03-15,77.66999816894531,78.75,76.5999984741211,79.79000091552734,2226800
2011-03-16,78.75,78.0,77.2300033569336,80.08000183105469,2349400
2011-03-17,79.38999938964844,77.0199966430664,76.86000061035156,79.38999938964844,2102000
2011-03-18,77.91000366210938,74.80999755859375,74.04000091552734,77.91000366210938,4007200
2011-03-21,75.6500015258789,76.44999694824219,74.0999984741211,77.47000122070312,2114400
2011-03-22,78.02999877929688,76.75,76.01000213623047,78.25,2229000
2011-03-23,76.69000244140625,76.73999786376953,75.55999755859375,77.12999725341797,1641100
2011-03-24,78.20999908447266,81.43000030517578,78.08000183105469,81.6500015258789,3543800
2011-03-25,81.83999633789062,81.04000091552734,80.18000030517578,81.94999694824219,2491700
2011-03-28,81.0999984741211,78.83999633789062,78.70999908447266,81.33000183105469,1944100
2011-03-29,78.5,80.18000030517578,77.95999908447266,80.29000091552734,1515900
2011-03-30,81.41000366210938,82.4800033569336,80.33000183105469,82.63999938964844,2488600
2011-03-31,82.12999725341797,81.54000091552734,81.1500015258789,82.48999786376953,1799000
2011-04-01,81.93000030517578,81.25,81.11000061035156,82.66999816894531,2776500
2011-04-04,81.4000015258789,78.88999938964844,78.5,81.5,2749800
2011-04-05,78.58000183105469,78.54000091552734,77.81999969482422,79.58999633789062,2497800
2011-04-06,79.0,79.08000183105469,77.76000213623047,79.48999786376953,1994200
2011-04-07,78.87000274658203,80.58000183105469,78.68000030517578,80.69999694824219,1919600
2011-04-08,80.94999694824219,82.7699966430664,80.5999984741211,83.37999725341797,4222900
2011-04-11,82.81999969482422,82.9000015258789,82.41000366210938,84.06999969482422,2213900
2011-04-12,82.51000213623047,84.91000366210938,81.30000305175781,84.94999694824219,3366300
2011-04-13,85.63999938964844,87.29000091552734,85.30999755859375,87.80000305175781,3841600
2011-04-14,86.56999969482422,86.3499984741211,85.41999816894531,87.3499984741211,2452400
2011-04-15,86.05000305175781,85.98999786376953,85.5,87.08999633789062,2103900
2011-04-18,84.55999755859375,86.5,84.33000183105469,86.76000213623047,2695600
2011-04-19,86.58000183105469,85.97000122070312,84.05999755859375,86.94999694824219,4053500
2011-04-20,95.04000091552734,97.9000015258789,92.0,98.8499984741211,13585700
2011-04-21,95.88999938964844,96.80999755859375,95.43000030517578,97.79000091552734,4409600
2011-04-25,96.22000122070312,97.8499984741211,96.0,99.19000244140625,2986200
2011-04-26,98.0,95.26000213623047,94.25,98.27999877929688,2500000
2011-04-27,95.68000030517578,95.66999816894531,93.30000305175781,96.12999725341797,2184100
2011-04-28,95.26000213623047,95.7699966430664,94.1500015258789,96.91000366210938,1950500
2011-04-29,95.79000091552734,95.43000030517578,95.01000213623047,96.0999984741211,1600000
2011-05-02,95.75,93.30999755859375,92.72000122070312,96.38999938964844,2229600
2011-05-03,93.30000305175781,91.4800033569336,90.12999725341797,93.4800033569336,2592500
2011-05-04,91.36000061035156,91.80999755859375,89.2300033569336,93.04000091552734,2457600
2011-05-05,90.86000061035156,91.63999938964844,90.86000061035156,93.9000015258789,1744800
2011-05-06,92.5199966430664,92.9800033569336,91.86000061035156,94.05000305175781,1387900
2011-05-09,92.7699966430664,93.47000122070312,92.0,94.04000091552734,1526700
2011-05-10,93.83999633789062,93.08999633789062,92.5,94.12999725341797,1339300
2011-05-11,93.0999984741211,92.63999938964844,91.66000366210938,93.73999786376953,1373300
2011-05-12,92.43000030517578,94.91000366210938,91.75,95.0999984741211,1973600
2011-05-13,94.75,93.94000244140625,93.75,96.0,1419600
2011-05-16,92.97000122070312,89.44999694824219,89.13999938964844,93.5,2145800
2011-05-17,89.06999969482422,90.76000213623047,88.66999816894531,91.63999938964844,1746300
2011-05-18,90.91999816894531,92.83000183105469,90.25,93.79000091552734,1743800
2011-05-19,93.06999969482422,93.88999938964844,92.08999633789062,94.13999938964844,1444800
2011-05-20,95.08999633789062,95.56999969482422,94.5,96.86000061035156,2769400
2011-05-23,93.77999877929688,93.8499984741211,92.66000366210938,94.4800033569336,1428700
2011-05-24,94.8499984741211,94.6500015258789,94.11000061035156,95.7300033569336,1678800
2011-05-25,94.30999755859375,96.95999908447266,93.87999725341797,97.45999908447266,2136400
2011-05-26,96.9000015258789,97.87000274658203,96.1500015258789,98.68000030517578,1787000
2011-05-27,98.44000244140625,97.30000305175781,96.29000091552734,98.55000305175781,1535100
2011-05-31,98.36000061035156,97.31999969482422,96.19999694824219,98.70999908447266,1812500
2011-06-01,97.08999633789062,95.91999816894531,95.75,102.73999786376953,6024200
2011-06-02,96.18000030517578,97.70999908447266,95.45999908447266,98.48999786376953,2351200
2011-06-03,96.0,94.98999786376953,94.26000213623047,97.80999755859375,2262200
2011-06-06,94.5,93.1500015258789,92.81999969482422,95.9000015258789,1660600
2011-06-07,93.44000244140625,94.13999938964844,92.08000183105469,95.0,1732600
2011-06-08,93.63999938964844,92.30999755859375,91.26000213623047,94.04000091552734,2052600
2011-06-09,92.8499984741211,94.5999984741211,92.72000122070312,95.05999755859375,1868200
2011-06-10,94.23999786376953,93.45999908447266,93.0,95.41000366210938,1631400
2011-06-13,93.37000274658203,92.81999969482422,92.26000213623047,94.7699966430664,1270200
2011-06-14,93.9000015258789,94.91000366210938,93.6500015258789,96.5199966430664,1687100
2011-06-15,93.80999755859375,91.30999755859375,91.16000366210938,95.16999816894531,2244000
2011-06-16,91.30999755859375,90.45999908447266,88.76000213623047,91.83999633789062,2071800
2011-06-17,91.7699966430664,90.79000091552734,90.41999816894531,92.5199966430664,1604700
2011-06-20,90.37000274658203,91.05000305175781,90.06999969482422,91.73999786376953,1051900
2011-06-21,91.80000305175781,94.5199966430664,91.22000122070312,94.62999725341797,1373700
2011-06-22,94.30000305175781,94.2699966430664,94.02999877929688,96.33999633789062,1446900
2011-06-23,92.79000091552734,95.95999908447266,92.33000183105469,96.0199966430664,2206100
2011-06-24,95.3499984741211,94.23999786376953,93.6500015258789,95.91000366210938,1632700
2011-06-27,94.05999755859375,97.5999984741211,93.08000183105469,97.98999786376953,1843800
2011-06-28,97.52999877929688,97.18000030517578,96.75,99.98999786376953,2134500
2011-06-29,97.55000305175781,96.81999969482422,95.9000015258789,97.66999816894531,1751600
2011-06-30,97.25,100.2300033569336,97.0199966430664,101.0999984741211,2388300
2011-07-01,100.02999877929688,99.9000015258789,98.0999984741211,100.33999633789062,2416200
2011-07-05,100.0,101.2699966430664,99.18000030517578,101.30000305175781,1903700
2011-07-06,100.95999908447266,103.93000030517578,100.25,104.29000091552734,2737000
2011-07-07,104.8499984741211,102.9800033569336,101.68000030517578,105.47000122070312,3112700
2011-07-08,101.73999786376953,105.0,101.38999938964844,105.08999633789062,2643700
2011-07-11,103.19000244140625,102.12999725341797,100.91000366210938,104.79000091552734,2187600
2011-07-12,103.02999877929688,100.4000015258789,99.80000305175781,103.23999786376953,3133400
2011-07-13,102.11000061035156,100.27999877929688,100.16000366210938,103.66999816894531,2231600
2011-07-14,101.31999969482422,100.55000305175781,99.5199966430664,103.41999816894531,2590800
2011-07-15,102.0,102.66999816894531,100.4000015258789,102.66999816894531,2229500
2011-07-18,101.83999633789062,100.77999877929688,100.54000091552734,103.5,2125900
2011-07-19,103.37000274658203,106.0199966430664,102.5,106.20999908447266,5244200
2011-07-20,109.70999908447266,105.91000366210938,105.05999755859375,111.43000030517578,5931200
2011-07-21,103.91000366210938,104.9000015258789,102.83000183105469,106.83000183105469,3166700
2011-07-22,104.41000366210938,106.72000122070312,103.58000183105469,107.44999694824219,1802500
2011-07-25,104.6500015258789,107.75,104.51000213623047,108.12000274658203,2147100
2011-07-26,107.11000061035156,106.11000061035156,104.62000274658203,107.58999633789062,3465600
2011-07-27,105.0199966430664,100.91000366210938,100.81999969482422,105.04000091552734,2550000
2011-07-28,101.1500015258789,101.5,100.0,103.30999755859375,1762100
2011-07-29,100.2300033569336,100.33999633789062,98.80000305175781,101.30000305175781,1879700
2011-08-01,102.30000305175781,99.94999694824219,98.0,102.58999633789062,2153400
2011-08-02,99.27999877929688,95.06999969482422,95.01000213623047,99.3499984741211,3045300
2011-08-03,95.7699966430664,97.0,92.93000030517578,97.12999725341797,2925600
2011-08-04,95.08999633789062,88.87999725341797,88.77999877929688,95.08999633789062,4213700
2011-08-05,90.61000061035156,87.27999877929688,85.0,91.23999786376953,4809000
2011-08-08,80.37000274658203,83.95999908447266,79.0,85.9800033569336,7550900
2011-08-09,85.61000061035156,88.16999816894531,81.91000366210938,88.20999908447266,4158300
2011-08-10,86.41999816894531,85.30999755859375,85.27999877929688,88.91999816894531,3932600
2011-08-11,86.7300033569336,90.25,85.81999969482422,91.22000122070312,3001100
2011-08-12,91.2699966430664,90.66000366210938,88.45999908447266,91.58999633789062,2662900
2011-08-15,93.5199966430664,94.68000030517578,92.63999938964844,94.8499984741211,3109500
2011-08-16,94.55000305175781,92.31999969482422,90.68000030517578,94.87000274658203,2628400
2011-08-17,92.08999633789062,88.18000030517578,86.72000122070312,92.30000305175781,3728000
2011-08-18,83.4800033569336,79.16999816894531,76.76000213623047,83.93000030517578,7583900
2011-08-19,78.33999633789062,76.76000213623047,76.69999694824219,81.68000030517578,3804900
2011-08-22,79.54000091552734,77.83000183105469,77.37999725341797,79.88999938964844,2602700
2011-08-23,78.73999786376953,82.0,77.73999786376953,82.0,3312300
2011-08-24,81.75,83.05000305175781,79.87000274658203,83.11000061035156,2040900
2011-08-25,82.55000305175781,80.18000030517578,79.94999694824219,83.62999725341797,2348400
2011-08-26,80.88999938964844,84.7699966430664,80.08999633789062,84.95999908447266,2985600
2011-08-29,85.9800033569336,88.5,85.73999786376953,88.5199966430664,2541400
2011-08-30,88.19999694824219,90.70999908447266,88.01000213623047,91.87999725341797,3605700
2011-08-31,92.37000274658203,94.36000061035156,92.37000274658203,95.55000305175781,4587200
2011-09-01,93.43000030517578,92.18000030517578,91.72000122070312,94.83000183105469,2535200
2011-09-02,89.93000030517578,88.08000183105469,87.33999633789062,90.30999755859375,2368600
2011-09-06,84.44000244140625,88.2699966430664,84.16000366210938,88.54000091552734,2012100
2011-09-07,90.37000274658203,92.02999877929688,88.80000305175781,92.08999633789062,2270500
2011-09-08,90.55000305175781,90.36000061035156,89.80999755859375,93.44999694824219,1778500
2011-09-09,89.62000274658203,87.98999786376953,86.70999908447266,89.95999908447266,2319900
2011-09-12,86.2300033569336,89.91000366210938,86.02999877929688,89.94999694824219,1640600
2011-09-13,89.9000015258789,90.91000366210938,89.0,91.33999633789062,1570900
2011-09-14,91.2300033569336,93.4800033569336,90.75,95.05999755859375,2525100
2011-09-15,94.70999908447266,94.69999694824219,91.91000366210938,94.73999786376953,1936000
2011-09-16,94.62000274658203,93.58999633789062,92.37000274658203,94.88999938964844,1520900
2011-09-19,91.30999755859375,91.80000305175781,89.0,92.16000366210938,1986900
2011-09-20,92.98999786376953,88.80999755859375,88.54000091552734,93.33000183105469,2330300
2011-09-21,88.88999938964844,88.13999938964844,88.05000305175781,92.0,1874200
2011-09-22,84.52999877929688,83.0,81.68000030517578,86.12000274658203,3166500
2011-09-23,82.58999633789062,85.5999984741211,82.41999816894531,85.83000183105469,1666000
2011-09-26,85.79000091552734,88.12000274658203,83.5,88.13999938964844,2325700
2011-09-27,90.23999786376953,86.47000122070312,86.16000366210938,91.23999786376953,2432900
2011-09-28,86.6500015258789,84.22000122070312,84.16999816894531,86.94999694824219,2290800
2011-09-29,85.8499984741211,83.05999755859375,81.0,86.23999786376953,2022900
2011-09-30,81.54000091552734,80.37999725341797,80.0,83.55000305175781,1876900
2011-10-03,79.52999877929688,78.88999938964844,78.51000213623047,81.2699966430664,2848800
2011-10-04,77.6500015258789,81.55000305175781,77.5,81.91999816894531,3200000
2011-10-05,81.55000305175781,85.43000030517578,81.01000213623047,86.08000183105469,2343400
2011-10-06,85.81999969482422,89.16000366210938,84.69999694824219,89.23999786376953,2075800
2011-10-07,89.2300033569336,87.66999816894531,86.76000213623047,90.0,1735700
2011-10-10,89.95999908447266,89.6500015258789,88.05000305175781,91.0,1260300
2011-10-11,87.97000122070312,90.27999877929688,87.25,90.75,1663000
2011-10-12,90.88999938964844,89.37999725341797,88.02999877929688,91.69000244140625,2452500
2011-10-13,89.30000305175781,90.61000061035156,88.8499984741211,90.94999694824219,1425700
2011-10-14,92.0,93.08000183105469,91.76000213623047,94.26000213623047,1981900
2011-10-17,93.05000305175781,89.5199966430664,88.69000244140625,94.43000030517578,4394100
2011-10-18,91.37999725341797,96.86000061035156,88.8499984741211,97.66999816894531,7760100
2011-10-19,94.37000274658203,93.80000305175781,93.30000305175781,96.5,2938000
2011-10-20,93.5,95.19000244140625,92.76000213623047,96.48999786376953,2420900
2011-10-21,96.26000213623047,95.81999969482422,94.51000213623047,97.26000213623047,1952100
2011-10-24,95.20999908447266,97.69000244140625,95.11000061035156,98.0,1425700
2011-10-25,96.12000274658203,95.69999694824219,95.55000305175781,97.69999694824219,1140100
2011-10-26,96.66999816894531,96.7300033569336,94.0,97.37000274658203,1808600
2011-10-27,98.55999755859375,99.4000015258789,98.22000122070312,100.44999694824219,2681600
2011-10-28,97.80000305175781,100.08000183105469,97.5,100.44999694824219,1566900
2011-10-31,98.7300033569336,97.75,97.41000366210938,99.30000305175781,1201200
2011-11-01,94.69000244140625,96.06999969482422,94.05999755859375,97.30999755859375,1778700
2011-11-02,97.72000122070312,97.19000244140625,96.0,98.3499984741211,1205100
2011-11-03,98.63999938964844,100.19000244140625,96.3499984741211,100.4800033569336,1397200
2011-11-04,99.23999786376953,100.31999969482422,98.55000305175781,100.81999969482422,1121300
2011-11-07,99.3499984741211,99.58999633789062,97.8499984741211,100.44999694824219,1043500
2011-11-08,100.0,100.7699966430664,98.5999984741211,100.98999786376953,1050100
2011-11-09,97.12999725341797,96.91000366210938,96.52999877929688,99.2300033569336,1606500
2011-11-10,98.06999969482422,97.19000244140625,95.41000366210938,98.5,1207600
2011-11-11,98.48999786376953,100.66999816894531,98.05999755859375,100.80000305175781,1568100
2011-11-14,99.76000213623047,102.58999633789062,99.75,104.37999725341797,2682800
2011-11-15,101.56999969482422,103.25,101.29000091552734,104.0,1307800
2011-11-16,101.43000030517578,101.11000061035156,100.87999725341797,103.94999694824219,1487500
2011-11-17,100.75,97.83999633789062,96.55000305175781,100.91000366210938,1798000
2011-11-18,97.33999633789062,93.8499984741211,93.66000366210938,97.5,2298600
2011-11-21,92.80000305175781,94.76000213623047,91.19999694824219,95.51000213623047,2159000
2011-11-22,94.30999755859375,92.5,91.30999755859375,95.04000091552734,1824200
2011-11-23,91.72000122070312,90.76000213623047,89.83999633789062,92.30999755859375,1174900
2011-11-25,90.58000183105469,89.37000274658203,89.3499984741211,91.12000274658203,493000
2011-11-28,92.43000030517578,93.98999786376953,92.01000213623047,94.0,909700
2011-11-29,93.38999938964844,92.05999755859375,91.62000274658203,94.43000030517578,1002600
