Date,unpopen,unpclose,unplow,unphigh,unpvolume
2011-09-14,43.88999938964844,44.380001068115234,42.6349983215332,45.01499938964844,6378800.0
2011-09-15,45.19499969482422,45.619998931884766,44.7599983215332,45.66999816894531,6727200.0
2011-09-16,45.8849983215332,45.81999969482422,45.42499923706055,46.130001068115234,5869400.0
2011-09-19,45.189998626708984,44.814998626708984,44.04499816894531,45.189998626708984,5596200.0
2011-09-20,45.0,44.189998626708984,44.154998779296875,45.279998779296875,3778200.0
2011-09-21,44.040000915527344,41.53499984741211,41.505001068115234,44.040000915527344,12300200.0
2011-09-22,40.44499969482422,41.220001220703125,39.790000915527344,41.689998626708984,10823400.0
2011-09-23,41.125,41.55500030517578,40.904998779296875,41.85499954223633,9221000.0
2011-09-26,41.939998626708984,41.86000061035156,40.97999954223633,42.005001068115234,7218800.0
2011-09-27,42.689998626708984,42.83000183105469,42.154998779296875,43.654998779296875,5603200.0
2011-09-28,42.845001220703125,41.6349983215332,41.5,43.154998779296875,5157600.0
2011-09-29,42.36000061035156,42.61000061035156,41.77000045776367,42.75,5296600.0
2011-09-30,41.79999923706055,40.834999084472656,40.83000183105469,42.13999938964844,7567000.0
2011-10-03,40.7599983215332,39.915000915527344,39.900001525878906,41.52000045776367,7648200.0
2011-10-04,39.439998626708984,41.744998931884766,38.8650016784668,41.8849983215332,9600000.0
2011-10-05,41.849998474121094,43.21500015258789,41.310001373291016,43.41999816894531,9601400.0
2011-10-06,43.119998931884766,44.76499938964844,42.89500045776367,45.15999984741211,10150800.0
2011-10-07,44.970001220703125,44.400001525878906,43.935001373291016,45.025001525878906,6381000.0
2011-10-10,45.040000915527344,46.0,44.904998779296875,46.0,4887600.0
2011-10-11,45.709999084472656,46.154998779296875,45.52000045776367,46.75,5470800.0
2011-10-12,46.32500076293945,45.89500045776367,45.86000061035156,47.209999084472656,7081200.0
2011-10-13,45.59000015258789,45.05500030517578,44.67499923706055,45.599998474121094,6857600.0
2011-10-14,45.6150016784668,45.98500061035156,45.244998931884766,46.0,3606400.0
2011-10-17,45.78499984741211,44.654998779296875,44.5,45.78499984741211,4173800.0
2011-10-18,44.529998779296875,46.20000076293945,44.415000915527344,46.654998779296875,4879200.0
2011-10-19,46.400001525878906,45.47999954223633,45.279998779296875,46.40999984741211,5141400.0
2011-10-20,46.59000015258789,47.29499816894531,46.5,47.9900016784668,10843000.0
2011-10-21,47.71500015258789,48.47999954223633,47.4900016784668,48.5,10311800.0
2011-10-24,48.45500183105469,48.70500183105469,48.34000015258789,49.064998626708984,6428400.0
2011-10-25,48.26499938964844,47.84000015258789,47.119998931884766,48.40999984741211,8005200.0
2011-10-26,48.099998474121094,48.95500183105469,47.88999938964844,49.25,8371600.0
2011-10-27,50.03499984741211,51.314998626708984,49.935001373291016,51.900001525878906,10352400.0
2011-10-28,51.025001525878906,51.0099983215332,50.7599983215332,51.47999954223633,6231200.0
2011-10-31,50.59000015258789,49.78499984741211,49.755001068115234,50.724998474121094,4993800.0
2011-11-01,48.084999084472656,48.415000915527344,47.52000045776367,49.525001525878906,7924400.0
2011-11-02,49.18000030517578,49.494998931884766,48.72999954223633,49.77000045776367,4774400.0
