aaplopen,aaplclose,aaplvolume,ebit,revenues,net profit,AAPL
-0.8213278370104844,-0.822680318899485,-0.5922073835942215,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.8205555807314096,-0.8255566671877451,-0.349267689682886,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.9827163044208632,-0.8296879787400353,-0.4627525863379745,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.8301767501168079,0.6731061435047677,-0.32950727987960593,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.6423775242482532,-0.831059246521808,-0.20074669257447672,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,1
-0.8333198425484777,-0.8314522432390192,-0.1720997810517983,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,1
-0.8307483635261272,-0.8263426606221675,-0.5780805182615175,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.8247300150169631,-0.8212152571517908,-0.3990726460874226,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,1
0.8081079096106997,-0.8175798030326725,-0.5959948210708956,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.8610126214365966,-0.8115188369548235,-0.4345295729270406,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.8829364490274915,0.8758355479130842,-0.3109171974717944,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.8830239568211543,-0.8114115991871199,-0.09638174877279083,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.820809978388701,-0.82196123182742,0.14766376629961742,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.8214125320536367,-0.8234394247303433,-0.4609648421275736,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.7773895487566861,-0.8245293106143514,-0.38200613950153356,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.8231183089743938,-0.8187678599343451,-0.5126711965840658,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
0.8083298043732019,-0.8223407847428491,-0.5913411570180479,-0.13130850747293493,-0.18504202888138516,-0.07902328763049103,0
-0.9982062683707775,0.7892324527122088,-0.5629522704329532,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8180372314409259,-0.8192499609191818,-0.5208696318032411,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8200733502827603,0.8086603095200875,-0.7093660638844294,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8203321233297347,0.8079005783961231,-0.6406269918219698,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
0.77431114958676,-0.9982290354853848,-0.4801416240958431,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8213725284908194,0.774985149288729,-0.7044205859140764,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.9821827881545707,-0.8199737376895428,-0.5793184236168295,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
0.7949379866644373,-0.821237767703612,-0.7319801066283667,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
0.7854715185571214,0.7853462560575268,-0.7670346374343721,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8204258816800878,-0.8185621385024239,-0.6242362648345141,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
0.7726141234453693,0.7205377520712832,-0.24651233001565045,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8273908769999835,-0.8282141628888551,-0.34630654635156904,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.7122962513848888,-0.8306080975457255,-0.5886226799970775,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.7001514197358201,0.7366609348131935,-0.5909203306317508,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8262123345360453,-0.8281472565264977,-0.6804396253460353,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.7143495592576212,0.6856557761450679,-0.537066840087509,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8308243077899132,-0.8325374394247312,-0.6555064298892929,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8346280840637376,-0.8351861810223552,-0.5720845101881453,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8343511844023616,-0.8318364858527444,-0.6148244980636062,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.6720676685267281,-0.8360884789745202,-0.5937063856125646,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8355122253075672,-0.8376157573862757,-0.7840550681385497,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.833757381516792,-0.8320106299828054,-0.6835082790680121,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.678005697382423,-0.8333146787556677,-0.6512090859883463,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.702339114577392,0.7070501797717679,-0.6182064677812203,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.9829207913829833,-0.8267356573393787,-0.6387839565535153,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8243190409145822,-0.9982446678130383,-0.6716637057427443,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8259085574809013,0.7378239799906204,-0.7292186254511323,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8252300595521795,0.7448366421760199,-0.6506592471332574,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
0.7539499611684165,-0.8241944661560116,-0.73772423321505,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8251272378946257,0.7501047365952789,-0.7332548726890477,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8245378103987393,-0.8263426606221675,-0.6917190011889771,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8273505609093317,-0.8301925902766931,-0.6171651528545435,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8288553824324986,-0.8307509770204793,-0.7824762012585736,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8301814380343256,0.7017789588869782,-0.6011583915480158,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.707608333867235,-0.982929060497109,-0.8051516785114594,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.9982687739376795,-0.8231536657808357,-0.6935988971628008,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8228904761830358,-0.8229304361419425,-0.7750733429302813,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8227520263523477,-0.8219924964827272,-0.8415424098870944,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8215509818843247,-0.8198574331718002,-0.7679960874994158,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8200286588024253,0.8157167422229169,-0.7727388315902388,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8183366331063867,-0.8201657026731289,-0.812686621033991,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.801054156385803,-0.8190579959355957,-0.8266015373108229,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.9981984551749148,-0.819111771142724,-0.8664418163639153,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.8278409170816775,-0.8163292168203855,-0.7319893218047089,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.814737875092001,0.8670814444270751,-0.7659441749005365,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8125861209513979,0.8865999687353446,-0.7143576177364938,0.01805863907898652,-0.07114016811552554,0.05868007019004848,0
-0.8098446267870739,-0.8109648272627803,-0.7802860610145602,0.01805863907898652,-0.07114016811552554,0.05868007019004848,-1
-0.8112866302155043,-0.8112730967641091,-0.8275814177285512,0.01805863907898652,-0.07114016811552554,0.05868007019004848,-1
-0.9812617373734855,-0.8124967953728319,-0.8155832581309121,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.8939186771321821,-0.8103129591996258,-0.7970699688592863,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.9062416496469217,0.9165671408472721,-0.7598867323182158,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8079516456934452,-0.8089507581678921,-0.7764003283235685,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8091392514645842,-0.9812277942785691,-0.6093906157471127,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.8112913181330219,0.90897608253869,-0.7277749144908429,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
0.897937785083984,0.8777114272315147,-0.4627556580634219,0.01805863907898652,-0.07114016811552554,0.05868007019004848,1
-0.7971069298359392,0.9949538846334219,-0.012225686689708996,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.7998215466064953,-0.8014112865405668,-0.7081127999018804,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
0.9838360603991293,-0.8002279193371902,-0.7347446595310485,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
0.9899553553988402,-0.7976685946537448,-0.6473847878063032,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.7965934466038388,-0.9997961188056912,-0.6338446220340571,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.7964549967731508,-0.7967262779427866,-0.8586150599238782,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.7958299411041303,-0.7946893856495241,-0.7491264780758887,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7922805624875973,-0.7906027825543233,-0.7166276228421403,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7899366037287703,-0.9787096764108185,-0.6160654751443656,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7808020401817044,-0.7796198217914656,-0.37097250169438567,0.4535258977821519,0.2103743084991738,0.4786306992237456,-1
-0.9776975761903802,-0.7755197748944826,-0.49612995504968627,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7746852454046695,-0.7724558386743795,-0.5584614078288189,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7703992386821958,-0.777721744567767,0.588742038471606,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7805607686934625,-0.9775693919024553,-0.027323217263799122,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7753771820302753,-0.7757342504298899,-0.47573676980423674,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7736942196414375,-0.770048460215727,-0.39917401302718764,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9770926160611186,-0.7708569642019706,-0.5333346936688886,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7700329560601498,-0.9769360637798978,-0.4403873533552786,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.767983711049266,-0.766671877442552,-0.6081864993717224,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7672514583330085,-0.7651755510395507,-0.4628170925723704,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.764282443905161,-0.7608657183054566,-0.40488742235939673,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7582106531362957,-0.9757725808972966,-0.019140140671860956,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7552594527950152,-0.7568191339690489,-0.31396127739019186,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.7570139840579558,-0.756501797717681,-0.5899312350376802,0.4535258977821519,0.2103743084991738,0.4786306992237456,1
-0.756487374656806,-0.7618705643270292,-0.17589336197936722,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7603358424109654,-0.7629735813662664,-0.18752598624876282,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7612778013041793,-0.7579268407065821,-0.4969623926459382,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7548978580904868,-0.753455994997656,-0.6167320395664567,0.4535258977821519,0.2103743084991738,0.4786306992237456,-1
-0.7510759552022609,-0.7462651242770058,-0.3056399731531196,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7419188896511102,-0.736671252149446,0.49299635627539246,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.97322930323482,-0.738466781303737,0.2087235247435164,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7389411244438965,-0.973846209160545,-0.15794219846462,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7328468316709463,-0.7315260278255441,-0.07484280993545207,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.997323377238286,-0.7293553228075669,-0.16762427707490118,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9973089572040017,-0.7309007347194005,-0.3569961509086054,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7331102926354385,-0.7323120212599665,-0.3791248610318496,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7319001848602148,-0.9733781460059413,-0.5912735790582045,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.732212712694725,-0.9997288997967807,-0.4099834148766735,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9729359958621322,-0.9725549788963587,-0.39749070748199916,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.723912910993636,-0.7241475691730507,-0.34446965453400935,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7264131336697182,-0.7276132562138511,-0.39627430420481913,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9728203605633634,-0.9732218227294054,-0.2615576412571344,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.721247361093098,-0.721159606065344,-0.4349534710387851,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.720073194018843,-0.7169745193059255,-0.3600064418470812,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9720452915337779,-0.7158355479130851,-0.4080144388648746,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7142914290804031,-0.7193149914022207,-0.08747067324981311,0.4535258977821519,0.2103743084991738,0.4786306992237456,-1
-0.7209573352626725,-0.9721847428482111,-0.38958408618032914,0.4535258977821519,0.2103743084991738,0.4786306992237456,-1
-0.9721354558140342,-0.9997296814131634,-0.1204702197314917,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.727627616834625,-0.7408919806159145,0.08922111793692387,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.9741521666773454,-0.9727684852274514,0.06151108267570982,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7259934087879708,-0.728292324527123,-0.01637558776917914,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7320208206043357,-0.7376270126621862,-0.14781471966446227,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7359674220985313,-0.7440853525089894,0.06749787557273966,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7452407480041198,-0.7446571830545577,-0.0032132442269662827,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.748812316096903,-0.7497576989213702,0.11704480703969261,0.4535258977821519,0.2103743084991738,0.4786306992237456,0
-0.7251361449379092,-0.7275507269032367,-0.06986047125972997,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7257477619100458,-0.7285780834766306,-0.47544802761217886,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7298553152390141,-0.7306771924339542,-0.6173463846559415,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9733101229328245,-0.73917242457402,-0.5082755574688017,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7388608047904273,-0.7399987494137886,-0.39324558291365885,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.7363605821143452,-0.7401372518367993,-0.6350886708402639,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7423520532297414,-0.9999999999999984,-0.48211367183308945,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7493079852424364,-0.7456485852743482,-0.5587685803735614,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7483257102585705,-0.745782710645616,-0.5361852548840983,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7434680901267776,-0.7451839924964836,-0.6980037514544072,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.747745346069885,-0.7468857276848532,-0.6252192169776898,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.7488304427113046,-0.7506778177270604,-0.6766921203001778,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7493304872465211,-0.75293324996092,-0.5409771465820801,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9752634218985136,-0.7561000468969838,-0.4482110380698682,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7565364415268241,-0.7632283883070198,-0.276716606340173,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7616037678355735,-0.7631120837892771,-0.2601815082566883,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.761362808875166,-0.7493109269970307,-0.3711875224757054,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7457139151455683,-0.7512362044708466,-0.3012351188615132,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.751093769288828,-0.9745166171642967,-0.4218802075345476,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7428924138556097,-0.7475066437392537,-0.5191525372781309,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.747928487380908,-0.7488600906675013,-0.7031519633042902,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7451113614806325,-0.7444023761138042,-0.6461038782947273,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7458701790628235,-0.741320619040176,-0.4827310886480217,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7407178451830873,-0.9741963732999853,-0.5241502345810901,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9745887993149397,-0.7494406753165556,-0.49199234087200583,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.746508673428728,-0.7447644208222614,-0.6231243002225465,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7422582948793883,-0.7446481163045187,-0.6469178855382947,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7447988336461223,-0.9740806940753488,-0.6822980192417271,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7376016301451854,-0.744893856495233,-0.4148951038671049,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.7435218449143134,-0.9742664999218393,-0.5859072747015545,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.7434949675205454,-0.7444517742691895,-0.7414686665354601,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9974495947295313,-0.7447331561669541,-0.6844297967022395,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7450666700002976,-0.7435716742222925,-0.6957491049759977,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7450844840868647,-0.7383682976395194,-0.5803873840725331,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7395302394119483,-0.7376404564639684,-0.6670622610225028,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7373828606610283,-0.7383864311395976,-0.6697623076907887,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7386195333021853,-0.7419906206034087,-0.7055171918988068,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.7414769752931127,-0.7400121932155707,-0.7514609894159312,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.7422539194897052,-0.9997450723776781,-0.7296179497592974,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.7449191568624087,-0.7445096138815078,-0.7601662593339314,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.7432805734260715,-0.7434065968422707,-0.8408420564850816,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7447675808626713,-0.7458405502579343,-0.7532548770772269,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7419413916551949,-0.7391633578239809,-0.6011338177444364,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9738936436526385,-0.7353581366265446,-0.6246202305154421,0.7973037925430867,0.4189956175012573,0.8138179222555988,1
-0.73440478292598,-0.7322807566046593,-0.7983693087235467,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.973186893207677,-0.7275776145068009,-0.5321490076461829,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.728953672436452,-0.729390964514617,-0.6039536617051718,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7297528061092947,-0.725813350007817,-0.6473141381210124,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.7293865234872488,-0.9730038768172591,-0.5486718188278779,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.732011757297135,-0.7325086759418487,-0.5939582670992534,0.7973037925430867,0.4189956175012573,0.8138179222555988,-1
-0.7308019620497457,-0.7297974050336103,-0.721889488533578,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7298331257627639,-0.7289310614350485,-0.7330429236331755,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.9727301650303237,-0.9728917617633276,-0.7414195189283013,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7291768173102924,-0.7292211974362991,-0.786315858067854,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7270828808190736,-0.725621385024231,-0.584282331939867,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.726301561232798,-0.7300966077849,-0.6274953655342312,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.973461917702046,-0.7303067062685643,-0.5282079838971375,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7288239733851303,-0.7316063779896835,-0.4435635174679153,0.7973037925430867,0.4189956175012573,0.8138179222555988,0
-0.7435218449143134,-0.9743196498358615,-0.10108763215824476,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7411553841514016,-0.7432368297639528,-0.6174446798702591,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.9974327619803647,-0.7386453024855409,-0.6204027514761287,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.736173065413639,-0.7342369860872292,-0.6476028803130702,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7306769509159416,-0.7272115053931539,-0.5563449889955436,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7308510289197638,-0.7285380647178373,-0.6991464333208489,0.8977363759126593,0.5117034269703283,0.9039942896231746,1
-0.7260337248786226,-0.7250051586681265,-0.6851455087314893,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7243995168319685,-0.7219455994997663,-0.7321183342735007,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7234619333284377,-0.7231471002032211,-0.7950856342202501,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7237657103835817,-0.7223251524151955,-0.8496824823227686,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.721676149282046,-0.9999999999999982,-0.7576474444670436,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7178901870947888,-0.9717863373456318,-0.6903582268157682,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7181445847520801,-0.7182473034234806,-0.7812229372760245,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7181845883148974,-0.7157864624042528,-0.7843038778997911,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.714260176296952,-0.7105296232609044,-0.5778102064221442,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7097910282634553,-0.7029188682194787,-0.3906284728324534,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7005002007991343,-0.7069785837111154,-0.1719492665048745,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7078221029060408,-0.9701257151789912,-0.44335464013749043,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.9702602888069726,-0.704044395810537,-0.6026389632136743,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7055497130213166,-0.7037808347662976,-0.5837570668883575,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6964060861670499,-0.6982157261216203,-0.5950917337893529,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6986428478786398,-0.9698608722838841,-0.7701708691161921,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6985222121345188,-0.6992027512896679,-0.8410509338155064,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7005805204526034,-0.7034903861184939,-0.7314640567531994,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7020940927551367,-0.7028785368141325,-0.6923855656110682,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7027591519869745,-0.6985327497264351,-0.6599450731608208,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6983793869141477,-0.7006499921838371,-0.6945204147970281,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6972721007964778,-0.9696089729560742,-0.7018802689690565,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.6962007553797767,-0.7039953103017048,-0.5281834100935582,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7030494903452346,-0.7049554478661881,-0.5106469295142132,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6975758778516218,-0.694955135219635,-0.40711135158333184,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6919547522201203,-0.6912480850398632,-0.40479219887052653,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6877625038479996,-0.687451617945913,-0.6268810204447464,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6875256077494408,-0.6864999218383626,-0.6537893353641827,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6873565301909708,-0.6864155072690332,-0.7049427792401385,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6878471988911519,-0.6879340315773027,-0.6943084657411558,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6863970697390243,-0.6873128028763491,-0.436480118586155,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6933386254713316,-0.6914669376270135,-0.3616866756668222,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6927135698023111,-0.6991714866343607,-0.49440364534823383,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7014287209954643,-0.7029054244176967,-0.43108924042592545,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.703415460439446,-0.6956967328435213,-0.4117957328906538,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.6969595729619675,-0.7020478349226208,-0.47649855771519795,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7003483122715624,-0.7054913240581531,-0.4671912296095025,0.8977363759126593,0.5117034269703283,0.9039942896231746,1
-0.9704522746557123,-0.7046337345630773,-0.37460328117324115,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7003079961809106,-0.7021819602938886,-0.6568364870080275,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7030091742545826,-0.7085286853212451,-0.41188788465407655,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.7111886527393853,-0.7149692043145233,-0.3636310778750418,0.8977363759126593,0.5117034269703283,0.9039942896231746,0
-0.9714863042489729,-0.9716005314991412,-0.14356037991977968,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.71437643665139,-0.9713745193059257,-0.5036556823958757,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.7189215289486727,-0.7187475379083954,-0.558882234215116,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
-0.9717675793000321,-0.7164921056745358,-0.5890650084615066,0.8977363759126593,0.5117034269703283,0.9039942896231746,-1
