AAPL,aaplopen,aaplclose,aapllow,aaplhigh,aaplvolume
0,-0.5398126202025781,-0.5417418724364279,-0.5396207002905844,-0.545651926808331,-0.8449252284144648
0,-0.5331723196329314,-0.52730730357589,-0.5307333276039501,-0.5332959634520307,-0.6404897287880673
0,-0.5285891945405632,-0.5117086660515334,-0.5255708101595051,-0.5162502194738321,-0.6631905709114276
0,-0.505087627482302,-0.5132996243630136,-0.5160299736899162,-0.5117278167449119,-0.7109335372367125
0,-0.5077958993979688,-0.5164167477028819,-0.5146053640114173,-0.5160311316172062,-0.8420486999656754
0,-0.5171704086560189,-0.5155760237705694,-0.5139387779051136,-0.515580226238918,-0.7972075095594737
0,-0.511493593134731,-0.5037024128780311,-0.5100048030844438,-0.5102719559187526,-0.790084356607293
-1,-0.49833015945404624,-0.501542406521658,-0.49867339767401586,-0.5001578585978571,-0.7263462762686403
-1,-0.4973536017159436,-0.5046983505705859,-0.5003071269309948,-0.5054532616349858,-0.8506850179707887
0,-0.5090458015157697,-0.5164167477028819,-0.5131154219145417,-0.5171005610982615,-0.8284773431004976
0,-0.5176912301782626,-0.5286007170399099,-0.5250219061657906,-0.5235168627485924,-0.7613897650362211
0,-0.5280032877119349,-0.5463852298806797,-0.5431626108013996,-0.5339788239699816,-0.7933143496401935
0,-0.546622239918642,-0.5452470301769017,-0.5449139174715796,-0.5411424601714477,-0.7092840358441943
0,-0.5417135839909756,-0.5424015136484581,-0.5398036799217547,-0.5422504915016132,-0.8092539192189154
0,-0.5386017623150495,-0.5479244157340817,-0.5464169469920084,-0.5451880853380058,-0.8121203486795874
0,-0.5506585024126545,-0.553770662551211,-0.5536967652687699,-0.5581367006129991,-0.7969432527037336
0,-0.5502028009645872,-0.549877470410132,-0.5500241899212006,-0.5548512084716127,-0.8467565115930974
0,-0.5482367171020134,-0.5488815327175772,-0.5496843706061701,-0.5535627943474318,-0.8432790933513191
0,-0.5459712130158374,-0.5376158596549858,-0.5454236638940233,-0.542533950177923,-0.8016123515433718
0,-0.5386538444672739,-0.5393749143997321,-0.5386405046161524,-0.5413357102484998,-0.830204270068583
0,-0.538093978714758,-0.545234078427883,-0.5413981818078705,-0.5462832493851345,-0.8841564309214185
0,-0.5474034374342155,-0.5581035924749786,-0.553866657476387,-0.5543487307476772,-0.8367231668984024
0,-0.5544734331436093,-0.5498386497010728,-0.5525335550633715,-0.5559979104598888,-0.8437857259218783
0,-0.5561660683231091,-0.5801563801084137,-0.5818880527964116,-0.5637413312970112,-0.45949229741760456
0,-0.5760609984915211,-0.5940606525571234,-0.5928273589971893,-0.5828227895460257,-0.6270614409212201
0,-0.5982214327461091,-0.5960266244441951,-0.5988916871739323,-0.5907981311183108,-0.6613407729212465
0,-0.5921409979289782,-0.5854981994737549,-0.5908277053776659,-0.5874482337527404,-0.7691558868985466
0,-0.5773630175293383,-0.5758493191446865,-0.5809731546405604,-0.5794857938679921,-0.628300250130295
0,-0.5909691495039301,-0.5767159120370394,-0.5892201160679971,-0.5706343417007042,-0.4447073788136454
0,-0.56793635658348,-0.5729391129471434,-0.5702691079655731,-0.5723221920710262,-0.7962565215117464
0,-0.569785238219653,-0.5615311778733287,-0.5686353787085942,-0.5660991060932473,-0.568271864760122
0,-0.5559316986380995,-0.5448202096052347,-0.5532785261118094,-0.5469661099030855,-0.6426744765508108
0,-0.5368570449833253,-0.5284455378176651,-0.537503434358064,-0.5319817803572762,-0.611889394439425
0,-0.5246700995051595,-0.5329595504617152,-0.5344712702696925,-0.5323940838864542,-0.722875590685607
0,-0.5281595341686082,-0.5249015593681322,-0.526315781207943,-0.527678499889482,-0.7740202328417891
0,-0.5157512569273848,-0.5191328848931265,-0.5151804428522383,-0.5217001675254023,-0.8104052038643057
0,-0.5100223592538724,-0.5052545504804521,-0.5084364760454343,-0.5101430766613844,-0.7290477555900604
0,-0.49796558438847555,-0.5079060325395944,-0.5092337269884922,-0.5055692048003171,-0.7367953626408373
0,-0.5056866070006739,-0.5012061445791309,-0.506476014896978,-0.5060587808367158,-0.7435010907508297
0,-0.504684042954251,-0.5103506319944086,-0.5067766417409413,-0.5091123178384396,-0.7880510936663114
0,-0.5070797524209877,-0.5152655962500853,-0.5134421538060191,-0.5133512274865498,-0.8263043774905577
0,-0.515490846166263,-0.512976210555513,-0.5121090513930036,-0.5156833021212126,-0.837066532494396
0,-0.5124440750289295,-0.5270486139754863,-0.5243291801121767,-0.5191620099351509,-0.7588178893956417
0,-0.5315708108359282,-0.5464628367608007,-0.5501940821288178,-0.5374575661884202,-0.5817876771906538
0,-0.55229905543993,-0.5390515351302291,-0.554716188314065,-0.5415160930425151,-0.6649898739610215
0,-0.5317140541384411,-0.5407588519548947,-0.5388888166656997,-0.5386300371472698,-0.7703677654726416
0,-0.5410105097037385,-0.5282515033483639,-0.540078166818408,-0.5312731508687517,-0.7561366080504565
0,-0.5328858677956974,-0.5324809919699675,-0.5347195823192398,-0.5316854543979296,-0.7534654256933887
0,-0.5252039241815634,-0.530295116653554,-0.5294655925091077,-0.5279876587273652,-0.7612702603434979
0,-0.5357503166324535,-0.5292733100009589,-0.5326415088577864,-0.5308093093984264,-0.8153823218415265
0,-0.5293703920561368,-0.5253801178598799,-0.5266686530467303,-0.5314535336627669,-0.8615818261495264
0,-0.5175870658738139,-0.5301786890643738,-0.5260282417875327,-0.5244316784062061,-0.7954704836032709
0,-0.5304771204070085,-0.5256388074602835,-0.5279233705176118,-0.5290828571789942,-0.8288745699664509
0,-0.5231206728603808,-0.5170634371658934,-0.5212447710289813,-0.5200638895007276,-0.8150827185273751
0,-0.514201795514814,-0.5194562296246322,-0.5147229763244145,-0.5167139921351571,-0.7965780059668188
0,-0.5165064133668461,-0.5181757679096309,-0.5238978884314591,-0.5228211349476048,-0.8037617528477042
0,-0.5132643863103593,-0.519999512323477,-0.5174806884159288,-0.5201540980999853,-0.8516259070303985
0,-0.5231206728603808,-0.5254318557799607,-0.5222903340215864,-0.5249341217256414,-0.8529118448506883
0,-0.5233550425453903,-0.534033095034391,-0.5349156493739631,-0.5297270470388346,-0.776962404713342
0,-0.5350342044232645,-0.529700130572626,-0.5365885362022129,-0.5345715102931748,-0.7844154579440263
0,-0.5243185623615411,-0.5334769296625221,-0.5313214589685279,-0.5270471085036782,-0.7569933388757542
0,-0.5360237305477356,-0.5351454257781285,-0.5358697051010851,-0.5351899655869418,-0.8556032251839909
0,-0.531128147309813,-0.5421428240480547,-0.5382484054065019,-0.5371354712584999,-0.8681579505786781
0,-0.5402423153423251,-0.5372666459634396,-0.5418425609121411,-0.5424308742956285,-0.8557715416526153
0,-0.5364664288416426,-0.5449107336963772,-0.5421692928036184,-0.5435260039382572,-0.8641671671075957
0,-0.5416224576084788,-0.5423885618994393,-0.5397383475033777,-0.5442861713679291,-0.8716522004673186
0,-0.5414662111518057,-0.5426860722089019,-0.5399343796583048,-0.5453169301908738,-0.9103582555921644
0,-0.5416745397607031,-0.5540293521516145,-0.5493576387146929,-0.5494914002103001,-0.8406786039110736
0,-0.5574290083628622,-0.5619967846160576,-0.5595911663380996,-0.5568096158307078,-0.812803713542202
0,-0.5584836545615095,-0.5663167973288037,-0.5688314457633175,-0.5645143660097197,-0.738379220610592
1,-0.5729231009716911,-0.5804926765889382,-0.5819664726383417,-0.5791250282799615,-0.7386030815138623
1,-0.5751365576734346,-0.5803762835377554,-0.5809470146932504,-0.5802459612976639,-0.8387412813572078
1,-0.5774801849879472,-0.5862742682749653,-0.5850901090924003,-0.5841112036702067,-0.806544024074064
1,-0.5835346134967577,-0.5918230393206293,-0.5878608737076715,-0.588491859858722,-0.82486527168382
1,-0.5938075572645741,-0.5882661091220774,-0.5939644292552776,-0.5899348878063446,-0.6798303369996267
0,-0.5790556527088382,-0.5718526511634461,-0.5778233782391919,-0.5744738495071734,-0.7925198959082868
0,-0.5695899127649157,-0.5598626472197249,-0.5670408768224783,-0.5624142465147198,-0.7451438594846029
0,-0.5553978739616957,-0.5568748686800581,-0.5566112821443482,-0.5606748926077506,-0.8827644537258954
0,-0.5560098218664361,-0.5612466193128849,-0.5593559417121055,-0.5602754563616094,-0.8628694471345023
0,-0.5563743969320066,-0.5643120047326727,-0.5654986548309825,-0.5632259518855388,-0.848374032856577
0,-0.5648505759836663,-0.5548700760839271,-0.565851561569566,-0.5600048993728365,-0.8156448955325803
0,-0.5570384269889713,-0.5569653927712006,-0.555565719151743,-0.5583299506900513,-0.8584326250215656
0,-0.5526766336596607,-0.5484805811059505,-0.5517493915438666,-0.5538849236818522,-0.8314498119364028
0,-0.5465571198444655,-0.5494894360095267,-0.548821752344939,-0.5519007473521834,-0.8595401473851135
0,-0.5499944723556898,-0.5482865466366492,-0.5470050783565861,-0.5497490899160363,-0.8821702965916516
0,-0.5480284232609078,-0.5447167337650732,-0.547828469246954,-0.5507154091102969,-0.8974265013077588
0,-0.5438879616946548,-0.5445744372158526,-0.5425352520659588,-0.5487698690342387,-0.9079748943964442
0,-0.5390965079933892,-0.5426989894199234,-0.5394116156119003,-0.5453555664444842,-0.8960193756300596
0,-0.5394610830589596,-0.5515071803546766,-0.5475932097211637,-0.5465022684327603,-0.8660573610502467
1,-0.544200454608001,-0.5497481256099302,-0.546129407571598,-0.5519522852933307,-0.9026813414582098
1,-0.5487054564720327,-0.5592159577567135,-0.5549645003636122,-0.5555469706771005,-0.8055391747563769
0,-0.5318703005951142,-0.5313815784372513,-0.5333342000116041,-0.5328321563862056,-0.6717629286584637
0,-0.529565717510874,-0.5339813571143103,-0.5326153689104763,-0.5369421867769477,-0.8896384983045121
1,-0.5365966342222035,-0.5307607233962829,-0.5345366026880696,-0.5374060282472729,-0.9072763810516533
0,-0.5294355121303131,-0.5219654842105486,-0.5268777726252106,-0.5258746719493286,-0.8784791164347205
0,-0.5175089774132691,-0.5148128721803805,-0.515075883062998,-0.5166495869109731,-0.8415908791710174
0,-0.5109597684583271,-0.515834713370973,-0.5148144835898977,-0.5164048332972738,-0.8334544610777184
0,-0.509970277101648,-0.5104670250455915,-0.509808805829313,-0.5171005610982615,-0.9036104483650159
0,-0.5070276702687635,-0.5028875924437562,-0.5053650845861997,-0.5093056023199917,-0.8624133095045304
0,-0.49833015945404624,-0.4939500567088014,-0.4981898260986783,-0.4992301756572069,-0.8359202973430644
0,-0.49399440720084775,-0.49938240016528507,-0.4981637210511644,-0.4976583028567162,-0.8263010111611853
0,-0.49948896995714237,-0.4997316483948284,-0.4986865199973652,-0.5039586613417159,-0.8479414595322124
0,-0.49941081196101383,-0.5048664815418494,-0.5036791452341929,-0.5076950588613905,-0.8738386313947484
0,-0.5062074285229177,-0.5133513622830943,-0.5092990594068693,-0.5123849426967891,-0.8671732992372259
0,-0.508524979993526,-0.4966532766880242,-0.5054043119570628,-0.5018328072806425,-0.8085217425803997
0,-0.4901924796240531,-0.4679265045921634,-0.4904787161411995,-0.46832096634190123,-0.4974325126102097
0,-0.4551159497601583,-0.4563762384311308,-0.4573470832713498,-0.4559650717946012,-0.5729157161294666
0,-0.4570169135485556,-0.4571393900213198,-0.4629932420907246,-0.4583486155614108,-0.7328634899337735
0,-0.45216040930869733,-0.45142245346639487,-0.4502110521546916,-0.4576528877604232,-0.8098009477419444
0,-0.4467049255504669,-0.4444250551964688,-0.4434932601949939,-0.4437379876956692,-0.7207059914050398
0,-0.4397130530694098,-0.45305216341093946,-0.4476494071179007,-0.44782228352033776,-0.8119755965165705
0,-0.4476814137529859,-0.4513836327573357,-0.4471527830188062,-0.4522286742749266,-0.8256866560507066
0,-0.44587161111487716,-0.45060763303212,-0.45107370531571883,-0.45423858517066873,-0.8807934678783048
0,-0.4480980709707808,-0.45311681854204167,-0.44957064089549387,-0.45712464106591405,-0.8937033410217892
0,-0.45137917702533187,-0.45059464674510374,-0.4480676462748612,-0.4482989922736997,-0.8286406100750632
0,-0.45495970330348523,-0.4691940490961432,-0.4666265900674308,-0.4582069378300061,-0.7726013250112862
0,-0.4705840012928751,-0.46620623601847916,-0.4670186543772851,-0.46685216942370494,-0.8426815698877028
0,-0.4632275537462474,-0.46517147761686506,-0.4603139149413443,-0.46595028985812836,-0.8835286104934498
0,-0.46277188706597205,-0.47096598651391364,-0.46636519059433046,-0.4705242305281958,-0.8639079597459143
0,-0.46133966264759396,-0.4692069663071646,-0.465254260283552,-0.46066782291303665,-0.8280616014229956
0,-0.45292856890231886,-0.4561304660417488,-0.4535830704578897,-0.4585547673259998,-0.8201843906913779
0,-0.45203016916034455,-0.46055402367065107,-0.4570334737032217,-0.4605647470307422,-0.8855063289997854
0,-0.45438686916460097,-0.4567384038716957,-0.46185613693284017,-0.4622396957135274,-0.8114723302753838
0,-0.4458455352709731,-0.44645575129063747,-0.44417289882505473,-0.4512365861100922,-0.8227966622844272
0,-0.44428314023982596,-0.46136884410492596,-0.4624442682974178,-0.4518421053118222,-0.5808366891429265
1,-0.495309464160617,-0.4962006216943143,-0.4947133178058324,-0.49533916431409053,-0.4873604551277312
0,-0.4933694213741554,-0.4897593542582596,-0.4931449209672304,-0.4931359689367963,-0.7847066454347464
1,-0.49227576571302756,-0.49983512423498994,-0.4948571049659355,-0.4977355753639369,-0.8479549248497024
1,-0.503134651077264,-0.5189518367108416,-0.517702860518166,-0.5109032784955563,-0.7007554403790006
1,-0.5201130154889034,-0.5122260452523404,-0.5173369361556217,-0.5133512274865498,-0.7875141641313999
0,-0.5002962085488281,-0.5001196482574363,-0.5001372347233778,-0.5047961356831083,-0.7529604762875158
0,-0.4905049725373993,-0.4902638162480451,-0.48891038910218965,-0.49258191886721325,-0.7844120916146539
0,-0.4810002231309963,-0.4965886215569223,-0.4931580432905796,-0.48907740767820124,-0.6072219787644729
0,-0.45743357076635055,-0.46654249796100616,-0.4714623756203984,-0.4654220431636192,-0.5694685948520408
0,-0.4590220416414017,-0.4685343733461155,-0.4646400238714604,-0.4672774090449199,-0.8085756038503594
0,-0.4664175681860935,-0.4783255502244046,-0.47299154508813723,-0.47478887474237963,-0.8370614830003372
0,-0.4705840012928751,-0.47225943451593105,-0.46976331394504256,-0.4761803303443551,-0.8849929637704813
0,-0.47347452597353545,-0.47674757819994074,-0.47391946086794906,-0.48119230910967387,-0.8905120607766723
0,-0.4819767113335153,-0.4845081280600558,-0.4821664222953859,-0.4850704531697536,-0.8712061618254643
0,-0.480414316302368,-0.4700088695304181,-0.476977799803427,-0.47543306460222007,-0.8148639071181636
0,-0.4710657438170545,-0.467939421803185,-0.46995938099976575,-0.47200589472942883,-0.8537567935231822
0,-0.46471186031684986,-0.4758939370566067,-0.4738933558204353,-0.4712972308364041,-0.8335773320998141
0,-0.4733703616690866,-0.47638541275937585,-0.47669022548322026,-0.48128251770893155,-0.8719804175811361
0,-0.46985492069731766,-0.47028047634184306,-0.467868185214963,-0.47091073068230005,-0.8398656353676182
0,-0.4654540136021512,-0.47908870181459345,-0.47415468549394335,-0.47350042621369864,-0.8527149145823978
0,-0.47235479446850354,-0.4717808760241833,-0.47710846464018103,-0.4771724185091893,-0.8462178988934995
0,-0.46365728365378606,-0.4678359459630236,-0.4656594469167557,-0.4712586289872941,-0.8601174728724948
0,-0.46929502017700997,-0.4637358021416218,-0.4681165321643066,-0.46937752853991976,-0.866648151855118
0,-0.46559725690466397,-0.45955808597809633,-0.4626403353521411,-0.4645588342561531,-0.8701592333906211
0,-0.4555976922843377,-0.4561434523287651,-0.45457631865607867,-0.45886399497288327,-0.8351881207045487
0,-0.4513270948731075,-0.4530004254908588,-0.4497274805793541,-0.45818113445493236,-0.8766495164207744
0,-0.4523817410717549,-0.4486157576470105,-0.4491393492147764,-0.4552822112766503,-0.875151499850018
0,-0.4445565541551079,-0.4429376418011448,-0.4412583470496803,-0.4495100994861598,-0.8529404586503544
0,-0.437030856997647,-0.4268086733269626,-0.4336648494051984,-0.43013224646879844,-0.7882800040636404
0,-0.41796920649703295,-0.42873589358096986,-0.4382261829613088,-0.42478530549052257,-0.7065522595584217
0,-0.4276171992059488,-0.42215239867168936,-0.423888718510023,-0.4283671579957557,-0.839005538212948
0,-0.41980508497904573,-0.4131631250166538,-0.419379734648125,-0.41960584561872516,-0.7963002837935887
0,-0.41157631353434776,-0.4208589506696719,-0.41590315655568677,-0.4186266935459278,-0.8245370545700025
0,-0.41454492667555265,-0.4157887726537531,-0.41838641665034376,-0.42149988215813633,-0.696707429308586
0,-0.40513126888385453,-0.4328618718244146,-0.4297178220607719,-0.4108704054257686,-0.6453911043544072
0,-0.42682296376842327,-0.422229971013813,-0.4264765383939201,-0.4259835454199459,-0.8146955906495392
0,-0.41980508497904573,-0.42507555661825136,-0.4209219566396208,-0.42602221607805635,-0.8618645978168151
0,-0.42108106294075076,-0.42852894190064705,-0.4280187603854159,-0.42948805660895806,-0.8623493492464532
0,-0.42488299051754547,-0.4198371785550742,-0.42413706545936636,-0.42688542498552245,-0.8805409931753684
0,-0.4203519128096097,-0.4215186264196995,-0.41866086864720103,-0.4242183881379029,-0.8681663664021092
0,-0.4209118133299175,-0.42737779044785024,-0.4249343164024243,-0.42941071529273706,-0.8933162131439533
0,-0.4268620427664875,-0.4382812980698768,-0.43254086657066315,-0.4315623727288842,-0.8697249769015704
0,-0.4333721727233652,-0.42784343172857653,-0.4322664145738059,-0.434216542293467,-0.8596882658775029
0,-0.4263282180900837,-0.42979648640462675,-0.429887714268389,-0.43352081449247937,-0.8908655253607833
0,-0.42934891338351294,-0.42855484539868477,-0.4265027132410263,-0.4306218913141973,-0.9047970794688173
0,-0.42891925301155787,-0.4277528730994366,-0.4265549931356463,-0.43277354875034446,-0.9090386544781498
0,-0.42265653066164177,-0.4180134341412283,-0.4201377582203198,-0.42371594481846747,-0.8578233194051456
0,-0.41774787473397534,-0.4221135779626301,-0.4167135298220939,-0.42396076724116694,-0.8364824743482696
0,-0.4198180881332059,-0.4303397691034715,-0.4249343164024243,-0.42640871623216053,-0.8803507955658229
0,-0.4275781897434684,-0.4291497969416154,-0.4252349432463878,-0.43131761911518496,-0.9019946102662225
0,-0.4273177789823466,-0.43503486446780393,-0.4299922740576292,-0.4351313579510806,-0.9110247888079166
0,-0.4294400745338015,-0.4270932664254038,-0.4308548574190641,-0.43411346641117254,-0.8700818078150538
0,-0.42694020076261585,-0.4288264522101098,-0.42450302472170687,-0.4328894919156757,-0.8931058175581729
0,-0.4249871548219942,-0.4237303706961532,-0.42127479357861203,-0.4281094682900195,-0.889747904009118
0,-0.4209508923279817,-0.4112359738386413,-0.41735394108129165,-0.4148773599342162,-0.7863107013807361
0,-0.4050791867316302,-0.39499061231327615,-0.4050684450439454,-0.40217356708192226,-0.8091142165499572
0,-0.3879315031735736,-0.38191418112385506,-0.3862350492545185,-0.3862873579705363,-0.8363579201614876
0,-0.37683828289211946,-0.3881742622256351,-0.382301074433849,-0.37855687322545084,-0.7435330708798683
0,-0.37644770151822865,-0.3686566326761541,-0.3733352470054884,-0.37591557094390476,-0.7565035379520575
0,-0.3670731227245947,-0.37036391496282234,-0.36923137997720173,-0.3722951165895614,-0.8004812648742164
0,-0.3577636292373453,-0.36661301937096397,-0.36192538685333403,-0.36462903706865984,-0.7585401672224116
0,-0.366695544504864,-0.376805182398877,-0.3708651092341807,-0.37543886219054284,-0.820593399710135
0,-0.3730624311592288,-0.3685143361269335,-0.36912682018796156,-0.37179267327012594,-0.8349356460016122
0,-0.36957299649578035,-0.36965257036870885,-0.3687347558781072,-0.37398293255538334,-0.8603177694701578
0,-0.365120076783973,-0.37507199661417107,-0.3707082695503205,-0.3700017126130093,-0.811356191912033
0,-0.3714478844402736,-0.37613258943782796,-0.3702638555462538,-0.37725555741373307,-0.869923590334547
0,-0.370523478389979,-0.38403536677116884,-0.3785762191916596,-0.38042503758078805,-0.827524671888084
0,-0.38071829892945885,-0.3800645332119714,-0.3768248776216836,-0.3807342652276715,-0.8577189631945985
0,-0.3796897285747155,-0.3833110358900391,-0.3789552309777571,-0.38485723171045055,-0.8893927562603207
0,-0.3876450861041315,-0.3887692828445605,-0.3980107988694211,-0.39515167742086116,-0.6874365582167592
0,-0.38790549686525333,-0.3969307497783049,-0.3915674589065807,-0.3970199105851986,-0.8350467348709043
0,-0.3932047341668106,-0.39103276504109497,-0.39014284922808196,-0.39494552565627217,-0.7652526279911489
0,-0.36381802297836396,-0.36378042005354183,-0.36669583998792465,-0.37032387635192965,-0.7262436032227795
0,-0.3613572282052425,-0.36691052968042664,-0.3624220807520208,-0.36882927605865967,-0.9268717843288952
0,-0.3636878523655949,-0.3717866732270441,-0.3658855365211098,-0.3718957491524204,-0.9049586632786966
0,-0.3692605035824342,-0.3767146237697371,-0.3709565467000716,-0.3784537973431564,-0.8918080975850795
0,-0.3775413571793565,-0.38391897371998596,-0.38034061328539265,-0.38401975736905797,-0.8751296187090969
0,-0.3818250272803306,-0.3755117343968596,-0.37814485771134987,-0.3824865552266777,-0.8934912622713226
0,-0.37985897818554876,-0.38571681463579416,-0.380732677595247,-0.38796230665332154,-0.8865179109762175
0,-0.38353066561399063,-0.40143181067333605,-0.39588044551334767,-0.3922527542425791,-0.791669897741734
0,-0.40359488016102774,-0.3976162599503755,-0.40480704557084507,-0.4011428082589774,-0.7795612109889013
0,-0.39464996173934885,-0.402647617257235,-0.39916095655106254,-0.40222510502306946,-0.8369099981785754
0,-0.40182415652098313,-0.39822412870432755,-0.39815458602952436,-0.4027404844345419,-0.8721840805081714
0,-0.39142093783702214,-0.4072004851483417,-0.4025198525309114,-0.4010655357517567,-0.8597892557586775
0,-0.4004960964070538,-0.4118309253815719,-0.4080613817614538,-0.40887336181306316,-0.8442637446927713
0,-0.41341212248077686,-0.40822225726293937,-0.4096689361713266,-0.4066830337188055,-0.8000705726907732
0,-0.40259231611460466,-0.39443441240341,-0.39950074096629684,-0.40123301685823515,-0.8276812062039046
0,-0.38267134487008053,-0.3802456504702512,-0.3812031966468276,-0.38387801082865297,-0.7921681144888619
0,-0.3808745453861319,-0.3842681528735346,-0.3811770217997214,-0.38819419298398405,-0.8897681019853528
0,-0.38532746509793925,-0.40183279682296014,-0.3965731366671654,-0.394352873737579,-0.7710679619821188
0,-0.3989857139925473,-0.39096810990999276,-0.3958934980371046,-0.39692970198594085,-0.8301066465167809
0,-0.3860696183832405,-0.387812165861065,-0.3862350492545185,-0.3876273444403646,-0.7991734459130057
0,-0.38733259319078533,-0.3817718845746344,-0.3901559017518389,-0.38864516717127245,-0.7851947631937569
0,-0.3820463590433882,-0.39484831576405555,-0.39023435649356514,-0.38977900187651177,-0.7694958861651677
0,-0.3871633435799521,-0.3891184619981091,-0.3889273591280635,-0.3908354952655301,-0.6940396132808907
1,-0.44094995203305054,-0.44602893071897043,-0.4460156778609217,-0.4421145769540312,-0.38707581995668255
1,-0.44721267438296664,-0.453466066771585,-0.450524731522412,-0.45194518119411664,-0.725339743786267
1,-0.44904855286497947,-0.45472069406454324,-0.45303409666458283,-0.45306614861631916,-0.6197262092185728
1,-0.4586314602675109,-0.45366010124088635,-0.4571510860162188,-0.4594695829836134,-0.7481903875667029
0,-0.4489573917146909,-0.4524572118680088,-0.4496359733138709,-0.45148133972379145,-0.786261889604835
0,-0.44473887645568505,-0.4430669520633492,-0.4451138671286236,-0.4492524097804236,-0.8011595802427725
0,-0.4438144008698067,-0.43815198780767245,-0.44055260337210556,-0.4417538113660005,-0.8302160522213866
0,-0.43925731685355063,-0.43825546364783385,-0.438513687481923,-0.44404721534255265,-0.8726435844675158
0,-0.4245184154519749,-0.42898166597035187,-0.4260060193423395,-0.4318974037508414,-0.8050072947155241
0,-0.42805993226764777,-0.41693992410654995,-0.4251957158755246,-0.4202243009124921,-0.8198679557303642
0,-0.4125007195846424,-0.4079248160294714,-0.41016556027042106,-0.41280304381429,-0.8579209429569477
0,-0.40424587229604036,-0.4079765539495521,-0.40527756462242565,-0.4104709691796274,-0.8423853329029241
0,-0.4072275581269892,-0.39696957048736414,-0.4040228471515441,-0.4036552312831553,-0.842807807239171
0,-0.3970587438958296,-0.397538618532257,-0.3948610224680525,-0.4021993016479958,-0.8635309308561958
0,-0.39246258088150937,-0.39495179160421695,-0.38911037365902984,-0.39548663963381814,-0.8711489342261319
1,-0.39409013075462473,-0.40610107161562553,-0.40382678009682077,-0.4010268650936462,-0.838978607577968
1,-0.4094019358306685,-0.414146145498187,-0.41081909385296805,-0.41376932860405063,-0.8437335478166048
1,-0.4096623465917903,-0.421777316020103,-0.41656974266199065,-0.4169002069219953,-0.860008067167889
1,-0.4222137975999428,-0.41880242015346025,-0.4194188922193958,-0.4228913377601116,-0.8539217436624341
1,-0.41410219361385375,-0.4259032942635477,-0.42127479357861203,-0.4233423119474,-0.8881606797099907
1,-0.42161488761715454,-0.43199531347005904,-0.4283324397531363,-0.4292303669032218,-0.861551529185174
1,-0.4300389845165898,-0.4186472063932182,-0.42774430838855865,-0.4243601346783079,-0.8461236416710699
1,-0.4144928445233283,-0.4204968543051018,-0.41981102632884243,-0.4192451488396947,-0.8039923464097195
1,-0.42186229522411617,-0.4185308133420353,-0.41890921559654437,-0.4219507875364245,-0.8840554410402439
1,-0.4119929707521427,-0.4140297524470042,-0.4124266482628408,-0.41938682657109944,-0.8718171506065705
1,-0.4120971350565914,-0.41258109068474463,-0.4106492016453509,-0.41666825178233263,-0.9073302423216131
1,-0.4096623465917903,-0.41466352469899403,-0.4119953565821234,-0.4170676880284738,-0.9160911145135083
1,-0.41187573375795006,-0.41506444177262336,-0.41467461393191135,-0.4202371681955288,-0.894906803772453
1,-0.4154302537277831,-0.41444365580764975,-0.41168167721440296,-0.4184978142885596,-0.9202417986297837
1,-0.4061989182366621,-0.40775668505820784,-0.40612709546010367,-0.41152746256864575,-0.8597438103121489
1,-0.4074228140461427,-0.4070840920971588,-0.4068981715560554,-0.4133184232257624,-0.907772914634095
1,-0.4036078833151879,-0.4147928349611984,-0.41060997427448775,-0.4103421587312594,-0.8726570497850058
1,-0.414870422743059,-0.42250164690123276,-0.41866086864720103,-0.4216415598895411,-0.8850064290879712
1,-0.4162896440072769,-0.4198500957660957,-0.4149360134050117,-0.4228269325359276,-0.907641627788568
1,-0.41863327132178946,-0.4138228007666814,-0.4157855442426897,-0.42025010428756576,-0.9015687696006031
1,-0.41035241772486714,-0.4140038489489664,-0.41081909385296805,-0.41474854948584816,-0.8924864129536354
1,-0.41343819832468093,-0.4173150067581363,-0.41297555225655536,-0.4193482247219892,-0.9023194610506675
1,-0.4107820780968222,-0.4119214840107118,-0.4143086546695709,-0.4179567003110137,-0.8027434382125271
1,-0.4023319053534829,-0.40374703078995117,-0.40289886431700883,-0.40925986196716735,-0.8137715332367919
0,-0.3983217187033745,-0.39624523960623437,-0.39697832330036903,-0.40249566201184245,-0.8578990618160265
0,-0.39178551290259267,-0.40298394827575695,-0.39793234412769485,-0.3983082903048794,-0.8473944310091834
0,-0.4002486888000921,-0.40598467856444265,-0.4028204095752826,-0.4079714822474865,-0.89412413219335
0,-0.4024621455018357,-0.4067607473656531,-0.40395751473316704,-0.41126977286290956,-0.9070289558427755
1,-0.4012772591548355,-0.4069159611258952,-0.4017617591591243,-0.4088604945300264,-0.9262018847837704
1,-0.403191226097393,-0.40056525231898044,-0.40066395117169523,-0.4074947046851244,-0.9069111343147386
1,-0.3971759113544385,-0.39940118365516214,-0.39610261761558485,-0.4054203885651982,-0.9191376425956083
1,-0.3984648924703037,-0.40426440999075813,-0.3995268460138107,-0.4066830337188055,-0.9300041538099936
1,-0.4005221027153741,-0.4132795180678367,-0.4087540729152716,-0.40990405182700773,-0.8621322210019279
1,-0.41587298678948204,-0.4240796189256966,-0.42011158337321364,-0.4216286926065043,-0.8533562003278564
1,-0.4195576773720841,-0.42411837055876106,-0.42428085261946963,-0.4277873045510991,-0.8809853486525365
