Date;aaplopen;aaplclose;aaplvolume;ebit;revenues;net profit
14.03.2012;8257860000000000;8422570000000000;354711000.0;43303.0;127841.0;32982.0
15.03.2012;856586000000000;8365140000000000;289929500.0;43303.0;127841.0;32982.0
16.03.2012;8353140000000000;836529000000000;206371900.0;43303.0;127841.0;32982.0
19.03.2012;8548140000000000;8587140000000000;225309000.0;43303.0;127841.0;32982.0
20.03.2012;85644300000000;8656570000000000;204165500.0;43303.0;127841.0;32982.0
21.03.2012;86105700000000;8607140000000000;161010500.0;43303.0;127841.0;32982.0
22.03.2012;8539710000000000;8562000000000000;155967700.0;43303.0;127841.0;32982.0
23.03.2012;8578430000000000;851500000000000;107622200.0;43303.0;127841.0;32982.0
26.03.2012;8568430000000000;8671140000000;148935500.0;43303.0;127841.0;32982.0
27.03.2012;865971000000000;877829000000000;151782400.0;43303.0;127841.0;32982.0
28.03.2012;8834000000000000;8823140000000000;163865100.0;43303.0;127841.0;32982.0
29.03.2012;8754000000000000;8712290000000000;152059600.0;43303.0;127841.0;32982.0
30.03.2012;869671000000000;856500000000000;182759500.0;43303.0;127841.0;32982.0
02.04.2012;8597570000000000;8837570000000000;149587900.0;43303.0;127841.0;32982.0
03.04.2012;8961430000000000;899029000000000;208639900.0;43303.0;127841.0;32982.0
04.04.2012;8919290000000000;8918710000000000;143245200.0;43303.0;127841.0;32982.0
05.04.2012;8956860000000000;9052570000000000;160324500.0;43303.0;127841.0;32982.0
09.04.2012;894471000000000;9089000000000000;149384200.0;43303.0;127841.0;32982.0
10.04.2012;9141860000000000;8977710000000000;222431300.0;43303.0;127841.0;32982.0
11.04.2012;9088570000000000;8945710000000000;174153700.0;43303.0;127841.0;32982.0
12.04.2012;8928570000000000;889671000000000;153584200.0;43303.0;127841.0;32982.0
13.04.2012;891586000000000;8646140000000;214911200.0;43303.0;127841.0;32982.0
16.04.2012;8715140000000000;8287570000000000;262696700.0;43303.0;127841.0;32982.0
17.04.2012;827057000000000;871000000000000;256382000.0;43303.0;127841.0;32982.0
18.04.2012;8767430000000000;8690570000000000;238632800.0;43303.0;127841.0;32982.0
19.04.2012;8574570000000000;8392000000000000;208679800.0;43303.0;127841.0;32982.0
20.04.2012;8448290000000000;8185430000000000;257746300.0;43303.0;127841.0;32982.0
23.04.2012;8151570000000000;8167140000000000;241632300.0;43303.0;127841.0;32982.0
24.04.2012;8037290000000000;8004000000000000;269037300.0;43303.0;127841.0;32982.0
25.04.2012;8794860000000000;8714290000000000;226444400.0;50813.0;142360.0;38617.0
26.04.2012;8775290000000000;8681430000000000;134017100.0;50813.0;142360.0;38617.0
27.04.2012;8643860000000000;8614290000000000;101680600.0;50813.0;142360.0;38617.0
30.04.2012;854000000000000;8342570000000000;126536200.0;50813.0;142360.0;38617.0
01.05.2012;8355710000000000;8316140000000000;152749800.0;50813.0;142360.0;38617.0
02.05.2012;8289140000000000;8371140000000;106847300.0;50813.0;142360.0;38617.0
03.05.2012;8435710000000000;8311710000000000;97637400.0;50813.0;142360.0;38617.0
04.05.2012;8244000000000000;80.75;132498100.0;50813.0;142360.0;38617.0
07.05.2012;8021430000000000;8135430000000000;115029600.0;50813.0;142360.0;38617.0
08.05.2012;8136860000000000;8116860000000000;124313000.0;50813.0;142360.0;38617.0
09.05.2012;8052860000000000;8131140000000000;120176000.0;50813.0;142360.0;38617.0
10.05.2012;8208290000000000;8150290000000000;83300000.0;50813.0;142360.0;38617.0
11.05.2012;8071430000000000;8095860000000000;99886500.0;50813.0;142360.0;38617.0
14.05.2012;8036710000000000;7974570000000000;88156600.0;50813.0;142360.0;38617.0
15.05.2012;8020710000000000;7902430000000000;119084000.0;50813.0;142360.0;38617.0
16.05.2012;791500000000000;7801140000000000;140224000.0;50813.0;142360.0;38617.0
17.05.2012;7790140000000000;7573140000000000;179305000.0;50813.0;142360.0;38617.0
18.05.2012;7628000000000000;7576860000000000;183073100.0;50813.0;142360.0;38617.0
21.05.2012;7635710000000000;8018290000000000;157776500.0;50813.0;142360.0;38617.0
22.05.2012;8136430000000000;7956710000000000;173717600.0;50813.0;142360.0;38617.0
23.05.2012;7964290000000000;815086000000000;146224400.0;50813.0;142360.0;38617.0
24.05.2012;8226710000000000;8076000000000000;124057500.0;50813.0;142360.0;38617.0
25.05.2012;8065570000000000;8032710000000000;82126800.0;50813.0;142360.0;38617.0
29.05.2012;8155710000000000;8175290000000000;95127200.0;50813.0;142360.0;38617.0
30.05.2012;8131430000000000;8273860000000000;132357400.0;50813.0;142360.0;38617.0
31.05.2012;8296290000000000;825329000000000;122918600.0;50813.0;142360.0;38617.0
01.06.2012;813086000000000;8014140000000000;130246900.0;50813.0;142360.0;38617.0
04.06.2012;8021430000000000;8061290000000000;139248900.0;50813.0;142360.0;38617.0
05.06.2012;8018140000000000;8040430000000000;97053600.0;50813.0;142360.0;38617.0
06.06.2012;8111000000000000;8163710000000000;100363900.0;50813.0;142360.0;38617.0
07.06.2012;8247000000000000;8167430000000000;94941700.0;50813.0;142360.0;38617.0
08.06.2012;8165710000000000;829029000000000;86879100.0;50813.0;142360.0;38617.0
11.06.2012;8396000000000000;8159570000000000;147816200.0;50813.0;142360.0;38617.0
12.06.2012;8206570000000000;823086000000000;108845100.0;50813.0;142360.0;38617.0
13.06.2012;8207430000000000;8173710000000000;73395000.0;50813.0;142360.0;38617.0
14.06.2012;81605700000000;8164710000000000;86393300.0;50813.0;142360.0;38617.0
15.06.2012;8157140000000000;8201860000000000;83813800.0;50813.0;142360.0;38617.0
18.06.2012;8156570000000000;8368290000000000;110103000.0;50813.0;142360.0;38617.0
19.06.2012;8334290000000000;8391570000000000;90351100.0;50813.0;142360.0;38617.0
20.06.2012;8403000000000000;8367710000000000;89735800.0;50813.0;142360.0;38617.0
21.06.2012;8363430000000000;8252430000000000;81587800.0;50813.0;142360.0;38617.0
22.06.2012;8272000000000000;8315710000000000;71117900.0;50813.0;142360.0;38617.0
25.06.2012;8247140000000000;8153860000000;76095600.0;50813.0;142360.0;38617.0
26.06.2012;8161860000000000;8171860000000000;69134100.0;50813.0;142360.0;38617.0
27.06.2012;8214290000000000;8207140000000000;50749300.0;50813.0;142360.0;38617.0
28.06.2012;8166710000000000;8129290000000000;70709100.0;50813.0;142360.0;38617.0
29.06.2012;8257140000000000;8342860000000000;105375200.0;50813.0;142360.0;38617.0
02.07.2012;835329000000000;8464570000000000;100023000.0;50813.0;142360.0;38617.0
03.07.2012;8498290000000000;8563000000000000;60428200.0;50813.0;142360.0;38617.0
05.07.2012;857943000000000;8713430000000000;121095800.0;50813.0;142360.0;38617.0
06.07.2012;8672710000000000;8655430000000000;104732600.0;50813.0;142360.0;38617.0
09.07.2012;8647140000000000;8769860000000000;94851400.0;50813.0;142360.0;38617.0
10.07.2012;8828140000000000;8688710000000000;127989400.0;50813.0;142360.0;38617.0
11.07.2012;8658860000000000;863471000000000;117330500.0;50813.0;142360.0;38617.0
12.07.2012;8574860000000000;8555710000000000;107010400.0;50813.0;142360.0;38617.0
13.07.2012;8613570000000000;8642430000000000;77856800.0;50813.0;142360.0;38617.0
16.07.2012;8644570000000000;8670140000000000;75315100.0;50813.0;142360.0;38617.0
17.07.2012;872557000000000;867057000000000;73406200.0;50813.0;142360.0;38617.0
18.07.2012;8665570000000000;8660860000000000;63175000.0;50813.0;142360.0;38617.0
19.07.2012;8732570000000000;8776000000000000;109215400.0;50813.0;142360.0;38617.0
20.07.2012;8757570000000000;8632860000000000;99367800.0;50813.0;142360.0;38617.0
23.07.2012;849143000000000;8626140000000000;121993900.0;50813.0;142360.0;38617.0
24.07.2012;8676860000000000;8584570000000000;141283100.0;50813.0;142360.0;38617.0
25.07.2012;8206570000000000;821386000000000;219328200.0;53007.0;148812.0;40133.0
26.07.2012;8282290000000000;8212570000000000;101658200.0;53007.0;148812.0;40133.0
27.07.2012;82144300000000;8359430000000000;100984100.0;53007.0;148812.0;40133.0
30.07.2012;8441710000000000;8500430000000000;94785600.0;53007.0;148812.0;40133.0
31.07.2012;8617570000000000;8725140000000000;115581900.0;53007.0;148812.0;40133.0
01.08.2012;8798710000000000;8668710000000000;96125400.0;53007.0;148812.0;40133.0
02.08.2012;8612000000000000;8682710000000000;83039600.0;53007.0;148812.0;40133.0
03.08.2012;8766140000000000;8795710000000000;86230200.0;53007.0;148812.0;40133.0
06.08.2012;8818430000000000;8893570000000000;75525800.0;53007.0;148812.0;40133.0
07.08.2012;889671000000000;8870140000000000;72611700.0;53007.0;148812.0;40133.0
08.08.2012;8848430000000000;8855140000000000;61176500.0;53007.0;148812.0;40133.0
09.08.2012;882643000000000;8867570000000000;55410600.0;53007.0;148812.0;40133.0
10.08.2012;8838710000000000;8881430000000000;48734700.0;53007.0;148812.0;40133.0
13.08.2012;8905570000000000;90.0;69708100.0;53007.0;148812.0;40133.0
14.08.2012;9026710000000000;902414000000000;85042300.0;53007.0;148812.0;40133.0
15.08.2012;9018570000000000;9011860000000000;64335600.0;53007.0;148812.0;40133.0
16.08.2012;9017290000000000;9090570000000000;63633500.0;53007.0;148812.0;40133.0
17.08.2012;9142860000000000;9258710000000000;110690300.0;53007.0;148812.0;40133.0
20.08.2012;9285860000000000;9502140000000000;153346200.0;53007.0;148812.0;40133.0
21.08.2012;9583140000000000;9372290000000000;203179900.0;53007.0;148812.0;40133.0
22.08.2012;9348860000000000;955529000000000;141330700.0;53007.0;148812.0;40133.0
23.08.2012;951586000000000;9466140000000000;105032200.0;53007.0;148812.0;40133.0
24.08.2012;9421570000000000;9474570000000000;109335100.0;53007.0;148812.0;40133.0
27.08.2012;9714140000000000;9652570000000000;106752100.0;53007.0;148812.0;40133.0
28.08.2012;9642570000000000;964000000000000;66854200.0;53007.0;148812.0;40133.0
29.08.2012;9646430000000000;9621000000000000;50701700.0;53007.0;148812.0;40133.0
30.08.2012;9580570000000000;9483860000000000;75674900.0;53007.0;148812.0;40133.0
31.08.2012;9532140000000000;9503430000000000;84580300.0;53007.0;148812.0;40133.0
04.09.2012;9510860000000000;9642430000000000;91973000.0;53007.0;148812.0;40133.0
05.09.2012;9651000000000000;9574710000000000;84093800.0;53007.0;148812.0;40133.0
06.09.2012;9616710000000000;9661000000000000;97799100.0;53007.0;148812.0;40133.0
07.09.2012;9686430000000000;972057000000000;82416600.0;53007.0;148812.0;40133.0
10.09.2012;9720710000000000;9467710000000000;121999500.0;53007.0;148812.0;40133.0
11.09.2012;9501570000000000;9437000000000000;125995800.0;53007.0;148812.0;40133.0
12.09.2012;952643000000000;9568430000000000;178058300.0;53007.0;148812.0;40133.0
13.09.2012;9676710000000000;9756860000000000;149590000.0;53007.0;148812.0;40133.0
14.09.2012;9856570000000000;9875430000000000;150118500.0;53007.0;148812.0;40133.0
17.09.2012;9990710000000000;9996860000000000;99507800.0;53007.0;148812.0;40133.0
18.09.2012;9998290000000000;10027300000000000;93375800.0;53007.0;148812.0;40133.0
19.09.2012;10003700000000000;10030000000000000;81718700.0;53007.0;148812.0;40133.0
20.09.2012;9988000000000000;9981430000000000;84142100.0;53007.0;148812.0;40133.0
21.09.2012;10034400000000000;10001300000000000;142897300.0;53007.0;148812.0;40133.0
24.09.2012;9812290000000000;9868430000000000;159941600.0;53007.0;148812.0;40133.0
25.09.2012;9832290000000000;9622000000000000;129697400.0;53007.0;148812.0;40133.0
26.09.2012;9553430000000000;9502570000000000;144125800.0;53007.0;148812.0;40133.0
27.09.2012;9489860000000000;9733140000000000;148522500.0;53007.0;148812.0;40133.0
28.09.2012;9696430000000000;9530000000000000;133777700.0;53007.0;148812.0;40133.0
01.10.2012;9588000000000000;9419860000000000;135898700.0;53007.0;148812.0;40133.0
02.10.2012;945443000000000;9447290000000000;156998100.0;53007.0;148812.0;40133.0
03.10.2012;949800000000000;9592140000000000;106070300.0;53007.0;148812.0;40133.0
04.10.2012;9589290000000000;9525710000000000;92681400.0;53007.0;148812.0;40133.0
05.10.2012;9502860000000000;9322710000000000;148501500.0;53007.0;148812.0;40133.0
08.10.2012;9241140000000000;9116710000000000;159498500.0;53007.0;148812.0;40133.0
09.10.2012;912357000000000;908357000000000;209649300.0;53007.0;148812.0;40133.0
10.10.2012;9139140000000000;915586000000000;127589000.0;53007.0;148812.0;40133.0
11.10.2012;9235710000000000;8972860000000000;136520300.0;53007.0;148812.0;40133.0
12.10.2012;8993710000000000;8995860000000000;115003700.0;53007.0;148812.0;40133.0
15.10.2012;903357000000000;9068000000000000;108125500.0;53007.0;148812.0;40133.0
16.10.2012;9076710000000000;9282710000000000;137442900.0;53007.0;148812.0;40133.0
17.10.2012;9269570000000000;9208710000000000;97259400.0;53007.0;148812.0;40133.0
18.10.2012;9137000000000000;9037710000000000;119156100.0;53007.0;148812.0;40133.0
19.10.2012;901500000000000;8712000000000000;186021500.0;53007.0;148812.0;40133.0
22.10.2012;8748860000000000;9057570000000000;136682700.0;53007.0;148812.0;40133.0
23.10.2012;9014290000000000;8762290000000000;176786400.0;53007.0;148812.0;40133.0
24.10.2012;8877710000000000;8811860000000000;139631800.0;53007.0;148812.0;40133.0
25.10.2012;8857140000000000;8707710000000000;164081400.0;53007.0;148812.0;40133.0
26.10.2012;8706140000000000;8628570000000000;254608200.0;53007.0;148812.0;40133.0
31.10.2012;8498290000000000;8504570000000000;127500800.0;55241.0;156508.0;41733.0
01.11.2012;8546000000000000;8522000000000000;90324500.0;55241.0;156508.0;41733.0
02.11.2012;8512710000000000;824000000000000;149843400.0;55241.0;156508.0;41733.0
05.11.2012;8336000000000000;8351710000000000;132283900.0;55241.0;156508.0;41733.0
06.11.2012;8431860000000000;832643000000000;93729300.0;55241.0;156508.0;41733.0
07.11.2012;8197710000000000;7971430000000000;198412200.0;55241.0;156508.0;41733.0
08.11.2012;8009000000000000;7682140000000000;264036500.0;55241.0;156508.0;41733.0
09.11.2012;772029000000000;7815140000000000;232478400.0;55241.0;156508.0;41733.0
12.11.2012;791643000000000;775471000000000;128950500.0;55241.0;156508.0;41733.0
13.11.2012;7698710000000000;7755710000000000;133237300.0;55241.0;156508.0;41733.0
14.11.2012;7792860000000000;766971000000000;119292600.0;55241.0;156508.0;41733.0
15.11.2012;7679000000000000;7508860000000000;197477700.0;55241.0;156508.0;41733.0
16.11.2012;7502860000000000;7538290000000000;316723400.0;55241.0;156508.0;41733.0
19.11.2012;772443000000000;8081860000000000;205829400.0;55241.0;156508.0;41733.0
20.11.2012;8170140000000000;8013000000000000;160688500.0;55241.0;156508.0;41733.0
21.11.2012;8060710000000000;8024290000000000;93250500.0;55241.0;156508.0;41733.0
23.11.2012;8102430000000000;8164290000000000;68206600.0;55241.0;156508.0;41733.0
26.11.2012;8227140000000000;8421860000000000;157644900.0;55241.0;156508.0;41733.0
27.11.2012;8422140000000000;8354000000000000;133332500.0;55241.0;156508.0;41733.0
28.11.2012;824671000000000;8327710000000000;130216100.0;55241.0;156508.0;41733.0
29.11.2012;8431710000000000;8419430000000000;128674700.0;55241.0;156508.0;41733.0
30.11.2012;8382710000000000;836114000000000;97829900.0;55241.0;156508.0;41733.0
03.12.2012;8480710000000000;837414000000000;91070000.0;55241.0;156508.0;41733.0
04.12.2012;8311430000000000;822643000000000;139267100.0;55241.0;156508.0;41733.0
05.12.2012;8127290000000000;7697000000000000;261159500.0;55241.0;156508.0;41733.0
06.12.2012;7556290000000000;7817710000000000;294303100.0;55241.0;156508.0;41733.0
07.12.2012;7905710000000000;7617860000000000;196760200.0;55241.0;156508.0;41733.0
10.12.2012;75.0;7568860000000000;157621100.0;55241.0;156508.0;41733.0
11.12.2012;7711000000000000;773414000000000;148086400.0;55241.0;156508.0;41733.0
12.12.2012;7825290000000000;77.0;121786000.0;55241.0;156508.0;41733.0
13.12.2012;7587860000000000;7567000000000000;156314900.0;55241.0;156508.0;41733.0
14.12.2012;7353570000000000;7282710000000000;252394800.0;55241.0;156508.0;41733.0
17.12.2012;7270430000000000;7411860000000000;189401800.0;55241.0;156508.0;41733.0
18.12.2012;75.0;7627140000000000;156421300.0;55241.0;156508.0;41733.0
19.12.2012;7592430000000000;7518710000000000;112342300.0;55241.0;156508.0;41733.0
20.12.2012;7571430000000000;745329000000000;120422400.0;55241.0;156508.0;41733.0
21.12.2012;7321000000000000;7419000000000000;149067100.0;55241.0;156508.0;41733.0
24.12.2012;743357000000000;7431000000000000;43938300.0;55241.0;156508.0;41733.0
26.12.2012;7414290000000000;7328570000000000;75609100.0;55241.0;156508.0;41733.0
27.12.2012;7336290000000000;7358000000000000;113780100.0;55241.0;156508.0;41733.0
28.12.2012;7289860000000000;7279860000000000;88569600.0;55241.0;156508.0;41733.0
31.12.2012;7293290000000000;7602430000000000;164873100.0;55241.0;156508.0;41733.0
02.01.2013;7911710000000000;7843290000000000;140129500.0;55241.0;156508.0;41733.0
03.01.2013;7826860000000000;7744290000000000;88241300.0;55241.0;156508.0;41733.0
04.01.2013;7671000000000000;7528570000000000;148583400.0;55241.0;156508.0;41733.0
07.01.2013;7457140000000000;7484290000000000;121039100.0;55241.0;156508.0;41733.0
08.01.2013;7560140000000000;750443000000000;114676800.0;55241.0;156508.0;41733.0
09.01.2013;7464290000000000;7387140000000000;101901100.0;55241.0;156508.0;41733.0
10.01.2013;7550710000000000;7478710000000000;150286500.0;55241.0;156508.0;41733.0
11.01.2013;7442860000000000;7432860000000000;87626700.0;55241.0;156508.0;41733.0
14.01.2013;7181140000000000;7167860000000000;183551900.0;55241.0;156508.0;41733.0
15.01.2013;7118570000000000;6941710000000000;219193100.0;55241.0;156508.0;41733.0
16.01.2013;7066290000000000;7229860000000000;172701200.0;55241.0;156508.0;41733.0
17.01.2013;7290140000000000;7181140000000000;113419600.0;55241.0;156508.0;41733.0
18.01.2013;712171000000000;7142860000000000;118230700.0;55241.0;156508.0;41733.0
22.01.2013;7208000000000000;7211000000000000;115386600.0;55241.0;156508.0;41733.0
23.01.2013;7268710000000000;7343000000000000;215377400.0;55241.0;156508.0;41733.0
24.01.2013;6571430000000000;6435710000000000;365213100.0;55111.0;164687.0;41747.0
25.01.2013;6452710000000000;6284000000000000;302006600.0;55111.0;164687.0;41747.0
28.01.2013;62547100000000000;6426140000000000;196379400.0;55111.0;164687.0;41747.0
29.01.2013;65.5;654671000000000;142789500.0;55111.0;164687.0;41747.0
30.01.2013;6528570000000000;6526140000000000;104288800.0;55111.0;164687.0;41747.0
31.01.2013;652829000000000;6507000000000000;79833600.0;55111.0;164687.0;41747.0
01.02.2013;6558710000000000;648029000000000;134871100.0;55111.0;164687.0;41747.0
04.02.2013;6484430000000000;6318860000000000;119279300.0;55111.0;164687.0;41747.0
05.02.2013;6343570000000000;6540570000000000;143336900.0;55111.0;164687.0;41747.0
06.02.2013;6521000000000000;653357000000000;148426600.0;55111.0;164687.0;41747.0
07.02.2013;6617860000000000;668886000000000;176145200.0;55111.0;164687.0;41747.0
08.02.2013;6771430000000000;6785430000000000;158289600.0;55111.0;164687.0;41747.0
11.02.2013;6807140000000000;6856140000000000;129372600.0;55111.0;164687.0;41747.0
12.02.2013;6850140000000000;6684290000000000;152263300.0;55111.0;164687.0;41747.0
13.02.2013;667443000000000;6671570000000000;118801900.0;55111.0;164687.0;41747.0
14.02.2013;6636000000000000;6665570000000000;88818800.0;55111.0;164687.0;41747.0
15.02.2013;6697860000000000;6573710000000000;97936300.0;55111.0;164687.0;41747.0
19.02.2013;6587140000000000;6571290000000000;108945900.0;55111.0;164687.0;41747.0
20.02.2013;6538430000000000;6412140000000000;119075600.0;55111.0;164687.0;41747.0
21.02.2013;6371430000000000;6372290000000000;111795600.0;55111.0;164687.0;41747.0
22.02.2013;6417860000000000;6440140000000000;82663700.0;55111.0;164687.0;41747.0
25.02.2013;648357000000000;6325710000000000;93144800.0;55111.0;164687.0;41747.0
26.02.2013;6340290000000000;641386000000000;125374900.0;55111.0;164687.0;41747.0
27.02.2013;6406140000000000;635100000000000;146837600.0;55111.0;164687.0;41747.0
28.02.2013;6343570000000000;6305710000000000;80628800.0;55111.0;164687.0;41747.0
01.03.2013;6257140000000000;614957000000000;138112100.0;55111.0;164687.0;41747.0
04.03.2013;6111430000000000;6000710000000000;145688900.0;55111.0;164687.0;41747.0
05.03.2013;60211400000000000;61591400000000000;159608400.0;55111.0;164687.0;41747.0
06.03.2013;6207290000000000;60808600000000000;115062500.0;55111.0;164687.0;41747.0
07.03.2013;6064290000000000;6151140000000000;117118400.0;55111.0;164687.0;41747.0
08.03.2013;61400000000000000;61674300000000000;97870500.0;55111.0;164687.0;41747.0
11.03.2013;6139290000000000;625529000000000;118559000.0;55111.0;164687.0;41747.0
12.03.2013;62228600000000000;6120430000000000;116477900.0;55111.0;164687.0;41747.0
13.03.2013;612071000000000;6119290000000000;101387300.0;55111.0;164687.0;41747.0
14.03.2013;6183290000000000;6178570000000000;75968900.0;55111.0;164687.0;41747.0
15.03.2013;6256140000000000;63380000000000000;160990200.0;55111.0;164687.0;41747.0
18.03.2013;6306430000000000;6510290000000000;151549300.0;55111.0;164687.0;41747.0
19.03.2013;6564290000000000;6492710000000000;131693800.0;55111.0;164687.0;41747.0
20.03.2013;6534570000000000;6458290000000000;77165200.0;55111.0;164687.0;41747.0
21.03.2013;6431710000000000;6467570000000000;95813900.0;55111.0;164687.0;41747.0
22.03.2013;6494000000000000;6598710000000000;98776300.0;55111.0;164687.0;41747.0
25.03.2013;6638430000000000;6622570000000000;125283900.0;55111.0;164687.0;41747.0
26.03.2013;664914000000000;6587710000000000;73573500.0;55111.0;164687.0;41747.0
27.03.2013;6520860000000000;6458290000000000;82809300.0;55111.0;164687.0;41747.0
28.03.2013;6426000000000000;63237100000000000;110709900.0;55111.0;164687.0;41747.0
01.04.2013;63128600000000000;61272900000000000;97433000.0;55111.0;164687.0;41747.0
02.04.2013;6108570000000000;613986000000000;132379800.0;55111.0;164687.0;41747.0
03.04.2013;6162430000000000;6171290000000000;90804000.0;55111.0;164687.0;41747.0
04.04.2013;6196570000000000;6110290000000000;89611900.0;55111.0;164687.0;41747.0
05.04.2013;6064290000000000;604571000000000;95923800.0;55111.0;164687.0;41747.0
08.04.2013;6069290000000000;60887100000000000;75207300.0;55111.0;164687.0;41747.0
09.04.2013;60908600000000000;6099710000000000;76653500.0;55111.0;164687.0;41747.0
10.04.2013;61157100000000000;6224140000000000;93982000.0;55111.0;164687.0;41747.0
11.04.2013;61960000000000000;62047100000000000;82091100.0;55111.0;164687.0;41747.0
12.04.2013;62021400000000000;61400000000000000;59653300.0;55111.0;164687.0;41747.0
15.04.2013;61.0;59978600000000000;79380000.0;55111.0;164687.0;41747.0
16.04.2013;6022430000000000;6089140000000000;76442800.0;55111.0;164687.0;41747.0
17.04.2013;60038600000000000;575429000000000;236264000.0;55111.0;164687.0;41747.0
18.04.2013;57855700000000;5600710000000000;166574800.0;55111.0;164687.0;41747.0
19.04.2013;55424300000000000;55790000000000000;152318600.0;55111.0;164687.0;41747.0
22.04.2013;56091400000000000;56952900000000000;107480100.0;55111.0;164687.0;41747.0
23.04.2013;5771290000000000;5801860000000000;166059600.0;55111.0;164687.0;41747.0
24.04.2013;56220000000000000;57922900000000000;242412800.0;52285.0;169104.0;39672.0
25.04.2013;5874710000000000;5834000000000000;96209400.0;52285.0;169104.0;39672.0
26.04.2013;5854430000000000;59600000000000000;191024400.0;52285.0;169104.0;39672.0
29.04.2013;6006430000000000;6144570000000000;160081600.0;52285.0;169104.0;39672.0
30.04.2013;62157100000000000;632543000000000;172884600.0;52285.0;169104.0;39672.0
01.05.2013;63494300000000000;62755700000000000;126727300.0;52285.0;169104.0;39672.0
02.05.2013;63111400000000000;63645700000000000;105457100.0;52285.0;169104.0;39672.0
03.05.2013;6447290000000000;642829000000000;90325200.0;52285.0;169104.0;39672.0
06.05.2013;6510140000000000;6581570000000000;124160400.0;52285.0;169104.0;39672.0
07.05.2013;6642430000000000;6552290000000000;120938300.0;52285.0;169104.0;39672.0
08.05.2013;6557710000000000;6626290000000000;118149500.0;52285.0;169104.0;39672.0
09.05.2013;6568710000000000;6525290000000000;99621900.0;52285.0;169104.0;39672.0
10.05.2013;6542430000000000;6471000000000000;83713000.0;52285.0;169104.0;39672.0
13.05.2013;6450140000000000;6496290000000000;79237200.0;52285.0;169104.0;39672.0
14.05.2013;648357000000000;63408600000000000;111779500.0;52285.0;169104.0;39672.0
15.05.2013;62737100000000000;61264300000000000;185403400.0;52285.0;169104.0;39672.0
16.05.2013;6046290000000000;6208290000000000;150801000.0;52285.0;169104.0;39672.0
17.05.2013;6272140000000000;61894300000000;106976100.0;52285.0;169104.0;39672.0
20.05.2013;617014000000000;6327570000000000;112894600.0;52285.0;169104.0;39672.0
21.05.2013;62592900000000000;62808600000000000;114005500.0;52285.0;169104.0;39672.0
22.05.2013;6343570000000000;6305000000000000;110759600.0;52285.0;169104.0;39672.0
23.05.2013;6227860000000000;6316290000000000;88255300.0;52285.0;169104.0;39672.0
24.05.2013;62978600000000000;63592900000000000;69041700.0;52285.0;169104.0;39672.0
28.05.2013;6427140000000000;6306290000000000;96536300.0;52285.0;169104.0;39672.0
29.05.2013;6285710000000000;6356430000000000;82644100.0;52285.0;169104.0;39672.0
30.05.2013;6366430000000000;6451140000000000;88379900.0;52285.0;169104.0;39672.0
31.05.2013;6464290000000000;6424710000000000;96075700.0;52285.0;169104.0;39672.0
03.06.2013;6439000000000000;643886000000000;93088100.0;52285.0;169104.0;39672.0
04.06.2013;6474570000000000;6418710000000000;73182200.0;52285.0;169104.0;39672.0
05.06.2013;6366430000000000;6358710000000000;72647400.0;52285.0;169104.0;39672.0
06.06.2013;63638600000000000;62637100000000000;104233500.0;52285.0;169104.0;39672.0
07.06.2013;6235710000000000;6311570000000000;101133900.0;52285.0;169104.0;39672.0
10.06.2013;6353290000000000;62698600000000000;112538300.0;52285.0;169104.0;39672.0
11.06.2013;62248600000000000;62514300000000000;71528100.0;52285.0;169104.0;39672.0
12.06.2013;6278570000000000;6174140000000000;66306800.0;52285.0;169104.0;39672.0
13.06.2013;6178570000000000;62280000000000000;71458100.0;52285.0;169104.0;39672.0
14.06.2013;6220000000000000;6143570000000000;67966500.0;52285.0;169104.0;39672.0
17.06.2013;6163430000000000;6171430000000000;64853600.0;52285.0;169104.0;39672.0
18.06.2013;6165140000000000;61681400000000000;48756400.0;52285.0;169104.0;39672.0
19.06.2013;61628600000000000;6042860000000000;77735000.0;52285.0;169104.0;39672.0
20.06.2013;59900000000000000;595486000000000;89327700.0;52285.0;169104.0;39672.0
21.06.2013;5978430000000000;5907140000000000;120279600.0;52285.0;169104.0;39672.0
24.06.2013;5820000000000000;57505700000000000;120186500.0;52285.0;169104.0;39672.0
25.06.2013;579571000000000;5751860000000000;78540700.0;52285.0;169104.0;39672.0
26.06.2013;5770000000000000;5686710000000000;91931000.0;52285.0;169104.0;39672.0
27.06.2013;5703570000000000;562543000000000;84311500.0;52285.0;169104.0;39672.0
28.06.2013;55908600000000000;5664710000000000;144629100.0;52285.0;169104.0;39672.0
01.07.2013;5752710000000000;58460000000000000;97763400.0;52285.0;169104.0;39672.0
02.07.2013;5856570000000000;5978430000000000;117466300.0;52285.0;169104.0;39672.0
03.07.2013;6012290000000000;6011430000000000;60232200.0;52285.0;169104.0;39672.0
05.07.2013;6005570000000000;5963140000000000;68506200.0;52285.0;169104.0;39672.0
08.07.2013;6001570000000000;592929000000000;74534600.0;52285.0;169104.0;39672.0
09.07.2013;5908570000000000;6033570000000000;88146100.0;52285.0;169104.0;39672.0
10.07.2013;5994290000000000;60104300000000000;70351400.0;52285.0;169104.0;39672.0
11.07.2013;6042140000000000;6104140000000000;81573100.0;52285.0;169104.0;39672.0
12.07.2013;61092900000000000;6093000000000000;69890800.0;52285.0;169104.0;39672.0
15.07.2013;6071570000000000;6106290000000000;60479300.0;52285.0;169104.0;39672.0
